id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,没有找到用户登录注册界面！,没有找到用户登录注册界面！不登录注册，怎么能留住客户！,审核不通过,10,2015-12-18 23:01:17
2,分类不清晰，不细致，种类不完善,分类不清晰，不细致，种类不完善，比如女装里面可以在细分为：外套，毛衣，裤子等等,审核通过,3,2015-12-18 23:01:32
3,首页点右上角，功能图标，没有任何反应，，,"在软件里面找不到直接，登入，设置，的地方，只有进入店铺，点收藏，加购车，的时候才提示有登入的界面，，
我点软件首页，右上角的图标试了下，看是不是，登入和设置，的入口，但点击后没有任何反应，，",审核不通过,12,2015-12-18 23:01:46
4,单调的过度，可否直接推出一个爆款之类的,单调的过度，可否直接推出一个爆款之类的 华为4x wifi,审核不通过,14,2015-12-18 23:02:05
5,首页点击刷新，会出现白屏，然后才会显示内容,首页点击刷新，会出现白屏，然后才会显示内容....,审核不通过,11,2015-12-18 23:02:26
6,太卡，很不流畅，点击任一按钮，都会等待较长的时间才能打开相应操作,太卡，很不流畅，点击任一按钮，都会等待较长的时间才能打开相应操作,审核不通过,16,2015-12-18 23:02:41
7,点击任一商品，进入基本信息，点击商品详情，切换应用程序，然后切换回，点击操作失效，无法进入商品详情,点击任一商品，进入基本信息，点击商品详情，切换应用程序，然后切换回，点击操作失效，无法进入商品详情,审核通过,7,2015-12-18 23:02:50
8,打开app首页，在搜索框输入“女”，搜索，点击右上角“综合”切换排序方式为“价格从高到低”，商品搜索结果页面显示最高价格的商品为“6500元”，然后点击右上角“筛选”，选择“免运费”，点击确定，商品搜索结果页面价格最高的是“59400元”。,打开app首页，在搜索框输入“女”，搜索，点击右上角“综合”切换排序方式为“价格从高到低”，商品搜索结果页面显示最高价格的商品为“6500元”，然后点击右上角“筛选”，选择“免运费”，点击确定，商品搜索结果页面价格最高的是“59400元”。,审核通过,13,2015-12-18 23:02:59
9,app主界面4栏滚动广告栏显示问题,4栏滚动广告栏图片显示不完全，比如第一个burberry的b就被砍掉了一半，红米note，miui7，wifi,审核通过,14,2015-12-18 23:03:08
10,app主界面4栏滚动广告栏跳转问题,app主界面4栏滚动广告栏图片点击后并不跳转到应该对应的地方，比如burberry图片写着巴博丽官方旗舰店但是仅仅跳转到男装类目,审核通过,14,2015-12-18 23:03:15
11,界面的图片点击后响应迟钝,界面的图片尤其是商品的图片会为商品的展示增加亮点，吸引消费者的注意力，但在购物狂中图片与界面搭配不统一，点击后图片响应迟钝。交互性待加强，退出图标设置多达两个无疑浪费软件的空间。,审核通过,14,2015-12-18 23:03:23
12,启动界面图片失真，看不清楚，有点模糊,"1、进入应用的启动界面
2、查看启动界面的图片，有些失真，图片不清晰",审核通过,14,2015-12-18 23:03:39
13,主界面，滚动图片，图片质量差，不清晰，失真,"1、进入应用的主界面
2、查看滚动广告的图片，图片质量差，不清晰，失真",审核通过,14,2015-12-18 23:03:49
14,购买一件衣服，进入相应的详情界面，放入购物车后，返回时，显示打不开网页,注册界面，输入正确的手机号和验证码后，提示注册失败,审核通过,10,2015-12-18 23:03:54
15,进入某一护肤品详情界面，详情内容显示错误，见附件截图,进入某一护肤品详情界面，详情内容显示错误，见附件截图,审核通过,7,2015-12-18 23:03:58
16,分享界面，只能分享到qq，不能分享到微信，这一当前用户量最大的平台,分享界面，只能分享到qq，不能分享到微信，这一当前用户量最大的平台,审核通过,8,2015-12-18 23:04:01
17,化妆品页，第一个产品，韩束男士护肤品，在宫格界面，显示价格为119，进入详情页显示的价格是99,化妆品页，第一个产品，韩束男士护肤品，在宫格界面，显示价格为119，进入详情页显示的价格是99,审核通过,7,2015-12-18 23:04:04
18,购买黛丽丹男士护肤品时，在商品详情页显示的是满88减10的活动，实际结算时，还是295，没有按满减活动结算,购买黛丽丹男士护肤品时，在商品详情页显示的是满88减10的活动，实际结算时，还是295，没有按满减活动结算,审核通过,7,2015-12-18 23:04:08
19,首页滚动广告的第三张有些模糊,"1 进入app
2 查看首页ui展示，发现第三张滚动广告有些模糊，清晰度不够",审核通过,3,2015-12-18 23:31:39
20,首页滚动广告的第二张有些模糊,"1 进入app
2 查看首页ui展示，发现第二张滚动广告有些模糊，清晰度不够",审核通过,3,2015-12-18 23:31:44
