id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,商户列表的图片没发加载，全部都是“暂无图片哦”,商户列表的图片没发加载，全部都是“暂无图片哦”，定位和电话都是正常的。,审核通过,27,2015-12-23 18:04:27
2,一直提示更新，如果取消更新就直接闪退。,一直提示更新，如果取消更新就直接闪退。体验非常不好。安装之后微任务又无法提交，只能重新下载老版本。,审核通过,21,2015-12-23 18:04:49
3,启动软件后，跳出更新提示，点击取消，则退出了软件，无法继续测试，点击更新，则无法提交,启动软件后，跳出更新提示，点击取消，则退出了软件，无法继续测试，点击更新，则无法提交,审核通过,18,2015-12-23 20:42:23
4,"打开软件后，进入主界面，弹出""版本更新""点击取消软件闪退","打开软件后，进入主界面，弹出""版本更新""点击取消软件闪退",审核通过,18,2015-12-23 20:42:32
5,点击打开软件后，软件闪退，由于速度过快无法截图,点击打开软件后，软件闪退，由于速度过快无法截图,审核通过,18,2015-12-23 20:42:40
6,闪退，无法登陆app，更新失败,打开app后，显示是否更新最新版本，选择取消就退出界面了，选择确定就一直显示更新中,审核通过,28,2015-12-23 20:42:46
7,"一点击百度微任务
二点击移动项目测试
三点击下载星联app 安装
四打开星联app 提示升级，没有升级立刻闪退","一点击百度微任务
二点击移动项目测试
三点击下载星联app 安装
四打开星联app 提示升级，没有升级立刻闪退",审核通过,29,2015-12-23 20:42:58
8,打开app后 提示版本更新 之后出现闪退,打开app后 提示版本更新   点击取消更新   之后出现闪退,审核通过,21,2015-12-23 20:43:51
9,出现更新，不更新立刻闪退，更新时间长，且更新后软件非本软件。,出现更新，不更新立刻闪退，更新时间长，且更新后软件非本软件。,审核通过,21,2015-12-23 20:44:01
10,打开app提示立即更新，点击取消后，软件自动退出到微任务界面，只能更新后使用,打开app提示立即更新，点击取消后，软件自动退出到微任务界面，只能更新后使用,审核通过,26,2015-12-23 20:44:10
11,选择商户，进入商户列表，软件显示加载中数秒后显示获取数据失败请重试,选择商户，进入商户列表，软件显示加载中数秒后显示获取数据失败请重试,审核通过,16,2015-12-23 20:44:19
12,商户地图模式，显示正在加载数据数秒后，显示数据加载失败,商户地图模式，显示正在加载数据数秒后，显示数据加载失败,审核通过,3,2015-12-23 20:44:31
13,建议更换软件主页的顶部配色，使整体颜色统一，最好是有一定的透明色,建议更换软件主页的顶部配色，使整体颜色统一，最好是有一定的透明色,审核不通过,23,2015-12-23 20:44:46
14,登录页面的背景图像素偏低，且与软件其他颜色反差较大，建议更换,登录页面的背景图像素偏低，且与软件其他颜色反差较大，建议更换,审核不通过,22,2015-12-23 20:44:56
15,打开显示测试app版本过低,一打开app   进入app首页 就提示升级带v1.1.4,审核不通过,25,2015-12-23 20:45:11
16,打开app 点击商户中的地图模式显示获取数据失败,打开app 升级到v1.1.4  点击商户   选择地图模式   提示获取数据失败,审核通过,3,2015-12-23 20:45:19
17,app中的商户列表无法打开,打开app  升级到v1.1.4  点击商户  选择商户列表 显示数据一直加载中,审核通过,16,2015-12-23 20:45:27
18,打开app 提示更新 取消更新闪退,打开app 提示更新  点击取消 更新 app闪退,审核通过,21,2015-12-23 20:45:31
19,开始是用的微任务提供的版本没有升级进去直接闪退,开始是用的微任务提供的版本没有升级进去直接闪退,审核通过,24,2015-12-23 20:45:36
20,点击商户选项里商户列表直接现实获取数据失败,点击商户选项里商户列表直接现实获取数据失败 点击商户选项里商户列表直接现实获取数据失败,审核通过,16,2015-12-23 20:45:40
21,点击商户选项里的地图模式现实获取数据失败,点击商户选项里的地图模式现实获取数据失败 点击商户选项里的地图模式现实获取数据失败,审核通过,3,2015-12-23 20:45:46
22,打开后提示升级版本，点击取消升级后出现闪退，无法登录。,打开后提示升级版本，点击取消升级后出现闪退，无法登录。,审核通过,24,2015-12-23 20:46:03
23,一打开就提示更新版本，不更新直接闪退,一打开就提示更新版本，不更新直接闪退，无法测试该版本的内容,审核通过,21,2015-12-23 20:46:08
24,进入软件后提示版本更新，然后点“取消”则退出软件，点“确定”则进入“正在更新”一直没反应，卡在该界面上！过了很久出现一个安装界面是一个叫xl加大号的软件,进入软件后提示版本更新，然后点“取消”则退出软件，点“确定”则进入“正在更新”一直没反应，卡在该界面上！过了很久出现一个安装界面是一个叫xl加大号的软件,审核通过,18,2015-12-23 20:46:13
25,打开应用，频繁出现闪退现象。,1、按照要求下载安装应用；2、打开应用，显示“版本更新”，点“取消”出现闪退，点“确定”重新更新应用，更新完成之后打开出现闪退,审核通过,6,2015-12-23 20:46:18
26,软件容易闪退，商户列表拉取数据失败，商户地图模式拉取成功但提示获取数据失败,"打开app,点击商户，分别点击商户列表和地图模式获取数据",审核通过,3,2015-12-23 20:46:23
27,打开软件，点击商户列表无法拉取数据，出现软件崩溃，关闭软件，再次打开出现黑屏现象，或者直接崩溃或者打开app无法操作，点击某个按钮闪退，之前已登录也变成未登录情况,已登录的情况下退出，然后重新打开app，点击商户，软件崩溃。,审核通过,16,2015-12-23 20:46:27
28,"app强制升级，打开app,提示升级新版本，点击取消直接闪退","安装并打开app,提示版本更新，点击取消，软件崩溃，而点击确定，软件升级正常，但安装后app桌面图标名称改变，不再是星支付。",审核通过,24,2015-12-23 20:46:32
29,我使用的是红米1s电信版，打开app提示升级，升级完后重新进入，系统依然提示要升级，点取消后就直接退出app，无法正常操作,我使用的是红米1s电信版，打开app提示升级，升级完后重新进入，系统依然提示要升级，点取消后就直接退出app，无法正常操作,审核通过,25,2015-12-23 20:46:36
30,app如果不更新立刻闪退,下载安装后打开，页面显示版本更新信息，点击取消，马上就会闪退，只能更新才能用，但是我更新了后回到微任务里提交的时候，我会让我重新安装,审核通过,19,2015-12-23 20:46:41
31,进去后提示有版本更新，点击取消后闪退。,进去后提示有版本更新，点击取消后闪退。我的手机是红米note联通4g增强版，系统是miui7.,审核通过,15,2015-12-23 20:46:46
32,点击商户不能获取信息,更新后的版本，在点击商户按钮时，商户列表显示获取数据失败，请重试，同样地图模式也是显示获取数据失败,审核通过,3,2015-12-23 20:46:51
33,软件打开提示版本升级出现问题,当打开软件时提示版本更新，点击取消就会闪退，点击更新，更新后本次测试就不能进行，提示需要重新安装,审核通过,21,2015-12-23 20:47:11
34,打开app后喊更新，点不更新就闪退,打开app后喊更新，点不更新就闪退，连续好几次，不更新就进不去,审核通过,21,2015-12-23 20:47:16
35,提示版本更新，如不更新则闪退,红米note手机，安装成功后提示版本更新，选择取消更新则闪退,审核通过,21,2015-12-23 20:47:19
