id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,订单-查看订单，提示登录过期请重新登陆，然后app就闪退了。,订单-查看订单，提示登录过期请重新登陆，然后app就闪退了。,审核不通过,17,2016-06-23 10:45:03
2,视频不能播放，4个视频都是这样的问题,点击在线培训，点击视频播放，没有提示，不能播放,审核不通过,1,2016-06-26 00:28:16
3,不同地区 不同类型的订单，系统匹配的推荐阿姨 都是同一个人,操作步骤如上一条  提交一条月嫂服务订单  再提交一条小时工服务订单，并且两条订单的服务地址是在两个不同的城市 - 然后在 会员 - 招聘 查看两条订单的详情时，系统匹配的阿姨都是同一个人。,审核不通过,17,2016-06-26 00:30:42
4,点击进入app后，点击下方会员，再点击设置，然后选择清理缓存，清理前和清理后86.33kb的数据始终出现。,点击进入app后，点击下方会员，再点击设置，然后选择清理缓存，清理前和清理后86.33kb的数据始终出现。,审核不通过,4,2016-06-26 00:34:03
5,每次登录后首次打开“我的余额”中的“明细”会一直显示加载,打开app——登录——点击“会员”——点击“我的”——点击“我的余额”——点击明细——一直显示加载,审核不通过,13,2016-06-26 01:25:10
6,首次进入会员中的代金券请稍后和暂无代金券重叠,"1.进入客户端，注册登录成功；
2.首次选择会员->进入代金券界面，代金券请稍后和暂无代金券重叠",审核不通过,14,2016-06-26 01:29:26
7,进入软件，登陆手机号码，点右下角会员，点设置，点清除缓存，提示缓存已经清楚，但缓存的大小没有变化。,进入软件，登陆手机号码，点右下角会员，点设置，点清除缓存，提示缓存已经清楚，但缓存的大小没有变化。,审核不通过,4,2016-06-26 01:46:04
8,月嫂页面“服务内容”图片没有链接，无详细内容介绍,如图，点击主页面“月嫂”，点击月嫂页面中间的服务内容图片，app没有链接，无详细内容介绍。,审核不通过,16,2016-06-26 02:01:58
9,主页面中很多图片文字无链接,在app主页面中，“家政员培训”位置整个区域的图片文字都无链接。,审核不通过,1,2016-06-26 02:02:06
10,“我的资料”页面系统默认的日期是一个未来的日期,"点击“会员”在""我的资料""页面点击：请选择生日右边图标，app显示的日期是一个未来的日期。",审核不通过,18,2016-06-26 02:02:29
11,登录用户添加的地址无法编辑和删除,"手机型号：
小米-mi note lte-android6.0.1 
1、	点击 会员-》我的
2、	点击 常用地址-》添加新地址，添加成功
3、	删除或编辑已添加的地址，无法删除，无法编辑",审核不通过,15,2016-06-26 02:09:14
12,2 会员→头像→信息保存成功后，返回→会员→我的→我的资料，编辑后的信息并没有保存。,2 会员→头像→信息保存成功后，返回→会员→我的→我的资料，编辑后的信息并没有保存。,审核不通过,18,2016-06-26 02:13:14
13,9 首页→家政员培训，母婴用品等模块点击无效。,9 首页→家政员培训，母婴用品等模块点击无效。,审核不通过,9,2016-06-26 02:16:32
14,"1首页点击下方缴费
2输入相应信息，点击立即支付
3选择微信支付，点击确认支付，提示请使用支付宝支付","1首页点击下方缴费
2输入相应信息，点击立即支付
3选择微信支付，点击确认支付，提示请使用支付宝支付",审核不通过,6,2016-06-26 02:22:22
15,"1首页点击全部阿姨
2可以看到一个阿姨是李春霞，点击右上角搜索
3输入李春霞搜索，没有结果","1首页点击全部阿姨
2可以看到一个阿姨是李春霞，点击右上角搜索
3输入李春霞搜索，没有结果",审核不通过,10,2016-06-26 02:23:08
16,"1首页点击全部阿姨
2设置上方年龄为50岁以上，但是结果依然有50岁以下的","1首页点击全部阿姨
2设置上方年龄为50岁以上，但是结果依然有50岁以下的",审核不通过,21,2016-06-26 02:23:22
17,"1首页点击下方会员
2点击我的
3点击我的资料
4输入姓名芭比娃娃，保存，提示成功，退出后再次进入，并未保存","1首页点击下方会员
2点击我的
3点击我的资料
4输入姓名芭比娃娃，保存，提示成功，退出后再次进入，并未保存",审核不通过,18,2016-06-26 02:23:33
18,"1首页点击下方会员
2点击我的
3点击我的余额
4点击充值，无反应","1首页点击下方会员
2点击我的
3点击我的余额
4点击充值，无反应",审核不通过,13,2016-06-26 02:23:58
19,登录进入app后点击会员，再点击自己的头像，进入我的资料页面后再点击自己的头像进行修改头像，选择从相册选择，选择图片后点击，发现图片并没有上传。,1.打开该app.2.登录进入app后点击会员，再点击自己的头像，进入我的资料页面后再点击自己的头像进行修改头像，选择从相册选择，选择图片后点击，发现图片并没有上传。,审核不通过,20,2016-06-26 02:30:23
20,进入app后在首页主页面点击上边滑动的图片发现没响应。,1.打开该app.2.进入app后在首页主页面点击上边滑动的图片发现没响应。,审核不通过,9,2016-06-26 02:30:38
21,进入app后在首页主页面点击下边的生活用品发现没有响应。,1.打开该app.2.进入app后在首页主页面点击下边的生活用品发现没有响应。,审核不通过,9,2016-06-26 02:30:47
22,进入app后在首页主页面点击下边的母婴用品发现没有响应。,1.打开该app.2.进入app后在首页主页面点击下边的母婴用品发现没有响应。,审核不通过,9,2016-06-26 02:31:11
23,进入app后在首页主页面点击下边的家政员培训发现没有响应。,1.打开该app.2.进入app后在首页主页面点击下边的家政员培训发现没有响应。,审核不通过,9,2016-06-26 02:31:15
24,进入app后在首页选择月嫂，再点击立即预约，输入内容后点击提交订单，然后返回点击订单进入订单页面然后点击查看更多发现多出了一条一模一样的订单，再次点击查看更多，也增加了一模一样的订单。多次重复也是如此。,1.打开该app.2.进入app后在首页选择月嫂，再点击立即预约，输入内容后点击提交订单，然后返回点击订单进入订单页面然后点击查看更多发现多出了一条一模一样的订单，再次点击查看更多，也增加了一模一样的订单。多次重复也是如此。,审核不通过,17,2016-06-26 02:31:52
25,"登录进入app后点击‘会员’,再点击‘我的‘，然后点击我的余额，进入余额页面后点击提现发现没有响应。","1.打开该app.2.登录进入app后点击‘会员’,再点击‘我的‘，然后点击我的余额，进入余额页面后点击提现发现没有响应。",审核不通过,13,2016-06-26 02:33:04
26,"登录进入app后点击‘会员’,再点击’会员卡‘，随意选择一个会员卡点击立即购买，在立即支付页面点击’七彩乐居会员协议‘发现没有响应，不能查看协议。","1.打开该app.2.登录进入app后点击‘会员’,再点击’会员卡‘，随意选择一个会员卡点击立即购买，在立即支付页面点击’七彩乐居会员协议‘发现没有响应，不能查看协议。",审核不通过,12,2016-06-26 02:33:33
27,"登录进入app后点击‘会员’,再点击‘我的‘，然后点击’我的合同‘，发现没有响应。","1.打开该app.2.登录进入app后点击‘会员’,再点击‘我的‘，然后点击’我的合同‘，发现没有响应。",审核不通过,19,2016-06-26 02:33:47
28,"登录进入app后点击‘会员’,再点击‘我的‘，然后点击’阿姨工作流程‘，发现没有响应。","1.打开该app.2.登录进入app后点击‘会员’,再点击‘我的‘，然后点击’阿姨工作流程‘，发现没有响应。",审核不通过,8,2016-06-26 02:33:50
29,"登录进入app后点击‘会员’,再点击‘我的‘，然后点击’查看监控‘，发现没有响应。","1.打开该app.2.登录进入app后点击‘会员’,再点击‘我的‘，然后点击’查看监控‘，发现没有响应。",审核不通过,8,2016-06-26 02:33:54
30,打开app，进入首页，点击底部的广告，软件没有响应，不能进入详情页,我使用的是红米note全网通版本，打开app，进入首页，点击底部的广告，软件没有响应，不能进入详情页,审核不通过,0,2016-06-26 02:34:36
