id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在定位页面无法自动定位到正确地点,下载安装app在定位页面无法自动定位到正确地点,审核不通过,2,2015-12-21 22:11:24
2,点击打开软件，进入主界面后，软件突然闪退，由于时间快未能截到图,点击打开软件，进入主界面后，软件突然闪退，由于时间快未能截到图,审核不通过,14,2015-12-21 22:11:38
3,应该自动定位手机和上牌及比价，砍价所在城市,应该自动定位手机和上牌及比价，砍价所在城市，方便用户用,审核不通过,18,2015-12-21 22:11:57
4,在我的主页里--我的账户中有个10000元钱，不知道是怎么来的，很容易给顾客造成上当受骗的危害,在我的主页里--我的账户中有个10000元钱，不知道是怎么来的，很容易给顾客造成上当受骗的危害,审核不通过,25,2015-12-21 22:12:34
5,在我准备退出买车达人软件的时候，突然提醒我我的账号在别的地方登陆，存在很大的风险,在我准备退出买车达人软件的时候，突然提醒我我的账号在别的地方登陆，存在很大的风险,审核不通过,21,2015-12-21 22:13:06
6,当选择一款车型发起砍价时，在账户有余额的情况下默认选择支付宝支付，在用户没注意的情况下，开启支付宝小额免密码支付非常容易引起误操作，建议工程师默认选择买车达人余额账户支付。,当选择一款车型发起砍价时，在账户有余额的情况下默认选择支付宝支付，在用户没注意的情况下，开启支付宝小额免密码支付非常容易引起误操作，建议工程师默认选择买车达人余额账户支付。,审核不通过,12,2015-12-21 22:16:03
7,技术测试中车系页和经销商地图页点击后不能跳转，直接关闭app,在进入技术测试后，点击车系页和和经销商地图页时，出现链接询问，点击确定后直接关闭app，跳转到手机桌面,审核通过,20,2015-12-21 22:17:06
8,微信分享发起投票是可否自动关注,"微信分享发起投票是可否自动关注 微信分享发起投票是可否自动关注 华为4x wifi
]",审核通过,5,2015-12-21 22:18:10
9,找回密码页面输入正确的手机但未注册，提示该手机号不存在,找回密码页面输入正确的手机但未注册，提示该手机号不存在,审核通过,15,2015-12-21 22:18:28
10,我的页面点击右上角的搜索按钮，在搜索框中输入关键字“车”，搜索出结果后删除关键字，还显示搜索出的结果,"1.进入我的页面
2.点击右上角的搜索按钮
3.在搜索框中输入关键字“车”，搜索出结果后删除关键字",审核通过,11,2015-12-21 22:18:42
11,完善资料时昵称输入文字加空格提示错误，后面的英文不需要,"1.登录成功后进入完善资料页面
2.在昵称一栏输入文字，文字中间加空格，提示错误",审核通过,25,2015-12-21 22:18:52
12,特价车页面搜索地区时搜索伊犁时，搜索出内蒙古，搜索石家庄时搜索出的地区为全部；搜索错误,"1.进入首页，点击特价车
2.在全部地区下筛选地区伊犁或石家庄，查询搜索结果",审核通过,11,2015-12-21 22:18:58
13,对评论用户点赞成功后不能取消点赞,"1.进入讨论页面
2.选择一个讨论进入详情页面
3.对发表评论用户点赞成功后，取消点赞",审核通过,0,2015-12-21 22:19:04
14,进入我发起的讨论页面，选择一个讨论长按或左滑，不能删除,"1.进入我的页面
2.点击我的讨论进入
3.选择一个我发起的讨论，长按钮或左滑屏幕",审核通过,19,2015-12-21 22:19:10
15,搜索页面没有取消按钮，也没有返回按钮，只能通过手机返回键返回我的页面,"1.进入我的页面
2.点击右上角的搜索按钮
3.进入搜索页面，无法取消搜索",审核通过,11,2015-12-21 22:19:17
16,分享到朋友圈，进入分享页面后点击发送，没任何提示直接跳转到好友投票页面,"1.进入讨论
2.进入一个讨论详情页面
3.点击查看好友投票进入
4.点击分享到朋友圈",审核通过,5,2015-12-21 22:19:23
17,进入轮播图片“特惠购车季。。。”下拉页面，点击活动咨询电话，没反应,"1.进入首页
2.点击轮播图片“特惠购车季。。。”下拉页面，点击活动咨询电话",审核通过,7,2015-12-21 22:19:29
18,进入页面点比价、砍价反应慢,1、进入界面点“我”登陆 2、点比价、砍价半天没反应 ，还以为点不开3、手机型号：红米 网络：电信wifi,审核不通过,18,2015-12-21 22:19:44
19,进入首页轮播图片“买车送现金”进入，上传买车发票时从相册中选择图片上传失败，不显示图片,"1.进入首页
2.点击轮播图片“买车送现金”进入，
3.点击已购车，领奖励进入页面
4.上传购车发票，选择从相册中上传图片",审核通过,7,2015-12-21 22:19:55
20,修改昵称时输入空格，点击确定，没反应也没提示；期望结果：会提示内容不能为空,"1.进入我的页面
2.点击头像进入个人信息页面，
3.点击昵称，在昵称输入框中输入空格，点击确定",审核通过,25,2015-12-21 22:20:05
21,查看红旗h7时，界面滚动的图片，一直显示不出来,1、进入选车界面，选择红旗h7时，界面滚动图片，一直加载不出来,审核通过,17,2015-12-21 22:20:40
22,选择任意车型后加入对比，选择pk车型没有限制,1、选择任意车型加入对比，当选择16款车型时，加入对比，查看对比界面，只有5种车型，建议增加pk车型的限制,审核通过,23,2015-12-21 22:20:59
23,在自己发起的讨论详情界面，删除某一留言时，直接删除，没有进一步的确认提示,在自己发起的讨论详情界面，删除某一留言时，直接删除，没有进一步的确认提示,审核通过,19,2015-12-21 22:21:10
24,在对比投票界面，点击邀请微信好友，不能进入好友列表界在，闪一下微信好友列表后又回到当前界面,在对比投票界面，点击邀请微信好友，不能进入好友列表界在，闪一下微信好友列表后又回到当前界面,审核通过,3,2015-12-21 22:21:26
25,当输入错误的密码进行登录时，提示语出现代码,在登录过程中，输入错误的密码，进行登录时，提示语有误,审核通过,8,2015-12-21 22:21:36
26,找回密码界面，输入没有注册的手机号，获取验证码时，提示语不准确,找回密码界面，输入没有注册的手机号，获取验证码时，提示语不准确,审核通过,15,2015-12-21 22:21:44
27,发起砍价后，当输入的价格与出价建议价一样时，提示出价过低,发起砍价后，当输入的价格与出价建议价一样时，提示出价过低，提示不好理解,审核通过,12,2015-12-21 22:21:57
28,设置密码界面，当输入的新密码是一位时，提示语出现代码,设置密码界面，当输入的新密码是一位时，提示语出现代码,审核通过,8,2015-12-21 22:22:06
29,设置界面修改手机号，输入正确的手机号后，点击获取验证码没有任何反应,设置界面修改手机号，输入正确的手机号后，点击获取验证码没有任何反应,审核通过,15,2015-12-21 22:22:21
30,在修改昵称界面，输入空格后，点击确定没有任何提示,在修改昵称界面，输入空格后，点击确定没有任何提示,审核通过,25,2015-12-21 22:22:36
31,清除缓存成功，当缓存为0时，再次清理，还提示确认清除缓存，应该提示缓存已经为0，不需要再清理,清除缓存成功，当缓存为0时，再次清理，还提示确认清除缓存，应该提示缓存已经为0，不需要再清理,审核通过,4,2015-12-21 22:22:56
32,在修改头像时，选择拍照上传图片，拍照成功后，上传图片时提示“未知错误，请重试”,在修改头像时，选择拍照上传图片，拍照成功后，上传图片时提示“未知错误，请重试”，不可以修改成功,审核通过,7,2015-12-21 22:23:21
33,首页右侧字母导航条在滑动时，汽车品牌列表有跳动,右侧字母导航条从z向a滑动到uv时，汽车品牌列表会跳动到a,审核通过,23,2015-12-21 22:24:26
34,应用安装成功，打开应用，选择铃铛标志，选择左上角箭头无法返回,应用安装成功，打开应用，选择铃铛标志，选择左上角箭头无法返回,审核不通过,1,2015-12-21 22:24:52
35,应用安装成功，打开应用，在讨论页面选择发起讨论，填写所有选项，提交后转到讨论详情页面，选择左上角箭头无法返回。,应用安装成功，打开应用，在讨论页面选择发起讨论，填写所有选项，提交后转到讨论详情页面，选择左上角箭头无法返回。,审核不通过,1,2015-12-21 22:25:19
36,手机收不到验证码。。。。。,尝试几次均无法收到验证码。。。。。。。。。。。。,审核不通过,22,2015-12-21 22:26:06
37,应用安装成功，打开应用，选择铃铛标志，选择左上角箭头无法返回,应用安装成功，打开应用，选择铃铛标志，选择左上角箭头无法返回,审核不通过,1,2015-12-21 22:26:20
38,应用安装成功，打开应用，在讨论页面选择发起讨论，填写所有选项，提交后转到讨论详情页面，选择左上角箭头无法返回。,应用安装成功，打开应用，在讨论页面选择发起讨论，填写所有选项，提交后转到讨论详情页面，选择左上角箭头无法返回。,审核不通过,1,2015-12-21 22:26:30
39,是使用软件时候有电话打进来会卡死,是使用软件时候有电话打进来会卡死 是使用软件时候有电话打进来会卡死 华为畅玩 wifi,审核通过,10,2015-12-21 22:26:53
40,是使用软件时候有电话打进来会卡死,是使用软件时候有电话打进来会卡死 是使用软件时候有电话打进来会卡死 华为畅玩 wifi,审核通过,10,2015-12-21 22:47:10
41,注册，输入自己的手机号，反复获取验证码，都收不到验证码。手机本身没问题,注册，输入自己的手机号，反复获取验证码，都收不到验证码。手机本身没问题,审核不通过,22,2015-12-21 22:48:31
42,手机很难成功打开这个软件,点击打开软件后，长时间无反应，并跳出无响应的界面，重复尝试5次后才打开软件,审核不通过,22,2015-12-21 23:01:15
43,打开软件后不能进行操作，软件就自己停止运行，有时导致手机黑屏,打开软件后，想进入各操作页面，软件却停止运行，多次重复，全部停止运行，无法输入账号登陆，进行其他方面的测试,审核通过,21,2015-12-21 23:01:27
