id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,加入购物车后去购物车查看没有商品,点击加入购物车选择了药品的规格加入成功后再去购物车查看购物车并没有刚才加入的商品,审核不通过,13,2015-05-01 09:43:00
2,药直达首页自动定位错误,药直达首页自动定位错误我在安徽亳州自动定位到北京市,审核不通过,26,2015-05-01 10:05:00
3,无法将药品添加至购物车,无法将药品添加至购物车点击添加按钮显示添加成功购物车里仍然是空的,审核通过,14,2015-05-01 10:05:00
4,定位功能无法使用并且手动切换无法使用,手机的gps已开启其他软件均可成功定位进入首页的时候天气预报是可以正确显示位置的但是到了药直达里无法定位人在沈阳自动默认在北京而且在手动选择城市里无法切换,审核不通过,10,2015-05-01 10:14:00
5,搜索到的药品名称不显示具体信息,按照操作步骤输入关键字九芝堂后搜索出的药品名称无具体信息只显示九芝堂字样,审核不通过,24,2015-05-01 10:14:00
6,购物车不好用已填加但是无显示,选择药品数量规格后点击添加到购物车并且已显示添加成功但是点击购物车进入查看时提示您的购物车还是空的赶紧行动吧,审核通过,13,2015-05-01 10:14:00
7,乡村无法定位到药店任务无法完成,找不到药店无法完成搜索药店搜索感冒价格筛选任务,审核通过,15,2015-05-01 10:32:00
8,无法定位到药店找不到商品进行测试,在村里定位不精确在无线环境下也定位不到无法完成任务,审核通过,15,2015-05-01 10:32:00
9,找不到药品信息无法完成,wifi环境下定位不成功不是山村定位不是很好用改进下定位吧,审核通过,26,2015-05-01 10:32:00
10,无法进行任务找不到药店,无法进行任务找不到药店和药品信息无法到达这一步,审核通过,15,2015-05-01 10:32:00
11,开了GPS但是定位仍然不准确,搜索药直达test页面显示在定位可是定位之后显示的是嘉事堂药店按操作要求继续选择其他的分店可都是在北京的而我是武汉的,审核不通过,25,2015-05-01 10:33:00
12,添加购物车成功了但是点开购物车里面什么都没有,将商品添加至购物车显示添加成功可是再点开我自己的购物车时里面是空的,审核通过,14,2015-05-01 10:33:00
13,地址只能填北京市未付款退出付款之后找不到订单,填写收货地址时表示只能在本市内配送我只好把地址改为北京市之后提交订单未付款退出之后和就找不到订单了,审核不通过,12,2015-05-01 10:33:00
14,城市药房定位不准确显示错误,按步骤一要求搜索药直达test进入后显示的是北京的某药店而我所在的地方在广州更改城市功能没法更改,审核通过,17,2015-05-01 10:36:00
15,按商品添加到购物车点击购物车里面是空的,点击小儿肺热咳喘口服液选择10ml6OTC购买数量1点击加入购物车返回点击屏幕下方购物车按钮里面是空的并没有显示所选的药物,审核通过,14,2015-05-01 10:36:00
16,搜索药直达test进入后定位到离你当前最近的药店只有北京的,搜索药直达test进入后定位到离你当前最近的药店只有北京的定位周边药店不准确,审核不通过,8,2015-05-01 10:57:00
17,搜索药直达test进入后定位到离你当前最近的药店只有北京的选择城市为空即无法选择城市,搜索药直达test进入后定位到离你当前最近的药店只有北京的选择城市为空即无法选择城市,审核不通过,17,2015-05-01 10:57:00
18,点击或者底部咨询按钮无法与药剂师进行沟通仅仅是留言,点击或者底部咨询按钮无法与药剂师进行实时沟通仅仅是留言,审核不通过,18,2015-05-01 10:57:00
19,选择药品规格和数量点击加入购物车后提示商品添加成功在购物车中无任何信息记录,搜索药品后点击任一条药品记录打开药品详情页选择药品规格和数量并点击加入购物车提示商品添加成功再进入购物车中查看无任何信息记录,审核通过,13,2015-05-01 10:57:00
20,添加药品到购物车后提示商品添加成功但点击底部购物车按钮打开购物车时无任何商品药品信息记录无法进行后续操作,搜索药品添加药品到购物车后提示商品添加成功但点击底部购物车按钮打开购物车时无任何商品药品信息记录,审核通过,14,2015-05-01 10:57:00
21,未见首页底部有订单按钮,打开手机百度输入药直达test进入首页搜索药品并操作添加药品到购物车提示添加成功返回首页未见首页底部有订单按钮,审核不通过,18,2015-05-01 10:57:00
22,配送地址可以选择全国地址但提交订单时却无法提交订单配送地址处却提示目前仅支持本市内配送,打开手机百度输入药直达test进入首页搜索药品选择药品并操作马上购买选择支付与配送并设置配送地址可以选择全国地址但提交订单时却无法提交订单配送地址处却提示目前仅支持本市内配送,审核不通过,12,2015-05-01 10:57:00
23,无法查看订单未能进入订单查看页面无法操作进行订单取消,打开手机百度输入药直达test进入首页搜索药品选择药品并操作马上购买选择支付与配送并设置配送地址北京市区内后提交订单后提示订单提交成功但无法查看订单退回到首页未见首页底部有订单按钮,审核不通过,18,2015-05-01 10:57:00
24,找不到首页底部的订单按钮,找不到首页底部的订单按钮查看不了我的订单,审核不通过,18,2015-05-01 11:02:00
25,一直显示定位中无法操作,卸载了65安装64版本根据要求输入药直达test然后一直显示定位中无法操作,审核通过,25,2015-05-01 11:16:00
26,商品加入购物车后购物车中无商品信息,在商品详情页选择添加商品至购物车商品加入购物车后购物车中无商品信息,审核通过,13,2015-05-01 11:35:00
27,购物车不显示已选药品,添加到购物车显示添加成功但是到购物车选项中找不到添加的药品所以后面结算提交之类的无法完成,审核通过,14,2015-05-01 11:50:00
28,搜索感冒点击具体商品无法显示商品详情只显示空白页面有的商品则是显示商品不存在,搜索感冒点击具体商品无法显示商品详情只显示空白页面有的商品则是显示商品不存在,审核通过,20,2015-05-01 11:55:00
29,显示成功添加到购物车但是购物车里并没有刷新之后也没有,搜索药品九芝堂综合排序选择规格数量添加到购物车然后去购物车看,审核通过,14,2015-05-01 12:08:00
30,有的商品显示出来但是点进去显示商品并不存在,综合排序搜索盘点击第一个叫修正修正的药进去后发现并不存在,审核通过,19,2015-05-01 12:08:00
31,商品规格和数量选择后添加到购物车但返回点击购物车进入显示购物车为空,1点选择包装规格和数量2选择包装规格并确定购买数量点击加入购物车3点击购物车进入显示您的购物车还是空的赶紧行动吧,审核通过,13,2015-05-01 12:26:00
32,按上述步骤打开没有显示详情页内容,按上述步骤打开没有显示详情页内容网络没有问题,审核通过,1,2015-05-01 12:34:00
33,没有显示详情页内容无法下单,上一个步骤没有显示详情页内容无法下单,审核不通过,1,2015-05-01 12:34:00
34,没有显示详情页内容无法下单,没有显示详情页内容无法下单网络没问题,审核不通过,1,2015-05-01 12:34:00
35,搜索药直达test页面出现乱码,1打开手机百度搜索药直达ｔｅｓｔ页面出现乱码2关闭也网页重新搜索药直达ｔｅｓｔ进入页面,审核通过,8,2015-05-01 13:08:00
36,无法选择其它分店选择分店后页面空白,1搜索药直达test进入页面2切换药店选择其它分店页面空白,审核不通过,10,2015-05-01 13:08:00
37,药品加入购物车成功后购物车里是空的,进入有药品情页选择数量和规格加入购物车后购物车显示没有商品,审核不通过,13,2015-05-01 13:08:00
38,定位错误武汉定位到北京的药店,打开药直达后软件自动定位到北京而应该是在武汉,审核通过,26,2015-05-01 13:10:00
39,药品加入购物车后点击购物车里无该药品,在药品页将药加入购物车后再点击购物车按钮购物车里无药品,审核通过,13,2015-05-01 13:10:00
40,订单提交后无法查看订单,两次订单提交后点击查看订单无响应且找不到其他入口查看订单更不论取消订单,审核通过,18,2015-05-01 13:10:00
41,经常提示系统错误请稍后再试,在加入购物车的时候经常出现系统错误请稍后再试无法进入下一个流程购物体验不好,审核通过,6,2015-05-01 13:28:00
42,加入购物车提示系统错误不能加入购物车,选择一个药物选择规格和数量加入购物车提示系统错误,审核通过,6,2015-05-01 13:49:00
43,输入药直达test后定位不准确,输入药直达test后定位不准确我在太原定位却是北京,审核不通过,25,2015-05-01 13:52:00
44,在药直达test搜索框中搜感冒结果推荐药品中有王老吉,在药直达test搜索框中搜感冒结果推荐药品中有王老吉,审核不通过,24,2015-05-01 13:52:00
45,在药直达test中搜索京都念慈菴有两条结果点击第二条外面的名字和里面的名字不一样而且无法加入购物车,在药直达test中搜索京都念慈菴有两条结果点击第二条念慈菴瑞典LELO进入详情页里面的名字显示为京都念慈菴蜜炼川贝枇杷膏而且无法加入购物车,审核通过,6,2015-05-01 13:52:00
46,无法加入购物车显示系统错误请稍后再试,无法加入购物车显示系统错误请稍后再试,审核通过,6,2015-05-01 13:52:00
47,一直显示定位中gps已经打开无效,一直显示定位中gps已经打开无效始终在定位过程中,审核不通过,26,2015-05-01 13:57:00
48,选择商品后提交时显示系统错误无法提交订单,点击商品详情后选择商品及数量后点确认加入购物车显示系统错误无法提交订单,审核不通过,12,2015-05-01 14:19:00
49,GPS已开启但一直显示定位中,GPS已开启但一直显示定位中系统安卓409,审核不通过,26,2015-05-01 15:12:00
50,网络已开启但无法看到内容,网络已开启但无法看到内容系统安卓403,审核不通过,23,2015-05-01 15:12:00
51,看不到内容无法进行下单操作,看不到内容无法进行下单操作系统安卓403,审核不通过,5,2015-05-01 15:12:00
52,看不到内容无法进行下单操作,看不到内容无法进行下单操作系统安卓403,审核不通过,5,2015-05-01 15:12:00
53,添加购物车就失败显示系统错误,按步骤进行加入购物车时显示系统错误无法进入下一个界面,审核通过,6,2015-05-01 15:22:00
54,深圳被定位到北京了,药直达test后默认定位在北京而我却是在深圳默认应该是点名而非测试项目名,审核通过,11,2015-05-01 15:46:00
55,点击加入购物车确定以后发生错误,点击加入购物车确定以后发生错误提示系统错误请稍后再试,审核通过,6,2015-05-01 16:07:00
56,打开软件之后不能定位,打开软件后显示定位中等待一段时间后任然是定位中期间手机GPS和网络正常开启,审核通过,26,2015-05-01 16:55:00
57,聊天内容按发送键发布出去并不是网络问题,像药店医师发送咨询但是案件是灰色的根本发布出去网络已检查是私人无线网没问题手机聊天也没问题但就是这个在线咨询出了问题就是无法发送出消息,审核通过,23,2015-05-01 17:09:00
58,我在无锡定位到北京而且不能切换城市,输入药直达test后点击切换其他分店发现定位到了错误地点想切换城市可是就卡住了不能切换,审核不通过,10,2015-05-01 17:23:00
59,按返回界面死机无法退出,输入感冒搜索再次输入感冒搜索按返回或者关闭界面卡住了过了一会再按关闭才能返回手机百度界面,审核不通过,22,2015-05-01 17:23:00
60,当药品规格只有1种时还要选择多此一举,选择九芝堂驴胶补血颗粒点击马上购买一看只有一种规格就直接电机确定可是弹出请选择规格选择规格后才能加入购物车这种情况显然没必要选择啊,审核不通过,13,2015-05-01 17:23:00
