id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,按手机返回键变成下面三组功能键,按手机返回键变成下面三组功能键按手机返回键变成下面三组功能键 华为 畅玩wifi,审核不通过,13,2015-12-16 19:18:26
2,进入首页创建新的文件夹，然后进入文件夹编辑简图，页面右侧有简图属于的文件夹，点击文件夹，第一次点击，文件列表显示正常，第二次点击文件夹名字，则翻倍显示文件夹名称，再次点击又会增加显示,进入首页创建新的文件夹，然后进入文件夹编辑简图，页面右侧有简图属于的文件夹，点击文件夹，第一次点击，文件列表显示正常，第二次点击文件夹名字，则翻倍显示文件夹名称，再次点击又会增加显示,审核通过,4,2015-12-16 19:20:41
3,编辑简图，页面可以正常的编辑，但是无保存的按钮,编辑简图，页面可以正常的编辑，但是无保存的按钮,审核不通过,16,2015-12-16 19:20:41
4,进入菜单后，按左上角的返回标志没反应,进入app，在左侧菜单栏选择菜单进入页面后后，点击左上角的返回标志没反应，无法返回刚才的菜单,审核不通过,13,2015-12-16 19:45:19
5,部分按键按着没反应，部分正常,界面左上角“分类列表”“标签列表”点击后可以正常点击，但是点击“分类列表”-“百科模板”/或者“今日提醒”/或者“简图设置”后，能进入相应页面后，再点击左上角“百科模板”/或者“今日提醒”/或者“简图设置”后，无法正常返回首页，只能通过手机上的菜单键（返回键）返回首页。,审核不通过,13,2015-12-16 19:48:29
6,创建简图，点击插入简图，输入一个不存在的简图，无任何错误提示,创建简图，点击插入简图，输入一个不存在的简图，无任何错误提示,审核通过,9,2015-12-16 19:50:47
7,创建简图，点击默认文件夹后，显示选择文件夹，只有默认文件夹，点击，然后再次点击默认文件夹选项，可选择文件夹变为两个，且都为默认文件夹,创建简图，点击默认文件夹后，显示选择文件夹，只有默认文件夹，点击，然后再次点击默认文件夹选项，可选择文件夹变为两个，且都为默认文件夹,审核通过,4,2015-12-16 19:50:47
8,简图设置里，访问密码设置，填写后，提示设置密码成功，但访问密码处仍显示密码为空,简图设置里，访问密码设置，填写后，提示设置密码成功，但访问密码处仍显示密码为空,审核通过,1,2015-12-16 19:50:47
9,百科模板界面，填写内容后，怎么点击搜索？？？？,百科模板界面，填写内容后，怎么点击开始搜索？？？？.....,审核不通过,10,2015-12-16 19:50:47
10,首页，分类列表左侧的图标与列表按钮覆盖,首页，分类列表左侧的图标与列表按钮覆盖...........,审核不通过,13,2015-12-16 19:50:47
11,创建简图，点击添加点博，输入内容后，怎么搜索？？？？,创建简图，点击添加点博，输入内容后，怎么搜索？？？？,审核不通过,7,2015-12-16 19:50:47
12,对于初学者来说，app没有一个详细的介绍，软件本身没有例子可参考,对于软件内容方面应该更加丰富一些，比如客户用过的反馈，及活动的更新等方面,审核不通过,8,2015-12-16 20:09:53
13,创建简图界面，标题下方的按钮显示不全,1、创建简图界面，标题下方的按钮显示不完整，挨着标题框近的地方被遮挡,审核通过,5,2015-12-16 21:14:58
14,注册思维简图界面，显示的名称建议改为中文,1、进入思维简图的注册界面，界面中显示的不是国维简图中文，是英文,审核通过,6,2015-12-16 21:14:58
15,打开app 在app主页。点击左上角符号。出现弹出框，点击简图设置，里面有个录入面板模式， 点击进入，出现显示感叹号按钮和隐藏感叹号按钮。点击隐藏按钮，点击以后应用中的感叹号并不会隐藏。,打开app 在app主页。点击左上角符号。出现弹出框，点击简图设置，里面有个录入面板模式， 点击进入，出现显示感叹号按钮和隐藏感叹号按钮。点击隐藏按钮，点击以后应用中的感叹号并不会隐藏,审核通过,11,2015-12-16 21:21:44
16,打开app 在app主页。点击左上角符号。出现弹出框，点击简图设置，里面有个导入简图，你点击进入以后，导入文件后。无法通过应用左上角返回按钮返回。,打开app 在app主页。点击左上角符号。出现弹出框，点击简图设置，里面有个导入简图，你点击进入以后，导入文件后。无法通过应用左上角返回按钮返回。,审核通过,11,2015-12-16 21:21:44
17,打开app 在app主页。在左上角有个感叹号和分类列表，点击进入有个简图设置，里面有个导入简图，我因为导出了二次简图，所以显示有2个简图，然后返回去点击清楚本地数据，下面也写了慎用。删除本机上所有思维简图，我点击了，确定了。显示清楚数据完毕了，我在进入导入简图页面。实际上里面的简图都还存在。一个没少。,打开app 在app主页。在左上角有个感叹号和分类列表，点击进入有个简图设置，里面有个导入简图，我因为导出了二次简图，所以显示有2个简图，然后返回去点击清楚本地数据，下面也写了慎用。删除本机上所有思维简图，我点击了，确定了。显示清楚数据完毕了，我在进入导入简图页面。实际上里面的简图都还存在。一个没少。,审核通过,11,2015-12-16 21:21:45
