id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,下载app 点击注册 输入一个用户名注册提示提示注册失败 确认网络连接是否正常 后来我自己多次验证得知 是因为我输入的用户名已经被别人注册过了 我自己输入2369588作为用户名第一次注册成功了 第二次在用这个信息来注册 就提示注册失败 确认网络连接是否正常,下载app 点击注册 输入一个用户名注册提示提示注册失败 确认网络连接是否正常 后来我自己多次验证得知 是因为我输入的用户名已经被别人注册过了 我自己输入2369588作为用户名第一次注册成功了 第二次在用这个信息来注册 就提示注册失败 确认网络连接是否正常,审核通过,21,2016-03-25 00:15:15
2,下载app 点击注册 输入qq邮箱作为用户名注册 并不会发送邮件验证邮箱的真假 也不会有任何其他验证来的,下载app 点击注册 输入qq邮箱作为用户名注册 并不会发送邮件验证邮箱的真假 也不会有任何其他验证来的,审核通过,11,2016-03-25 00:15:30
3,下载app 点击登录 输入输入错误的密码进行登录冰没有提示密码错误 而是提示登录错误 请检查网络连接是否正常 请问这个和网络有半毛钱关系,下载app 点击登录 输入输入错误的密码进行登录冰没有提示密码错误 而是提示登录错误 请检查网络连接是否正常 请问这个和网络有半毛钱关系,审核通过,43,2016-03-25 00:15:35
4,登录app 点击主页我们一家的任意内容进行分享 会有一个小的提示框 不知道提示的是什么 错误还是其他呢,登录app 点击主页我们一家的任意内容进行分享 会有一个小的提示框 不知道提示的是什么 错误还是其他呢,审核通过,27,2016-03-25 00:15:42
5,登录app在和别人聊天的时候 长按语音键无法发送语音 这个功能就设计的没有实际用处了,登录app在和别人聊天的时候 长按语音键无法发送语音 这个功能就设计的没有实际用处了,审核通过,49,2016-03-25 00:15:47
6,登录app在和别人聊天的时候 点击加号 点击位置 然后无任何反应 也没有报错,登录app在和别人聊天的时候 点击加号 点击位置 然后无任何反应 也没有报错,审核通过,54,2016-03-25 00:15:52
7,登录app在和别人聊天的时候 点击加号 点击照片 进入请选择照片页面 点击任意照片 提示 很抱歉 我们一家 已停止运行,登录app在和别人聊天的时候 点击加号 点击照片 进入请选择照片页面 点击任意照片 提示 很抱歉 我们一家 已停止运行,审核通过,26,2016-03-25 00:15:56
8,登录app 点击左上角家字 再点击家庭相册 然后 提示 很抱歉 我们一家 已停止运行,登录app 点击左上角家字 再点击家庭相册 然后 提示 很抱歉 我们一家 已停止运行,审核通过,26,2016-03-25 00:16:01
9,登录app 点击左上角家字 点击设置 点击头像 点击相册选取 勾取系统相册 然后点击任意照片 然后软件自动回退到我们一家的设置页面,登录app 点击左上角家字 点击设置 点击头像 点击相册选取 勾取系统相册 然后点击任意照片 然后软件自动回退到我们一家的设置页面,审核通过,50,2016-03-25 00:16:07
10,登录app 点击左上角家字 点击设置 点击检查更新 提示正在检查。。。 然后几分钟过去了都没有任何提示 到底是不是最新版 也没有个提示,登录app 点击左上角家字 点击设置 点击检查更新 提示正在检查。。。 然后几分钟过去了都没有任何提示 到底是不是最新版 也没有个提示,审核通过,8,2016-03-25 00:16:12
11,登录app 点击左上角家字 点击设置 点击退出登录 点击家 点击家庭成员 点击新成员 提示您的账户在其他设备上登录,登录app 点击左上角家字 点击设置 点击退出登录 点击家 点击家庭成员 点击新成员 提示您的账户在其他设备上登录,审核通过,62,2016-03-25 00:16:18
12,登录app 点击左上角家字 点击设置 点击退出登录 然后软件还是保持原有页面 并不会退出到登录页面,登录app 点击左上角家字 点击设置 点击退出登录 然后软件还是保持原有页面 并不会退出到登录页面,审核通过,38,2016-03-25 00:16:25
13,在app首页点击找回密码服务  输入邮箱 点击找回密码 提示请到邮箱修改密码后在登录 导致用户无法在app中进行找回密码,在app首页点击找回密码服务  输入邮箱 点击找回密码 提示请到邮箱修改密码后在登录 导致用户无法在app中进行找回密码,审核通过,33,2016-03-25 00:16:29
14,测试app在5.0以上版本安卓手机中体验不好 老师闪退或者操作无响应 并且在手机上面显示的图标是安卓机器人  在微任务中也看不到这个app的图标,测试app在5.0以上版本安卓手机中体验不好 老师闪退或者操作无响应 并且在手机上面显示的图标是安卓机器人  在微任务中也看不到这个app的图标,审核通过,40,2016-03-25 00:16:37
15,登录app 在主页点击任意内容 点击用户头像 点击用户头像 不会显示用户的资料 而是直接跳转到和用户对话的页面,登录app 在主页点击任意内容 点击用户头像 点击用户头像 不会显示用户的资料 而是直接跳转到和用户对话的页面,审核通过,54,2016-03-25 00:16:40
16,登录app 在主页点击任意内容 进行评论和点赞 无法对评论的内容进行删除 点赞无法取消,登录app 在主页点击任意内容 进行评论和点赞 无法对评论的内容进行删除 点赞无法取消,审核通过,66,2016-03-25 00:16:44
17,登录app 点击左上角家字 点击设置 点击个性签名 输入保存以后 再次点击进入 无法看到我刚刚输入的内容 并且在不输入任意字符的情况下也无法保存和退出,登录app 点击左上角家字 点击设置 点击个性签名 输入保存以后 再次点击进入 无法看到我刚刚输入的内容 并且在不输入任意字符的情况下也无法保存和退出,审核通过,22,2016-03-25 00:16:48
18,登录app 点击左上角家字  点击加号  输入12 搜出来很多好友  但是点击任意用户名都是进入我自己的应用设置页面 无法进入用户的资料页面,登录app 点击左上角家字  点击加号  输入12 搜出来很多好友  但是点击任意用户名都是进入我自己的应用设置页面 无法进入用户的资料页面,审核通过,52,2016-03-25 00:16:52
19,登录app 点击左上角家字  点击我的头像那个图标 软件自动回到主页,登录app 点击左上角家字  点击我的头像那个图标 软件自动回到主页,审核通过,40,2016-03-25 00:16:56
20,登录app 我在测试的时候发布了很多咨询 但是找不到任何一个页面查看我发送的所有咨询 只能在主页中一个一个的滑动查找 这个很不方便的,登录app 我在测试的时候发布了很多咨询 但是找不到任何一个页面查看我发送的所有咨询 只能在主页中一个一个的滑动查找 这个很不方便的,审核通过,31,2016-03-25 00:17:00
21,登录app 我在测试的时候发布了很多咨询 但是发布的带图片的 点击图片 无法把图片保存到本地,登录app 我在测试的时候发布了很多咨询 但是发布的带图片的 点击图片 无法把图片保存到本地,审核通过,9,2016-03-25 00:17:05
22,登录app 我在测试的时候发布了很多咨询 但是发布的带图片的 在查看的时候 不管怎么点击 图片不会放大 就是不能放大查看,登录app 我在测试的时候发布了很多咨询 但是发布的带图片的 在查看的时候 不管怎么点击 图片不会放大 就是不能放大查看,审核通过,9,2016-03-25 00:17:12
23,登录app 我在测试的时候发布了很多咨询  但是发布的带图片的 在发送的时候只能添加一张 不能添加多张 每条咨询只能添加一张图片 不能添加多张图片,登录app 我在测试的时候发布了很多咨询  但是发布的带图片的 在发送的时候只能添加一张 不能添加多张 每条咨询只能添加一张图片 不能添加多张图片,审核通过,9,2016-03-25 00:17:17
24,在聊天页面页面 使用输入法自带的表情 发出去完全看不到发的是什么 就是一坨,在聊天页面页面 使用输入法自带的表情 发出去完全看不到发的是什么 就是一坨,审核通过,60,2016-03-25 00:17:22
25,点击家庭相册，进入界面后闪退,登陆软件，点家选项，选择家庭相册，进入界面后就闪退,审核不通过,57,2016-03-26 15:34:06
26,点左上角的家字，然后点家庭相册，程序闪退。,点左上角的家字，然后点家庭相册，闪退。多次操作，十次中有八次闪退。手机型号:魅蓝note.安卓5.1..wifi环境。,审核不通过,57,2016-03-26 15:34:18
27,红米note进入家庭相册闪退,"1.红米note打开app，登录成功后进入主页；
2.点击左上角“家”，选择家庭相册，出现闪退。",审核通过,57,2016-03-26 15:34:28
28,在登陆面页输入密码后，再点注册。密码会平移过去。,在登陆面页输入密码后，再点注册。密码会平移过去。,审核通过,33,2016-03-26 15:34:35
29,安装运行app登陆成功后，点赞后，不能取消点赞,安装运行app登陆成功后，点赞后，不能取消点赞,审核通过,35,2016-03-26 15:34:41
30,安装运行app登陆成功后，点发表内容，点添加图片，无法添加图片发表内容。直接回到首页,安装运行app登陆成功后，点发表内容，点添加图片，无法添加图片发表内容。直接回到首页,审核通过,39,2016-03-26 15:34:52
31,安装运行app登陆成功后，点家，个人头像无法更换个人头像,安装运行app登陆成功后，点家，个人头像无法更换个人头像,审核通过,1,2016-03-26 15:34:58
32,安装运行app登陆成功后，点家，点家庭相册。软件自动退出。,安装运行app登陆成功后，点家，点家庭相册。软件自动退出。,审核通过,65,2016-03-26 15:35:07
33,安装运行app登陆成功后，点家，点设置点个人头像，相册选取与相机拍照排照一大一小,安装运行app登陆成功后，点家，点设置点个人头像，相册选取与相机拍照排照一大一小,审核通过,1,2016-03-26 15:35:14
34,安装运行app登陆成功后，点家，点设置点个人头像，选择相册选取图片后提示无法加载（小像素图片）,安装运行app登陆成功后，点家，点设置点个人头像，选择相册选取图片后提示无法加载（小像素图片）,审核通过,1,2016-03-26 15:35:31
35,安装运行app登陆成功后，点家，点设置点个人头像，选择相册选取图片修剪图片是圆形的，可是设置里的个人头像是方形的,安装运行app登陆成功后，点家，点设置点个人头像，选择相册选取图片修剪图片是圆形的，可是设置里的个人头像是方形的,审核通过,1,2016-03-26 15:35:39
36,安装运行app登陆成功后，点家，点设置下拉通出登录文字显示不完全,安装运行app登陆成功后，点家，点设置下拉通出登录文字显示不完全,审核通过,1,2016-03-26 15:35:46
37,安装运行app登陆成功后，点家，个人头像旁边的new挡住了个人头像,安装运行app登陆成功后，点家，个人头像旁边的new挡住了个人头像,审核通过,1,2016-03-26 15:35:53
38,打开app注册并登陆，首页随便分享一个，没有任何提示就直接跳转到qq去了。应该先提示分享到qq。,打开app注册并登陆，首页随便分享一个，没有任何提示就直接跳转到qq去了。应该先提示分享到qq。,审核不通过,27,2016-03-26 15:38:21
39,打开app注册并登陆，点击右上角，发表评论，添加一个图片，并随便写点内容，点击右上角的勾，进行提交，先是没反应，隔了好一阵子才提示发表成功。应该是点了之后显示正在提交。给个正在提交的提示。,打开app注册并登陆，点击右上角，发表评论，添加一个图片，并随便写点内容，点击右上角的勾，进行提交，先是没反应，隔了好一阵子才提示发表成功。应该是点了之后显示正在提交。给个正在提交的提示。,审核不通过,39,2016-03-26 15:38:25
40,打开app注册并登陆，发表一个评论，提示成功后，发现重复发了很多条。还没法删除。,打开app注册并登陆，发表一个评论，提示成功后，发现重复发了很多条。还没法删除。,审核不通过,59,2016-03-26 15:38:28
41,打开app注册并登陆，点击左上角“家”，点击设置，点击检查更新，会提示正在检查，然后就没有了。既没有提示已是最新版本，也没有提示要下载最新版本。,打开app注册并登陆，点击左上角“家”，点击设置，点击检查更新，会提示正在检查，然后就没有了。既没有提示已是最新版本，也没有提示要下载最新版本。,审核不通过,8,2016-03-26 15:38:32
42,打开app注册并登陆，测试过程中，出现闪退，异常退出，如截图所示。,打开app注册并登陆，测试过程中，出现闪退，异常退出，如截图所示。,审核不通过,56,2016-03-26 15:38:35
43,打开app点击左上角的“家”，中文页面出现一个英文单词“new”。,打开app点击左上角的“家”，中文页面出现一个英文单词“new”。,审核不通过,16,2016-03-26 15:38:39
44,打开app点击左上角的“家”，点击“new”，新朋友页面一片空白。,打开app点击左上角的“家”，点击“new”，新朋友页面一片空白。,审核不通过,16,2016-03-26 15:38:42
45,打开app点击左上角的“家”，点击家庭成员，这时候点击返回键，无法返回到主页。,打开app点击左上角的“家”，点击家庭成员，这时候点击返回键，无法返回到主页。,审核不通过,62,2016-03-26 15:38:44
46,打开app点击左上角的“家”，点击家庭相册，app马上就挂了。,打开app点击左上角的“家”，点击家庭相册，app马上就挂了。,审核不通过,61,2016-03-26 15:38:48
47,打开app注册并登陆，点击左上角的“家”，点击设置，点击退出登陆，页面上仍显示着用户的个人信息。看着跟没退出一样。,打开app注册并登陆，点击左上角的“家”，点击设置，点击退出登陆，页面上仍显示着用户的个人信息。看着跟没退出一样。,审核不通过,13,2016-03-26 15:38:51
48,点击“家庭相册”app出现报错,"app,首页，点击左上角“家”，点击“家庭相册”app出现报错，测试10次，报错10次，手机型号酷派f2",审核不通过,19,2016-03-26 15:57:59
49,在不同界面，分享功能出现提示不同,app，首页，在首页点击分享，出现“分享至好友”提示；点击发帖内容进入帖子详情，在该页面点击分享，却出现“share to”提示,审核不通过,27,2016-03-26 15:58:02
50,分享功能出现提示的位置不同,app，首页，点击进入发帖详情，在该页面点击分享，经反复测试发现，第一次点击分享，“share to ”出现在页面下部，第二次以后再点击分享，“share to ”出现在页面中部,审核不通过,27,2016-03-26 15:58:04
51,退出登录界面，点击”退出登录“，退出页面不能跳转,退出登录界面，点击”退出登录“，账号虽然已经退出，但页面不能跳转，不符合用户习惯,审核不通过,20,2016-03-26 15:58:07
52,在用户界面点赞app出现报错,app，首页，点击发帖者头像，进入发帖者空间，在该页面点击评论，出现岁月抚伤页面，在该页面点赞，app报错，测试10次，报错10次,审核不通过,5,2016-03-26 15:58:11
53,注册已经存在的账户名时，不会出现用户名已存在的提示,注册已经存在的账户名时，不会出现用户名已存在的提示，而是提示检查网络连接,审核不通过,3,2016-03-26 15:58:14
54,点击家庭相册app出现报错,app/左上角家/家庭相册，app出现报错，测试10次，报错10次，手机型号三星schi879,审核不通过,19,2016-03-26 15:58:21
55,在用户界面点赞app出现报错,"app，点击发帖者头像，进入发帖者空间，在该页面点击发帖评论，出现""岁月抚伤""页面，在岁月抚伤页面点赞，app报错，测试10次，报错10次",审核不通过,5,2016-03-26 15:58:24
56,退出登录界面，点击”退出登录“，页面一直停留在退出界面,"退出登录界面，点击”退出登录“，页面一直停留在退出界面，再次点击”退出登录"",才能跳转至登录页面，不符合用户习惯",审核不通过,20,2016-03-26 15:58:26
57,头像与天气介绍内容出现重叠,app/左上角家，用户头像与天气介绍内容出现重叠，,审核不通过,14,2016-03-26 15:58:30
