id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在寻宝主页 点击一摇必中卡 点击立即购买 点击确认订单去支付 提示系统错误,在寻宝主页 点击一摇必中卡 点击立即购买 点击确认订单去支付 提示系统错误,审核通过,12,2016-05-28 14:15:47
2,打开进入到开始的画面显示个加载数据再就没反应了,打开进入到开始的画面显示个加载数据再就没反应了,审核通过,11,2016-05-28 14:16:17
3,在寻宝主页 点击一摇必中卡 点击立即购买 点击确认订单去支付 提示系统错误,在寻宝主页 点击一摇必中卡 点击立即购买 点击确认订单去支付 提示系统错误,审核通过,12,2016-05-28 14:16:27
4,在寻宝主页 点击首页上方两个滚动的广告 点击均提示找不到网页,在寻宝主页 点击首页上方两个滚动的广告 点击均提示找不到网页,审核通过,5,2016-05-28 14:16:35
5,在寻宝主页 点击滑动广告页下方的那几个新手任务 疯狂吃货 图标 均无效,在寻宝主页 点击滑动广告页下方的那几个新手任务 疯狂吃货 图标 均无效,审核通过,10,2016-05-28 14:16:58
6,在注册界面无法使用自己的171号码进行注册 ；；；；；；；；,在注册界面无法使用自己的171号码进行注册 ；；；；；；；；,审核通过,30,2016-05-28 14:17:09
7,软件打开以后点击左上角个人头标 进入发现消息那里提示有15个消息 但是点击进入一个都没有,软件打开以后点击左上角个人头标 进入发现消息那里提示有15个消息 但是点击进入一个都没有,审核通过,13,2016-05-28 14:17:19
8,在商圈中 点击进入任意商圈 无法对商圈进行关注和导览,在商圈中 点击进入任意商圈 无法对商圈进行关注和导览,审核不通过,6,2016-05-28 14:17:35
9,在寻宝主页点击左下角那个符号 出现 积分 拍卖 道具 任务 图标 点击积分 拍卖 图标 无法进入子页面 无响应,在寻宝主页点击左下角那个符号 出现 积分 拍卖 道具 任务 图标 点击积分 拍卖 图标 无法进入子页面 无响应,审核通过,8,2016-05-28 14:17:48
10,启动软件提示停止工作,启动软件后停留在启动页面，一段时间后提示程序停止工作，卸载重装问题依然。,审核通过,33,2016-05-28 14:17:56
11,一直卡在软件欢迎页，无法进入,"一直卡在软件欢迎页，无法进入。wifi,联通4g都进入不了。华为4x，安卓4.4",审核通过,26,2016-05-28 14:18:00
12,有消息数目显示，无任何消息,"1.登入软件
2，点击左上头像
3.消息数显示15
4，点击消息进入，无任何消息",审核通过,13,2016-05-28 14:18:05
13,1.点左上角头像 - 显示有15条消息 ，但是点击消息进入页面，消息列表是空的。也没提示要登录后查看什么的,1.点左上角头像 - 显示有15条消息 ，但是点击消息进入页面，消息列表是空的。也没提示要登录后查看什么的,审核通过,13,2016-05-28 14:18:08
14,2.首页，点右下角的摇一摇 - 进去后，右上角的菜单按钮点击无响应,2.首页，点右下角的摇一摇 - 进去后，右上角的菜单按钮点击无响应,审核通过,21,2016-05-28 14:18:14
15,3.首页，点右下角的摇一摇 - 进去后，没有找到信息基站的提示信息是半中半英的 不友好。容易让用户感觉不知所谓,3.首页，点右下角的摇一摇 - 进去后，没有找到信息基站的提示信息是半中半英的 不友好。容易让用户感觉不知所谓,审核不通过,16,2016-05-28 14:18:30
16,4.注册，输入手机号，获取验证码，不使用获取到的验证码   而是输入6个1，同样可以通过验证进入下一页,4.注册，输入手机号，获取验证码，不使用获取到的验证码   而是输入6个1，同样可以通过验证进入下一页,审核通过,24,2016-05-28 14:18:41
17,5.注册 - 信息输入页 输入信息如图所示，所有项目都输入了，但是提交按钮仍然是不可用状态。后经确认是密码长度要6位。但是密码输入框中并没有明确说明最少要输入6位. 可能会造成用户无法完成注册操作,5.注册 - 信息输入页 输入信息如图所示，所有项目都输入了，但是提交按钮仍然是不可用状态。后经确认是密码长度要6位。但是密码输入框中并没有明确说明最少要输入6位，可能会造成用户无法完成注册操作,审核不通过,24,2016-05-28 14:18:52
18,6.输入如图所示，昵称输入框没有提示可输入长度，并且控件本身也没有控制输入长度，而是在提交时才提示长度为2~8，会给用户带来很不友好的印象。同样下面的密码输入框也是一样,6.输入如图所示，昵称输入框没有提示可输入长度，并且控件本身也没有控制输入长度，而是在提交时才提示长度为2~8，会给用户带来很不友好的印象。同样下面的密码输入框也是一样,审核不通过,24,2016-05-28 14:19:09
19,7. 登录页，点忘记密码，输入手机号，然后随意输入一个6位验证码，点下一步，返回提示“失败”，而不是验证码错误，提示不明确不知道是如何导致失败,7. 登录页，点忘记密码，输入手机号，然后随意输入一个6位验证码，点下一步，返回提示“失败”，而不是验证码错误，提示不明确不知道是如何导致失败,审核不通过,24,2016-05-28 14:19:25
20,8.登录后，个人信息页，点昵称，进入昵称编辑页，输入新昵称后，保存按钮点击无响应,8.登录后，个人信息页，点昵称，进入昵称编辑页，输入新昵称后，保存按钮点击无响应,审核通过,7,2016-05-28 14:19:33
21,9. 个人信息页，有两个手机号信息展示框。第二个显示的是“我的地址”,9. 个人信息页，有两个手机号信息展示框。第二个显示的是“我的地址”,审核通过,4,2016-05-28 14:19:50
22,"10.登录后，点左上头像打开左侧菜单,点切换按钮，选择一个地区后弹出提示，但地区信息未变更","10.登录后，点左上头像打开左侧菜单,点切换按钮，选择一个地区后弹出提示，但地区信息未变更",审核通过,16,2016-05-28 14:19:57
23,11.用户头像无法保存 - 登录后，点左上头像打开左侧菜单，点右上的编辑按钮进入个人信息页。点用户头像上传后，显示变化。再点返回键返回。然后再次进入个人信息页，用户头像又变成空了,11.用户头像无法保存 - 登录后，点左上头像打开左侧菜单，点右上的编辑按钮进入个人信息页。点用户头像上传后，显示变化。再点返回键返回。然后再次进入个人信息页，用户头像又变成空了,审核通过,18,2016-05-28 14:20:02
24,12.左侧菜单 - 点设置 - 账号与安全 - 修改密码时，不管是新密码 还是老密码为空，提示都是请输入密码，提示不明确,12.左侧菜单 - 点设置 - 账号与安全 - 修改密码时，不管是新密码 还是老密码为空，提示都是请输入密码，提示不明确,审核通过,9,2016-05-28 14:20:11
25,13.退出登录，在未登录状态下 - 点左侧菜单 - 点设置 - 账号与安全 也能进入密码修改页。,13.退出登录，在未登录状态下 - 点左侧菜单 - 点设置 - 账号与安全 也能进入密码修改页。,审核通过,9,2016-05-28 14:20:27
26,14.登陆后，点左下角那个卫星菜单，进入寻宝，再点一次该菜单 - 选择任务 - 进入宝贝任务页。该页上方的几个任务的领取任务按钮均无响应,14.登陆后，点左下角那个卫星菜单，进入寻宝，再点一次该菜单 - 选择任务 - 进入宝贝任务页。该页上方的几个任务的领取任务按钮均无响应,审核通过,10,2016-05-28 14:20:36
27,15.登陆后，点左下角那个弹出菜单，进入寻宝，再点一次该菜单 - 选择道具 - 选择一个道具进入道具详情页。 收藏按钮无响应,15.登陆后，点左下角那个弹出菜单，进入寻宝，再点一次该菜单 - 选择道具 - 选择一个道具进入道具详情页。 收藏按钮无响应,审核通过,25,2016-05-28 14:20:41
28,16.接上条 - 点立即购买，点去支付，弹出错误如图,16.接上条 - 点立即购买，点去支付，弹出错误如图,审核通过,12,2016-05-28 14:20:46
29,17.登陆后，点左下角那个弹出菜单，进入寻宝，再点一次该菜单弹出的选项中 - 拍卖和积分两项无响应,17.登陆后，点左下角那个弹出菜单，进入寻宝，再点一次该菜单弹出的选项中 - 拍卖和积分两项无响应,审核通过,8,2016-05-28 14:20:52
30,18.登陆后，点左下角那个弹出菜单，进入寻宝，点上方的滑动广告栏，页面打开报错,18.登陆后，点左下角那个弹出菜单，进入寻宝，点上方的滑动广告栏，页面打开报错,审核通过,33,2016-05-28 14:21:03
31,19.操作中偶尔出现服务器异常的提示,19.操作中偶尔出现服务器异常的提示   1111111,审核通过,27,2016-05-28 14:21:12
32,20. 摇一摇界面，装备道具的+号按钮没效果，不管有没有道具，这个按钮至少点击至少要有响应吧,20. 摇一摇界面，装备道具的+号按钮没效果，不管有没有道具，这个按钮至少点击至少要有响应吧,审核通过,25,2016-05-28 14:21:25
33,点击首页热点中的内容不能跳转页面,"1、打开软件
2、进入首页
3、点击热点中的内容，不能跳转到相应的页面",审核不通过,31,2016-05-28 14:21:52
34,搜索框中输入较多内容后导致页面ui显示异常,"1、打开软件，点击进入首页
2、点击搜索框，搜索框中输入较多内容后
3、页面ui显示异常",审核通过,24,2016-05-28 14:22:03
35,摇一摇中点击增加道具的+按钮，点击无效,"1、点击进入首页
2、点击摇一摇
3、点击增加道具的+
4、点击无效",审核通过,25,2016-05-28 14:22:08
36,进行摇一摇后，摇一摇的次数不减少,"1、点击进入首页
2、点击摇一摇
3、查看得次数为3次
4、进行摇一摇后，查看次数不减少",审核不通过,21,2016-05-28 14:22:18
37,摇一摇页面点击右上角的按钮点击无效,"1、点击进入首页 
2、点击摇一摇 
3、点击右上角的按钮，点击无效",审核不通过,21,2016-05-28 14:22:28
38,周边中全部显示为“谢谢参与”,"1、点击进入首页
2、点击进入摇一摇
3、切换到周边，查看全部显示为“谢谢参与”",审核通过,14,2016-05-28 14:22:38
39,首页中，活动图标显示错误,"1、点击进入首页
2、查看活动图标显示
3、显示为扫描等类图标",审核不通过,17,2016-05-28 14:22:58
40,披萨饼底胚中显示有任务获取按钮，但是任务获取列表中不显示该活动,"1、点击进入首页
2、点击进入新品-披萨饼底胚
3、点击任务获取，查看任务获取中内容显示为kfc内容",审核不通过,10,2016-05-28 14:23:27
41,进行支付操作时，提示：系统错误,"1、点击进入首页
2、点击进入新品-披萨饼底胚
3、点击立即购买
4、点击支付，提示：系统错误",审核通过,12,2016-05-28 14:23:43
42,注册时未识别145号段的手机号,"1、打开软件
2、点击进入注册页面
3、输入145的手机号，点击获取验证码
4、提示：手机号码不合法",审核通过,24,2016-05-28 14:23:48
43,注册页面中输入正确点击注册，提示：对不起，服务器异常,"1、打开软件
2、点击进入注册页面
3、输入完成后，点击注册
4、提示：服务器异常",审核通过,30,2016-05-28 14:23:53
44,注册界面的手机号输入框没有设置手机号长度格式。,注册界面的手机号输入框没有设置手机号长度格式。,审核不通过,24,2016-05-28 14:24:04
45,进入首页点击左上进入个人中心界面，选择性格后返回，再次进入后发现修改的性别又自动变回原来设置之前的。,1.进入首页点击左上进入个人中心界面，2.选择性格后返回，3.再次进入后发现修改的性别又自动变回原来设置之前的。,审核通过,29,2016-05-28 14:24:15
46,点击左上进入个人中心界面，个人头像下方的图片信息以及进入店铺按钮点击无效，没有设置跳转链接。,点击左上进入个人中心界面，个人头像下方的图片信息以及进入店铺按钮点击无效，没有设置跳转链接。,审核通过,29,2016-05-28 14:24:20
47,点击进入个人中心，点击编辑信息，该界面下方手机号以及地区信息显示错误，而且点击无效。,1.点击进入个人中心，2.点击编辑信息，该界面下方手机号以及地区信息显示错误，而且点击无效。,审核通过,16,2016-05-28 14:24:25
48,点击进入宝贝任务界面该界面上方的新手任务的领取按钮点击无效。无法正常领取。,点击进入宝贝任务界面该界面上方的新手任务的领取按钮点击无效。无法正常领取。,审核通过,10,2016-05-28 14:24:31
49,点击左上进入个人信息界面，该界面显示未读消息为15，但是点击进入消息界面后，一片空白。,点击左上进入个人信息界面，该界面显示未读消息为15，但是点击进入消息界面后，一片空白。,审核通过,13,2016-05-28 14:24:37
50,点击进入个人中心，点击好友，好友界面功能过少，而且略显无用。缺少编辑或删除好友功能以及添加好友等主要功能。,1.点击进入个人中心，2.点击好友，好友界面功能过少，而且略显无用。缺少编辑或删除好友功能以及添加好友等主要功能。,审核不通过,2,2016-05-28 14:24:52
51,点击进入个人中心，点击设置，点击设备列表。该界面搜索不到其他设备。,点击进入个人中心，点击设置，点击设备列表。该界面搜索不到其他设备。,审核不通过,29,2016-05-28 14:25:10
52,点击主页右下方寻宝，启动摇一摇后无法进行第二次摇一摇功能。该功能只能使用一次，而且领取奖品也领取不到。,1.点击主页右下方寻宝，2.启动摇一摇后无法进行第二次摇一摇功能。3.该功能只能使用一次，而且领取奖品也领取不到。,审核通过,14,2016-05-28 14:25:28
53,点击左下寻宝，寻宝界面第一张图片点击进入后界面无法显示。,点击左下寻宝，寻宝界面第一张图片点击进入后界面无法显示。,审核通过,31,2016-05-28 14:25:40
54,点击左下寻宝，该界面除了第一张图片有跳转链接以外，其他大部分商品图片都没有设置跳转链接。比如第二张，第三张，第四张图片。,点击左下寻宝，该界面除了第一张图片有跳转链接以外，其他大部分商品图片都没有设置跳转链接。比如第二张，第三张，第四张图片。,审核通过,31,2016-05-28 14:25:49
55,随便进入一个商品详细信息界面，每个商品信息界面内容太少，完全无法介绍商品作用以及优点。,随便进入一个商品详细信息界面，每个商品信息界面内容太少，完全无法介绍商品作用以及优点。,审核不通过,22,2016-05-28 14:26:03
56,点击进入一个商铺，右上的关注以及寻觅功能点击无效。,点击进入一个商铺，右上的关注以及寻觅功能点击无效。,审核通过,23,2016-05-28 14:26:09
57,打开app，进入欢迎页面后无响应，无法继续,打开app，进入欢迎页面后无响应，无法继续测试,审核通过,0,2016-05-28 14:26:14
58,个人中心里的地理位置定位后点击右边的切换成别的城市时选择了北京的东城区后屏幕上出现“你选择了东城区”的提示信息，但界面里仍然是定位的栖霞区。,1.打开软件，进入初始界面点击左上角的个人中心图标按键进入其界面；2.点击个人中心界面里的右边的切换成别的城市时选择了北京的东城区后屏幕上出现“你选择了东城区”的提示信息，但界面里仍然是定位的栖霞区。,审核通过,29,2016-05-28 14:26:26
59,个人信息界面中有两个手机号栏目，最下方的手机号栏目后写着的是“我的地址”，两者与此不对应。,打开软件，进入初始界面点击左上角的个人中心图标按键进入其界面；2.点击头像右边的图标按键进入个人信息界面；3.个人信息界面中有两个手机号栏目，最下方的手机号栏目后写着的是“我的地址”，两者与此不对应。,审核通过,19,2016-05-28 14:26:35
60,个人信息界面中点击我的地址后软件出现灰色后没啥反应。,1.打开软件，进入初始界面点击左上角的个人中心图标按键进入其界面；2.点击头像右边的图标按键进入个人信息界面；3.个人信息界面中点击我的地址后软件出现灰色后没啥反应。,审核通过,19,2016-05-28 14:26:41
61,个人信息中性别选择为女，软件退出后再次进入个人信息界面，软件又自动的把性别默认为未知。,1.打开软件，进入初始界面点击左上角的个人中心图标按键进入其界面；2.点击头像右边的图标按键进入个人信息界面；3.个人信息中性别选择为女，软件退出后再次进入个人信息界面，软件又自动的把性别默认为未知。,审核通过,29,2016-05-28 14:26:51
62,个人信息界面中在改换用户头像时软件出现“对不起，服务器异常”的故障信息。,1.打开软件，进入初始界面点击左上角的个人中心图标按键进入其界面；2.点击头像右边的图标按键进入个人信息界面；3.个人信息界面中在改换用户头像时软件出现“对不起，服务器异常”的故障信息。,审核通过,29,2016-05-28 14:26:57
63,个人中心界面里的未读的信息数量为15，但点击打开后信息界面却没有任何信息。,1.打开软件，进入初始界面点击左上角的个人中心图标按键进入其界面；2.个人中心界面里的未读的信息数量为15，但点击打开后信息界面却没有任何信息。,审核通过,29,2016-05-28 14:27:03
