id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,bug等级：p1.设置中的反馈无法录音。,"1.安装app并打开app。
2.点击我的，设置，问题反馈。
3.点击录音，按住说话后发送。无任何反应。",审核不通过,8,2016-05-18 18:25:45
2,a+和a-按键均无效，字体不能放大缩小,1.进入app2.选择一本书豪门暖婚密爱 首页 3.设置 a+和a-按键均无效，字体不能放大缩小,审核通过,7,2016-05-19 09:18:24
3,阅读进度在首页和书内显示的不能同步,1.进入app 2.灵鼎 显示已读0%3.点击进入灵鼎，右下角显示已读0.05%,审核不通过,12,2016-05-19 09:18:55
4,书城上部分的滚动页面不能手划切换，点击进入查看，退出后滚动条不再滚动,"1.进入app
2.书城
3.上部分的滚动页面不能手划切换，点击进入查看，退出后滚动条不再滚动",审核通过,9,2016-05-19 09:25:52
5,第三方软件登陆失败！,在登陆界面点击qq，没有出现登陆界面！手机型号魅蓝2。,审核通过,2,2016-05-19 09:25:57
6,第三方软件登陆失败！,在登陆界面点击微信，没有出现登陆界面！手机型号魅蓝2。,审核通过,2,2016-05-19 09:26:10
7,设置-关于我们-版本信息是1.0.8-1055，但是要求测试的app看到的版本信息是1.0.8没有1055,设置-关于我们-版本信息是1.0.8-1055，但是要求测试的app看到的版本信息是1.0.8没有1055,审核不通过,4,2016-05-19 09:26:45
8,设置-关于我们-右上角的用户协议，打开看到又叫用户许可协议，名称不一致,设置-关于我们-右上角的用户协议，打开看到又叫用户许可协议，名称不一致,审核不通过,11,2016-05-19 09:26:55
9,设置-关于我们-只能看到当前的版本信息，看不到版本新信息有不有更新的情况,设置-关于我们-只能看到当前的版本信息，看不到版本新信息有不有更新的情况,审核通过,4,2016-05-19 09:27:04
10,体验app中出现app白板的情况，只有强行退出重新进入,体验app中出现app白板的情况，只有强行退出重新进入,审核通过,10,2016-05-19 09:27:09
11,书城-上方的可滑动广告切换不灵敏,书城   -上方的   可滑动广告切换不灵敏,审核通过,9,2016-05-19 09:27:13
12,分类页面的退出问题-点击退出，应该直接就退出回到分类界面了，比如点击古言的完本，再点击退出，先退至新书，再退至畅销，最后才退出古言回到分类界面,分类页面的退出问题-点击退出，应该直接就退出回到分类界面了，比如点击古言的完本，再点击退出，先退至新书，再退至畅销，最后才退出古言回到分类界面,审核通过,10,2016-05-19 09:27:19
13,在书架打开书阅读，无法正常下载阅读,"打开app，在书架栏目，点击显示的图书。
在书架打开书阅读，无法正常下载阅读，显示服务器繁忙",审核通过,12,2016-05-19 09:27:26
14,加入书架按钮响应慢，点击多次才提示加入书架,打开app，在书城栏目，任意打开一本书，点击下方加入书架按钮，响应慢，点击多次才提示成功,审核通过,12,2016-05-19 09:27:33
