id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,资源不足无法播放,离线播放无法进行点进提示资源不足然后退出无法继续加载,待审核,8,2015-08-18 19:47:00
2,资源不足所有离线视频都无法播放,视频都无法播放提示资源不足无法继续加载所有视频都如此,待审核,8,2015-08-18 19:47:00
3,资源不足无法播放,离线播放无法进行点进提示资源不足然后退出无法继续加载,待审核,8,2015-08-18 19:47:00
4,资源不足所有离线视频都无法播放,视频都无法播放提示资源不足无法继续加载所有视频都如此,待审核,8,2015-08-18 19:47:00
5,选择离线视频时出现闪退,按上述操作登录后点击离线视频闪退退回微任务界面,待审核,20,2015-08-18 19:59:00
6,无法正常播放视频跳转后直接退出,点击离线视频选择最新视频fang的视频进行播放显示两次空白页面该页面左上角有移动监控字样完后退出跳转回上一层页面并在下方显示key认证成功字样完了就没有其他反应了视频完全无法播放,待审核,23,2015-08-18 20:03:00
7,下拉界面刷新操作显示hold字样,在离线列表下拉界面刷新的时候显示HOLD字样下方显示加载中有动态小圆圈刷新完成后加载中字样消失而上面的HOLD字样不消失视频列表无法回退至最上方,待审核,11,2015-08-18 20:03:00
8,点击最新视频用暴风影音打开过了一分钟没有视频播放wifi信号很强但速率为0Ks,点击视频列表最上面20150818最新视频→选择暴风影音播放器→进暴风影音播放器界面→稍等一分钟左右→视频仍未播放速率一直显示0Ks,待审核,12,2015-08-18 20:06:00
9,从列表选择播放会转到主界面无法播放,点击离线视频进入视频列表后选最新视频点击后会转到主界面无法播放,待审核,16,2015-08-18 20:10:00
10,观看直播列表播放返回主界面,从观看直播进入列表后选择一播放列表后会返回到主界面,待审核,22,2015-08-18 20:10:00
11,点击离线视频显示视频暂不能播放,华为H60L01系统EMUIB316点击离线播放列表显示视频暂不能播放,待审核,14,2015-08-18 20:16:00
12,初次打开app点击离线播放自动跳转到百度微任务,华为H60L01系统EMUIB316初次打开app点击离线播放自动跳转到百度微任务需要结束进程重新打开才能正常进入离线列表,待审核,13,2015-08-18 20:16:00
13,进入离线列表选中最新的一个无法跳转到vlc进行播放,进入离线列表选中最新的一个无法跳转到vlc进行播放,待审核,15,2015-08-18 20:17:00
14,不论是观看直播还是离线视频进入列表后点击都没反应,不论是观看直播还是离线视频进入列表后点击都没反应,待审核,22,2015-08-18 20:17:00
15,没有跳转到vlc进行播放不可以播放视频,1安装视频监控APP并登录账户fang密码1234562点击离线视频进入离线列表选中最新的一个3不会跳转到vlc进行播放只出现key认证成功,待审核,15,2015-08-18 20:22:00
16,视频无法播放视频无法播放,进入离线视频列表选择最近视频正在下载后视频无法播放,待审核,21,2015-08-18 20:31:00
17,离线视频不能顺利播放,点离线视频进入离线列表点最新的一个不能顺利播放退回到视频中心页面下面显示有key认证成功信息不知道是什么意思,待审核,9,2015-08-18 20:31:00
18,观看直播也不能顺利播放,点观看直播进入直播列表选最新的一个播放不能顺利播放自动退回到视频中心页面下方显示key认证成功信息,待审核,2,2015-08-18 20:31:00
19,离线视频不能顺利播放,点离线视频进入离线列表点最新的一个不能顺利播放退回到视频中心页面下面显示有key认证成功信息不知道是什么意思,待审核,9,2015-08-18 20:31:00
20,观看直播也不能顺利播放,点观看直播进入直播列表选最新的一个播放不能顺利播放自动退回到视频中心页面下方显示key认证成功信息,待审核,2,2015-08-18 20:31:00
21,登录视频监控APP点击离线视频进入离线列表选中最新的一个没有跳转到vlc进行播放页面空白,登录视频监控APP点击离线视频进入离线列表选中最新的一个没有跳转到vlc进行播放页面空白,待审核,15,2015-08-18 20:38:00
22,播放离线视频时会返回上一菜单,播放离线视频时会返回上一菜单进入视频中心页面同时跳出key认证成功重复多次均是如此,待审核,9,2015-08-18 20:39:00
23,无法播放为什么会有个人视频上传谁做的app啊,无法播放为什么会有个人视频上传谁做的app啊有隐私没没确认就上传,待审核,10,2015-08-18 20:49:00
24,进入视频播放页面不能返回并且卡住只能强行停止,1点离线视频进入离线列表2点列表中任意视频进入播放页面3不但不能播放而且卡住不能返回只能强行停止,待审核,21,2015-08-18 20:49:00
25,闪退不能顺利播放,1安装视频监控APP并登录账户fang密码1234562点击离线视频进入离线列表选中最新的一个3会跳转到首页不能顺利播放,待审核,15,2015-08-18 20:54:00
26,观看直播时不能顺利播放,点击观看直播打开直播列表后点击最新的视频无法进行播放,待审核,22,2015-08-18 20:54:00
27,点击离线直接闪退手机型号红米,点击离线直接闪退手机型号红米,待审核,20,2015-08-18 21:16:00
28,显示视频资源不给力请稍后再试,显示视频资源不给力请稍后再试点击每个视频都这样,审核不通过,5,2015-08-18 21:34:00
29,离线视频和观看直播都显示视频资源不给力请稍后再试,离线视频和观看直播都显示视频资源不给力请稍后再试,待审核,5,2015-08-18 21:34:00
30,点击视频后无法播放会自动闪退到初始页面,点击离线视频进入离线列表选中最新的一个,待审核,21,2015-08-18 21:39:00
31,点击离线列表中的一项进行播放时会闪退,点击离线列表中的一项进行播放时会闪退开启定位后可以进入离线播放,待审核,21,2015-08-18 21:41:00
32,无法播放显示Key认证成功后一直无反应,点击离线视频点击最上面的Fang的视频跳转视频中心显示Key认证成功后一直无反应,待审核,14,2015-08-18 21:52:00
33,离线播放闪退不算BUG那在线直播闪退总得算吧,离线播放闪退不算BUG那在线直播闪退总得算吧自由测试中在线直播出现闪退不能看直播,待审核,1,2015-08-18 22:02:00
34,离线播放闪退不算BUG那在线直播闪退总得算吧,离线播放闪退不算BUG那在线直播闪退总得算吧自由测试中在线直播出现闪退不能看直播,待审核,1,2015-08-18 22:02:00
35,点击离线视频不会跳转到vlc进行播放而是暴风影音,点击离线视频不会跳转到vlc进行播放而是暴风影音,待审核,15,2015-08-18 22:06:00
36,点击离线视频时会闪退,1登录视频监控APP账户fang密码1234562点击离线视频3视频监控APP闪退,待审核,18,2015-08-18 23:25:00
37,点击离线没有反应不能播放,点击离线视频无论哪一个都不能播放没有反应,待审核,23,2015-08-18 23:36:00
