id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,打开app----宝典----亲子吧---一直上拉刷新更多文章，直到提示没有更多文章的为止-----然后我们点击育儿经、宝宝饭、故事会等这些按钮，进行上拉刷新操作，发现都无法在刷新出新的文章出来！,打开app----宝典----亲子吧---一直上拉刷新更多文章，直到提示没有更多文章的为止-----然后我们点击育儿经、宝宝饭、故事会等这些按钮，进行上拉刷新操作，发现都无法在刷新出新的文章出来！,审核不通过,26,2016-02-17 11:19:02
2,宝典模块用户评论功能缺失。,宝典模块在各个栏目没有评论功能，用户不能互动。,审核不通过,35,2016-02-17 11:19:32
3,分享至微信朋友圈和微信好友失败。,点击我的——分享——分享至微信朋友圈或者好友，点击之后没有反应。但是微博、qq分享正常。,审核通过,15,2016-02-17 11:25:45
4,修改头像时，无法使用相册。,点击我的——进入个人详情——修改头像。修改头像时，选择相机拍照修改正常，但是通过相册时却无法加载图片。,审核通过,11,2016-02-17 11:26:00
5,修改头像时不能使用相册,点击我的，进入个人详情，点击头像，修改头像时相机拍照正常，但通过相册无法加载图片。,审核通过,11,2016-02-18 15:27:34
6,音乐无法完成：随机，循环播放一首的功能,进入我的，点击下载，选择音乐，选择播放，右下角的播放模式选择无效，即使切换播放模式也不能循环一首或随机,审核通过,19,2016-02-18 15:27:59
7,软件打开前后内存占用不正常,打开软件前，可用内存为1.62gb，打开软件后可用内存为1.50gb，在使用播放视屏功能后手机可用内存增加了，为1.65gb。,审核不通过,3,2016-02-18 15:28:48
8,”我的“中，分享至微博时失败,点击我的，点击分享，选择微博后没有反应。,审核通过,15,2016-02-18 15:29:02
9,音乐播放页面左上角，返回键迟钝,进入我的，点击下载，选择音乐，选择播放，左上角返回键无反应,审核通过,30,2016-02-18 15:29:24
10,点击修改头像时，通过相机拍照正常修改，但是通过相册导入时却无法加载图片信息。,点击修改头像时，通过相机拍照正常修改，但是通过相册导入时却无法加载图片信息。,审核通过,11,2016-02-19 11:37:54
11,点击分享，分享至新浪微博时没有任何反应，qq、微信可以正常分享。,点击分享，分享至新浪微博时没有任何反应，qq、微信可以正常分享。,审核通过,15,2016-02-19 11:38:08
12,视频无法继续下载资源,"1、点击资源，下载一半退出来
2、在此打开软件，必须重新下载，不能从原来退出的地方下载",审核不通过,16,2016-02-20 19:29:14
13,"下载视频时退出后再进入app不能接着下截,得重新下!系统是4.0.4","下载视频时退出后再进入app不能接着下截,得重新下!系统是4.0.4",审核不通过,36,2016-02-20 19:29:46
14,当有下载视频时退出后重新登录不能继续下载,"机型：魅蓝note
网络：wifi
安装完成后下载资源中的第一个视频不，当下载未完成时退出软件，然后再次打开软件，此时上次下载的视频资源没有显示已经下载过，在我的下载中也没显示下载进度。",审核通过,16,2016-02-20 19:30:33
15,不能分享到新浪微博，点击后闪一下,登陆后-我的-分享，不能分享到新浪微博，点击后闪一下，还在原来页面。,审核不通过,15,2016-02-20 19:30:42
16,登陆后个人详情中宝宝性别跟注册是不一致,登陆后个人详情中宝宝性别跟注册是不一致，注册时是男，进个人详情中宝宝性别却显示女。,审核不通过,34,2016-02-20 19:30:49
17,我的-点击休息时间设置弹出设置框默认30分钟跟默认20分钟不一致,我的-点击休息时间设置弹出设置框默认30分钟跟默认20分钟不一致。本来觉得没什么问题，原来默认30分钟对应跟默认20分钟不一致，但是滑动时间后问题出现了，25对25一致了，一个小瑕疵。,审核不通过,9,2016-02-20 19:31:00
18,进入资源页父母用书，提示搞不懂有点晕,先进入会员专属项，点击获取验证码有弹框，但是在页父母用书项还是要求点击会员专属获取验证码。两项要么合并（跟免费资源对应），要么父母用书有其他资源。,审核不通过,8,2016-02-20 19:31:08
19,视频下载时退出下载页面后再进入下载页面无法继续下载,app/资源/有趣的声音和规律拍拍看，两个视频均出现，视频下载时退出下载页面后再进入下载页面无法继续下载，手机型大神f2,审核不通过,14,2016-02-20 19:32:09
20,耳机模式向外放模式转换时，音乐播放未暂停,耳机模式向外放模式转换时，音乐播放未暂停，该设计不符合其他音乐播放器如天天动听，喜马拉雅等app的设计特点,审核不通过,19,2016-02-20 19:32:33
21,连接页面设计不合理。,打开软件，点击首页滚动图片-打开对应的链接页面-出来的页面是针对电脑设计，而不是针对手机设计的。,审核通过,25,2016-02-20 19:32:51
22,软件摇一摇功能不好使用。,打开软件-点活动-摇一摇功能。这个功用手机摇了很多次，只成功了一次。,审核不通过,35,2016-02-20 19:33:06
23,更换头像功能不全面，有缺陷。,打开软件，点我的-点头像图片更换图片，点头像图片，选相册，显示无法加载此图片。,审核通过,33,2016-02-20 19:33:14
24,功能按纽设计位置不当。,打开软件，点我的-点头像图片，在个人详情的旁边有一个退出按纽。点这个退出按纽是退出这个软件，而不是退出个人详情。所以这个按纽放在这个有歧义。,审核通过,25,2016-02-20 19:33:35
25,注册时无法正常接受到手机验证码，重复无反应,注册时无法正常接受到手机验证码，重复无反应,审核不通过,32,2016-02-20 19:33:39
26,微信分享给好友问题。,分享给微信好友，好友只收到一张图片，没有网络地址。,审核不通过,15,2016-02-20 19:33:47
27,分享后无法返回竹兜育儿app界面,分享给微信好友后提示分享成功，点返回竹兜育儿app无法返回，留在微信界面。,审核不通过,15,2016-02-20 19:33:52
28,下载管理删除问题，无法删除。,在我的下载界面点删除后视频无法删除并自动回到我的签到、积分这个界面。,审核不通过,17,2016-02-20 19:33:56
29,软件稳定性问题，无故停止工作。,在我的下载点删除失败自动返回我的界面后，然后再进入我的下载再次点删除，软件会提示很抱歉，已停止的提示。必须重启软件。,审核不通过,17,2016-02-20 19:34:00
30,分享到qq好友问题，无法返回。,分享给qq好友后提示分享成功，点返回竹兜育儿app无法返回，留在qq界面。,审核不通过,15,2016-02-20 19:34:05
31,资源无法暂停下载，取消下载。,下载资源没有暂停功能，万一下了一点用户想取消呢。,审核不通过,28,2016-02-20 19:34:19
32,资源视频、音乐在线听问题。,为什么资源里面的动画和音乐不能在线观看，而必须下载后才能观看。,审核不通过,21,2016-02-20 19:34:26
33,活动模板用户无法交互。,建议活动模块加入评轮功能，最好能在线对话评论。,审核不通过,35,2016-02-20 19:34:31
34,个人用户发表经验或提问模块,建议开发用户可以发论坛的模块，大家都可以分享经验，提问求助什么的。,审核不通过,26,2016-02-20 19:35:08
35,搜索功能缺失，无法需找自己想要的。,育儿宝典、宝宝饭等都没有搜索功能，检索内容很不便。测试阶段内容少还不是很明显。,审核不通过,23,2016-02-20 19:35:13
36,登录后我的界面内容缺失,登陆后我的界面查询不到用户信息，也没有修改密码等选项。,审核通过,29,2016-02-20 19:35:33
37,退出应用重新打开应用下载内容取消，需重新下载。,退出应用重新打开应用下载内容取消，需重新下载。切换页面下载仍继续。手机：努比亚x503a  miui7系统,审核通过,28,2016-02-20 19:35:48
38,打开应用，资源中点击视频下载，退出应用后重新打开，无法自动下载,打开应用，资源中点击视频下载，退出应用后重新打开，无法自动下载,审核不通过,28,2016-02-20 19:35:57
39,下载动画时，退出应用，再次进入下载同一个动画时，不能从已下载的地方继续下载,"1、在资源页面，任意点击资源下载
2、在资源下载到一半左右时，双击返回键退出
3、再次进入应用-资源中，点击下载
【结果】
资源重新下载
【预期结果】
资源应从已下载的一半处继续下载",审核通过,28,2016-02-20 19:36:16
40,“规律拍拍看”、“排排队”、“拍手歌”点击下载时，都会提示下载失败,“规律拍拍看”、“排排队”、“拍手歌”点击下载时，都会提示下载失败,审核通过,20,2016-02-20 19:36:24
41,播放视频时，在全屏情况下退出视频，tab标签页选中“音乐”但其中的列表则是视频,"1、在我的下载中，播放视频，并且播放时点击全屏播放
2、点击手机返回键，返回我的下载
【结果】
ab标签页选中“音乐”但其中的列表则是视频，这个请看截图",审核通过,27,2016-02-20 19:36:35
42,播放视频时，点击视频列表tab页，列表中的视频大小显示为null,"1、在我的下载中，播放视频
2、点击视频列表tab页
【结果】
列表中的视频大小显示为null",审核通过,27,2016-02-20 19:36:56
43,退出下载页面后再进入下载页面后不能继续下载,退出下载页面后再进入下载页面后不能继续下载，需重新下载，手机型号为红米note4g加强版,审核通过,14,2016-02-20 19:37:05
44,密码可以输入无限个字符，并且注册成功,"在注册界面，输入手机号码，输入密码可以输入无限个字符。并且注册成功
手机:小米3
网络：电信wifi
系统：安卓4.4.4",审核不通过,31,2016-02-20 19:37:18
45,宝宝昵称可以输入无限个字符，并且注册成功。,"在注册界面，输入手机号码，输入宝宝昵称可以输入无限个字符。并且注册成功
手机:小米3
网络：电信wifi
系统：安卓4.4.4",审核不通过,31,2016-02-20 19:37:28
46,打开app---资源----动画----选择一个动画下载----按手机返回键退出软件-----重新打开app----发现刚才没有下载完成的任务没有继续下载，按照上面的步骤下载动画需要从头开始下载，浪费流量。,打开app---资源----动画----选择一个动画下载----按手机返回键退出软件-----重新打开app----发现刚才没有下载完成的任务没有继续下载，按照上面的步骤下载动画需要从头开始下载，浪费流量。,审核通过,37,2016-02-20 19:37:38
47,打开app----资源----音乐---点击一首歌曲----出现下载、取消对话框-----按手机物理返回键没有任何反应。。。。。,打开app----资源----音乐---点击一首歌曲----出现下载、取消对话框-----按手机物理返回键没有任何反应。。。。。,审核通过,12,2016-02-20 19:37:58
48,打开app----我的---签到---幸福登录----立即注册----填好手机号、密码、昵称、验证码这些信息，宝宝月龄不填------提交-----软件会完成注册，但是最重要的月龄我没填，而且登陆后，在软件里面也不能再次修改了。,打开app----我的---签到---幸福登录----立即注册----填好手机号、密码、昵称、验证码这些信息，宝宝月龄不填------提交-----软件会完成注册，但是最重要的月龄我没填，而且登陆后，在软件里面也不能再次修改了。,审核不通过,29,2016-02-20 19:38:15
49,打开app----我的----下载----把里面下载好的音乐都删除了----返回---点击下方中央的音乐播放按钮-----虽然一直在提示暂无音乐，请到免费资源处下载！这个提示，但是手机扬声器还是会有音乐播放的声音。,打开app----我的----下载----把里面下载好的音乐都删除了----返回---点击下方中央的音乐播放按钮-----虽然一直在提示暂无音乐，请到免费资源处下载！这个提示，但是手机扬声器还是会有音乐播放的声音。,审核通过,21,2016-02-20 19:38:26
50,打开app---点击首页上的入园准备，百宝箱广告-----进行缩放操作---页面不能很好的适配，出现了排版混乱的情况！,打开app---点击首页上的入园准备，百宝箱广告-----进行缩放操作---页面不能很好的适配，出现了排版混乱的情况！,审核通过,2,2016-02-20 19:38:56
51,打开app---我的---反馈----软件没有字数提示，当点击提交才会说，字数超过限制，给人感觉非常突兀！,打开app---我的---反馈----软件没有字数提示，当点击提交才会说，字数超过限制，给人感觉非常突兀！,审核通过,18,2016-02-20 19:39:05
52,打开app---我的---帮助-----电视观看竹兜动画（安卓手机适用）-----页面下方的ipazzport蓝色字体超链接点击没有任何反应！,打开app---我的---帮助-----电视观看竹兜动画（安卓手机适用）-----页面下方的ipazzport蓝色字体超链接点击没有任何反应！,审核通过,26,2016-02-20 19:39:41
53,软件的提示框非常缓慢，以至于我已经进入到了另外一个页面软件还在提示。,软件的提示框非常缓慢，以至于我已经进入到了另外一个页面软件还在提示。,审核不通过,36,2016-02-20 19:39:47
54,打开app---播放一段音乐----返回首页----点击下方中央的关闭字样，不能停止音乐播放。,打开app---播放一段音乐----返回首页----点击下方中央的关闭字样，不能停止音乐播放。,审核通过,30,2016-02-20 19:39:52
55,打开app---播放一段视频---全屏----不能进行亮度调节与音量调节等手势操作！,打开app---播放一段视频---全屏----不能进行亮度调节与音量调节等手势操作！,审核不通过,27,2016-02-20 19:39:57
56,下载视频时，提示下载失败。登录和不登录都下载失败。4g网和wifn都试了。,打开竹兜育儿.点击资源.点击某个动画点击下载，出现下载失败，请重试。重试好几次都不行。手机型号zte grand s ii lte,审核通过,37,2016-02-20 19:40:05
57,同视频下载一样..................,同视频下载一样......................................,审核不通过,38,2016-02-20 19:40:10
58,反馈意见的时候，点击方框没反应,打开竹兜育儿，在我的页面，点击反馈进入反馈意见的时候。点击大方框没有反应。必须点击方框里预留的字才可以。,审核不通过,18,2016-02-20 19:40:16
59,分享的时候点击微信好友和微信朋友圈无反应无法分享,打开竹兜育儿，在我的页面，点击分享，点击微信好友和微信朋友圈无反应无法分享,审核不通过,15,2016-02-20 19:40:26
60,视频下载时退出下载页面后再进入下载页面不能继续下载,视频下载时退出下载页面后再进入下载页面不能继续下载。酷派9150，安卓4.1，wifi,审核通过,14,2016-02-20 19:40:33
61,视频下载时退出下载页面后再进入下载页面不能继续下载,视频下载时退出下载页面后再进入下载页面不能继续下载。康佳l826，安卓4.3，wifi,审核不通过,14,2016-02-20 19:40:40
