id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,商品发布的图片无法进行预览,1.安装并打开app。2.注册并登陆。3.点击发布，在发布的商品中，点击添加图片，已添加的图片无法进行预览。,审核不通过,8,2016-06-27 09:32:20
2,推荐给朋友，点击新浪微博，app崩溃。,骤：1.安装并打开 app。2.注册并登陆。3。点击我的，点击推荐给朋友，选择新浪微博，app崩溃。,审核不通过,7,2016-06-27 09:37:57
3,设置收货地址省市区信息中广安市区县无广安区、前锋区，行政区域数据库较久,设置收货地址省市区信息中广安市区县无广安区、前锋区，行政区域数据库较久,审核不通过,13,2016-06-27 09:45:22
4,首页界面中最新发布的酒的动态消息任意点击查看后发现，图片下方的距离都是显示“<1km”且那个位置定位的图标也无法点开具体查看。,"1.点开软件，点击首页；
2.点击最新发布下方的任意发布的动态进入查看；
3.发现所有的动态详情里图片下方的距离显示都是“<1km”且那个位置定位的图标也无法点开查看具体详情位置信息。",审核不通过,14,2016-06-27 09:55:23
5,消息界面中上方的系统消息显示的数量是1点击查看后返回到消息界面数量仍然显示为1.,"1.打开软件，点击消息；
2.上方的系统消息数量显示为1；
3.点击进入查看后返回发现系统消息的数量仍然显示为1.",审核不通过,16,2016-06-27 09:56:14
6,下单成功选择支付宝付款，订单信息只显示1字，无详细交易信息。,下单成功选择支付宝付款，订单信息只显示1字，无详细交易信息。,审核不通过,13,2016-06-27 09:59:05
7,网页上显示的【点击购买】功能无效，点击不能跳出购买链接页面,首页-今日推荐 国窖大+小999-网页上显示的【点击购买】功能无效，点击不能跳出购买链接页面,审核不通过,12,2016-06-27 10:01:40
8,第三方qq登录不上，提示版本问题登陆不上。,第三方qq登录不上，提示版本问题登陆不上。,审核不通过,10,2016-06-27 10:03:48
9,我的-绑定三方账号-绑定qq账号绑定不了，也是提示版本问题绑定不了。,我的-绑定三方账号-绑定qq账号绑定不了，也是提示版本问题绑定不了。,审核不通过,1,2016-06-27 10:04:06
10,打开我的-我的钱包-提现，app闪退。,打开我的-我的钱包-提现，app闪退。小米手机3.,审核不通过,16,2016-06-27 10:04:23
11,app停止运行后，需要重新登录账户,"1、app停止运行后，退出，重新打开
2、点击“我的”需要重新登录账户",审核不通过,4,2016-06-27 10:10:43
12,首页的xo，点开看到显示了一点内容但是随即消失不见，看到的就显示无内容了,首页的xo，点开看到显示了一点内容但是随即消失不见，看到的就显示无内容了,审核不通过,12,2016-06-27 10:13:48
13,主页面显示“贰酒”，与app名称不同,"进入app,主页面显示：贰酒。虽然与二酒意思大同小异，但文字不同，毕竟含义是有所区别。",审核不通过,16,2016-06-27 10:14:35
14,主页面滑动4张大图片完全相同,进入app主页，滑动上方大图片，可以看到4张大图片完全相同,审核不通过,8,2016-06-27 10:15:44
15,打开app，进入首页，点击顶部广告，前3个都能正常显示，第4个广告点击后出现错误，不能正常显示,我使用的是红米note全网通版本，打开app，进入首页，点击顶部广告，前3个都能正常显示，第4个广告点击后出现错误，不能正常显示,审核不通过,12,2016-06-27 10:16:24
16,首页界面上方的滚动图片，点击第四个滚动图片进入后出现“eeee22”的文字界面。,"1.打开软件，点击首页；
2.点击上方滚动图片的第四张图片进入；
3.出现“eeee22”的文字界面。",审核不通过,8,2016-06-27 10:16:30
17,在首页点击周年活动，页面无法打开,"1、打开首页,点击智慧舍得1周年庆
2、有时候能进入（双十一大促销）页面,退出后再进入,有时候无法进入,显示一排英文和数字。",审核不通过,12,2016-06-27 10:16:37
18,打开首页（智慧舍得1周年庆）页面，有时候会无法进入,"1.打开首页（智慧舍得1周年庆）页面，再退出
2.在进入时，有时候无法进入，显示一排英文和数字。",审核不通过,12,2016-06-27 10:17:41
19,主页大图片链接内容与图片本身内容不相符,"进入app主页，分4次点击上方滑动的大图片，前3张链接相同，见图2，第4张链接见图3,4张图片所链接的内容都与图片本身内容不相符。",审核不通过,8,2016-06-27 10:18:53
20,文字显示位置出现重叠情况,如图所示，在卖家主页上可以看到，上方靠右显示的文字：未验证，和视频介绍显示位置出现重叠。,审核不通过,12,2016-06-27 10:20:49
21,首页有很多图片跳转页面搜索不到相关内容，使用搜索也出现相同情况,点击主页面中间：白酒……茅台……等图片，跳转页面显示没有搜索到你要的。点击主页面右上方搜索，在搜索栏中输入：茅台等信息，也同样不能搜索到相应内容。,审核不通过,2,2016-06-27 10:33:37
22,收货地址中 手机号识别错误，任意11位数字都能成功保存,1.打开软件并登录2.我的3.头像4.收货地址5.填写信息并保存 .,审核不通过,0,2016-06-27 10:41:10
23,登录进入app后随意进入一个商品，发现商品页面上边的图片比例不协调。,1.打开该app.2.登录进入app后随意进入一个商品，发现商品页面上边的图片比例不协调。,审核不通过,16,2016-06-27 10:54:29
24,登录进入app后，在首页主页面点击白酒，然后随意点击一个商品，进入商品页面后点击下边的聊聊，进入聊天页面后点击下边的+号，选择位置，发现app自动退回到首页主页面。,1.打开该app.2.登录进入app后，在首页主页面点击白酒，然后随意点击一个商品，进入商品页面后点击下边的聊聊，进入聊天页面后点击下边的+号，选择位置，发现app自动退回到首页主页面。,审核不通过,16,2016-06-27 10:55:55
25,点击进入app后点击下方我的，然后点击头像，跳转页面点击修改密码，修改密码页面不用输入旧密码就能设置新密码。,点击进入app后点击下方我的，然后点击头像，跳转页面点击修改密码，修改密码页面不用输入旧密码就能设置新密码。,审核不通过,11,2016-06-27 10:58:09
26,进入app后点击右上方搜索，输入任何关键件，即便是主页面的酒的名字，都搜索不到！,进入app后点击右上方搜索，输入任何关键件，即便是主页面的酒的名字，都搜索不到！,审核不通过,2,2016-06-27 10:58:47
27,1注册界面，点击下方平台使用协议，很多格式错乱，比如“禁止行为”的内容中“违反任何法律法规...”和前方空格太大，还有“禁发交易及信息”的第7点和第6点空格太大,1注册界面，点击下方平台使用协议，很多格式错乱，比如“禁止行为”的内容中“违反任何法律法规...”和前方空格太大，还有“禁发交易及信息”的第7点和第6点空格太大,审核不通过,13,2016-06-27 11:00:44
28,"1注册后首次登陆，点击右下角“我的”
2点击个人头像，进入个人信息，其中性别在未进行设置的情况下被系统默认设置成女性，错误","1注册后首次登陆，点击右下角“我的”
2点击个人头像，进入个人信息，其中性别在未进行设置的情况下被系统默认设置成女性，错误",审核不通过,11,2016-06-27 11:02:13
29,"1注册后首次登陆，点击右下角“我的”
2点击个人头像，进入个人信息
3点击收获地址
4点击新建
5点击所在地址，在地名列表中，有“其他”项，选择此项，右侧毫无内容，无法设定","1注册后首次登陆，点击右下角“我的”
2点击个人头像，进入个人信息
3点击收获地址
4点击新建
5点击所在地址，在地名列表中，有“其他”项，选择此项，右侧毫无内容，无法设定",审核不通过,11,2016-06-27 11:02:47
30,1点击上方滚动图片，打开后一串字母，内容文不对题,1点击上方滚动图片，打开后一串字母，内容文不对题,审核不通过,8,2016-06-27 11:03:43
31,"1首页点击下方发布
2点击品牌
3在白酒中选择schott zwiesel,可以看到和品牌两字重叠，难以辨识，manduo/蔓朵..也有相同问题","1首页点击下方发布
2点击品牌
3在白酒中选择schott zwiesel,可以看到和品牌两字重叠，难以辨识，manduo/蔓朵..也有相同问题",审核不通过,6,2016-06-27 11:07:33
32,"1首页点击“1号文件渐行渐近 农村电商...”
2新闻配图没有居中，明显靠左","1首页点击“1号文件渐行渐近 农村电商...”
2新闻配图没有居中，明显靠左",审核不通过,6,2016-06-27 11:08:25
33,地址管理里的新建收件人所在地址一栏北京重庆不能选择具地址。,1、打开二酒网app，进入我的页面；2、点击头像进入个人信息页面，打开收货地址进入地址管理页面；3点击新建进入新建收件人页面，点击所在地址进入省市区信息选择页面；4点击北京市、重庆市里面信息一片空白，无法选择具体地址，其他城市可以正常操作。,审核不通过,11,2016-06-27 11:13:29
34,首页点击双十一大促销出现错误显示eeee22,1、打开二酒网app进入首页；2在首页点击双十一大促销，出现乱码eeee22,审核不通过,12,2016-06-27 11:14:04
35,5 首页→白酒→品牌→界面底部出现被截断的一长条模块。,5 首页→白酒→品牌→界面底部出现被截断的一长条模块。,审核不通过,6,2016-06-27 11:17:53
36,选择qq登陆授权出错,选择qq登陆授权出错 提示应用的版本较旧,审核不通过,10,2016-06-27 11:20:05
37,首页最上面的四个图片链接都是重复的智慧舍得一周年庆，其中最后面一个图片链接进入后报错显示eeee22,首页最上面的四个图片链接都是重复的智慧舍得一周年庆，其中最后面一个图片链接进入后报错显示eeee22,审核不通过,12,2016-06-27 11:23:11
38,在首页查看商品时，排序选择离我最近排序，发现所有的商品均显示离我小于1km，定位失效。,在首页查看商品时，排序选择离我最近排序，发现所有的商品均显示离我小于1km，定位失效。,审核不通过,14,2016-06-27 11:24:17
39,点击进入app后点击下方我的，然后点击头像，选用相册照片更改头像不成功。,点击进入app后点击下方我的，然后点击头像，选用相册照片更改头像不成功。,审核不通过,11,2016-06-27 11:30:15
40,注册输入手机验证码后下一步注册用户名和密码这，用户名不能超过6位，第7位无法输入,注册输入手机验证码后下一步注册用户名和密码这，用户名不能超过6位，第7位无法输入,审核不通过,3,2016-06-27 11:33:36
41,注册输入手机验证码后下一步注册用户名和密码这，用户名不能超过6位，第7位无法输入,注册输入手机验证码后下一步注册用户名和密码这，用户名不能超过6位，第7位无法输入,审核不通过,3,2016-06-27 11:33:44
42,进入某一个商品的详情页，点击防骗须知，交易流程板块的第一大点和第三大点的最后一项的末尾标点符号使用错误，应为句号不为分号。第二大点的标点符号使用正确。,进入某一个商品的详情页，点击防骗须知，交易流程板块的第一大点和第三大点的最后一项的末尾标点符号使用错误，应为句号不为分号。第二大点的标点符号使用正确。,审核不通过,13,2016-06-27 12:08:05
43,已登录情况下在贰酒详情页面留言页面跳转至登录页面,1、打开二酒网app，进入首页；2、点击我的进入登录页面，选择微信登录，显示成功登录，3、返回首页点击大坛大赏，坛坛精彩，提示商品不存在，点击确定。4、在页面下方点击留言，页面跳转至登录界面；,审核通过,16,2016-06-28 10:00:09
44,绑定三方账号qq账号无法绑定,"1、打开二酒网app,进入我的页面；2在我的页面点击绑定三方账号进入绑定账号页面；3点击qq去绑定，跳转页面显示该应用的登录功能版本较旧，无法使用qq账号登录。",审核通过,1,2016-06-28 10:00:09
45,个人信息拍小视屏介绍自己点击前置摄像头app卡顿,1、打开二酒网app，点击进入我的页面；2、点击头像进入个人信息中心，在页面下方点击拍摄小视屏介绍自己；3、进入拍摄页面，点击页面右上方的前置按钮，画面卡顿静止无法拍摄。,审核通过,11,2016-06-28 10:00:09
46,在“拍摄一段小视频介绍自己”中，点击“前置”app停止运行,"1、打开app,进入”我的“界面
 2、点击头像，进入个人个人信息，点击最下方的“拍摄一段小视频介绍自己”，点击“前置”切换摄像头，提示app停止运行",审核通过,4,2016-06-28 10:00:09
47,无法使用用户名登录，账户栏中无法输入汉字,"1、用手机号注册登录后，退出重新登录 
2、在账户栏中提示可以输入用户名，但是账户栏中无法输入汉字用户名，无法使用用户名登录",审核通过,3,2016-06-28 10:00:09
48,app无法使用qq登录,"1、打开app，选择使用qq登录
 2、点后qq登录后,提示登录失败",审核通过,10,2016-06-28 10:00:09
49,聊天窗口，点击表情，再点击输入框，文字输入框和表情框同时存在。,1.安装并打开 app。2.注册并登陆。3。点击需求，选择一个商品进入后，点击聊聊，在聊天窗口，点击表情，再点击输入框，文字输入框和表情框同时存在。,审核通过,14,2016-06-28 10:00:09
50,未绑定过微博，在已绑定账号中显示已绑定微博。,1.安装并打开 app。2.注册并登陆。3.点击已绑定账号，微博账号显示已绑定。,审核通过,1,2016-06-28 10:00:09
51,在商品发布界面，手机横屏，提示stocket close.,手机横屏幕打开。1.安装并打开app。2.注册并登陆。3.点击发布，手机横屏幕，提示stocket close.,审核通过,15,2016-06-28 10:00:09
52,注册登录界面，手机横屏时，下方的第三方登录无法显示，且无法下滑。,手机横屏幕打开。1.安装并打开app。2.点击我的，选择注册登录，手机横屏幕，下方的第三方登录无法显示，且无法下滑。,审核通过,15,2016-06-28 10:00:09
53,第三方登录选择微博，点击返回后app概率性崩溃或返回至首页,1.安装并打开app。2.点击我的，选择注册登录，选择新浪微博，app概率性崩溃。在微博授权页面，点击返回，页面返回至首页，不返回至注册登录接界面。,审核通过,7,2016-06-28 10:00:09
54,打开app，在登录界面点击qq登陆时，提示版本过低不能正常使用，但软件没有提示有更新,我使用的是红米note全网通版本，打开app，在登录界面点击qq登陆时，提示版本过低不能正常使用，但软件没有提示有更新,审核通过,10,2016-06-28 10:00:09
55,软件无法正常运行（打开后停止运行）,"1.打开软件，进入主界面后软件 崩溃.
2.再次打开还是无法使用。
3.直接导致软件停止运行、",审核通过,4,2016-06-28 10:00:09
56,页面返回按钮失效，点击无反应,1.打开软件并登录2.我的3.头像4.页面下部+ 5.页面左上角＜,审核通过,16,2016-06-28 10:00:09
57,个人资料中 手机号识别错误，任意11位数字都能成功保存,1.打开软件并登录2.我的3.头像4.填写信息并保存             .,审核通过,0,2016-06-28 10:00:09
58,进入app后点击最下方“发现”，app崩溃！测试环境：红米note3 安卓5.0.2wifi！,进入app后点击最下方“发现”，app崩溃！测试环境：红米note3 安卓5.0.2wifi！,审核通过,16,2016-06-28 10:00:09
59,打开app在注册登录界面使用qq登录，提示登录失败的错误信息！,打开app在注册登录界面使用qq登录，提示登录失败的错误信息！,审核通过,10,2016-06-28 10:00:09
60,打开app在注册登录界面使用微博登录，跳转页面点击确定后，app崩溃！测试环境：红米note3 安卓5.0.2 wifi！,打开app在注册登录界面使用微博登录，跳转页面点击确定后，app崩溃！测试环境：红米note3 安卓5.0.2 wifi！,审核通过,15,2016-06-28 10:00:09
61,注册成功后在个人中心点击拍摄一段小视频介绍自己，拍摄视频，上传验证，后上传失败。,注册成功后在个人中心点击拍摄一段小视频介绍自己，拍摄视频，上传验证，后上传失败。,审核通过,4,2016-06-28 10:00:09
62,注册时，通过相册上传头像时，app会闪退重启。,点击“我的”，点击“注册”，输完手机号和验证码后，点击注册按钮，然后点击灰色卡通头像通过相册上传头像时，app会闪退重启。,审核通过,5,2016-06-28 10:00:09
63,分享到微博功能有bug,"1.随便点进一个商品
2.点分享
3.选择微博
app直接退出",审核通过,7,2016-06-28 10:00:09
64,qq登录失败，提示错误码100044,1进入到登录界面 2使用qq登录 3提示错误码100044  微信正常登录,审核通过,10,2016-06-28 10:00:09
65,搜索框的品牌里的不限品牌点击无效，下面的全部白酒是有效的,1进入首页 2点击搜索按钮3点击搜索框 点击搜索 点击品牌 4搜索框的品牌里的不限品牌点击无效，下面的全部白酒是有效的,审核通过,6,2016-06-28 10:00:09
66,搜索的筛选条件不起作用,1进入首页 2点击搜索按钮3点击搜索框 点击搜索 点击筛选 4设置价格区间22-2 确定  5还是能搜索价格22元以上的商品,审核通过,2,2016-06-28 10:00:09
