id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,金牌月嫂页面方向箭头无链接,点击发现，点击金牌月嫂图片，点击下方的方向箭头，app无链接。,审核不通过,15,2016-06-30 06:51:03
2,专属优惠第3张图片无链接,如图，在专属优惠页面，滑动图片，点击第3张图片，页面无链接,审核不通过,3,2016-06-30 06:52:04
3,我的版块，点击上方的头像处，进入我的资料页面。点击修改头像，选拍照，拍照后，确认出来，发现头像没有变化。不能修改。图一是头像没修改。图二是选择拍照，图三是拍的照片,我的版块，点击上方的头像处，进入我的资料页面。点击修改头像，选拍照，拍照后，确认出来，发现头像没有变化。不能修改。图一是头像没修改。图二是选择拍照，图三是拍的照片,审核不通过,9,2016-06-30 06:57:32
4,我的版块，我的客服，点输入框右边的相机标志，选拍照，拍了照片保存后直接就退到聊天界面，看不到相片在哪里。,我的版块，我的客服，点输入框右边的相机标志，选拍照，拍了照片保存后直接就退到聊天界面，看不到相片在哪里。,审核不通过,9,2016-06-30 06:58:19
5,支付订单页面，点击确认支付没有反应,"1.进入“支付订单”页面。
2.点击确认支付按钮，没有任何反应",审核不通过,5,2016-06-30 06:59:17
6,商品页面没有直接支付按钮,在商品页面，只有把商品加入到购物车内之后，在购物车内支付，没有直接下单的按钮。,审核不通过,5,2016-06-30 06:59:28
7,修改头像从相册选择时无法显示缩略图,1、打开云伴母婴app并登录；2、点击我的进入个人信息页面；3点击头像进入我的资料，点击修改头像—从相册选择，页面图片无法显示缩略图。,审核不通过,2,2016-06-30 07:00:56
8,我的信息里面产检医院地址选项只有广东省和湖南省,1、打开云伴母婴app并登录；2点击我进入我的信息页面；3点击产检医院进入选择医院，医院地址选择省份选项只有广东省、湖南省如截图。,审核不通过,14,2016-06-30 07:02:10
9,登录状态。【档案】-右上角写资料-选择【摄影】。有一定概率重启应用,登录状态。【档案】-右上角写资料-选择【摄影】。有一定概率重启应用.华为荣耀4x安卓5.02,审核不通过,13,2016-06-30 07:04:22
10,打开app后点击最下方我的，跳转页面点击头像，然后点击修改头像，选择从相册选择，此时选择一张照片点击确定后跳转回我的资料界面！不能从相册选择照片来修改头像。,打开app后点击最下方我的，跳转页面点击头像，然后点击修改头像，选择从相册选择，此时选择一张照片点击确定后跳转回我的资料界面！不能从相册选择照片来修改头像。,审核不通过,9,2016-06-30 07:05:46
11,打开app后点击最下方咨询，然后点击护士导诊，跳转页面选择好照片和内容后点击提问，提示上传失败！提问不成功。,打开app后点击最下方咨询，然后点击护士导诊，跳转页面选择好照片和内容后点击提问，提示上传失败！提问不成功。,审核不通过,8,2016-06-30 07:06:42
12,打开app后点击最下方发现，然后点击云伴专享优惠，跳转页面任意选择商品加入购物车并结算，结算页面最下方确认订单始终显示为灰色，不能提交订单。,打开app后点击最下方发现，然后点击云伴专享优惠，跳转页面任意选择商品加入购物车并结算，结算页面最下方确认订单始终显示为灰色，不能提交订单。,审核不通过,5,2016-06-30 07:16:31
13,省份，地市，医院为空,"打开软件，软件跳出界面让用户选择医院
省份，地市，下拉框为空
在“我”---“产检医院”内选择省份，地市，医院则可选",审核不通过,14,2016-06-30 07:19:48
