id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,“升级为vip”无效。,我--升级为vip，点击后是一直空白页面，app无响应。,审核通过,15,2016-03-13 21:21:05
2,点击直播校园——周梅直播教室——app闪退。,点击直播校园——周梅直播教室——app闪退。,审核通过,7,2016-03-13 21:21:18
3,点击“圈子”——对其中的一条状态输入评论，“发送”按钮是空的，里面没有文字。,点击“圈子”——对其中的一条状态输入评论，“发送”按钮是空的，里面没有文字。,审核通过,36,2016-03-13 21:21:28
4,发表一篇状态成功之后，app闪退到登录界面，需要重新输入密码登录。,发表一篇状态成功之后，app闪退到登录界面，需要重新输入密码登录。,审核通过,37,2016-03-13 21:21:39
5,打开一个能看的直播校园，里面的温馨提示——其中的直播课堂的双引号方向反了。,打开一个能看的直播校园，里面的温馨提示——其中的直播课堂的双引号方向反了。,审核通过,50,2016-03-13 21:21:57
6,反馈的“按住录音”按钮无效,我--设置--反馈，点击按住录音，无法正常录音。永远停留在两秒。。。,审核通过,21,2016-03-13 21:22:19
7,app退出登录失败。,我--设置--退出登录，手机卡在提示退出中，圈圈都停滞了嘛...然后就强迫退出了,审核通过,45,2016-03-13 21:22:56
8,升级为vip页面没有任何内容,从首页底部点击我进入之后，继续点击升级为vip后打开页面，里面没有任何内容,审核通过,15,2016-03-13 21:23:16
9,内容查看中长按二维码，二维码不识别按键实效。,"在首页点击“2016高考全国卷高频考点名师直播免费看""页面加载后长按二维码，二维码不识别按键实效。",审核通过,35,2016-03-13 21:23:24
10,动态/新闻动态/任意新闻，左下角的分享，只能分享到微信，没有其它分享平台。,动态/新闻动态/任意新闻，左下角的分享，只能分享到微信，没有其它分享平台。,审核不通过,8,2016-03-13 21:26:00
11,无法识别图片二维码。,动态--新闻动态--2016高考全国卷高频考点名师直播免费看--具体听课方式--长按图片不动，仍然无法识别二维码，app无任何响应。,审核通过,35,2016-03-13 21:26:53
12,畅聊的语音消息无法收听,畅联--畅聊，进入默认班级，语音消息无法打开并收听。,审核通过,43,2016-03-13 21:27:44
13,一师一优课点击“语文六年级下册一夜的工作”页面跳转后再点击评论列表页面有 “在线客服”闪退。,探索—一师一优课点击“语文六年级下册一夜的工作”页面跳转后再点击评论列表页面有 “在线客服”闪退。,审核通过,28,2016-03-13 21:28:29
14,商城点击绘画专用小橡皮购买支付宝支付时弹出“该商品没库存”而商品0人购买。,商城点击绘画专用小橡皮购买支付宝支付时弹出“该商品没库存”而商品0人购买。,审核不通过,12,2016-03-13 21:29:14
15,动态/直播校园/周南秀峰-7年级2班视频播放，显示视频无直播信息。,动态/直播校园/周南秀峰-7年级2班视频播放，显示视频无直播信息。,审核通过,34,2016-03-13 21:29:27
16,首页，登录之后，点击第一条新闻进入内容页面，内容页面竟然连新闻标题都没显示。。。。。,首页，登录之后，点击第一条新闻进入内容页面，内容页面竟然连新闻标题都没显示。。。。。,审核不通过,35,2016-03-13 21:31:17
17,畅联的考勤信息记录失败。,畅联--考勤信息，点击右上角按钮选择日期段，选择成功后退出该页面，再次进入时考勤信息无。,审核通过,46,2016-03-13 21:31:33
18,动态/新闻动态/任意新闻，点击进入内容查看，页面不完整，一是没有标题，二是底部图片下方国手机底部连接太紧，像是文章没有结束，被截断或者无法加载完。,动态/新闻动态/任意新闻，点击进入内容查看，页面不完整，一是没有标题，二是底部图片下方国手机底部连接太紧，像是文章没有结束，被截断或者无法加载完。,审核不通过,35,2016-03-13 21:32:44
19,畅联/我的校园/阳光服务/页面顶部的搜索框，右边查询按钮无效。,畅联/我的校园/阳光服务/页面顶部的搜索框，右边查询按钮无效。,审核通过,5,2016-03-13 21:32:51
