id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,扫一扫图标位置容易引起误操作1.,"1.打开软件，进入主页
2.点击体验课程进入课程列表
3.右下角扫一扫图标位置容易引起误操作",审核不通过,6,2016-07-28 21:24:09
2,收货人信息界面不现实任何内容,"1、打开app并登录进入“我的”菜单。
2、点击“学习记录”界面上方显示不是本人账号信息的个人信息。
3、点击收货人一栏右侧的箭头进入新的页面，应该展示收货人的详细信息，实际却没有任何信息，是个空白页面。",审核不通过,14,2016-07-28 21:30:42
3,我的学习记录里面出现别人的订单信息,登录app 点击我的 学习记录 出现别人的订单信息,审核不通过,14,2016-07-28 21:31:05
4,整个篇幅只有一篇文章的情况下 放置在右上角 太不美观，应该设置只有一张图片 就全屏，2张图片分屏，合理规划图片会增加体验感,"1，进入软件
2，右上角图片放置不美观
3，如图所示",审核不通过,10,2016-07-28 21:45:25
5,无法提交订单购买商品 菜单无响应,"1，进入软件
2， 如图所示  点击提交按钮购买商品 一直没有相应",审核不通过,8,2016-07-28 21:45:54
6,提交订单后无任何反应,"1.打开app，选择登录，用qq号授权并注册
2.登录后，进入‘我的’页面，进入学习记录，点击提交订单。无任何响应。",审核不通过,8,2016-07-28 21:46:18
7,学习记录页面跳转不正确,1.打开app并登陆。2.点击我的，选择学习记录，学习记录页面跳转至确认订单页面，跳转不正确。,审核不通过,14,2016-07-28 21:46:36
8,5 我的→学习记录→买家留言。点击留言框，弹出输入法后，输入法键盘遮挡留言框，输入内容无法展现。,5 我的→学习记录→买家留言。点击留言框，弹出输入法后，输入法键盘遮挡留言框，输入内容无法展现。,审核不通过,14,2016-07-28 21:48:02
9,4 我的→学习记录。没有学习，里边却有相关的记录数据，还出现了别人的收货信息。,4 我的→学习记录。没有学习，里边却有相关的记录数据，还出现了别人的收货信息。,审核不通过,14,2016-07-28 21:48:09
10,进入软件后，点击学习记录，该界面所出现的课程信息均无法点击查看详情，然后上拉至页顶，会出现非本账号的地址信息。且点击该界面下方的提交订单均无效操作。,进入软件后，点击学习记录，该界面所出现的课程信息均无法点击查看详情，然后上拉至页顶，会出现非本账号的地址信息。且点击该界面下方的提交订单均无效操作。,审核不通过,14,2016-07-28 21:48:27
11,在我的页面点击学习记录，然后点击提交订单发现没有响应,1.打开该app.2.在我的页面点击学习记录，然后点击提交订单发现没有响应,审核不通过,8,2016-07-28 21:48:37
12,在登录界面点击忘记密码，输入没有注册过的手机号点击获取验证码，发现能成功获取,1.打开该app.2.在登录界面点击忘记密码，输入没有注册过的手机号点击获取验证码，发现能成功获取,审核不通过,3,2016-07-28 21:49:32
13,登录软件-我的-学习记录-下方订单无法选择，最下方支付永远是显示共1个课程，合计28元，点提交订单无反应,登录软件-我的-学习记录-下方订单无法选择，最下方支付永远是显示共1个课程，合计28元，点提交订单无反应,审核不通过,8,2016-07-28 21:50:25
14,登录软件-我的-学习记录-进入后却变成了确认订单，内容和学习记录毫无关系,登录软件-我的-学习记录-进入后却变成了确认订单，内容和学习记录毫无关系,审核不通过,14,2016-07-28 21:50:35
15,7 我的→学习记录→提交订单，点击无效。,7 我的→学习记录→提交订单，点击无效。,审核不通过,8,2016-07-28 21:50:50
16,确认订单界面中，点击提交订单，点击后没有反应，无法提交订单。,打开软件，点击我的，点击学习记录，点击提交订单，点击后没有反应，无法提交订单。,审核不通过,8,2016-07-28 21:51:11
