id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,主界面，点击左上角的列表按钮后，进入列表界面，当前黑色字体在当前列表上文字显示不明显,主界面，点击左上角的列表按钮后，进入列表界面，当前黑色字体在当前列表上文字显示不明显,审核通过,40,2015-12-18 23:43:19
2,登录界面，登陆的陆字错误，应该是“录”,"１、进入登录界面
2、登录界面的有文字错误，登陆不对，应该是登录",审核通过,38,2015-12-18 23:43:44
3,网络正常的情况下，注册成功后，进入完善信息界面，输入必填项后，提示“网络或服务器错误”,网络正常的情况下，注册成功后，进入完善信息界面，输入必填项后，提示“网络或服务器错误”,审核通过,34,2015-12-18 23:43:57
4,在登录界面，选择微信登录后，界面提示语中的标点符号不正确,在登录界面，选择微信登录后，界面提示语中的标点符号不正确，显示“正在登录，请稍后。。。”不应该是句号，应该是....,审核通过,38,2015-12-18 23:44:15
5,在登录界面，选择微信登录后，进入微信授权界面，在微信授权界面，按返回按钮，提示正在登录，请稍后，一直停在稍后界面，取消后，应用没有任何反应,在登录界面，选择微信登录后，进入微信授权界面，在微信授权界面，按返回按钮，提示正在登录，请稍后，应该是退出微信登录,审核通过,38,2015-12-18 23:44:33
6,在登录界面，选择第三方登录，选择qq登录时，第一次提示网络或服务器故障，第二次才可以登录成功，微信也是如此,在登录界面，选择第三方登录，选择qq登录时，第一次提示网络或服务器故障，第二次才可以登录成功，微信也是如此,审核通过,19,2015-12-18 23:44:45
7,完善信息界面，输入身份证号码时，输入法键盘在数字和英文之间来回切换,完善信息界面，输入身份证号码时，输入法键盘在数字和英文之间来回切换，不能固定在数字键盘上,审核通过,35,2015-12-18 23:45:01
8,用一手机号注册成功后，进入完善信息界面，完善信息时，提示网络或服务器错误后，再次用注册后的手机号登录时，提示未注册,用一手机号注册成功后，进入完善信息界面，完善信息时，提示网络或服务器错误后，再次用注册后的手机号登录时，提示未注册,审核通过,34,2015-12-18 23:45:18
9,完善信息界面，当手机号输入00，身份证号不输入时，提示身份证号不合法,完善信息界面，当手机号输入00，身份证号不输入时，提示身份证号不合法，期望提示手机号不合法,审核通过,35,2015-12-18 23:45:33
10,注册成功后，在完善信息这一环节，居然还要完整的身份证号码？,注册成功后，在完善信息这一环节，居然还要完整的身份证号码？这会吓跑多少潜在用户，现在人们越来越重视个人隐私！,审核不通过,41,2015-12-19 00:47:24
11,第三方登录失败，定位失败,第三方登录失败，定位失败，无法查询附近医院,审核通过,31,2015-12-19 00:47:57
12,附近医院功能出现宠物中心,这是给人急救还是宠物急救啊？宠物保健中心都出来了,审核不通过,23,2015-12-19 00:49:12
13,未喊急救状况下退出地理位置影响本次急救提示,未喊急救状况下进入地理位置选项后按返回键，出现退出地理位置会影响本次急救提示，红米note，miui7，wifi,审核通过,28,2015-12-19 00:50:11
14,出现正在重新建立连接提示并有概率卡死,未喊急救状况下进入地理位置选项后静置不动手机便出现“正在重新建立连接”提示，不按返回键不消失，有一定概率app卡死，红米note，miui7，wifi,审核通过,26,2015-12-19 00:50:38
15,地理位置选项中按键失效,进入地理位置，点击左下方红色羽毛，右边第一个定位按键失效，红米note，miui7，wifi,审核通过,28,2015-12-19 00:51:43
16,地理位置选项中按键失效,进入地理位置，点击左下方红色羽毛，右边第二个对话框按键失效，红米note，miui7，wifi,审核不通过,28,2015-12-19 00:52:19
17,地理位置选项中按键失效,进入地理位置，点击左下方红色羽毛，右边第三个拍照按键失效，红米note，miui7，wifi,审核不通过,28,2015-12-19 00:52:38
18,出现网络或服务器错误提示,未喊急救状况下进入地理位置选项后静置不动手机便出现“正在重新建立连接”提示，之后回主界面选择呼救后会进入完善信息选项，提交显示网络或服务器错误，红米note，miui7，wifi,审核通过,27,2015-12-19 00:53:04
19,无法进行本人呼救，显示网络或服务器错误,首页点击本人呼救，提示网络或服务器错误，红米note，miui7，wifi,审核通过,27,2015-12-19 00:53:10
20,无法进行远程诊断，显示网络或服务器错误,首页点击远程诊断，提示网络或服务器错误，红米note，miui7，wifi,审核通过,27,2015-12-19 00:53:25
21,登陆后完善信息，带*的都填写了还是无法提交，而且手机号点击没反应，无法输入,手机登陆后自动弹出完善信息，填完带*的后点击提交无法提交，说要输入手机号，点击手机号没有弹出输入法，无法输入手机号,审核通过,35,2015-12-19 00:53:48
22,登陆进入主菜单 ，点击急救状态，无任何反应,登陆进入主菜单 ，点击急救状态，无任何反应，无法进入急救页面,审核通过,24,2015-12-19 00:54:07
23,登陆进入主菜单 ，点击记录查询，无任何反应,登陆进入主菜单 ，点击记录查询，无任何反应，无法查看记录详情,审核通过,30,2015-12-19 00:54:25
24,主页，最下两个按钮未显示,主页，最下两个按钮未显示，还不能向上滑动.....,审核通过,40,2015-12-19 00:54:39
25,个人信息里，点击应用分享，选择信息，显示正在转换为彩信，此时按返回键，显示分享成功，但未进行分享,个人信息里，点击应用分享，选择信息，显示正在转换为彩信，此时按返回键，显示分享成功，但未进行分享,审核通过,32,2015-12-19 00:54:52
