id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,首页老师的头像左上方会有对号，减号和叉号显示,"1 进入首页
2 查看老师的头像，首页老师的头像左上方会有对号，减号和叉号显示",审核不通过,33,2016-01-13 10:56:35
2,应用安装成功，打开应用，注册新用户登陆，进入页面，点击实时答疑，出现闪退。,应用安装成功，打开应用，注册新用户登陆，进入页面，点击实时答疑，出现闪退。,审核不通过,1,2016-01-13 13:35:45
3,应用安装成功，打开应用，注册新用户登陆，进入页面，点击作业辅导，出现闪退。,应用安装成功，打开应用，注册新用户登陆，进入页面，点击作业辅导，出现闪退。再次进入页面可以正常打开。,审核不通过,1,2016-01-13 13:35:59
4,应用安装成功，打开应用，注册新用户登陆，进入页面，点击实时答疑，出现闪退。,应用安装成功，打开应用，注册新用户登陆，进入页面，点击实时答疑，出现闪退。,审核不通过,1,2016-01-13 13:36:05
5,应用安装成功，打开应用，注册新用户登陆，进入页面，点击实时答疑，出现闪退,应用安装成功，打开应用，注册新用户登陆，进入页面，点击实时答疑，出现闪退,审核不通过,1,2016-01-13 13:36:32
6,应用安装成功，打开应用，注册新用户登陆，进入页面，在老师列表中找到名字带“测试”的老师，没有呼叫这个选项,应用安装成功，打开应用，注册新用户登陆，进入页面，在老师列表中找到名字带“测试”的老师，没有呼叫这个选项,审核不通过,14,2016-01-13 13:36:44
7,测试号码显示密码错误，无法正常登陆,"1，登陆页面，使用给定号码登陆
2.返回显示密码错误",审核不通过,9,2016-01-13 13:37:04
8,测试账号：13725511376 ，密码：654321无法登陆成功。显示211密码不正确。,测试账号：13725511376 ，密码：654321无法登陆成功。显示211密码不正确。,审核不通过,24,2016-01-13 13:37:24
9,给出的登录名和密码，提示密码不正确,登录时输入给出的登录名和密码，提示“211密码不正确”如上传的图片所示,审核不通过,9,2016-01-13 13:38:07
10,测试账号无法登录，提示211错误,使用测试账号13725511376 无法登录，提示211错误,审核不通过,24,2016-01-13 13:38:28
11,登录界面输入提供的账号和密码显示错误信息,登录界面输入提供的账号和密码显示错误信息，提示错误211,审核不通过,24,2016-01-13 13:38:34
12,按照给的账号和密码，登录不上,安装之后，按照给的账号和密码，登录不上安装之后，按照给的账号和密码，登录不上,审核不通过,11,2016-01-13 13:38:41
13,安装之后，按照给的账号和密码，登录不上,安装之后，按照给的账号和密码，登录不上安装之后，按照给的账号和密码，登录不上,审核不通过,11,2016-01-13 13:38:45
14,"在""我""菜单中,""个人信息""子菜单提示,完善个人信息奖励5元,已经填完个人信息,并且保存了,但没有奖励,已经上传图片","在""我""菜单中,""个人信息""子菜单提示,完善个人信息奖励5元,已经填完个人信息,并且保存了,但没有奖励,已经上传图片",审核不通过,23,2016-01-13 13:39:25
15,下载app，输入给出的帐号13725511376 ，密码：654321，显示211密码不正确。反复试都是这个提示。,下载app，输入给出的帐号13725511376 ，密码：654321，显示211密码不正确。反复试都是这个提示。,审核不通过,15,2016-01-13 13:39:52
16,输入测试账号：13725511376 ，密码：654321 提示无法登陆，密码错误,输入测试账号：13725511376 ，密码：654321 提示无法登陆，密码错误,审核不通过,9,2016-01-13 13:40:13
17,输入测试账号：13725511376 ，密码：654321 提示无法登陆，密码错误,输入测试账号：13725511376 ，密码：654321 提示无法登陆，密码错误,审核不通过,9,2016-01-13 13:40:17
18,输入测试账号：13725511376 ，密码：654321 提示无法登陆，密码错误,输入测试账号：13725511376 ，密码：654321 提示无法登陆，密码错误,审核不通过,9,2016-01-13 13:40:22
