id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,无法启动app，点击app无响应,小米note，下载app，并安装成功，无法启动app，点击后无响应。app权限情况如图,审核不通过,16,2016-07-27 19:07:01
2,添加收货地址时，手机号和邮编未做任何有效性验证,"1、我的 - 头像 - 头像 - 点编辑按钮 进入我的信息 编辑状态 
2、 点击收货地址 ， - 添加收货地址 ， 手机号和邮编未做任何有效性验证，如图所示输入信息，提交保存成功",审核不通过,6,2016-07-27 19:25:04
3,添加收货地址后，地址列表中的一条实例收货地址一直存在，将新地址设置为默认地址后，该示例地址才消失,"1、接上条，添加了一条收货地址后，地址列表中的一条实例收货地址一直存在。
2、编辑新增的收货地址，将其设置为默认，返回后，地址列表中的示例地址消失。",审核不通过,6,2016-07-27 19:26:27
4,在百度微任务里面打开点打开app，结果又重新回到微任务任务列表状态，无法打开app进行以下的测试操作,在百度微任务里面打开点打开app，结果又重新回到微任务任务列表状态，无法打开app进行以下的测试操作。,审核不通过,16,2016-07-27 19:29:03
5,不在微任务里面打开，直接在手机桌面上打开app也是打不开，卸载app后重新下载安装还是打不开。小米手机3.,不在微任务里面打开，直接在手机桌面上打开app也是打不开，卸载app后重新下载安装还是打不开。小米手机3.,审核不通过,11,2016-07-27 19:29:16
6,首先，退出微信，注册并登录本app，点击“我的”，点击头像右侧的“充值”，输入金额，点击“确认充值”，没有任何反应，无法完成充值。,首先，退出微信，注册并登录本app，点击“我的”，点击头像右侧的“充值”，输入金额，点击“确认充值”，没有任何反应，无法完成充值。,审核不通过,4,2016-07-27 19:31:55
7,注册并登录，点击“我的”，点击“附近”，然后点击返回，app直接关闭。,注册并登录，点击“我的”，点击“附近”，然后点击返回，app直接关闭。,审核不通过,20,2016-07-27 19:36:22
8,进入软件登录帐号，点资讯，点右上角搜索按钮，填写搜索内容，无确认或搜索，无法完成搜索。,进入软件登录帐号，点资讯，点右上角搜索按钮，填写搜索内容，无确认或搜索，无法完成搜索。,审核不通过,7,2016-07-27 19:37:58
9,进入软件登录帐号，点资汛，点附近，点添加钓点，填写商家信息，联系方式没有限定，可以输入任意字符。,进入软件登录帐号，点资汛，点附近，点添加钓点，填写商家信息，联系方式没有限定，可以输入任意字符。,审核不通过,1,2016-07-27 19:53:09
10,进入软件登录帐号，点我的，找遍整个应用没有退出帐号和关闭软件的按钮。,进入软件登录帐号，点我的，找遍整个应用没有退出帐号和关闭软件的按钮。,审核不通过,20,2016-07-27 19:57:33
11,忘记密码可对未注册手机号验证码倒计时，已经注册手机再次注册可以验证码倒计时，对密码位数要求的提示太过模糊,1登录界面-忘记密码， 对未注册手机号验证码倒计时 2登录界面-注册，已经注册的手机号再次注册可以验证码倒计时 3对密码位数要求的提示太过模糊,审核不通过,11,2016-07-27 19:58:27
12,"点击我的订单界面的 loadingmore,崩溃",1登录我的-待付款 2点击任一模块，在loadingmore未消失前点击之 3崩溃,审核不通过,22,2016-07-27 20:00:47
13,在商品未完全加载前点击商品的“四海优选”，崩溃,1登录至店铺 2点击滚动图或任意商品 3在商品未完全加载前点击商品的“四海优选”，崩溃。,审核不通过,22,2016-07-27 20:03:52
14,app偶现代码提示框,1登录，店铺下拉到最后 2点击最后一行的商品 3浏览返回后，跳出代码提示框。 4其他操作也有偶现,审核不通过,22,2016-07-27 20:04:46
15,"收货地址界面中，在手机号处输入一个“.”,点击保存，可以保存成功。","打开软件，点击我的，点击用户头像进入个人主页，点击头像进入我的信息，点击右上方的编辑图标，点击收货地址，点击添加新地址，在手机号处输入一个“.”,点击保存，可以保存成功。",审核不通过,6,2016-07-27 20:05:02
16,我的信息界面中，点击右上方的编辑图标，点击邮箱，在框内输入一个“。”，可以保存成功。,打开软件，点击我的，点击用户头像进入个人主页，点击头像进入我的信息，点击右上方的编辑图标，点击邮箱，在框内输入一个“。”，可以保存成功。,审核不通过,18,2016-07-27 20:05:44
17,在定值金额处输入一个数字0后点击确认充值，点击后没有反应，也没有任何提示信息。,打开软件，点击我的，点击充值，在定值金额处输入一个数字0后点击确认充值，点击后没有反应，也没有任何提示信息。,审核不通过,4,2016-07-27 20:06:16
18,点击上方的四张滚动的图片进入的都是同样的“签约钓手”的界面。,打开软件，点击渔信，点击上方的四张滚动的图片进入的都是同样的“签约钓手”的界面。,审核不通过,21,2016-07-27 20:13:20
19,点击店铺，发现界面中间有一处图片无法显示。,打开软件，点击店铺，发现界面中间有一处图片无法显示。,审核不通过,21,2016-07-27 20:13:50
20,登录软件在随机测试过程中，软件多次停止工作，兼容性有待优化,登录软件在随机测试过程中，软件多次停止工作，兼容性有待优化,审核不通过,20,2016-07-27 20:14:37
21,登录软件-我的店铺-收货地址-手机号码一栏随便输入几个数字就能提交保存,登录软件-我的店铺-收货地址-手机号码一栏随便输入几个数字就能提交保存,审核不通过,6,2016-07-27 20:14:53
22,登录软件-我的店铺-发布商品-最下方发货地点入-自动定位到我的地址，但是下方省份市区县无法自动带入，而是需要自己选 且选择的时候发现广安市下没有广安区,登录软件-我的店铺-发布商品-最下方发货地点入-自动定位到我的地址，但是下方省份市区县无法自动带入，而是需要自己选 且选择的时候发现广安市下没有广安区,审核不通过,14,2016-07-27 20:15:45
23,移动4g环境下登录软件进行随机测试，在测试过程中软件会在用户不知情的情况下打开wifi，导致无法上网，关闭wifi后一会儿又自动打开。,移动4g环境下登录软件进行随机测试，在测试过程中软件会在用户不知情的情况下打开wifi，导致无法上网，关闭wifi后一会儿又自动打开。,审核不通过,20,2016-07-27 20:16:39
