id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在首页点击购买火车票，显示无票。但是用12306查询相同站点有票。,在首页点击购买火车票，显示无票。但是12306查询相同站点有票。,审核通过,16,2015-12-16 17:37:26
2,感兴趣的品牌在保存后在信息详细页不显示,感兴趣的品牌在保存后在信息详细页不显示，只能点击感兴趣的品牌后查看，很不方便,审核不通过,4,2015-12-16 18:15:57
3,门店查询，进入任意门店，关注后，再点击“已关注”，页面会出现加载状态，但反复点击都仍然是“已关注”，无法取消关注,在菜单栏选择“门店查询”进入到门店列表页面---点击任意门店列表内门店，进入到对应的门店详情页面---关注该门店---关注后，再点击“已关注”，页面会出现加载状态，但反复点击都仍然是“已关注”，无法取消关注。对比点赞按钮，同样出现加载状态，但可以取消点赞。,审核通过,5,2015-12-16 18:26:27
4,注册以后，签到页面拉到最下方，完善个人资料送10积分，但完善并保存后，没有增加积分。,注册以后，签到页面拉到最下方，完善个人资料送10积分，但完善并保存后，没有增加积分。,审核通过,13,2015-12-16 18:26:27
5,主页-生活服务-美食，点击左上角“关闭”导致程序崩溃，并且无法再次打开,主页-生活服务-美食，点击左上角“关闭”导致程序崩溃，并且无法再次打开。提示迪信通已经停止运行。再次打开迪信通，仍然提示停止运行，必须在应用程序管理器清楚数据后，才能再次打开app,审核通过,6,2015-12-16 18:26:27
6,在生活服务-其他-团购-选择任意一家店，进入以后等待半分钟，页面跳转到“找不到网页”，弹出一串错误代码,在生活服务-其他-团购-选择任意一家店，进入以后等待半分钟，页面跳转到“找不到网页”，弹出一串错误代码,审核通过,24,2015-12-16 18:26:27
7,首页-m端商城-客户端下载-反复点击无反应,首页-m端商城-客户端下载-反复点击无反应,审核通过,18,2015-12-16 18:26:27
8,生活服务的酒店旅游中，点击左上角“关闭”导致程序崩溃，并且无法再次打开,生活服务的酒店旅游中，点击左上角“关闭”导致程序崩溃，并且无法再次打开。提示迪信通已经停止运行。再次打开迪信通，仍然提示停止运行，必须在应用程序管理器清楚数据后，才能再次打开app,审核不通过,6,2015-12-16 18:26:27
9,主页-生活服务-美食，选择按离我最近的顺序排列，但并未按距离排列。,主页-生活服务-美食，选择按离我最近的顺序排列，但并未按距离排列。,审核不通过,24,2015-12-16 18:26:27
10,昵称修改失败：注册以后，签到页面拉到最下方，完善个人资料送10积分，将昵称改为test，但进入“我的”，显示的仍然是系统默认昵称,昵称修改失败：注册以后，签到页面拉到最下方，完善个人资料送10积分，将昵称改为test，但进入“我的”，显示的仍然是系统默认昵称,审核不通过,13,2015-12-16 18:26:27
11,点击打开软件，提示软件要升级，升级的框显示不全,点击打开软件，提示软件要升级，升级的框显示不全,审核通过,18,2015-12-16 18:28:35
12,手机不能获取到短信验证码，无法注册。手机型号是小米noto.,手机不能获取到短信验证码，无法注册。手机型号是小米noto.,审核不通过,19,2015-12-16 18:38:16
13,手机不能获取到短信验证码，无法注册。手机型号是小米noto.,手机不能获取到短信验证码，无法注册。手机型号是小米noto.,审核不通过,19,2015-12-16 18:38:16
14,完善关注品牌后，在”我的“页面，点击”我的资料“，看不到关注品牌的信息,"完善关注品牌后，在”我的“页面，点击”我的资料“，看不到关注品牌的信息。
酷派9150，安卓4.1",审核通过,4,2015-12-16 18:47:24
15,没有获取到门店，然后闪退,点击获取地址后，没有出现地址，然后过几秒出现闪退,审核通过,28,2015-12-16 18:47:39
16,发表完小迪说说界面空白,当发表完小迪说说后界面空白 刷新后还是空白,审核不通过,15,2015-12-16 18:47:39
17,软件后台运行，又返回到首页软件后台运行，又返回到首页,软件后台运行，又返回到首页软件后台运行，又返回到首页,审核通过,20,2015-12-16 18:53:51
18,无法保存显示关注的品牌！,无法保存显示关注的品牌！华为p6，安卓4.4,审核通过,4,2015-12-16 19:06:51
19,门店详情页面，可以点赞和取消点赞，但是无法取消已关注,门店详情页面，可以点赞和取消点赞，但是无法取消已关注,审核通过,5,2015-12-16 19:09:05
20,门店详情中的评价，可以正常评价，但是本人的评价无法删除和修改,门店详情中的评价，可以正常评价，但是本人的评价无法删除和修改,审核不通过,9,2015-12-16 19:09:05
21,进入信息设置页面，设置生日，无法设置成2015年，提示生日格式不正确，但是2014年可以正常设置,进入信息设置页面，设置生日，无法设置成2015年，提示生日格式不正确，但是2014年可以正常设置,审核不通过,8,2015-12-16 19:09:05
22,点击购买火车票，查询北京到上海的，显示没有票,点击购买火车票，查询北京到上海的，显示没有票,审核通过,16,2015-12-16 19:29:26
23,迪信通无法正常使用，显示迪信通己停止,迪信通无法正常使用，显示迪信通己停止................,审核通过,0,2015-12-16 19:30:04
24,迪信通无法正常使用，显示迪信通己停止................,迪信通无法正常使用，显示迪信通己停止................,审核不通过,0,2015-12-16 19:30:04
25,迪信通无法正常使用，显示迪信通己停止................,迪信通无法正常使用，显示迪信通己停止................,审核不通过,0,2015-12-16 19:30:04
26,迪信通无法正常使用，显示迪信通己停止,迪信通无法正常使用，显示迪信通己停止................,审核不通过,0,2015-12-16 19:30:17
27,迪信通无法正常使用，显示迪信通己停止................,迪信通无法正常使用，显示迪信通己停止................,审核不通过,0,2015-12-16 19:30:17
28,迪信通无法正常使用，显示迪信通己停止................,迪信通无法正常使用，显示迪信通己停止................,审核不通过,0,2015-12-16 19:30:17
29,每次打开程序都会停止运行！i9300 无法打开这个程序,每次打开程序都会停止运行！i9300 无法打开这个程序，bug日志一截图上传，但是好像都差不多，不知道是miui7 的问题  还是手机问题！,审核通过,6,2015-12-16 19:45:45
30,第三次打开程序直接停止运行,第三次打开程序直接停止运行，手机i9300   miui7系统     这程序在i9300上一直停止运行！,审核通过,6,2015-12-16 19:45:45
31,手机号登陆后程序出现停止运行,手机号登陆后程序出现停止运行，bug截图已截图上传   手机三星i9300   系统miui7  这几次打开这个程序都停止运行！,审核不通过,6,2015-12-16 19:45:45
32,发表的说说信息在“广场说说”页面，无显示,"打开软件--用户登录成功---首页点击左上角菜单键，左侧滑出菜单栏--菜单栏点击“小迪说说”选项--在广场说说页面，点击右上角“发表”按钮，输入任意信息后，添加图片点击“发表”按钮，返回到“广场说说”页面，提示“发表成功”--发表的说说信息在“广场说说”页面无显示

手机型号：华为g716-l070
系统：安卓4.2.2",审核通过,15,2015-12-16 19:53:55
33,点开具体门店操作时，显示找不到网页,在菜单栏选择“门店查询”进入到门店列表页面；点击任意门店列表内门店，进入到对应的门店详情页面；显示找不到网页,审核通过,27,2015-12-16 19:58:56
34,更改任意昵称后，选择感兴趣的品牌保存返回，之前更改的昵称失效，恢复原有昵称,"在主页点击左上角，滑出菜单栏，选择“获取积分”选项；
在“获取积分”页面选择“完善资料”；
进入信息设置页面，设置所有信息，并选择“感兴趣的品牌”后点击“保存”按钮；
新设置的昵称恢复原有昵称",审核通过,8,2015-12-16 20:14:27
35,点击进入轮播中的“未来，听我的”显示网络原因请求失败,"1打开app
2成功登录
3点击轮播中的“未来，听我的”",审核通过,21,2015-12-16 20:17:17
36,将邮箱号设置为&&&也可以保存成功,"1打开app
2成功登录
3进入我的—我的资料—修改资料",审核通过,12,2015-12-16 20:17:18
37,发表说说后可以评论自己的说说和@自己,"1打开app
2成功登录
3点击左侧栏—小迪说说—发表说说",审核不通过,15,2015-12-16 20:17:18
38,将邮箱号&&&也可以保存成功,"1打开app
2成功登录
3进入我的—我的资料—填写资料",审核通过,12,2015-12-16 20:17:19
39,页面中的店面点击关注后无法取消关注,"1打开app
2成功登录
3点击门店查询—点击进入商家详情页—关注",审核通过,5,2015-12-16 20:17:19
40,安装app后，打开主页中的“其他”，在团购页面点击商家列表中的商家，在商家详情页面点击左上方红色区域的返回按钮，会出现关闭字样，点击关闭，返回到主界面，此时，点击主页左上角的菜单键（三道横线标志）没有反应。点击返回键退出app，发现还有另一个app。（这是一个多开bug）,安装app后，打开主页中的“其他”，在团购页面点击商家列表中的商家，在商家详情页面点击左上方红色区域的返回按钮，会出现关闭字样，点击关闭，返回到主界面，此时，点击主页左上角的菜单键（三道横线标志）没有反应。点击返回键退出app，发现还有另一个app。（这是一个多开bug）,审核通过,24,2015-12-16 20:21:10
41,安装好app，第一次打开主页中的“其他”，在团购页面点击商家列表中的商家，会跳转页面失败，页面显示“找不到网页”，这个bug只有第一次才有哦。,安装好app，第一次打开主页中的“其他”，在团购页面点击商家列表中的商家，会跳转页面失败，页面显示“找不到网页”，这个bug只有第一次才有哦。,审核通过,24,2015-12-16 20:21:10
42,打开app出现两次闪退,打开app出现两次闪退，原因未知，偶尔又能进去,审核不通过,28,2015-12-16 20:23:49
43,进入门店详情页面，无活动时一开始没有显示，点击评价在回到活动后，才显示暂无评论，此时再进入评论页面，在评论背后也显示暂无评论,进入门店详情页面，无活动时一开始没有显示，点击评价在回到活动后，才显示暂无评论，此时再进入评论页面，在评论背后也显示暂无评论,审核通过,9,2015-12-16 20:50:19
44,点击一门店进入详情页面，点赞和关注后，回到门店列表页面，赞和关注数量没有及时增加（需手动加载）,点击一门店进入详情页面，点赞和关注后，回到门店列表页面，赞和关注数量没有及时增加（需手动加载）,审核不通过,5,2015-12-16 20:50:19
45,列表项无法滑动，最后一项显示不全，还未改正？？？,列表项无法滑动，最后一项显示不全，还未改正？？？......,审核通过,29,2015-12-16 21:03:36
46,点击关注后，再次点击无法取消关注？？,点击关注后，再次点击无法取消关注？？......,审核不通过,5,2015-12-16 21:03:36
47,在话费充值里，为什么按钮是灰色的，没有提示为什么不能充值？？,在话费充值里，为什么按钮是灰色的，没有提示为什么不能充值？？,审核不通过,14,2015-12-16 21:03:36
48,进入门店详情页面，切换活动和评论2个分类后，页面“暂无活动”字样一直在评论中显示,进入门店详情页面，切换活动和评论2个分类后，页面“暂无活动”字样一直在评论中显示,审核通过,9,2015-12-16 21:11:46
49,进入门店详情页面，当没有活动时，一开始没有显示文字，点击评论后在点击活动，才显示“暂无活动”,进入门店详情页面，当没有活动时，一开始没有显示文字，点击评论后在点击活动，才显示“暂无活动,审核通过,9,2015-12-16 21:11:46
50,下载安装成功后，第一次点击该应用，应用直接停止运行,下载安装成功后，第一次点击该应用，应用直接停止运行,审核通过,10,2015-12-16 21:11:46
51,进入门店详情页面，点赞和点关注后，回到门店列表后，该门店的点赞和关注数量没有增加,进入门店详情页面，点赞和点关注后，回到门店列表后，该门店的点赞和关注数量没有增加,审核不通过,5,2015-12-16 21:11:46
52,每日分享附带的图片失效,"1.打开app,登录.
2.首页左上角图标展开菜单,点""获取积分""
3.点""每日分享"",进入""分享""页面.
4.点""微信""图标,并在微信界面完成分享给好友的操作,之后查看分享链接,链接中的图片已经失效,链接下方的来源app图标缺失.
5.回到""分享""页,这次点""朋友圈"",进入微信分享朋友圈界面,发现这里的图片也是失效的.
提供微信分享给好友后图片和app图标失效截图一张和分享朋友圈图片失效截图一张.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ****鄙视以""设计如此""搪塞用户的无耻众测小编 ****",审核通过,25,2015-12-16 21:13:04
53,邮箱格式没有进行有效性验证,"1.打开app,登录.
2.首页左上角图标展开菜单,点""获取积分""
3.点""完善资料"",进入""信息设置""页面.
4.将邮箱设置为""www.163.com""(明显错误的邮箱地址),点保存按钮,没有得到任何提示,再次回到该设置界面,发现错误的邮箱地址已经被保存. 
提供""信息设置""页成功保存错误格式邮箱地址截图一张

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ****鄙视以""设计如此""搪塞用户的无耻众测小编 ****",审核通过,12,2015-12-16 21:13:04
54,"信息设置页面,在修改了昵称后,如果点过""感兴趣的品牌"",无论保存或返回,昵称修改均丢失","1.打开app,登录.
2.首页左上角图标展开菜单,点""获取积分""
3.点""完善资料"",进入""信息设置""页面.
4.修改昵称,之后点击""感兴趣的品牌"",进入品牌选择页面后,点右上角""保存""按钮返回信息设置页,之前修改的昵称丢失,恢复到修改前状态.
提供信息设置页相关操作前后截图数长.重要的事情说三遍!!!!这是第三遍!!!

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root",审核通过,8,2015-12-16 21:13:04
55,"昵称,姓名,邮箱和qq四项信息设置删除无效","1.打开app,登录.
2.首页左上角图标展开菜单,点""获取积分""
3.点""完善资料"",进入""信息设置""页面.
4.依次点昵称,姓名,邮箱和qq四项后面的叉形图标删掉所填内容,点右上角""保存""按钮.
5.重新进入""信息设置""页面,发现以上4项全在,一个也没被删掉,确认此四项只能改不能删空.
提供""信息设置""页截图一张

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root ****鄙视以""设计如此""搪塞用户的无耻众测小编 ****",审核不通过,12,2015-12-16 21:13:04
56,再重新打开软件时出现闪退现象,安装不成功再重新打开之前安装的软件出现闪退现象,审核通过,28,2015-12-16 21:49:01
57,软件安装后刚打开就提示更新,软件下载完成然后安装.再点打开就提示需要更新,审核不通过,18,2015-12-16 21:49:01
58,更新后的软件无法正常安装,按照打开时页面弹出的提示更新后软件无法成功安装,审核不通过,18,2015-12-16 21:49:01
59,选择相关品牌之后，进入我的资料，仍然什么都看不到,选择相关品牌之后，进入我的资料，仍然什么都看不到，功能应该不正常，请检查。,审核通过,4,2015-12-16 21:52:48
60,无法取消关注。。。。,点击关注后可以关注，但是无法取消。。。。。。。。,审核不通过,5,2015-12-16 22:14:15
61,无法删除评论。。。。,评论之后无法删除。。。。。。。。。。。。。。。。,审核不通过,15,2015-12-16 22:14:15
62,软件会出现偶发性停止运行,"打开软件后，有一定几率会出现“已停止”
经多次测试，出现几率大致为30%-45%
手机 samsung s4 i9500 wifi网络",审核通过,28,2015-12-16 22:35:08
63,主页-》生活服务中的充值，填写手机号18611221122，立即充值显示红色可点，过了一会就变成黑色不可点了。。。。,主页-》生活服务中的充值，填写手机号18611221122，立即充值显示红色可点，过了一会就变成黑色不可点了。。。。,审核通过,14,2015-12-16 22:42:47
64,主页-》生活服务中的火车票，无论填写什么地方，选择哪一天，一直都提示没有火车票,主页-》生活服务中的火车票，无论填写什么地方，选择哪一天，一直都提示没有火车票,审核通过,24,2015-12-16 22:42:47
65,门店列表页面，搜索亚运村，显示“暂时还没有数据。。。”，但是不填写亚运村时候，可以看到下方有亚运村店,门店列表页面，搜索亚运村，显示“暂时还没有数据。。。”，但是不填写亚运村时候，可以看到下方有亚运村店,审核通过,29,2015-12-16 22:42:47
66,进入一个没有活动的门店信息页面，点击“评价”，活动下方的“暂无活动”仍然还显示在页面中，看截图,进入一个没有活动的门店信息页面，点击“评价”，活动下方的“暂无活动”仍然还显示在页面中，看截图,审核通过,9,2015-12-16 22:42:47
67,主页-》生活服务中的充值，不填手机号，直接点“立即充值”，会提示“网络错误”。正确的做法是提示填入手机号吧？,主页-》生活服务中的充值，不填手机号，直接点“立即充值”，会提示“网络错误”。正确的做法是提示填入手机号吧？,审核不通过,14,2015-12-16 22:42:47
68,进入一个没有活动的门店信息页面，点击“评价”，活动下方的“暂无活动”仍然还显示在页面中，看截图,进入一个没有活动的门店信息页面，点击“评价”，活动下方的“暂无活动”仍然还显示在页面中，看截图,审核通过,9,2015-12-16 22:43:04
69,门店列表页面，搜索亚运村，显示“暂时还没有数据。。。”，但是不填写亚运村时候，可以看到下方有亚运村店,门店列表页面，搜索亚运村，显示“暂时还没有数据。。。”，但是不填写亚运村时候，可以看到下方有亚运村店,审核不通过,29,2015-12-16 22:43:04
70,主页-》生活服务中的火车票，无论填写什么地方，选择哪一天，一直都提示没有火车票,主页-》生活服务中的火车票，无论填写什么地方，选择哪一天，一直都提示没有火车票,审核不通过,24,2015-12-16 22:43:04
71,主页-》生活服务中的充值，不填手机号，直接点“立即充值”，会提示“网络错误”。正确的做法是提示填入手机号吧？,主页-》生活服务中的充值，不填手机号，直接点“立即充值”，会提示“网络错误”。正确的做法是提示填入手机号吧？,审核不通过,14,2015-12-16 22:43:04
72,主页-》生活服务中的充值，填写手机号18611221122，立即充值显示红色可点，过了一会就变成黑色不可点了。。。。,主页-》生活服务中的充值，填写手机号18611221122，立即充值显示红色可点，过了一会就变成黑色不可点了。。。。,审核不通过,14,2015-12-16 22:43:04
73,点击进入门店，显示找不到网页。,在网络好的情况下，通过app点击菜品，能暂时显示菜的信息，突然就会出现跳转页面，显示找不到网页,审核通过,27,2015-12-16 22:43:51
74,手机进入会程序终止，无法进行下面测试。,手机是三星note2，安卓系统，进入程序会终止，无法测试。,审核通过,28,2015-12-16 22:47:40
75,我使用是红米1s电信版，打开app正常操作完后，正常退出时，app提示出错，停止运行,我使用是红米1s电信版，打开app正常操作完后，正常退出时，app提示出错，停止运行,审核通过,3,2015-12-16 22:52:30
76,我使用是红米1s电信版，打开app，打开团购菜单进入网页，点击网页底部的使用app积分抵现金后，网页显示错误,我使用是红米1s电信版，打开app，打开团购菜单进入网页，点击网页底部的使用app积分抵现金后，网页显示错误,审核通过,3,2015-12-16 22:52:30
77,我使用是红米1s电信版，打开app，打开娱乐菜单进入网页，点击网页底部的大众点评app优惠活动后，网页显示错误,我使用是红米1s电信版，打开app，打开娱乐菜单进入网页，点击网页底部的大众点评app优惠活动后，网页显示错误,审核通过,3,2015-12-16 22:52:30
78,我使用是红米1s电信版，打开app，打开团购菜单进入网页，点击网页底部的使用app积分抵现金后，网页显示错误，使用手机返回键，网页不能正常返回,我使用是红米1s电信版，打开app，打开团购菜单进入网页，点击网页底部的使用app积分抵现金后，网页显示错误，使用手机返回键，网页不能正常返回,审核不通过,3,2015-12-16 22:52:30
79,我使用是红米1s电信版，打开app，打开“火车票查询”，我输入了好些个城市，也选择了很多个不同的时间，但网页均提示无信息,我使用是红米1s电信版，打开app打开“火p，车票查询”，我输入了好些个城市，也选择了很多个不同的时间，但网页均提示无信息,审核不通过,3,2015-12-16 22:52:30
80,进入小迪说说后，一点发表就会自动错误退出,进入小迪说说后，一点发表就会自动错误退出 ，重启依然如此,审核通过,15,2015-12-16 22:58:29
81,我的资料页面，点击更换昵称信息，系统崩溃,"1.点击打开软件
2.打开我的资料页面
3.点击编辑资料，
4.编辑我的昵称，点击保存，
系统崩溃",审核通过,13,2015-12-16 23:10:54
82,首页，点击获取积分，系统崩溃,"1.点击打开软件，
2.进去首页
3.点击积分获取，
系统崩溃",审核通过,20,2015-12-16 23:10:54
83,查看门店列表，图片信息无法正常显示,"1.点击打开软件，
2.点击查询门店
3.查看门店列表，4.图片信息无法显示",审核通过,27,2015-12-16 23:10:54
84,更换头像信息时，点击拍照更换，闪退,"1.点击打开软件
2.打开我的页面
3.更换头像，点击拍照，
闪退，系统崩溃",审核通过,20,2015-12-16 23:10:54
85,打开迪信通，添加收获地址时，输入错误的手机号码也可成功保存,"1.点击打开软件
2.打开迪信通页面
3.点击添加收获地址，
4.编辑错误的手机号码，点击保存，保存成功",审核通过,19,2015-12-16 23:10:54
86,首页，点击积分兑换，系统崩溃,"1.点击打开软件
2.进入首页
3.点击积分兑换，
系统崩溃，停止运行",审核通过,20,2015-12-16 23:10:54
87,通过每日分享获取积分，分享到微信，分享失败,"1.打开软件
2.进去首页
3.点击获取积分
4.点击每日分享
5.点击分享到微信好友，
分享失败",审核通过,25,2015-12-16 23:10:54
88,门店列表页面，显示距离信息为0米，信息显示错误,"1.点击打开软件
2.点击查询门店
3.查看门店信息，查看距离信息，
距离信息显示为0米，信息显示错误",审核通过,27,2015-12-16 23:10:54
89,点击更换头像，系统崩溃。无法更换,"1.打开软件
2.进入我的页面
3.点击更换头像，系统崩溃，无法更换",审核通过,20,2015-12-16 23:10:54
90,评论他人说说，添加表情，点击评论，系统崩溃,"1.打开软件
2.打开小笛说说
3.进入说说广场
4.点击评论他人说说，添加表情评论，
系统崩溃",审核通过,17,2015-12-16 23:10:54
91,发布小笛说说时，点击拍照添加图片，系统崩溃,"1.打开软件
2.打开小笛说说
3.点击发布说说，添加照片，拍照添加，
闪退",审核通过,17,2015-12-16 23:10:54
92,说说广场，点击发布说说，系统崩溃,"1.点击打开软件
2.打开小笛说说
3.点击发布说说，编辑文字说说，点击发布，
系统崩溃，",审核通过,17,2015-12-16 23:10:54
93,城市设置页面，点击查看s开头的城市，却显示榆林，信息显示错误,"1.点击打开软件
2.进入城市设置页面
3.点击查看s开头的城市
城市显示中有榆林，信息显示错误",审核通过,23,2015-12-16 23:10:54
94,设置城市信息时，点击搜索栏，页面存在文字被覆盖，重叠显示,"1.点击打开软件
2.进入城市设置页面
3.点击搜索栏，查看页面情况
页面显示存在被覆盖，重叠显示登现象",审核通过,23,2015-12-16 23:10:54
95,打开软件，定位当前城市，定位失败,"1.点击打开软件
2.进入定位页面，
3.点击定位当前城市，
定位失败，无法获取位置信息",审核通过,23,2015-12-16 23:10:54
