id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,打开APP点击还没注册进入注册界面点击国家和地区右侧的26个字母Z没有显示出来,打开APP点击还没注册进入注册界面点击国家和地区右侧的26个字母Z没有显示出来,审核通过,20,2016-01-26 21:11:46
2,打开软件点击还没注册点击右上方的中国在搜索框内输入人民下面的国家列表并没有根据输入框内的文字进行搜索,打开软件点击还没注册点击右上方的中国在搜索框内输入人民下面的国家列表并没有根据输入框内的文字进行搜索,审核通过,16,2016-01-26 21:51:08
3,注册并成功登陆点击我点击昵称点击户外爱好在选择界面点击后没有保存或确定按钮无法保存,注册并成功登陆点击我点击昵称点击户外爱好在选择界面点击后没有保存或确定按钮无法保存,审核通过,4,2016-01-26 22:02:36
4,注册并成功登陆点击聊聊点击群组点击新建群组点击群组类别在选择界面点击后没有保存或确定按钮无法保存,注册并成功登陆点击聊聊点击群组点击新建群组点击群组类别在选择界面点击后没有保存或确定按钮无法保存,审核通过,4,2016-01-26 22:02:36
5,启动速度太慢启动界面能明显看见界面的渐变,启动速度太慢启动界面能明显看见界面的渐变,审核通过,17,2016-01-26 22:05:51
6,定位误差太大差了一个区我在朝阳它定位在绿园,定位误差太大差了一个区我在朝阳它定位在绿园,审核通过,10,2016-01-26 22:05:57
7,点击没人主页的关注后关注值没有变化,在首页热门页面点击某张图片上方的头像进入该会员的主页点击关注后关注值不发生变化,审核通过,21,2016-01-26 22:22:12
8,点击关注某人后再点击首页的关注里面没有记录,在热门页面点击关注某位会员后再返回首页点击关注进入后没有任何记录,审核通过,21,2016-01-26 22:22:12
9,指南针工具没有任何作用,在首页下方点击应用进入后再点击户外工具箱再点击指南针进入指南针页面该指南针没有指南的作用没有任何变化,审核通过,21,2016-01-26 22:22:12
10,附近里面是空白的什么都没有,附近里面是空白的什么都没有小米手机3,审核通过,6,2016-01-27 08:28:56
11,在热门关注附近界面来回切换的时候app闪退,在热门关注附近界面来回切换的时候app闪退小米手机3,审核通过,6,2016-01-27 08:28:56
12,下载安装成功后点注册注册成功后软件自动退出,下载安装成功后点注册注册成功后软件自动退出,审核通过,13,2016-01-27 08:35:38
13,注册成功后登陆软件立刻闪退重启手机后登陆软件依然闪退试过数次无果根本无法登陆软件,注册成功后登陆软件立刻闪退重启手机后登陆软件依然闪退试过数次无果根本无法登陆软件,审核通过,15,2016-01-27 09:01:42
14,测试轨迹的时候白屏无法继续,测试轨迹的时候出现白屏无法继续退出之后仍然白屏,审核通过,12,2016-01-27 09:23:27
15,刚打开软件影响信号注册完成后进入页面后点击任何地方无反应手机死机但返回后其他软件正常,刚打开软件影响信号注册完成后进入页面后点击任何地方无反应手机死机但返回后其他软件正常,审核通过,7,2016-01-27 09:54:40
16,meitukiss手机安卓421进入登陆页面输入手机号和密码软件没有任何响应没有提示账户密码错误也没有登陆成功,meitukiss手机安卓421进入登陆页面输入手机号和密码软件没有任何响应没有提示账户密码错误也没有登陆成功,审核通过,9,2016-01-27 10:07:08
17,软件相机功能无法加载,打开软件应用户外工具书铅锤点相机图标并未调用相机只是背景色由白色变为黑色,审核通过,20,2016-01-27 10:51:35
18,我的户外分享多次提示失败,在我的户外点击晒户外分享到微博多次提示失败,审核通过,8,2016-01-27 11:02:10
19,华为荣耀4x安卓502注册后登录就退出软件无截图,华为荣耀4x安卓502注册后登录就退出软件无截图华为荣耀4x安卓502注册后登录就退出软件无截图,审核通过,13,2016-01-27 11:51:44
20,无论是首页还是我里边的点赞点赞后无法取消我里边的点赞即晒晒已经删除了点赞仍然无法取消或者删除,无论是首页还是我里边的点赞点赞后无法取消我里边的点赞即晒晒已经删除了点赞仍然无法取消或者删除,审核通过,2,2016-01-27 11:59:21
21,发表了几篇晒晒后然后删除在我晒晒里显示数据为1,发表了几篇晒晒后然后删除在我晒晒里显示数据为1,审核通过,11,2016-01-27 11:59:21
22,只能打开i欢迎界面随后就闪退了打不开软件,只能打开i欢迎界面随后就闪退了打不开软件手机型号魅蓝2,审核通过,15,2016-01-27 12:37:26
23,头像修改以后在我的中不显示更改变化,进入系统后在我的点击头像进入修改以后返回无变化,审核通过,3,2016-01-27 14:14:01
24,系统崩溃弹出错误对话框,使用时系统崩溃弹出错误对话框提示鸟人无响应要将其关闭吗等待无反应继续弹出鸟人无响应要将其关闭吗确定程序退出再次打开依然如此除非卸载重装或重启手机,审核通过,18,2016-01-27 14:14:01
25,出生日期设置可以是当前日期之后是日期例如2018127,1进入我的点击图像进入2设置出生日期日期可以设置大于当前日期例如2018127,审核通过,0,2016-01-27 14:14:01
26,户外工具箱中一点击速度软件就停止运行,应用户外工具箱速度停止运行三星S3安卓41,审核通过,17,2016-01-27 14:43:31
27,打开APP点击进入应用APP出现崩溃现像,打开APP点击应用点击里面的的工能APP出现崩溃现像,审核通过,20,2016-01-27 15:10:29
28,注册成功后再从微任务进不去了,1从微任务进去2注册成功直接退回微任务界面手机是红米note3从屏幕上直接点击也进不去,审核通过,15,2016-01-27 15:52:01
29,在关注界面搜索栏目里的文字显示不全,我的手机是中兴努比亚z7max打开软件点击右下角的我点击关注搜索栏目里的文字显示不全重复操作现象重现,审核通过,16,2016-01-27 16:02:58
30,打不开程序经过反复试验打开程序直接闪退手机型号VIVOX5L,打不开程序经过反复试验打开程序直接闪退手机型号VIVOX5L,审核通过,18,2016-01-27 16:08:54
31,获得验证码以后设置头像的时候鸟人死机退出,申请账号以后获得验证码设置密码成功设置头像的时候鸟人死机退出重新登录输入手机号和密码提示密码错误再次验证进入头像设置仍死机手机型号红米NOTE最新系统,审核通过,14,2016-01-27 16:11:42
32,1注册页面输入19653251425点击下一步提示信息只有手机号码提示信息不明确,1注册页面输入19653251425点击下一步提示信息只有手机号码提示信息不明确链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,5,2016-01-27 16:17:26
33,2注册页面输入手机号点击用户协议跳转到用户协议页面点击同意返回到的注册页面手机号被清空了,2注册页面输入手机号点击用户协议跳转到用户协议页面点击同意返回到的注册页面手机号被清空了链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,9,2016-01-27 16:17:26
34,3注册时上传了自定义头像但保存并登陆后个人头像显示的却是系统的默认头像,3注册时上传了自定义头像但保存并登陆后个人头像显示的却是系统的默认头像链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,3,2016-01-27 16:17:26
35,4晒晒热门任意内容的评论页评论后不自动更新显示发送的评论必须手动刷新后才显示,4晒晒热门任意内容的评论页评论后不自动更新显示发送的评论必须手动刷新后才显示链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,1,2016-01-27 16:17:27
36,5晒晒热门任意内容进行转发成功但转发的内容需要手动刷新后才显示而附近那也不显示内容是空白的需要手动刷新才显示,5晒晒热门任意内容进行转发成功但转发的内容需要手动刷新后才显示而附近那也不显示内容是空白的需要手动刷新才显示链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,11,2016-01-27 16:17:27
37,6晒晒附近自己发的内容天气是空的海拔默认是00m,6晒晒附近自己发的内容天气是空的海拔默认是00m链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,6,2016-01-27 16:17:27
38,7晒晒热门有时刷新时APP提示请求数据失败但网络是正常的,7晒晒热门有时刷新时APP提示请求数据失败但网络是正常的链接httppanbaiducoms1bnPEg0Z密码hxm5,审核通过,8,2016-01-27 16:17:27
39,手机注册登录后出现黑屏现象,手机注册登录后出现黑屏现象请检查无法正常测试,审核通过,12,2016-01-27 16:45:07
40,打开APP出现黑屏现象然后闪退,打开APP出现黑屏现象然后闪退请检查无法正常测试进行,审核通过,12,2016-01-27 16:45:07
41,登陆前设置的头像登陆后不显示,1注册是设置头像昵称完成注册2登陆app设置的头像和昵称不显示,审核通过,14,2016-01-27 20:42:11
42,我的户外定位全国城市范围太大且我还没有户外活动,1打开app进入应用2选择我的户外户外定位范围在北京天津全国的城市,审核通过,10,2016-01-27 20:42:11
43,登录后我头像头像拍照拍照后选择图片后确认闪退到晒晒关注界面有视频httppanbaiducoms1c1puGlM,登录后我头像头像拍照拍照后选择图片后确认闪退到晒晒关注界面有视频httppanbaiducoms1c1puGlM,审核通过,21,2016-01-27 20:44:31
44,登录界面如果登录输错密码虽然有提示错误但是此时输入法是弹出的提示语被输入法覆盖看不到错误提示,登录界面如果登录输错密码虽然有提示错误但是此时输入法是弹出的提示语被输入法覆盖看不到错误提示,审核通过,9,2016-01-27 20:44:31
45,从我的点赞或评论页面打开我点赞或评论的贴子后不能分享和添加好友,进入APP进入我点赞页面点击我点赞的贴子再点击贴子右上角的向下剑头点击其中的添加好友和分享无反应但从晒晒页面找到同一贴子可以添加好友和分享,审核通过,19,2016-01-27 21:38:24
