id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,进入软件后点击登录会自动出现帐号和密码。,进入软件后点击登录会自动出现帐号和密码，但是点击登录却会提示密码错误。,待审核,16,2016-06-13 20:28:45
2,发送一次验证码后短时间无法再发送验证码，但是他没有给提示。,发送一次验证码后短时间无法再发送验证码，但是他没有给提示，正常应该会提示xx 秒后重新发送验证码。,待审核,15,2016-06-13 20:28:45
3,设置密码界面没有排版好。,设置密码界面没有排版好，设置密码那一栏最后的字没有显示完整。,待审核,16,2016-06-13 20:28:45
4,故事页面中推荐下面的图片全部显示不出来。,故事页面中推荐下面的图片全部显示不出来，等很久都没用显示不出来。,待审核,13,2016-06-13 20:28:45
5,首页等页面中的内容全部显示不出来。,首页等页面中的内容全部显示不出来，不管怎么查看都是一片白屏。,待审核,20,2016-06-13 20:28:45
6,下载故事总是下载不成功，会卡在0。,下载故事总是下载不成功，会卡在0，等了很久都没有变，每个故事都是这样。,待审核,18,2016-06-13 20:28:45
7,电台界面没有排版好。,电台界面没有排版好，  第一个已订阅的电台被挡住了一个字。,待审核,10,2016-06-13 20:28:45
8,已经登陆后还能召唤出登陆弹窗。,已经登陆后还能召唤出登陆弹窗，没有这个必要。,待审核,14,2016-06-13 20:28:45
9,登录软件后没有退出登录， 退出软件再进入 ，进入的还是没有登录的页面。,登录软件后没有退出登录， 退出软件再进入 ，进入的还是没有登录的页面。,待审核,17,2016-06-13 20:28:45
10,程序无法打开，提示已停止运行。,程序无法打开，提示已停止运行。程序无法打开，提示已停止运行。,审核不通过,5,2016-06-14 17:40:32
11,程序无法打开，提示已停止运行。,程序无法打开，提示已停止运行。程序无法打开，提示已停止运行。,审核不通过,5,2016-06-14 17:40:38
12,app中我的账号页面中的关于云宝点开里面只有一个图标,1打开app 2注册登陆app  3点右上角人头图标进入我的账号页面 4点开关于云宝 进入关于页面里面只有一个图标,审核不通过,19,2016-06-14 17:41:14
13,连续两次按返回键退出软件后，需要重新登录帐号。,连续两次按返回键退出软件后，需要重新登录帐号。华为4x，安卓4.4，wifi网络,审核不通过,17,2016-06-14 17:43:57
