id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,新建联系人，输入地址信息的时候无法选择区域，导致联系人无法保存。,新建联系人，输入地址信息的时候无法选择区域，导致联系人无法保存。,审核通过,2,2015-12-09 21:41:26
2,注册填写邮箱但是验证码功能还可以用？而且点击立即注册也没反应,注册填写邮箱但是验证码功能还可以用？而且点击立即注册也没反应！第一个输入框没设置检测格式吗？   没有点击获取验证码，验证码框没有填写，立即注册点击也没有反应！,审核通过,8,2015-12-09 22:10:08
3,"输入判断性bug, 如图的地方,应该只可以输入数字,符号,字母.不应该可以输入汉字.","输入判断性bug, 如图的地方,应该只可以输入数字,符号,字母.不应该可以输入汉字.",审核不通过,13,2015-12-09 22:11:29
4,看截图，在护理组介绍页面用户评论栏目下方，点击更多评论，然后发现评论总数显示不正确，截图中显示评论数1，下方列表不止显示1条,看截图，在护理组介绍页面用户评论栏目下方，点击更多评论，然后发现评论总数显示不正确，截图中显示评论数1，下方列表不止显示1条,审核通过,11,2015-12-09 22:22:07
5,点首页banner上的宣传图片，三个页面都是空页面,点首页banner上的宣传图片，三个页面都是空页面,审核通过,6,2015-12-09 22:22:07
6,邮箱登录无法正常登录，出现闪退情况,邮箱登录无法正常登录，出现闪退情况，无法测试,审核不通过,12,2015-12-09 22:37:00
7,在微任务中下载app后 打开app测试 注册帐号页面 注册输入验证码后 在输入地址的时候 点击地址框 然后弹出来输入法 整个页面都向上移动了 有的东西看不清楚了,在微任务中下载app后 打开app测试 注册帐号页面 注册输入验证码后 在输入地址的时候 点击地址框 然后弹出来输入法 整个页面都向上移动了 有的东西看不清楚了,审核不通过,13,2015-12-09 22:45:01
8,点击服务 全部是空的 没有评论页面,注册完第一次登录显示账户不合法？第二次正常。所有服务全部没有 点进去什么都没 切换城市也没有 搜索也没有,审核不通过,11,2015-12-09 23:10:30
9,城市太少，没有当前所在城市,城市太少，只能看到4个城市，没有我当前所在的省会城市！,审核不通过,14,2015-12-09 23:19:40
10,"如图,输入性bug, 当我们输入的手机号为假时,应该加上判断:输入框中输入输入的手机号位数为11位""且"",号码的前三位为131或133或135.........139.这样才为一个合格的程序.","如图,输入性bug, 当我们输入的手机号为假时,应该加上判断:输入框中输入输入的手机号位数为11位""且"",号码的前三位为131或133或135.........139.这样才为一个合格的程序.",审核通过,13,2015-12-10 04:55:56
11,陪护中心人员信息概要页面的星级符号和评价数护龄有遮挡情况,"1、安装并打开软件；
2、进入爱陪护服务中心；
3、陪护中心人员信息概要页面的星级符号和评价数护龄有遮挡情况。
详情请参见截图，谢谢！
手机配置：红米2、miui7、超大字号",审核通过,14,2015-12-10 07:38:04
12,添加自动定位功能添加自动定位功能添加自动定位功能,添加自动定位功能添加自动定位功能添加自动定位功能,审核不通过,0,2015-12-10 08:38:54
13,位置定位不准确位置定位不准确位置定位不准确,位置定位不准确位置定位不准确位置定位不准确 华为畅玩 网络环境 wifi,审核不通过,0,2015-12-10 08:49:52
14,程序内容加载缓慢，后台有出错信息,"进入居家陪护，内容加载缓慢，经常提示无法连接到服务器，请检查网络。
进入医院陪护，搜索无结果。
程序运行时，后台会出现类似debug的出错信息，详情见截图。",审核通过,14,2015-12-10 09:41:59
15,我使用的是红米1s电信版，在进入首页顶部的展示页后，app不能正常显示，刷新提示说轮播图id为空或为零,我使用的是红米1s电信版，在进入首页顶部的展示页后，app不能正常显示，刷新提示说轮播图id为空或为零,审核通过,7,2015-12-10 09:49:22
16,打开软件，进入主界面，上边的滚动图一直在刷新,打开软件，进入主界面，上边的滚动图一直在刷新,审核通过,10,2015-12-10 10:09:46
17,打开软件，进入主界面，选择陪护类型下边的两个图标没有全部显示,打开软件，进入主界面，选择陪护类型下边的两个图标没有全部显示,审核通过,10,2015-12-10 10:09:46
18,长时间不能缓冲出内容,点击医院陪护，长时间处在缓冲状态，不能缓冲出内容，影响使用。,审核通过,14,2015-12-10 10:26:07
19,使用软件时在桌面附带产生另一个文件,点击进入app，返回桌面时在app旁边会出现一个名叫leaks的文件。影响使用。,审核不通过,13,2015-12-10 10:26:07
20,下载安装后无法正常打开app。,下载安装后无法正常打开app。下载安装后无法正常打开app。,审核通过,10,2015-12-10 10:44:34
21,点开首页中的滑动选项，没有内容显示,登录app后，点开首页中的滑动选项，一直在刷新，没有内容显示,审核通过,7,2015-12-10 12:38:52
22,未登录时，向左滑动，会先出现已登录状态的订单列表，我的页面，然后间隔几秒后才切换到登录页。,未登录时，向左滑动，会先出现已登录状态的订单列表，我的页面，然后间隔几秒后才切换到登录页。,审核不通过,12,2015-12-10 13:02:10
23,首页 点击轮播图片进入快乐生活，没有内容 下拉刷新 显示轮播id为空或为0,"首页 点击轮播图片进入快乐生活，没有内容 下拉刷新 显示轮播id为空或为0
手机 红米2 系统4.4.4",审核通过,6,2015-12-10 13:10:06
24,注册成功登陆后出现内存泄露提示,正常的邮箱注册或是手机注册，然后登录，及出现memoryleak的提示栏,审核通过,12,2015-12-10 14:08:29
25,"输入bug, 如图的地方,应该只可以输入数字.不应该可以输入汉字.1234567890 字母a~z.这样的判断才是一个合格的程序.","输入bug, 如图的地方,应该只可以输入数字.不应该可以输入汉字.1234567890 字母a~z.这样的判断才是一个合格的程序.",审核不通过,13,2015-12-10 14:53:41
26,输入医院名称时很多医院都没有，只有“爱陪护服务中心”有相关护工，如果其他医院没有相关护工，建议搜索处直接就是爱陪护服务中心的相关搜索。,输入医院名称时很多医院都没有，只有“爱陪护服务中心”有相关护工，如果其他医院没有相关护工，建议搜索处直接就是爱陪护服务中心的相关搜索。,审核通过,14,2015-12-10 15:16:00
27,"我的优惠券下拉刷新,刷新图标经常会滞留在屏幕上.","1.打开app,并完成登录(未登录的话点""我的""进入登录界面,操作直至完成登录流程)
2.点屏幕右下角""我的""图标,进入栏目页面.
3.点""我的优惠券"",进入""我的优惠券""页面(可以先点领取去领几张),下拉页面刷新(多试几次,尝试不同的下拉速度和释放时机)
4.遇尔可以遇到刷新图标滞留在屏幕上的情况(滞留时是没有旋转动画效果的,多试几次的话,会发现机率还挺高的)
经测试,其它模块和栏目也有相似的情况发生
提供滞留刷新图标的截图两张(别说是我网速问题,否则t你屁股)

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root",审核通过,9,2015-12-10 15:32:37
28,进入首页字体被遮住，看不清具体些了什么,下载安装app进入首页（选择陪护类型下两个类型）字体被遮住，看不清具体些了什么,审核通过,14,2015-12-10 16:00:52
29,点击首页-居家陪护-康复，点击一个康复服务，点击服务预约进入服务评估页面，无法查看该套餐详情,点击首页-居家陪护-康复，点击一个康复服务，点击服务预约进入服务评估页面，无法查看该套餐详情,审核通过,3,2015-12-10 17:45:17
30,点击叫大神的护理员介绍，半天的价格比全天的价格更高,点击叫大神的护理员介绍，半天的价格比全天的价格更高,审核通过,11,2015-12-10 17:45:17
31,进入服务预约页面，单位金额和订单金额不符合,进入服务预约页面，单位金额和订单金额不符合,审核通过,4,2015-12-10 17:45:17
32,注册成功后，不会自动登录，还需要手动输入信息进行登录,注册成功后，不会自动登录，还需要手动输入信息进行登录,审核通过,12,2015-12-10 17:45:17
33,进入我的优惠券页面，点击获取，获取成功后，回到我的优惠券页面，数据没有及时刷新,进入我的优惠券页面，点击获取，获取成功后，回到我的优惠券页面，数据没有及时刷新,审核不通过,9,2015-12-10 17:45:17
34,使用过程中多次显示无响应,使用过程中毫无征兆卡主，再点击显示无响应，多个页面都有这样的情况,审核通过,13,2015-12-10 19:37:55
35,使用邮箱注册时无法收到验证码,使用邮箱注册时无法收到验证码，点击获取验证码多次邮箱还是未收到。最终使用手机注册成功。,审核不通过,8,2015-12-10 19:37:55
36,服务城市只有合肥，广州，鹤岗，黄岗四个城市。,城市切换发现只有四个可以服务的城市，陪护类型也不是很智能，例如我选医院陪护一对一护理，搜索合肥，也不跳出来可选相关医院。,审核通过,14,2015-12-10 19:50:47
