id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,红米1s电信版无法打开跑分。,红米1s完全打不开。重复打开也是白屏。推出浏览器再进也是一样的,审核通过,22,2015-01-12 19:34:12
2,游戏加载玩了进不去，页面变成白色。,点击游戏体验后，进入游戏加载页面，加载玩100%后，页面变白色，就一直卡着了，无法进入游戏。,审核通过,17,2015-01-12 19:40:03
3,网页刷不出来。直接白屏,网页刷不出来。直接白屏、网络很好的情况下，刷新不出来网页内容,审核通过,11,2015-01-12 19:47:02
4,点击搜狐区域，想浏览网页，网页刷不出来,点击搜狐区域，想浏览网页，网页刷不出来。等待了好久，重新再进入，还是同样的情况,审核通过,11,2015-01-12 19:47:02
5,体验游戏后，瞬间出现一个黑屏转白屏的过程，随后保持白屏。,体验游戏后，瞬间出现一个黑屏转白屏的过程，随后保持白屏。,审核通过,44,2015-01-12 19:47:29
6,游戏打不开，打开的是白屏,就是按照上面所说的步骤一步一步来的，可就是打不开游戏,审核通过,22,2015-01-12 19:48:03
7,退出贴吧出现闪退情况。,在浏览器主界面进入贴吧，然后按返回退出贴吧网页。出现闪退。,审核通过,45,2015-01-12 19:48:08
8,点击跑分对比后，显示“网络信号不给力，建议重新设置网络”,安装要求安装之后，打开中屏的“跑分对比”，显示“网络信号不给力，建议重新设置网络”，我手机wifi信号满格，4g信号低一点，只有2格，但是也不能没有显示啊,审核通过,18,2015-01-12 19:48:41
9,导航下面的图片刷新后还是显示一半,请打开浏览器，点击中屏“热门影视”图标，进入视频模块，点击任意视频进行播放即可,审核不通过,15,2015-01-12 19:53:24
10,游戏加载至90%后就停止了，然后出现白屏,游戏加载至90%后就停止了，然后出现白屏，不能正常游戏,审核通过,44,2015-01-12 20:04:36
11,任何一个视频都无法播放,点击任何一个视频都无法播放，　一直显示正在加载中，稍等片刻,审核通过,21,2015-01-12 20:04:36
12,界面黑屏，无法进行游戏,点击游戏按钮后，黑屏，游戏加载不上，看不到游戏界面，刷新也不管用,审核通过,25,2015-01-12 20:08:01
13,点击中屏“游戏体验”图标，进入游戏页面后无法继续,点击中屏“游戏体验”图标，进入游戏页面后无法继续,审核通过,29,2015-01-12 20:11:40
14,不知道是我手机的事，还是软件的事，等了5秒钟才出跑分的界面。,不知道是我手机的事，还是软件的事，等了5秒钟才出跑分的界面。一开始的界面只有前五个！也可能是我手机的事吧，手机慢。,审核不通过,36,2015-01-12 20:16:23
