id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,安装好后软件闪退无法打开,"测试手机，华为荣耀v8
系统，安卓6.0
步骤，安装好软件，打开软件就退出无法进入软件见面",审核不通过,15,2016-07-14 10:41:08
2,登录帐号，双击返回键退出，软件账号注销，但软件完全退出。,登录帐号，双击返回键退出，软件账号注销，但软件完全退出。,审核不通过,10,2016-07-14 10:42:36
3,建议增加使用密码登陆账号功能,打开软件后，想要进行操作必须使用验证码进行登陆，建议可增加密码登陆，这样用户体验感更佳。,审核不通过,2,2016-07-15 10:18:53
4,当无正在进行的订单时，查看正在进行的订单界面界面显示空白无友好提示信息；,"预置条件：无正在进行的订单
1.启动app并登录 2.点击左上角个人头像--点击我的行程进入订单管理--查看正在进行的订单
实际结果：界面显示空白无友好提示信息
预期结果；界面提示当前无正在进行的订单",审核不通过,2,2016-07-15 14:06:33
5,打不开app，在百度微任务里面一打开app，app就闪退了.,打不开app，在百度微任务里面一打开app，app就闪退了.xiaomi 3.,审核不通过,15,2016-07-15 14:08:35
6,登陆app，点击左上角进入个人中心，点击代金券，进入后代金券日期显示早已过期,登陆app，点击左上角进入个人中心，点击代金券，进入后代金券日期显示早已过期,审核不通过,13,2016-07-15 17:04:32
7,开发票提交时参数错误,打开软件登录后，点击左上角头像，点击发票回单，填写资料点击提交,审核通过,16,2016-07-19 10:00:02
8,用户名修改后无法正常显示，显示为null,打开软件，登录后点击左上角头像，设置用户名，返回，再进入，用户名无法显示更改后的名称,审核通过,13,2016-07-19 10:00:02
9,预约用车界面拍照功能键按钮点击无反应,打开软件，注册登陆，点击预约用车，该界面物品照片栏，照功能键按钮点击无反应,审核通过,14,2016-07-19 10:00:02
10,代取业务页面，点击选择物流公司，软件报错,打开软件，注册登陆，点击代取业务，该页面点击选择物流公司，软件报错,审核通过,1,2016-07-19 10:00:02
11,个人信息页面，点击提交，再次进入后手机号码消失,打开软件，注册登陆，点击用户头像，进入个人信息页，不做任何修改点击提交，再次点击用户头像，进入个人信息页，手机号码消失,审核通过,16,2016-07-19 10:00:02
12,充值页面，充值协议点击无反应，无法阅读,打开软件，注册登陆，点击左上角头像，充值页面，充值协议点击无反应，无法阅读,审核通过,4,2016-07-19 10:00:02
13,点击按钮“更多”软件无反应,打开软件，注册登陆，点击左上角头像，点击按钮“更多”软件无反应,审核通过,8,2016-07-19 10:00:02
14,点击代金券，软件有低概率报错,打开软件，注册登陆，点击左上角头像，点击代金券时，软件有低概率报错,审核通过,12,2016-07-19 10:00:02
15,消中心页面出现陌生的支付信息,打开软件，注册登陆，点击左上角头像，消息中心，页面出现陌生的支付信息,审核通过,5,2016-07-19 10:00:02
16,预约用车功能中时间设置问题（不同上）,"1.快捷登陆后
2.预约用车功能下》点击“预约时间栏”》不做任何调动默认为“今天”状态》确定后时间栏更新为“2016年61月13日星期三13点49分”
3.如果调动了时间再回调至“今天”，则bug不复现！
4.退回到首页重复操作“第2步”，bug依旧！！",审核通过,14,2016-07-19 10:00:02
17,功能设置疑问，有预览图还是无预览图？,立即叫车功能中，关于“物品照片”功能，在测试中点击上传照片后界面视野内无任何显示，也不知道从哪复看！！,审核通过,12,2016-07-19 10:00:02
18,功能模块中默认时间不正确,"1. 快捷登录 
2.点击预约用车》预约时间栏中的“时间”默认为2020年8月8日15:00而非当前时间",审核通过,14,2016-07-19 10:00:02
19,闪退至软件进入后的默认界面（登录状态失效）,"1. 快捷登录
2.点击预约用车》点击“上车地点框”或“下车地点框”或“物流公司”或“载具类型图标”，约一秒后闪退至软件默认主界面同时登录状态失效 
注：无截图",审核通过,9,2016-07-19 10:00:02
20,1.验证码验证形同虚设,1.同一手机号，多次获取验证码，所获验证码均可二次登录！同时，随意四位数组合验证码也可登录,审核通过,11,2016-07-19 10:00:02
21,“更多”按钮点击后，软件后任何响应,"1、打开软件，用手机号登陆
2、点击左上角的人形图案，进入类似个人中心的界面，点击”更多“，点击后，软件无任何响应",审核通过,12,2016-07-19 10:00:02
22,个人信息填写后，提示保存成功，再次查看，发现个人信息依旧是空的,"1、打开软件，用手机号登陆
2、点击头像，进行设置个人信息，个人信息填写后，提示保存成功，再次查看，发现个人信息依旧是空的",审核通过,16,2016-07-19 10:00:02
23,充值协议无法打开，点击后无响应,1.打开app，注册并登陆。2.点击个人头像，选择充值。3.在充值页面点击充值协议，无法打开。,审核通过,4,2016-07-19 10:00:02
24,不输入收货人号码，可以直接下单成功,1.打开app，注册并登陆。2.点击预约用车，或，代取业务，不输入任何信息，直接点击下一步，可以下单成功。,审核通过,7,2016-07-19 10:00:02
25,在预约用车中，点击面包车，app崩溃,1.打开app，注册并登陆。2.点击预约用车，选择面包车，app崩溃,审核通过,1,2016-07-19 10:00:02
26,点击预约业务中的电话号码，app崩溃,1.打开app，注册并登陆。2.点击预约用车，提交订单，点击确定下单。3.点击派单成功下方的联系电话（400），app崩溃,审核通过,7,2016-07-19 10:00:02
27,广告窗口每次关闭后均会打开,每次打开app，登陆app，提交业务返回主界面后，app的广告窗口均会打开。,审核通过,15,2016-07-19 10:00:02
28,个人用户名称可以为空白,1.打开app。2.注册登陆。3.点击左侧个人中心选择头像，在设置中个人用户名称可以为空白。,审核通过,13,2016-07-19 10:00:02
29,登陆协议中的内容不具有有效性,1.打开app。2.点击代取业务，在登陆界面，点击《易秒微配服务协议》，协议内容不具有有效性。,审核通过,6,2016-07-19 10:00:02
30,退出后，重新登录，个人资料（如昵称等）会清空。,登录后－修改保存个人资料－退出登录－重新登录－个人资料清空。华为4x，安卓4.4.2，wifi网络。,审核通过,17,2016-07-19 10:00:02
31,个人头像上传不成功。,打开并登录软件－左上角头像－点头像－通过拍照或相册上传头像－提示上传成功，但实际未上传成功。华为4x，安卓4.4.2，wifi网络。,审核通过,17,2016-07-19 10:00:02
32,菜单界面，点击列多无反应。,打开并登录软件－左上角头像－点击底部更多－无反应。华为4x，安卓4.4.2，wifi网络。,审核通过,8,2016-07-19 10:00:02
33,订单管理界面，当无订单时，一个安卓小机器人覆盖文字。,打开并登录软件－左上角头像－我的行程－当无订单时，一个安卓小机器人覆盖文字。,审核通过,2,2016-07-19 10:00:02
34,充值记录界面，左上角返回按键实际位置比显示的位置要偏右5mm左右。（即完全点击中显示的返回键是无反应的，必须往右一点）,打开并登录软件－左上角头像－充值－余额－左上角返回按键实际位置比显示的位置要偏右5mm左右。华为4x，安卓4.4.2，wifi网络。,审核通过,4,2016-07-19 10:00:02
35,代金券界面“使用规则”四个字显示不全。,打开并登录软件－左上角头像－代金券－“使用规则”四个字显示不全。华为4x，安卓4.4.2，wifi网络。,审核通过,13,2016-07-19 10:00:02
36,在经充值界面，充值协议无法查看。,打开并登录软件－左上角头像－充值－点击底部充值协议，无法查看。华为4x，安卓4.4.2，wifi网络。,审核通过,6,2016-07-19 10:00:02
37,立即叫车界面，物品上下点不管输入什么地址，都显示石家庄。,打开软件并登录－立即叫车－物品上下点不管输入什么地址，都显示石家庄。华为4x，安卓4.4.2，wifi网络。,审核通过,11,2016-07-19 10:00:02
38,立即叫车界面，手机切换横竖屏，已输入的物品上下地址会清空。,打开软件并登录－立即叫车－在物品上下输入地址，手机由竖放切换至横放，已输入的物品上下地址会清空。华为4x，安卓4.4.2，wifi网络。,审核通过,11,2016-07-19 10:00:02
39,立即叫车，物品照片，通过照相机和相册都无法上传。,打开软件并登录－立即叫车－物品照片－通过照相机或相册选择照片后，都没有上传。华为4x，安卓4.4.2，wifi网络。,审核通过,11,2016-07-19 10:00:02
40,立即叫车界面，手机横屏显示不全。,打开软件并登录－立即叫车－手机横放－界面显示不全。华为4x，安卓4.4.2，wifi网络。,审核通过,11,2016-07-19 10:00:02
41,登录以后初相闪退现象,"前提是已登录用户
登录成功后，点击预约用车或代取业务，输入姓名，再点击下方需要填写的内容时都会出现闪退现象。此情况暂时无法截图。请复核。",审核通过,7,2016-07-19 10:00:02
42,打开app后点击左下方预约用车业务，在跳转页面点击物流公司，app崩溃。,打开app后点击左下方预约用车业务，在跳转页面点击物流公司，app崩溃。,审核通过,1,2016-07-19 10:00:02
43,打开app后点击右下方代理业务，在跳转页面下方代取人电话能够保存为12345678900，并且能够成功下单而app不报错。,打开app后点击右下方代理业务，在跳转页面下方代取人电话能够保存为12345678900，并且能够成功下单而app不报错。,审核通过,7,2016-07-19 10:00:02
44,打开app后点击右下方代理业务，在跳转页面上方点击上车地点和下车地点，app崩溃。,打开app后点击右下方代理业务，在跳转页面上方点击上车地点和下车地点，app崩溃。,审核通过,9,2016-07-19 10:00:02
45,打开app后点击左上方头像，跳转页面点击更多，多次点击均无反应,打开app后点击左上方头像，跳转页面点击更多，多次点击均无反应,审核通过,8,2016-07-19 10:00:02
46,打开app后点击左上方头像，跳转页面点击消息中心，在跳转页面点击任意一条消息后跳转到我的订单，结果跳转到的我的订单空白无内容。,打开app后点击左上方头像，跳转页面点击消息中心，在跳转页面点击任意一条消息后跳转到我的订单，结果跳转到的我的订单空白无内容。,审核通过,5,2016-07-19 10:00:02
47,打开app后点击左上方头像，跳转页面点击发票，在跳转页面输入相关内容后点击提交，提示参数错误,打开app后点击左上方头像，跳转页面点击发票，在跳转页面输入相关内容后点击提交，提示参数错误,审核通过,8,2016-07-19 10:00:02
48,打开app后点击左上方头像，跳转页面点击充值，在充值页面输入充值金额后点击立即充值，点击后停留在当前页面，无法正常成功进行充值。,打开app后点击左上方头像，跳转页面点击充值，在充值页面输入充值金额后点击立即充值，点击后停留在当前页面，无法正常成功进行充值。,审核通过,4,2016-07-19 10:00:02
49,打开app后点击左上方头像，跳转页面点击充值，在充值页面点击下方的充值协议点击无反应，无法查看。,打开app后点击左上方头像，跳转页面点击充值，在充值页面点击下方的充值协议点击无反应，无法查看。,审核通过,4,2016-07-19 10:00:02
50,打开app后点击左上方头像，跳转页面点击登录，然后更改头像，选择好照片点击保存，提示保存成功，但是再次查看，头像却依然没有发生变化。,打开app后点击左上方头像，跳转页面点击登录，然后更改头像，选择好照片点击保存，提示保存成功，但是再次查看，头像却依然没有发生变化。,审核通过,8,2016-07-19 10:00:02
51,软件出现很多问题！几乎无法使用,"第一，每一次打开软件都需要重新登录，资料重新设置
第二，每一次资料，图片设置完成，保存以后，但是无效
第三，设置中的更多，店里无反应
第四，无法充值
第五，代金券无法使用
第六，消息中心，没有购买过，从哪里来了很多的三月份的信息呢？",审核通过,13,2016-07-19 10:00:02
52,快速登录后，点击左上角标志进入左侧边栏，点击“消息中心”，会看到很多不属于自己帐号的历史支付消息，点击后跳转到“我的订单”却无法显示订单详情，ps：我之前从未注册和使用过这款app。,快速登录后，点击左上角标志进入左侧边栏，点击“消息中心”，会看到很多不属于自己帐号的历史支付消息，点击后跳转到“我的订单”却无法显示订单详情，ps：我之前从未注册和使用过这款app。,审核通过,5,2016-07-19 10:00:02
53,充值界面中《充值协议》点击无反应。,快速登录后，点击左上角标志进入左侧边栏，点击充值，充值界面中《充值协议》点击无反应。,审核通过,4,2016-07-19 10:00:02
54,快速登录后，点击头像后，进入“我的”界面点击保存，提示上传成功，（如果没有前面这一步骤，后面不会出现bug）返回侧边栏界面，点击“充值”，输入充值金额，点击“立即充值”，界面闪烁后，充值金额文本框清空，没有跳转到支付界面。,快速登录后，点击头像后，进入“我的”界面点击保存，提示上传成功，（如果没有前面这一步骤，后面不会出现bug）返回侧边栏界面，点击“充值”，输入充值金额，点击“立即充值”，界面闪烁后，充值金额文本框清空，没有跳转到支付界面。,审核通过,4,2016-07-19 10:00:02
55,快速登录后，点击左侧边栏，头像进入“我的”界面修改昵称，修改头像，从相册选择一张图片上传，然后点击保存，此时点击左侧边栏，看不到修改后的头像和昵称，点击头像进入“我的”界面，个人资料全变为空。,快速登录后，点击左侧边栏，头像进入“我的”界面修改昵称，修改头像，从相册选择一张图片上传，然后点击保存，此时点击左侧边栏，看不到修改后的头像和昵称，点击头像进入“我的”界面，个人资料全变为空。,审核通过,17,2016-07-19 10:00:02
56,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，点击头像设置个人信息，把个人信息填好后，点击提交，会提示上传成功并返回主页面，再次进入个人中心查看，之前上传的信息都没有显示。,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，点击头像设置个人信息，把个人信息填好后，点击提交，会提示上传成功并返回主页面，再次进入个人中心查看，之前上传的信息都没有显示。,审核通过,16,2016-07-19 10:00:02
57,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，点击头像设置个人信息，把个人信息填好后，如果不小心手机自动转屏了，之前填好的姓名和设置的头像就会被清空。,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，点击头像设置个人信息，把个人信息填好后，如果不小心手机自动转屏了，之前填好的姓名和设置的头像就会被清空。,审核通过,16,2016-07-19 10:00:02
58,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，点击头像设置个人信息，将手机页面横屏显示，app页面匹配异常变形,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，点击头像设置个人信息，将手机页面横屏显示，app页面匹配异常变形,审核通过,16,2016-07-19 10:00:02
59,在app登陆页面，点击查看登陆协议，进入后登陆协议显示不完整,在app登陆页面，点击查看登陆协议，进入后登陆协议显示不完整,审核通过,6,2016-07-19 10:00:02
60,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，昵称初始显示null,下载安装app，使用手机号登陆app后，点击左上角进入个人中心，昵称初始显示null,审核通过,16,2016-07-19 10:00:02
61,启动app后，app异常退出,小米note，安装app，禁用权限，仅允许部分权限，见图。启动app异常退出，无法测试,审核通过,15,2016-07-19 10:00:02
62,"1首页点击代取业务
2点击上传拍照
3点击从相册中选取，相册选取好图片，点击右下角图标，app闪退","1首页点击代取业务
2点击上传拍照
3点击从相册中选取，相册选取好图片，点击右下角图标，app闪退",审核通过,17,2016-07-19 10:00:02
63,"1首页点击代取业务
2点击小型面包，再点击同城速递，小型面包卡死，app闪退","1首页点击代取业务
2点击小型面包，再点击同城速递，小型面包卡死，app闪退",审核通过,14,2016-07-19 10:00:02
64,"1首页点击预约用车
2连续点击选择物流公司，app闪退","1首页点击预约用车
2连续点击选择物流公司，app闪退",审核通过,1,2016-07-19 10:00:02
65,"1首页点击立即叫车
2设置取货地点，打开地图设置完毕，城市依然显示石家庄","1首页点击立即叫车
2设置取货地点，打开地图设置完毕，城市依然显示石家庄",审核通过,13,2016-07-19 10:00:02
66,"1首页点击左上角人形图标
2点击消息中心，有很多消息和账户毫无关系，因为刚刚注册，并为进行任何支付","1首页点击左上角人形图标
2点击消息中心，有很多消息和账户毫无关系，因为刚刚注册，并为进行任何支付",审核通过,5,2016-07-19 10:00:02
67,"1首页点击左上角人形图标
2点击发票回单，设置好开票的信息，提交，提示参数错误","1首页点击左上角人形图标
2点击发票回单，设置好开票的信息，提交，提示参数错误",审核通过,16,2016-07-19 10:00:02
68,"1首页点击左上角人形图标，可以看到用户名为null
2点击个人头像
3设置用户名为哈哈，保存后提示上传成功，但是用户名依然为设置前的null，并未设置成功","1首页点击左上角人形图标，可以看到用户名为null
2点击个人头像
3设置用户名为哈哈，保存后提示上传成功，但是用户名依然为设置前的null，并未设置成功",审核通过,13,2016-07-19 10:00:02
69,"1首页点击左上角人形图标
2点击更多无效","1首页点击左上角人形图标
2点击更多无效",审核通过,0,2016-07-19 10:00:02
70,"1首页点击左上角人形图标
2点击我的行程，，中间的图标对文字有遮挡无法看到","1首页点击左上角人形图标
2点击我的行程，，中间的图标对文字有遮挡无法看到",审核通过,0,2016-07-19 10:00:02
71,"1首页点击左上角人形图标
2点击充值，输入8888888888，立即支付，提示“充值金额必须大于0的正整数”","1首页点击左上角人形图标
2点击充值，输入8888888888，立即支付，提示“充值金额必须大于0的正整数”",审核通过,0,2016-07-19 10:00:02
72,"1首页点击左上角人形图标
2点击充值，点击下方的“充值协议”，无效","1首页点击左上角人形图标
2点击充值，点击下方的“充值协议”，无效",审核通过,0,2016-07-19 10:00:02
73,1登陆界面输入手机号，不点击获取验证码，在验证码的位置输入123，登陆成功,1登陆界面输入手机号，不点击获取验证码，在验证码的位置输入123，登陆成功,审核通过,11,2016-07-19 10:00:02
