id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,打开之后出现首页，之后闪退，显示“网络”错误，但是网络根本没有错误，应该是不兼容。,打开之后出现首页，之后闪退，显示“网络”错误，但是网络根本没有错误，应该是不兼容。,审核通过,20,2015-11-26 19:50:07
2,打开应用之后反映一会之后显示网路连接错误，然后软件崩溃，我的手机是华为mate,打开应用之后反映一会之后显示网路连接错误，然后软件崩溃，我的手机是华为mate.,审核通过,18,2015-11-26 20:13:39
3,在无线网情况下 app进不去  多次尝试都进不去,在无线网情况下 app进不去  多次尝试都进不去,审核通过,5,2015-11-26 20:14:28
4,开启app后选择不定位无法进入软件，闪退！,开启app后选择不定位无法进入软件，闪退！酷派9150 安卓4.1 wifi,审核不通过,20,2015-11-26 20:14:56
5,安装之后，打开时显示“网络错误”，闪退,安装成功之后，打开，显示“网络错误”，闪退。ps：我的网络正常,审核通过,20,2015-11-26 20:19:29
6,多次打开，因无网络失败,多次打开，弹出无法找到网络，打开失败的错误提示，检查自己手机网络已经打开,审核通过,3,2015-11-26 20:19:44
7,无法打开页面，自动退出到打开页面,"正常打开app，无法正常进入测试页面，一直在旋转，30秒后自动对出app
手机： mx4 网络：wifi",审核通过,6,2015-11-26 20:24:19
8,不能打开，提示网络有问题,安装后不能打开，尝试数次，打开后加载一会就退出了，提示网络错误。,审核通过,23,2015-11-26 20:25:12
9,安装软件后点击无法打开,安装软件后点击无法打开，提示网络错误无法使用,审核通过,19,2015-11-26 20:31:05
10,无法进入app，明明有网络，却提示网络错误，连接无线不行，不用无线也不行,无法进入app，明明有网络而且可以使用，却提示网络错误，连接无线不行，不用无线也不行,审核通过,18,2015-11-26 20:31:18
11,安装完成后打开软件，界面停留在加载页面约10s，后自动退出，提示“网络错误”,"安装完成后打开软件，界面停留在加载页面约10s，后自动退出，提示“网络错误”
sony xl39h
android 4.2
wifi",审核通过,6,2015-11-26 20:34:51
12,家用网络畅通 但软件无法联网,"本人手机魅蓝note1电信版 安卓版本4.4.4 网络环境50m电信光纤 网络畅通
软件安装正常 但是点击百度微任务里的打开按钮 打开软件时 软件无法正常打开 显示“网络错误，请查看网络后重试”  软件本身无法联网 无法打开",审核通过,17,2015-11-26 20:48:24
13,"打开进不了app,显示网络错误","下载app安装进入，打开进不了app,显示网络错误，网络确定是没有问题的",审核通过,13,2015-11-26 20:50:06
14,安装后无法进入app，自动退出,安装后连续多次登入，在登录界面卡顿后退出，报网络错误，世纪wifi和移动数据都开着。,审核通过,7,2015-11-26 20:50:14
15,进去app载入界面就一直加载不进去,进去app载入界面就一直加载不进去 进去app载入界面就一直加载不进去,审核通过,0,2015-11-26 20:58:50
16,开启app后无法进入软件，闪退！,开启app后无法进入软件，闪退！华为p6，安卓4.4 wifi,审核通过,20,2015-11-26 20:59:13
17,网络正常   加载不了  提示网络有问题   红米2 电信版,网络正常   加载不了  提示网络有问题   红米2 电信版,审核通过,10,2015-11-26 21:04:10
18,根本一直进不去，什么app啊,点击以后就一直旋转，然后就说网络不行，问题是我开别的都没问题,审核通过,5,2015-11-26 21:05:33
19,显示无网络接通，无法打开主页。。。。..,显示无网络接通，无法打开主页。。。。..,审核通过,22,2015-11-26 21:06:40
20,软件安装完毕打开后闪退,"1、安装软件；
2、打开软件；
3、首页花朵转一会，自动退出，偶尔会看到网络错误的信息（但是wifi和4g网络均为打开状态），请参看截图",审核通过,19,2015-11-26 21:10:07
21,点击软件，软件无法打开,点击软件，软件无法打开，软件提示“网络连接失败”,审核通过,19,2015-11-26 21:12:34
22,打开软件闪退，不能继续后面的操作,按要求安装软件，打开软件后一直转圈，估计是对方服务器有问题，然后10秒后闪退报错。,审核通过,17,2015-11-26 21:15:22
23,打开后提示网络错误，但有连接wifi，然后退出，不能打开,打开后提示网络错误，但有连接wifi，然后退出，不能打开,审核通过,18,2015-11-26 21:19:33
24,无法打开，显示网络错误，闪退。,无法打开，显示网络错误，闪退。可以确定手机网络没有问题,审核通过,20,2015-11-26 21:22:40
25,无法打开软件，提示网络错误,无法打开软件，提示网络错误，界面处于加载状态，然后闪退,审核通过,19,2015-11-26 21:29:17
26,点击软件，软件无法正常运行,点击软件，软件无法正常运行，软件提示“网络连接失败”,审核通过,19,2015-11-26 21:30:59
27,安装之后无法打开app，直接提示网络错误,安装之后无法打开app，直接提示网络错误,审核通过,13,2015-11-26 21:32:39
28,提示网络错误，闪退！！,安装好，打开app，提示网络错误，闪退！！进不了。。,审核通过,20,2015-11-26 21:36:58
29,无法打开软件，提示：网络错误，请检查网络后重试,点击显示界面后无法打开软件，提示：网络错误，请检查网络后重试,审核通过,15,2015-11-26 21:37:28
30,安装正常，打开后一直加载，然后就出现闪退，无法进入页面,安装正常，打开后一直加载，然后就出现闪退，无法进入页面,审核通过,20,2015-11-26 21:37:59
31,安装成功，打开软件后一直加载，一会之后网络错误加载失败,安装成功，打开软件后一直加载，一会之后网络错误加载失败，wifi 4g一样网络错误，测试手机为三星s4，网络制式是移动,审核通过,10,2015-11-26 21:55:05
32,可以安装，但打不开，一直有一个圆圈在转,手机：红米1s 程序可以安装，但打不开，一直有一个圆圈在转，最后自动退出,审核通过,8,2015-11-26 21:57:43
33,网络连接错误，无法进入软件,我的是家里的wifi，连接正常，别的软件都能上，就这个软件显示网络连接错误，无法进入。,审核通过,18,2015-11-26 21:58:43
34,打不开，每次都卡在登陆界面说网络错误,打不开，每次都卡在登陆界面，提示说网络错误,审核通过,7,2015-11-26 22:00:11
35,打开应用，程序闪退。提示网络错误,打开应用，程序闪退，提示网络错误，但是我手机网络没有问题，能正常上网。,审核通过,21,2015-11-26 22:15:33
