id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,进入软件，点忘记密码，输入手机号码点获取验证码，一分钟倒计时开始计时，未提示验证码已发送或帐号未注册。,进入软件，点忘记密码，输入手机号码点获取验证码，一分钟倒计时开始计时，未提示验证码已发送或帐号未注册。,审核不通过,2,2016-07-12 17:28:55
2,进入软件登录帐号，点右上角头像，点我的简历，点基本信息，点邮箱，邮箱地址没有限定格式，可以输入任意字符。,进入软件登录帐号，点右上角头像，点我的简历，点基本信息，点邮箱，邮箱地址没有限定格式，可以输入任意字符。,审核不通过,0,2016-07-12 17:29:23
3,进入软件登录帐号，点社会招聘，输入公司名称，点左边搜索，无法完成搜索。,进入软件登录帐号，点社会招聘，输入公司名称，点左边搜索，无法完成搜索。,审核不通过,13,2016-07-12 17:31:35
4,打开app后点击右上方头像，点击我的简历，再点击基本信息，在基本信息编辑页面中手机号码一栏能够输入如图所示“12345678900”这一错误信息也能保存成功。,打开app后点击右上方头像，点击我的简历，再点击基本信息，在基本信息编辑页面中手机号码一栏能够输入如图所示“12345678900”这一错误信息也能保存成功。,审核不通过,14,2016-07-12 17:32:02
5,注册登录软件进入个人中心上方头像处点头像无法更换头像,注册登录软件进入个人中心上方头像处点头像无法更换头像,审核不通过,10,2016-07-12 17:37:53
6,找回密码时，输入未注册的手机号，未提示，仍可获取验证码,找回密码时，输入未注册的手机号，未提示，仍可获取验证码。华为4x，安卓4.4.2，wifi网络。,审核不通过,2,2016-07-12 17:40:41
7,基本信息：参加工作时间选择不正确后更改，app一直提示：请选择正确的参加工作时间,在基本信息页面，先选择错误的工作时间，点击保存，app提示：请选择正确的参加工作时间。更改参加工作时间，再点击保存，app仍然提示：请选择正确的参加工作时间。无法保存该修改信息。另外输入错误的出生日期，app无法检查出来。如图。,审核不通过,3,2016-07-12 17:43:05
8,注册界面中下面的“————or————”的下方字被手机上带的按键所遮挡住。,1.打开软件，点击现在注册佰职；2.注册界面中下面的“————or————”的下方字被手机上带的按键所遮挡住。,审核不通过,12,2016-07-12 17:43:15
9,意见反馈界面中反馈内容处输入一个回车键后点击提交按键，出现提交成功的提示信息，而没有出现输入反馈内容的格式错误相关提示信息。,1.打开软件，点击右上方人物头像图标进入；2.点击设置；3.点击意见反馈；4.意见反馈界面中反馈内容处输入一个回车键后点击提交按键，出现提交成功的提示信息，而没有出现输入反馈内容的格式错误相关提示信息。,审核不通过,15,2016-07-12 17:43:51
10,邮箱无法绑定，点击无反应,1.打开软件并qq登录2.页面右上角人物图标3.我的账号4.邮箱,审核不通过,6,2016-07-12 17:44:34
11,确定或取消的提示栏中，“确定”无法完全显示,"1、打开软件，登录后进入个人中心
2、点击我的简历，添加个人信息，点击性别，发现确定或取消的提示栏中，“确定”无法完全显示（如图所示）",审核不通过,12,2016-07-12 17:45:20
12,填写简历时，手机号和邮箱未做任何格式验证,"1、首页，点击我的简历，选择基本信息
2、手机号输入1333，邮箱输入随意字符，可以成功保存信息。",审核不通过,14,2016-07-12 17:53:49
13,请绑定账号功能未实现,"1.用账号登录进入系统
2.再点击首页右上角任务图标进入个人中心
3.点击我的账号
4.点击请绑定账号
5.无任何变化",审核不通过,7,2016-07-12 17:54:48
14,1 右上角头像→我的账号→修改密码，输入框右部大面积无法调出输入法。,1 右上角头像→我的账号→修改密码，输入框右部大面积无法调出输入法。,审核不通过,10,2016-07-12 18:00:07
15,点击版本检测无响应我的账号无法修改,"1点击版本检测无响应不知软件的最新版本。
2在登录软件是我用的是qq登陆的，但设置里我的账号无法修改添加绑定邮箱手机号等信息。",审核不通过,5,2016-07-12 18:04:11
