id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在首页点击购买火车票显示无票但是用12306查询相同站点有票,在首页点击购买火车票显示无票但是12306查询相同站点有票,审核通过,3,2015-12-16 17:37:26
2,首页M端商城客户端下载反复点击无反应,首页M端商城客户端下载反复点击无反应,审核通过,5,2015-12-16 18:26:27
3,在生活服务其他团购选择任意一家店进入以后等待半分钟页面跳转到找不到网页弹出一串错误代码,在生活服务其他团购选择任意一家店进入以后等待半分钟页面跳转到找不到网页弹出一串错误代码,审核通过,16,2015-12-16 18:26:27
4,主页生活服务美食点击左上角关闭导致程序崩溃并且无法再次打开,主页生活服务美食点击左上角关闭导致程序崩溃并且无法再次打开提示迪信通已经停止运行再次打开迪信通仍然提示停止运行必须在应用程序管理器清楚数据后才能再次打开app,审核通过,11,2015-12-16 18:26:27
5,注册以后签到页面拉到最下方完善个人资料送10积分但完善并保存后没有增加积分,注册以后签到页面拉到最下方完善个人资料送10积分但完善并保存后没有增加积分,审核通过,13,2015-12-16 18:26:27
6,门店查询进入任意门店关注后再点击已关注页面会出现加载状态但反复点击都仍然是已关注无法取消关注,在菜单栏选择门店查询进入到门店列表页面点击任意门店列表内门店进入到对应的门店详情页面关注该门店关注后再点击已关注页面会出现加载状态但反复点击都仍然是已关注无法取消关注对比点赞按钮同样出现加载状态但可以取消点赞,审核通过,1,2015-12-16 18:26:27
7,点击打开软件提示软件要升级升级的框显示不全,点击打开软件提示软件要升级升级的框显示不全,审核通过,12,2015-12-16 18:28:35
8,完善关注品牌后在我的页面点击我的资料看不到关注品牌的信息,完善关注品牌后在我的页面点击我的资料看不到关注品牌的信息酷派9150安卓41,审核通过,0,2015-12-16 18:47:24
9,没有获取到门店然后闪退,点击获取地址后没有出现地址然后过几秒出现闪退,审核通过,24,2015-12-16 18:47:39
10,软件后台运行又返回到首页软件后台运行又返回到首页,软件后台运行又返回到首页软件后台运行又返回到首页,审核通过,11,2015-12-16 18:53:51
11,无法保存显示关注的品牌,无法保存显示关注的品牌华为P6安卓44,审核通过,0,2015-12-16 19:06:51
12,门店详情页面可以点赞和取消点赞但是无法取消已关注,门店详情页面可以点赞和取消点赞但是无法取消已关注,审核通过,1,2015-12-16 19:09:05
13,点击购买火车票查询北京到上海的显示没有票,点击购买火车票查询北京到上海的显示没有票,审核通过,3,2015-12-16 19:29:26
14,迪信通无法正常使用显示迪信通己停止,迪信通无法正常使用显示迪信通己停止,审核通过,15,2015-12-16 19:30:04
15,第三次打开程序直接停止运行,第三次打开程序直接停止运行手机i9300MIUI7系统这程序在i9300上一直停止运行,审核通过,11,2015-12-16 19:45:45
16,每次打开程序都会停止运行i9300无法打开这个程序,每次打开程序都会停止运行i9300无法打开这个程序bug日志一截图上传但是好像都差不多不知道是MIUI7的问题还是手机问题,审核通过,11,2015-12-16 19:45:45
17,发表的说说信息在广场说说页面无显示,打开软件用户登录成功首页点击左上角菜单键左侧滑出菜单栏菜单栏点击小迪说说选项在广场说说页面点击右上角发表按钮输入任意信息后添加图片点击发表按钮返回到广场说说页面提示发表成功发表的说说信息在广场说说页面无显示手机型号华为G716L070系统安卓422,审核通过,9,2015-12-16 19:53:55
18,点开具体门店操作时显示找不到网页,在菜单栏选择门店查询进入到门店列表页面点击任意门店列表内门店进入到对应的门店详情页面显示找不到网页,审核通过,16,2015-12-16 19:58:56
19,更改任意昵称后选择感兴趣的品牌保存返回之前更改的昵称失效恢复原有昵称,在主页点击左上角滑出菜单栏选择获取积分选项在获取积分页面选择完善资料进入信息设置页面设置所有信息并选择感兴趣的品牌后点击保存按钮新设置的昵称恢复原有昵称,审核通过,2,2015-12-16 20:14:27
20,点击进入轮播中的未来听我的显示网络原因请求失败,1打开APP2成功登录3点击轮播中的未来听我的,审核通过,14,2015-12-16 20:17:17
21,将邮箱号设置为也可以保存成功,1打开APP2成功登录3进入我的我的资料修改资料,审核通过,13,2015-12-16 20:17:18
22,页面中的店面点击关注后无法取消关注,1打开APP2成功登录3点击门店查询点击进入商家详情页关注,审核通过,1,2015-12-16 20:17:19
23,将邮箱号也可以保存成功,1打开APP2成功登录3进入我的我的资料填写资料,审核通过,13,2015-12-16 20:17:19
24,安装好APP第一次打开主页中的其他在团购页面点击商家列表中的商家会跳转页面失败页面显示找不到网页这个BUG只有第一次才有哦,安装好APP第一次打开主页中的其他在团购页面点击商家列表中的商家会跳转页面失败页面显示找不到网页这个BUG只有第一次才有哦,审核通过,16,2015-12-16 20:21:09
