id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,q第三方登录-qq登录app异常退出。,q第三方登录-qq登录app异常退出。小米手机3.,审核不通过,3,2016-07-23 14:10:19
2,填写收货地址时所在地区不能选择,"1、打开app。
2、登录。
3、点击“我的”，点击“收货地址”，添加收货地址
4、“所在地区”不能选择",审核不通过,5,2016-07-23 14:17:01
3,可以在“购物车”上添加数字，表明物品件数。,"1、打开app
2、点击某件商品，点击加入购物车。
3、购物车右上角应写明数字，更清楚。",审核不通过,9,2016-07-23 14:17:40
4,打开app后点击下方我的，然后点击头像，再点击姓名，此时在姓名一栏输入纯数字123，也能保存成功,打开app后点击下方我的，然后点击头像，再点击姓名，此时在姓名一栏输入纯数字123，也能保存成功,审核不通过,16,2016-07-23 14:35:53
5,打开app后点击下方我的，然后点击收货地址，再点击新建，此时在所在地区一栏点击国外，依然显示为国外，再次点击还是显示为国外,打开app后点击下方我的，然后点击收货地址，再点击新建，此时在所在地区一栏点击国外，依然显示为国外，再次点击还是显示为国外,审核不通过,5,2016-07-23 14:38:42
6,打开app后点击下方我的，然后点击收货地址，再点击新建，此时在所在地区一栏中海南省不能找到我国刚刚成立的三沙市,打开app后点击下方我的，然后点击收货地址，再点击新建，此时在所在地区一栏中海南省不能找到我国刚刚成立的三沙市,审核不通过,5,2016-07-23 14:38:53
7,"基本信息设置，上传了头像后，再编辑昵称等个人信息
保存返回到基本信息页后，头像信息丢失","1、我的 - 点头像 进入基本信息设置页
2、上传一个头像
3、点击昵称，编辑个人资料提交返回
4、之前上传的头像丢失了",审核不通过,16,2016-07-23 20:24:47
8,选购同样的商品到购物，购物车未能将之合并,1登录到首页 2点击商城-任意商品 3多次点击加入购物车 4点击购物车 出现多条同物品,审核不通过,9,2016-07-23 20:26:31
9,密码修改功能可以将密码修改为一位,1.打开app并注册。2.点击我的，选择修改密码，密码可以修改为一位。,审核不通过,0,2016-07-23 20:40:56
10,用户昵称、姓名可以设置为空白,1.打开app并注册。2.点击我的，选择个人头像，对个人资料进行编辑。3.用户昵称、姓名可以设置为空白,审核不通过,16,2016-07-23 20:42:52
11,屏幕横向时，选择分享页面无法跳转至 分享界面,自动旋转功能打开。1.打开app。2.点击首页，选择咨询，旋转手机屏幕。3.点击一篇文章，在文章详情界面中点击分享按钮，选择微信，无法跳转至微信分享界面。,审核不通过,11,2016-07-23 20:44:16
12,头像使用相机拍照设置头像，无法保存成功。,1.打开app并注册。2.点击我的，选择个人头像，对个人资料进行编辑。3.头像使用相机拍照设置头像，无法保存成功。,审核不通过,16,2016-07-23 20:45:50
13,收藏按钮在收藏之后，图标不会发生变化,1.打开app并注册。2.点击首页，选择一个商品进入商品详情界面。3.商品的收藏按钮在收藏之后，图标不会发生变化,审核不通过,4,2016-07-23 20:46:36
