id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,与华为安卓5.0系统兼容性差。,与华为安卓5.0系统兼容性差，经常卡屏，影响使用。,审核不通过,11,2016-01-09 17:36:48
2,连网状态下，输入睡眠音乐可以查出相应的结果，在睡眠音乐后面加入表情符号，则提示网络错误，请重新加载,连网状态下，输入睡眠音乐可以查出相应的结果，在睡眠音乐后面加入表情符号，则提示网络错误，请重新加载,审核通过,8,2016-01-11 19:28:14
3,当搜索中出现表情符号时会显示网络请求失败，点击重新加载。提示语错误。,当搜索中出现表情符号时会显示网络请求失败，点击重新加载。提示语错误。,审核通过,8,2016-01-11 19:52:14
4,点击试听了两个的内容，播放内容是同一个，可是标题不一样,点击试听了两个的内容，播放内容是同一个，可是标题不一样,审核不通过,12,2016-01-12 08:21:21
5,打开轮播中的内容显示找不到网页,"1打开app成功登录
2进入首页—点击轮播中的岁末免单专场",审核不通过,16,2016-01-12 08:22:18
6,登录软件之后，在发现菜单下的听单栏目里各个项目的日期显示不全,我使用的手机型号是中兴努比亚z7max，登录软件之后，在发现菜单下的听单栏目里各个项目的日期显示不全，重复操作现象重复出现,审核通过,11,2016-01-12 08:25:26
7,登录软件之后，在排行菜单下，标题“节目榜单”显示不全,我使用的手机型号是中兴努比亚z7max，登录软件之后，在在排行菜单下，标题“节目榜单”显示不全，重复操作现象重复出现,审核不通过,11,2016-01-12 08:25:46
8,打开app，右滑动到”我的“，点我的收藏，在推荐收藏列表中随便点一个收藏按钮，提示收藏成功，但是我的收藏列表中任然是空的，需要下拉刷新才能看到。下来刷新后看到点收藏列表中的删除，这个时候这个收藏可以直接从我的收藏中去掉。也就是加入收藏需要下拉刷新才能更新列表，但是删除就不用下拉刷新。,打开app，右滑动到”我的“，点我的收藏，在推荐收藏列表中随便点一个收藏按钮，提示收藏成功，但是我的收藏列表中任然是空的，需要下拉刷新才能看到。下来刷新后看到点收藏列表中的删除，这个时候这个收藏可以直接从我的收藏中去掉。也就是加入收藏需要下拉刷新才能更新列表，但是删除就不用下拉刷新。,审核通过,4,2016-01-12 08:28:58
9,兼容性。三星i9100，安卓4.04.不能安装。,兼容性。三星i9100，安卓4.04.不能安装。兼容性。三星i9100，安卓4.04.不能安装。,审核通过,15,2016-01-12 08:29:16
10,在我的登录界面，点击登录，直接进入淘宝帐号确认界面，没有注册界面,在我的登录界面，点击登录，直接进入淘宝帐号确认界面，没有注册界面,审核不通过,11,2016-01-12 08:29:47
11,正在下载界面，看不到相应的下载状态，不知道是正在下载，还是下载完成，还得下载等 待,正在下载界面，看不到相应的下载状态，不知道是正在下载，还是下载完成，还得下载等 待,审核不通过,10,2016-01-12 08:30:50
