id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,我要查顶部的链接不起作用,点击首页底部我要查，进入我要查页面，分别点击顶部导航的种植技术、病虫害、农资知识链接后，页面没有变化，不能进入想要的页面,审核通过,60,2016-03-17 16:34:59
2,"一 点击百度微任务
二点击移动项目测试
三 点击下载安装打开农科助手测试
四注册，点击各个分类，点击到我要学分项时，文章分类下，文章标题后面的几个字被后面的日期遮盖","一 点击百度微任务
二点击移动项目测试
三 点击下载安装打开农科助手测试
四注册，点击各个分类，点击到我要学分项时，文章分类下，文章标题后面的几个字被后面的日期遮盖",审核通过,67,2016-03-17 16:35:11
3,点击苹果咨询选项，进入专家页面，有些专家头像不能正常显示,我使用的是红米1s电信版，打开app，点击苹果咨询选项，进入专家页面，有些专家头像不能正常显示,审核通过,82,2016-03-17 16:35:18
4,app定位里面的信息地址定位不准,打开app登陆首页点服务圈 点击周边服务  点击蓬莱丰园苗木基地   点击店铺位置 定位在海里,审核通过,21,2016-03-17 16:35:23
5,app中周边服务圈里的热门推荐经常不显示,打开app登陆首页点服务圈 点击周边服务点击烟台果树编辑部  进入烟台果树编辑部页面 热门推荐那经常无法显示图片（其它几个直接就显示不出来）,审核通过,36,2016-03-17 16:35:29
6,app中周边服务圈里的热门推荐里的图片最后2个无法显示图片,打开app登陆首页点服务圈 点击周边服务点击烟台果树编辑部  进入烟台果树编辑部 页面 热门推荐中最后2个图片只显示农科助手不显示图片,审核通过,36,2016-03-17 16:35:38
7,app经常提示网络错误,打开app登陆首页点击服务圈  在服务圈页面 经常显示网络错误,审核通过,88,2016-03-17 16:35:43
8,app中的服务圈中化肥页面中有机肥商品列表不显示图片,打开app登陆首页点击服务圈 点击化肥选项 在里面点击有机肥 商品列表不显示图片（中微量元素肥显示图片）,审核通过,88,2016-03-17 16:35:48
9,注册界面，超长文字导致页面排版异常,找到用户注册页，在昵称、密码栏目输入超长文字后，页面排版出现异常，左侧的“昵称”、“密码”文字变成上下排列。。,审核通过,89,2016-03-17 16:35:52
10,个人信息中，修改信息后，提示语言异常,点击软件左上角头像，再点击头像，进入个人信息页，修改信息后，例如修改头像，先出现“基本信息修改成功”提示，然后连续出现两次“无信息返回”的提示，提示语言异常。,审核通过,81,2016-03-17 16:35:57
11,个人信息页面，资料修改后，超长文字导致排版异常。,点击软件左上角头像，再点击头像，进入个人信息页，修改电子邮箱、真实姓名，超长文字会导致文字排版异常。,审核通过,76,2016-03-17 16:36:02
12,个人资料编辑页面，没有限制输入的长度。,点击软件左上角头像，再点击头像，进入个人信息页，再点击编辑，进入【个人资料】编辑页面，电子邮箱和真实姓名输入框没有限制长度，可以一直输入，但是保存的时候无法保存也没有提示该输入多少个字才对，应该强制限制输入框的长度。,审核通过,40,2016-03-17 16:36:07
13,使用超小图片，导致头像显示异常。,点击软件左上角头像，再点击头像，进入个人信息页，点击编辑头像，选择一张超小的图片（例如大小为1k），会导致软件左侧抽屉头像显示异常。,审核通过,83,2016-03-17 16:36:11
14,打开左侧抽屉后，只能点击右侧的头像，才能返回软件首页。,点击软件左上角头像，打开左侧抽屉，此时只有再点击右侧头像的位置才会回到软件首页，点其他地方都无法返回软件首页。,审核通过,83,2016-03-17 16:36:15
