id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,昵称位数限制，可能输很多位。,昵称位数限制，可能输很多位。可以输任意字符。,审核不通过,39,2016-02-06 08:30:48
2,软件容易假死，无法操作,在测试软件当中容易突整个界面变白，假死点不动。等待一会儿，软件界面恢复正常，可以正常操作。,审核通过,30,2016-02-06 08:31:09
3,app稳定性欠佳，容易停止工作,在测试当中出现软件已停止的对话框，等一会对话框消失，软件恢复正常，,审核通过,20,2016-02-06 08:31:19
4,在使用支付宝支付的时候，在弹出的支付框点左上角关闭按钮返回，不支付，会弹出支付失败提示。,在使用支付宝支付的时候，在弹出的支付框点左上角关闭按钮返回，不支付，会弹出支付失败提示。,审核不通过,2,2016-02-06 08:31:40
5,在使用微信支付的时候，在弹出的支付框点左上角关闭按钮返回，不支付，会弹出支付失败提示。,在使用微信支付的时候，在弹出的支付框点左上角关闭按钮返回，不支付，会弹出支付失败提示。,审核不通过,2,2016-02-06 08:31:59
6,"下载app,注册之后，在首页找到“课程”，点击推荐课程，第三项标题“雅思真题考官模式问答系列第一集"",视频打开是黑屏，没有任何画面出来。","下载app,注册之后，在首页找到“课程”，点击推荐课程，第三项标题“雅思真题考官模式问答系列第一集"",视频打开是黑屏，没有任何画面出来。",审核通过,8,2016-02-06 08:32:08
7,"下载app,注册之后，在首页找到“课程”，点击推荐课程，点击第一项标题视频“名师1v1雅思零基础直达7分"",图片网右拖动，”详情“显示是空白。","下载app,注册之后，在首页找到“课程”，点击推荐课程，点击第一项标题视频“名师1v1雅思零基础直达7分"",图片网右拖动，”详情“显示是空白。",审核通过,8,2016-02-06 08:32:18
8,"下载app,注册之后，在首页找到“课程”，点击推荐课程，点击第二项标题“李超博士私教团队课代金券，图片往右拖动”详情“显示是空白。","下载app,注册之后，在首页找到“课程”，点击推荐课程，点击第二项标题“李超博士私教团队课代金券，图片往右拖动”详情“显示是空白。",审核不通过,8,2016-02-06 08:32:29
9,"下载app,注册之后，在首页找到“课程”，点击推荐课程，点击左边第1选项标题""手机直播课“，选择第20选项”听力考前提分技巧“，点击进去，会出现闪退。","下载app,注册之后，在首页找到“课程”，点击推荐课程，点击左边第1选项标题""手机直播课“，选择第20选项”听力考前提分技巧“，点击进去，会出现闪退。",审核不通过,8,2016-02-06 08:32:36
10,"下载app,注册之后，在首页找到“课程”，点击录播课，点击左边第1选项标题""雅思真题考官模式问答系列第一集“点击进去是黑屏。","下载app,注册之后，在首页找到“课程”，点击录播课，点击左边第1选项标题""雅思真题考官模式问答系列第一集“点击进去是黑屏。",审核不通过,8,2016-02-06 08:32:42
