id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,"如上传的图,在这个图中,如果我们按音量-,那么app就会退出且没有提示.","如上传的图,在这个图中,如果我们按音量-,那么app就会退出且没有提示.",审核通过,11,2015-12-20 18:03:46
2,"发现一个问题,灯开关是正常,但就是一个毛病,按一个音量键就退出来,这个很烦人.应该是开发的时候写错了.","发现一个问题,灯开关是正常,但就是一个毛病,按一个音量键就退出来,这个很烦人.应该是开发的时候写错了.",审核不通过,15,2015-12-20 18:04:01
3,"手电功能没有问题,但程序有一个小毛病,就是按手机的音量键,程序就会退出.","手电功能没有问题,但程序有一个小毛病,就是按手机的音量键,程序就会退出.",审核不通过,16,2015-12-20 18:04:13
4,"测试了好多次,已确认bug,当按音量键会导致app无提示退出的bug.","测试了好多次,已确认bug,当按音量键会导致app无提示退出的bug.",审核不通过,11,2015-12-20 18:04:20
5,"有bug,音量+会使程序退出.如果要用音量键的话,建议把+-键变成,亮度调整.不知道在技术层面上可不可行.如果可行的话,这样调整还是不错的.比如.看书","有bug,音量+会使程序退出.如果要用音量键的话,建议把+-键变成,亮度调整.不知道在技术层面上可不可行.如果可行的话,这样调整还是不错的.比如.看书",审核不通过,15,2015-12-20 18:04:28
6,"建议加入,七彩动态灯,而不是现在的纯色.还有一个小bug,就是按音量会使app退出.","建议加入,七彩动态灯,而不是现在的纯色.还有一个小bug,就是按音量会使app退出.",审核不通过,15,2015-12-20 18:04:46
7,"在这个界面的时候,按音+ 音- 会使app退出.","在这个界面的时候,按音+ 音- 会使app退出.",审核不通过,15,2015-12-20 18:05:06
8,"按一下音量减,结果app就退出了,重进再按一下,还是一样,应该是程序有问题.","按一下音量减,结果app就退出了,重进再按一下,还是一样,应该是程序有问题.",审核不通过,11,2015-12-20 18:05:14
9,"bug,界面里按音量键,会使程序退出.希望改进.","bug,界面里按音量键,会使程序退出.希望改进.",审核不通过,16,2015-12-20 18:05:19
10,app右上角弹出页面-推荐应用，同时下载2个应用，当下载进度都大于0%时，对其中一个进行取消下载。另一个应用的下载进度会迅速的变为0%，而后再变为正确的n%,app右上角弹出页面-推荐应用，同时下载2个应用，当下载进度都大于0%时，对其中一个进行取消下载。另一个应用的下载进度会迅速的变为0%，而后再变为正确的n%,审核不通过,8,2015-12-20 18:17:55
11,wifi环境下，进入app后，点右上角图形，新鲜汇，点击下载，无法下载！,wifi环境下，进入app后，点右上角图形，新鲜汇，点击下载，无法下载！,审核不通过,8,2015-12-20 18:19:35
12,wifi环境下，进入app后，点右上角图形，推荐应用，点击下载，无法下载！,wifi环境下，进入app后，点右上角图形，推荐应用，点击下载，无法下载！,审核通过,8,2015-12-20 18:19:43
13,在首页，按下截屏键或任意按键，程序会自动切换进入到其他程序,在首页，按下截屏键或任意按键，程序会自动切换进入到其他程序.......,审核通过,16,2015-12-20 18:32:44
14,点击红色下拉进入推荐应用界面，下部工具栏的颜色方案按钮点击无反应，无任何提示,点击红色下拉进入推荐应用界面，下部工具栏的颜色方案按钮点击无反应，无任何提示,审核通过,14,2015-12-20 18:33:12
15,点击红色下拉进入推荐应用界面，点按音量+或音量-按键，程序自动回到首页,点击红色下拉进入推荐应用界面，点按音量+或音量-按键，程序自动回到首页,审核通过,16,2015-12-20 18:33:33
16,建议屏幕颜色可以设置成颜色版,颜色版可以根据用户自己的喜好或者需要来选择，另外附带游戏太多，忽略了本身的作用,审核不通过,13,2015-12-20 18:33:54
17,打开app使用手电筒但是打不开,打开app使用手电筒但是打不开，一直显示led灯被其他程序占用。,审核通过,18,2015-12-20 18:34:09
18,截图完成.直接退出程序,截图完成后这个程序就直接退出了.不知道为什么.,审核通过,9,2015-12-20 18:34:16
19,选取不同的颜色光基本看不出有什么不同,选取不同的颜色基本看不出有什么不同 选取不同的颜色基本看不出有什么不同,审核通过,3,2015-12-20 18:34:25
20,app与手机截图按键冲突,打开app 按手机截图时会自动退出切换出来,审核通过,11,2015-12-20 18:34:32
21,会与系统自带的手电冲突,先把终极手电筒的led开启，进到系统自带的手电多次开关操作后关闭led灯，再进入终极手电筒还是led开启的状态。,审核通过,18,2015-12-20 18:34:47
22,终极手电筒的led灯开启后，系统的相机不能使用,终极手电筒的led灯开启后，系统的相机不能使用,审核通过,6,2015-12-20 18:35:19
