id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,搜索城市界面，默认列表为空，无城市显示,"打开app，点击左上角按钮，点击左侧边框+号添加或更换城市。此时默认列表显示为空。
在搜索框输入北京，然后删除，城市列表出现。",审核不通过,11,2016-07-06 09:10:19
2,点击一次返回就退出程序了,"1.打开app，做任意操作，停留在比如云图页面，编辑城市页面
2.点击手机返回按钮
3. 点击一次返回就退出了程序，必须要再次打开；退出应该是点击一次会给提示‘再次点击退出程序’，或者点击一次返回给予弹窗提示。",审核不通过,7,2016-07-06 09:13:14
3,定位后的提示语显示有延迟,"1. 打开app，假设当前城市是在成都
2. 切换到西安
3. 点击最上面的定位按钮，会提示‘定位中’，很快切换到定位的城市成都。但是过了两秒仍在提示‘请求中’，然后提示语消失。",审核不通过,7,2016-07-06 09:13:47
4,路况指数界面中间有段空白。,打开软件，点击天气；滑动界面，点击万年历；发现路况指数界面中中间有段空白。,审核不通过,8,2016-07-06 09:15:54
5,云图界面中点击雷达图，在其界面中太阳和月亮下方图中发现“亏”字后面有个图标显示不完整。,打开软件，点击云图，云图界面中点击雷达图，在其界面中太阳和月亮下方图中发现“亏”字后面有个图标显示不完整。,审核不通过,12,2016-07-06 09:32:45
6,打开软件进入天气详情界面，该界面背景颜色与字体颜色都为白色，极其相似，严重影响查看，且不能更换颜色。,打开软件进入天气详情界面，该界面背景颜色与字体颜色都为白色，极其相似，严重影响查看，且不能更换颜色。,审核不通过,9,2016-07-06 09:54:41
7,点击软件左上方进入编辑地域界面，点击添加，输入地名后该界面没有确认搜索按钮功能，无法进行添加。,点击软件左上方进入编辑地域界面，点击添加，输入地名后该界面没有确认搜索按钮功能，无法进行添加。,审核不通过,11,2016-07-06 09:55:27
8,进入设置界面，关闭推送消息后，还是会有消息推送，功能无效。,进入设置界面，关闭推送消息后，还是会有消息推送，功能无效。,审核不通过,13,2016-07-06 09:57:09
9,关闭按钮无法关闭编辑城市界面,进入软件，点左上角三横按钮，点+号，点关闭按钮无法关闭。,审核不通过,11,2016-07-06 09:57:43
10,定位失败，不能定位到当前城市,随意选择一个城市，点击城市名称旁边的定位键，提示定位中。。。请求中，然后没有任何提示，定位失败，当前城市为北京 不能定位到当前城市,审核不通过,7,2016-07-06 09:58:56
