id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,下载app 安装·完成以后 点击打开 提示 很抱歉 车典已停止运行,下载app 安装·完成以后 点击打开 提示 很抱歉 车典已停止运行,审核通过,12,2016-05-11 19:32:36
2,注册或者忘记密码时无法获取验证码。,打开app，点击主界面右上角人像标志，在登录界面点击“注册会员”或者“忘记密码”输入手机号，点击获取验证码，无法收到验证码。,审核不通过,17,2016-05-11 19:32:52
3,注册时点击《平台协议》时，看不到协议，只是空白。,"打开app，点击主界面右上角人像标志，在登录界面点击“注册会员”，点击下方《平台协议》，页面跳转到""关于我们""，显示为空白界面。",审核不通过,11,2016-05-11 19:32:58
4,注册会员，下方的平台协议，点击进去看到的又是“关于我们”，而且没有内容,注册会员，下方的平台协议，点击进去看到的又是“关于我们”，而且没有内容,审核通过,11,2016-05-11 19:33:07
5,点击获取验证码，一直无反应，未收到验证码，无法注册,点击获取验证码，一直无反应，未收到验证码，无法注册,审核通过,16,2016-05-11 19:33:16
6,无法用我的手机号码18912398252注册，没有验证码发送到我手机上,"1。点击忘记密码，找回密码跳到注册页码，输入手机号码，验证码一直没有发送。
2。点击注册，也是同样的页面，同样是没有收到验证码，导致注册失败",审核通过,17,2016-05-11 19:33:21
7,注册会员时无法获取到验证码,打开app，点击右上角的按钮进入登录页面，点击右上角的注册会员进入注册页面，输入号码（测试时使用的电信号码），点击获取验证码，超过10分钟无任何验证码发送过来，无法完成注册流程,审核不通过,17,2016-05-11 19:33:33
8,允许未注册的账号申请忘记密码，但无法获取到验证码也无任何提示,打开app，点击右上角的按钮进入登录页面，点击忘记密码，输入一个未注册过的手机号码，点击获取验证码，无法获取到验证码但也无任何错误提示，比如提示未注册的账号,审核不通过,7,2016-05-11 19:33:39
9,未注册的账号输入账号和随意密码，点击登录时，无任何错误提示,打开app，点击右上角的按钮进入登录页面，输入未注册过的账号和随意密码，无任何错误提示，比如提示未注册的账号，或者密码错误之类。,审核不通过,7,2016-05-11 19:33:58
10,找停车场的地图中，点击地图会导致程序崩溃退出,打开app，在首页中点击找停车场；点击其中任意一个停车场的图标，随即程序崩溃退出，请参考截图。,审核通过,9,2016-05-11 19:34:05
11,打开app自动返回微任务界面,在微任务里面下载测试app，下载过后打开app自动返回微任务的界面，因为测试之前要求打开app，所以自动返回就没有在意，然后就进行下一步，打开app过后还是自动返回微任务的界面，反复好几次都是这样。,审核通过,14,2016-05-11 19:34:13
12,获取验证码后，无法进入到倒进时状态,获取验证码后，无法进入到倒进时状态。。。。。。。。。。,审核通过,16,2016-05-11 19:34:21
13,输入正确的手机号后，获取验证码，一直收不到相应的短信信息,输入正确的手机号后，获取验证码，一直收不到相应的短信信息,审核通过,10,2016-05-11 19:34:25
14,注册界面点击“平台协议”，进入关于我们界面，界面显示空白,注册界面点击“平台协议”，进入关于我们界面，界面显示空白,审核通过,11,2016-05-11 19:34:29
15,"app无法启动 

设备信息 红米note3 安卓5.1.1 

app安装后，点击图标 ，没有任何反应，重启过手机，也重装过引用，都不能解决问题 

这里无法上传视频 传图片也没意义  重现bug请找对应的机型进行测试","app无法启动 
设备信息 红米note3 安卓5.1.1 
app安装后，点击图标 ，没有任何反应，重启过手机，也重装过引用，都不能解决问题 
这里无法上传视频 传图片也没意义  重现bug请找对应的机型进行测试",审核不通过,12,2016-05-11 19:34:37
16,打不开app，直接闪退，不能进入app。,打不开app，直接闪退，不能进入app。,审核通过,14,2016-05-11 19:34:43
17,注册-获取验证码-收不到，也没有显示验证码已发送，或是重新验证,注册-获取验证码-收不到，也没有显示验证码已发送，或是重新验证,审核不通过,10,2016-05-11 19:34:49
18,注册时-点击平台协议-点开无协议内容,注册时-点击平台协议  -点开无协议内容,审核不通过,11,2016-05-11 19:34:55
19,注册时点获取验证码后无反应也没验证码来,注册时点获取验证码后无反应也没验证码来 无法注册,审核通过,15,2016-05-11 19:35:00
20,"1登陆后点击右上角头像
2点击“注册会员”
3点击查看平台协议，没有内容","1登陆后点击右上角头像
2点击“注册会员”
3点击查看平台协议，没有内容",审核通过,11,2016-05-11 19:35:04
21,"1登陆后点击右上角头像
2点击“注册会员”
3输入手机号，点击获取验证码，无法收到验证码，无法注册","1登陆后点击右上角头像
2点击“注册会员”
3输入手机号，点击获取验证码，无法收到验证码，无法注册",审核通过,17,2016-05-11 19:35:08
22,手机号不能注册，点击获取验证码 ，手机收不到验证码,"手机号不能注册，点击获取验证码 ，手机收不到验证码
1.进入软件
2.点击右上角图标
3.右上角 注册会员",审核通过,10,2016-05-11 19:35:12
23,1 注册界面：点击下方《平台协议》，进入后页面空白无内容。,1 注册界面：点击下方《平台协议》，进入后页面空白无内容。,审核通过,11,2016-05-11 19:35:16
24,2 注册界面，点击获取验证码，无法获取，换两手机号均不能接收验证码。,2 注册界面，点击获取验证码，无法获取，换两手机号均不能接收验证码。,审核通过,16,2016-05-11 19:35:19
25,账号密码输入错误的情况，尝试登录，无任何提示性的反应。,账号密码输入错误的情况，尝试登录，无任何提示性的反应。如果客户不知道自己账号密码有误，则会怀疑app有问题。,审核通过,7,2016-05-11 19:35:23
26,"点击注册--输入手机号码，点击获取验证码，无法收到验证码。
bug类",点击注册--输入手机号码，点击获取验证码，无法收到验证码。尝试数次。且验证码，没有倒计时，如果这样设计，用户可能会点击数次，或误点几次。,审核通过,17,2016-05-11 19:35:30
27,手机获取不了验证码。,进入注册页面，输入手机，获取验证码，转一圈圈缓冲下就没反应了。等了几分钟还是没有反应。给了app获取短信权限还这样。,审核通过,15,2016-05-11 19:35:33
28,微任务车典无法打开，出现车典已停止运行,"1.进入微任务车典
2,进入车典打开
3.出现“很抱歉，车典已停止运行",审核通过,12,2016-05-11 19:35:37
29,无法进行新用户注册，无法收到验证码,进入app后，对新账号进行注册，但是输入手机号后，点击获取验证码后，没收到验证码。,审核通过,17,2016-05-11 19:35:43
