id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在登录页点微信，用自己的微信号登录并注册手机号码后，退出程序，再打开程序用微信登录，会出现错误提示并闪退。看截图所示。,在登录页点微信，用自己的微信号登录并注册手机号码后，退出程序，再打开程序用微信登录，会出现错误提示并闪退。看截图所示。,审核通过,2,2016-05-11 22:33:05
2,打开程序后在信息页点击兼职助手，会出现错误提示并闪退，看截图所示。,打开程序后在信息页点击兼职助手，会出现错误提示并闪退，看截图所示。,审核通过,2,2016-05-11 22:33:13
3,打开app会有几率出现闪退,打开app会有几率出现闪退，手机型号酷派大神f2,审核通过,23,2016-05-11 22:33:19
4,注册登录失败，接收不到验证码,"1、打开每刻兼职测试
2、在qq第三方登陆成功后，app提示需要绑定手机号码
3、依照提示绑定号码
4、接收不到验证码，无法进行下一步",审核通过,5,2016-05-11 22:35:45
5,无法发布岗位，显示需要完成企业信息,"1、打开软件，点击企业入口登录
2、 点击发布岗位，填写岗位信息数据，然后点击发布。
3、显示 请完善企业信息
4、依照提示要求进行完善企业信息
5、无法添加并并保存企业信息
6、任务无法继续进行",审核通过,18,2016-05-11 22:35:49
6,打开登陆app时出现闪退现象,"1、打开每刻兼职测试，选择求职者入口登陆
2、输入账号密码后点击登陆
3、app闪退，提示“很抱歉，每刻兼职已停止运行”",审核通过,17,2016-05-11 22:35:55
7,登陆后，点击头像，查看个人信息，发现手机号不是自己的手机号,"1.登陆后，点击头像，查看个人信息，发现手机号显示为：137****5472不是自己登陆的手机号，自己注册的是18610436344
2.过一会，自己又刷新过来了",审核通过,27,2016-05-11 22:36:29
8,绑定邮箱后，点击邮箱，发现邮箱为空,1.登陆后完善个人信息，绑定了邮箱名，点击邮箱名，显示为空,审核通过,3,2016-05-11 22:36:34
9,使用过程中，出现崩溃,"1.关注一个兼职，关注成功
2.在我的每刻，我的关注中查看，点取消关注，提示取消关注成功
3。点击首页，附近的兼职或短期兼职，出现崩溃",审核通过,6,2016-05-11 22:38:14
10,发布企业介绍后，点提交没有反应,"1.企业账号登陆，点我的，我的资料
2.点击企业介绍，输入内容后点提交，没有任何反应",审核通过,24,2016-05-11 22:38:26
11,打开app，点击忘记密码，输入手机号码的地方，对手机号码的长度没有限制，明显不符合要求。,打开app，点击忘记密码，输入手机号码的地方，对手机号码的长度没有限制，明显不符合要求。,审核通过,4,2016-05-11 22:38:58
12,打开app，点击注册账号，输入手机号码的地方，对手机号码的长度没有限制，明显不符合要求。,打开app，点击注册账号，输入手机号码的地方，对手机号码的长度没有限制，明显不符合要求。,审核不通过,4,2016-05-11 22:39:18
13,打开app，在首页的最上方的搜索栏里面输入“助理”进行搜索，搜索的结果没有按时间、按地点排序，不便于查询。,打开app，在首页的最上方的搜索栏里面输入“助理”进行搜索，搜索的结果没有按时间、按地点排序，不便于查询。,审核通过,13,2016-05-11 22:39:30
14,登录界面排版不整齐。,登录界面排版不整齐，第三方登录最后一个字只能看见大半，看不全。,审核通过,26,2016-05-11 22:41:13
15,第一次使用微信登陆会卡屏。,第一次使用微信登陆会卡屏，短时间不论点击什么都没有反应，卡一段时间后会进入微信登陆界面。,审核通过,20,2016-05-11 22:41:17
16,第一次使用微信授权登录不能退出微信授权登录。,第一次使用微信授权登录不能退出微信授权登录，每次按返回都是闪了一下然后还停留在微信界面，点左上角的叉才会有别的反应。,审核通过,20,2016-05-11 22:41:23
17,第一次注册进入一个我的资料界面，编辑联系人始终不能成功。,第一次注册进入一个我的资料界面，编辑联系人每次都不成功，不管输什么提交后返回到我的资料，显示都是没。,审核通过,10,2016-05-11 23:10:37
18,明明已经注册过，还进入到我的资料界面，但第2次登录却提示没有注册。,明明已经注册过，还进入到我的资料界面，但第2次登录却提示没有注册，不得已重新注册了一遍，发现注册成功后进入的不是第一次注册成功时我的资料界面。,审核通过,25,2016-05-11 23:10:40
19,首页顶部有一片空白区，认为那里应该显示大图，可不知道为什么不显示。,首页顶部有一片空白区，认为那里应该显示大图，可不知道为什么不显示，等了很久都没有显示，刷新也没有作用。,审核通过,15,2016-05-11 23:10:45
20,在首页有4个小栏，其中有些点击会自动跳出软件，并提示停止运行。,在首页有4个小栏，其中有些点击会自动跳出软件，并提示停止运行，包括点击首页旁边的按钮，也会闪退出软件。,审核通过,17,2016-05-11 23:10:54
21,编辑资料时，更改出生日期这个界面没有排好。,编辑资料时，更改出生日期这个界面没有排好，年字和前面的日期重叠。,审核通过,25,2016-05-11 23:10:59
22,闪退很多次后，再进入软件会白屏很久，而且不能进入软件。,闪退很多次后，再进入软件会白屏很久，而且不能进入软件，白屏一段时间就闪退了。,审核通过,23,2016-05-11 23:11:03
23,软件的图标不在任务步骤中显示。,软件的图标不在任务步骤中显示，第一步第二步中软件图标区都是空白。,审核不通过,15,2016-05-12 09:06:46
24,感觉忘记密码界面没有排好。,感觉忘记密码界面没有排好，验证码3个字应该在哪一行的中央，却显示在上面，而且颜色感觉也不对，不应该是灰的。,审核不通过,26,2016-05-12 09:07:05
25,手动选择城市后再点入后就无法点击gps定位城市,手动选择城市后再点入后就无法点击gps定位城市,审核通过,11,2016-05-12 09:07:15
26,点击发布岗位后里面的填写联系人无法点入填写,点击发布岗位后里面的填写联系人无法点入填写,审核通过,18,2016-05-12 09:07:22
27,岗位信息无法发送出去，给的测试账号违背认证,岗位信息无法发送出去，给的测试账号违背认证,审核通过,22,2016-05-12 09:07:26
28,企业版不能保存我的资料,企业版登录后，发布信息需要先填写资料。来到【我的】，填写【我的资料】，不能保存各项信息。见截图，华为荣耀4x，安卓5.02,审核通过,25,2016-05-12 09:07:29
29,定位地址显示有问题，显示的问题,定位地址显示有问题，显示的问题。打开gps，能够识别到正确的地址，如我这里是洛阳，但是点击左上角的地址，显示还是在上海。,审核通过,15,2016-05-12 09:07:32
30,"1，注册时,点击下方每刻兼职用户许可协议，第四点免责声明没有第3点，只有1，2，4，5","1，注册时,点击下方每刻兼职用户许可协议，第四点免责声明没有第3点，只有1，2，4，5",审核通过,7,2016-05-12 09:07:36
