id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,界面打不开 ，多次打也打不开。,1打开和易生活 2点击搜索栏左边向下箭头 3进入打不开界面,审核不通过,12,2016-07-07 11:00:01
2,首页显示照片无法显示                     。,首页显示照片无法显示                     。,审核不通过,7,2016-07-07 11:04:02
3,切换城市的时候  图片直接卡顿不能显示图片,切换城市的时候  图片直接卡顿不能显示图片，定位切换图片然后出现！,审核不通过,7,2016-07-07 11:04:51
4,微信没有在后台运行的情况相亲，注册并登录，点击下方“一元购”，点击“精品推荐”中任意一件产品的参与按钮，在详情页面点击红色“立即参与”，选择参与人次为1，点击结算，选择“微信支付”，此时无法进入支付界面，反而返回了产品详情页面。,微信没有在后台运行的情况相亲，注册并登录，点击下方“一元购”，点击“精品推荐”中任意一件产品的参与按钮，在详情页面点击红色“立即参与”，选择参与人次为1，点击结算，选择“微信支付”，此时无法进入支付界面，反而返回了产品详情页面。,审核不通过,6,2016-07-07 11:06:13
5,打开app后点击下方的我的，然后点击上方的账户管理，在户籍地区中海南省的信息找不到刚成立三沙市。,打开app后点击下方的我的，然后点击上方的账户管理，在户籍地区中海南省的信息找不到刚成立三沙市。,审核不通过,15,2016-07-07 11:07:11
6,支付时，选用微信支付未能调出微信。,"支付时，选用微信支付未能调出微信。华为4x，安卓4.4.2,wifi网络",审核不通过,6,2016-07-07 11:25:09
7,打开软件注册提示必须输入邀请码才能注册，没有邀请人怎么注册！随意输入0000后注册成功。,打开软件注册提示必须输入邀请码才能注册，没有邀请人怎么注册！随意输入0000后注册成功。,审核不通过,16,2016-07-07 11:31:02
8,登录软件进入个人中心修改户籍地址信息发现无四川省广安市前锋区，该软件行政区域数据库较久，用户无法选择正确的行政区域,登录软件进入个人中心修改户籍地址信息发现无四川省广安市前锋区，该软件行政区域数据库较久，用户无法选择正确的行政区域,审核不通过,14,2016-07-07 13:50:43
9,登录软件选购好商品后选择微信支付结算提示正在向微信发起请求支付，然后没其他反应，支付失败,登录软件选购好商品后选择微信支付结算提示正在向微信发起请求支付，然后没其他反应，支付失败,审核不通过,6,2016-07-07 13:55:07
10,快速刷新商品导致应用崩溃,"1.打开软件，点击“生活服务”
2.点击商品，然后向上滑动刷新商品
3.应用崩溃",审核不通过,18,2016-07-07 14:03:54
11,“中悦“商品信息加载不全,"1.打开软件，点击上方滑动展示的“和易生活”
2.如步骤2图所见，商品信息未能全部加载",审核不通过,18,2016-07-07 14:14:39
12,1注册时输入不是手机号的一串数字12345678910，点击获取验证码成功，倒计时开始,1注册时输入不是手机号的一串数字12345678910，点击获取验证码成功，倒计时开始,审核不通过,9,2016-07-07 14:33:48
13,1注册成功的界面格式混乱，为了保证您的服务被断成三截,1注册成功的界面格式混乱，为了保证您的服务被断成三截,审核不通过,18,2016-07-07 14:34:01
14,"1首页点击我的
2点击账户管理
3点击手机home键
4点击app图标，再次运行，进入首页而非之前的账户管理界面","1首页点击我的
2点击账户管理
3点击手机home键
4点击app图标，再次运行，进入首页而非之前的账户管理界面",审核不通过,8,2016-07-07 14:39:35
