id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,"点击“我的海捣"",再点击”检查更新“，提示信息为”null""，不是正常的更新提示","1、打开app,进入“我的海捣""
2、点击”检查更新“，提示信息为”null""，不是正常的更新提示
3、因提示信息消失过快，不能实时切图",审核不通过,9,2016-05-05 08:57:37
2,手机注册规定时间内无法返回验证码,"1、进入软件
2、进入购物车
3、快速注册
4、注册后无法再规定时间收到验证码",审核不通过,21,2016-05-05 08:58:08
3,注册时发送验证码，没有发到手机。,1。打开该app。2.点击右下角‘我的’在登陆页面点击快速注册，输入自己的手机号后点击发送验证码，会发现验证码发送不到自己的手机。重复操作也是如此。,审核不通过,21,2016-05-05 08:58:40
4,在个人中心点击检查更新后，会提示‘null’不知道是什么意思，不知道是否是最新版本。,1.打开该app。2.点击右下角‘我的’，再检查更新后，会提示‘null’不知道是什么意思。不知道是否是最新版本。,审核通过,9,2016-05-05 08:58:50
5,1、手动定位城市的“所在地区”列表排序异常，图1,"1、进入app后，点击左上角进行手动定位所在城区或者城市。
2、跳转界面后看   到，“广东，广西”的不在“g”字母开头的列表里。",审核通过,15,2016-05-05 08:59:16
6,进行快速注册的时候，输入明显错误的手机号，也可以发送验证码。图2,"1、进入app后，到注册登录界面，点击“快速注册”
2、输入11个0，点“发送验证码”。",审核通过,21,2016-05-05 08:59:30
7,对个人资料进行编辑，输入的手机号和邮箱明显错误，也可以保存，图3,进入“我的海捣”-“个人资料”进行资料编辑，在电话号码和邮箱栏输入全是0。,审核通过,11,2016-05-05 08:59:43
8,“关于海捣”里的文档排版有问题，图4,进入“我的海捣”-打开“关于海捣”内容进行查看,审核通过,7,2016-05-05 08:59:58
9,点击“检查更新”异常，图5,进入“我的海捣”-点击“检查更新”跳出“null”提示。,审核通过,9,2016-05-05 09:00:08
10,“联系我们”里的海捣网址，点击后无法跳转，图6,进入“我的海捣”-进入“联系我们”点击“海捣网网址”后面的蓝色链接。,审核通过,16,2016-05-05 09:00:56
11,【快速注册】填写手机号后收不到短信验证码。,"1.进入软件点击进入【我的海捣】界面；
2.点击上面的【登陆/注册】按键进入其界面；
3.点击【快速注册】后在“请输入手机号码”填写栏目处填写手机号再点击【发送验证码】；
4.手机收不到短信验证码。",审核不通过,21,2016-05-05 09:03:00
12,软件【首页】里的上方的【每日新品】点击后毫无反应。,"1.进入软件，点击【首页】进入其界面；
2.再点击上方的【每日新品】按键；
3.点击其按键毫无反应。",审核通过,25,2016-05-05 09:03:19
13,软件【首页】里的上方的【母婴专区】点击后毫无反应。,"1.进入软件，点击【首页】进入其界面；
2.再点击上方的【母婴专区】按键；
3.点击其按键毫无反应。",审核不通过,25,2016-05-05 09:03:54
14,【我的海捣】里的【检查更新】时出现“null”错误提示信息。,"1.进入软件点击【我的海捣】进入其界面；
2.点击【检查更新】按键；
3.出现“null”错误提示信息。",审核通过,9,2016-05-05 09:04:01
15,【联系我们】界面里的【海捣网网址】后的网址点击后毫无反应。,"1.进入软件点击进入【我的海捣】界面；
2.点击【联系我们】进入其界面；
3.点击【海捣网网址】后的网址点击后毫无反应。",审核通过,16,2016-05-05 09:04:10
16,【我的海捣】界面里用户头像点击后毫无反应不能添加头像照片。,"1.进入软件点击【我的海捣】进入其界面；
2.点击上方的用户头像后毫无反应不能添加头像照片。",审核不通过,25,2016-05-05 09:04:23
17,【个人资料】的【qq号码】填写数字“0”没有报错且出现“会员信息修改成功”的提示信息。,"1.进入软件，点击【我的海捣】进入其界面；
2.点击【个人资料】进入其界面；
3.点击【qq号码】填写数字“0”没有报错且出现“会员信息修改成功”的提示信息。",审核不通过,4,2016-05-05 09:04:44
18,【个人资料】的【电子邮箱】填写数字“hmm”没有报错且出现“会员信息修改成功”的提示信息。,"1.进入软件，点击【我的海捣】进入其界面；
2.点击【个人资料】进入其界面；
3.点击【电子邮箱】填写数字“hmm”没有报错且出现“会员信息修改成功”的提示信息。",审核通过,4,2016-05-05 09:05:05
19,【个人资料】的【手机号码】填写数字“00000000000”没有报错且出现“会员信息修改成功”的提示信息。,"1.进入软件，点击【我的海捣】进入其界面；
2.点击【个人资料】进入其界面；
3.点击【手机号码】填写数字“00000000000”没有报错且出现“会员信息修改成功”的提示信息。",审核通过,4,2016-05-05 09:05:14
20,【个人资料】的【用户名】的信息无法修改。,"1.进入软件，点击【我的海捣】进入其界面；
2.点击【个人资料】进入其界面；
3.【用户名】的信息无法修改。",审核不通过,4,2016-05-05 09:05:26
21,【个人资料】的【真实姓名】填写“、”没有报错且出现“会员信息修改成功”的提示信息。,"1.进入软件，点击【我的海捣】进入其界面；
2.点击【个人资料】进入其界面；
3.点击【真实姓名】填写“、”没有报错且出现“会员信息修改成功”的提示信息。",审核通过,4,2016-05-05 09:05:53
22,【添加收货地址】里的【身份证】填写正确的身份证号码出现“身份证号码格式有误，请核对”错误提示信息。,"1.进入软件点击【我的收货地址】进入其界面；
2.进入其界面后点击【新增收货地址】；
3.在【身份证】填写正确的身份证号码出现“身份证号码格式有误，请核对”错误提示信息。",审核不通过,17,2016-05-05 09:06:14
23,【添加收货地址】里的【收货人】填写“。”再填写其他信息没有出现错误提示信息。,"1.进入软件点击【我的收货地址】进入其界面； 
2.进入其界面后点击【新增收货地址】； 
3.在【收货人】填写“。”再填写其他信息没有出现错误提示信息。",审核通过,17,2016-05-05 09:06:30
24,【添加收货地址】里的【手机号码】填写“00000000000”再填写其他信息没有出现错误提示信息。,"1.进入软件点击【我的收货地址】进入其界面；
 2.进入其界面后点击【新增收货地址】；
 3.在【手机号码】填写“000000000000”再填写其他信息没有出现错误提示信息。",审核不通过,17,2016-05-05 09:06:39
25,在联系我们里，有海捣网的官网地址并可以点击，但点击后无反应,在联系我们里，有海捣网的官网地址并可以点击，但点击后无反应,审核不通过,16,2016-05-05 09:06:48
