id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,使用微信分享时，分享失败。,首页——右上角分享按钮——选择微信或者朋友圈分享，显示跳转中，但是之后就一直没有反应了，通过qq分享正常。,审核通过,43,2016-02-21 21:34:02
2,昵称设置没有字数限制，导致过长的昵称在页面中显示很错乱。,昵称设置没有字数限制，导致过长的昵称在页面中显示很错乱。,审核通过,18,2016-02-21 21:34:18
3,当退出当前账户，再次重新登录时，签名恢复为默认签名，之前自己设置的签名不见了。,当退出当前账户，再次重新登录时，签名恢复为默认签名，之前自己设置的签名不见了。,审核通过,15,2016-02-21 21:34:35
4,用qq授权登陆后，首页右上角分享，点击微信图标，弹窗“跳转微信中，请稍后”一闪，不能分享。弹窗时间极短，无法截屏。,用qq授权登陆后，首页右上角分享，点击微信图标，弹窗“跳转微信中，请稍后”一闪，不能分享。弹窗时间极短，无法截屏。3是弹窗位置。,审核通过,39,2016-02-21 23:38:37
5,账户昵称的字数没有限制，可以很长很长，非常影响界面美观。,账户昵称的字数没有限制，可以很长很长，非常影响界面美观。,审核通过,18,2016-02-21 23:39:00
6,分享时，通过微信或者朋友圈分享失败，无法跳转到微信界面。,分享时，通过微信或者朋友圈分享失败，无法跳转到微信界面。,审核通过,43,2016-02-21 23:39:16
7,签名无法保存，当退出账户重新登录时会清除自己的个性签名。,签名无法保存，当退出账户重新登录时会清除自己的个性签名。,审核通过,15,2016-02-21 23:39:34
8,用户已经注册过，无法设置资料明细,用户已经注册过，无法设置资料明细，如果该用户名或者电话注册过，在注册首页就应该提示,审核不通过,50,2016-02-25 21:03:25
9,分享第一次总是失败，第二次就可以成功,分享第一次总是失败，第二次就可以成功，原因不明,审核不通过,41,2016-02-25 21:03:32
10,分享至qq好友，出现文件为空提示,点击首页右上角分享按钮，分享至qq好友，会提示文件为空，无法分享成功。,审核通过,8,2016-02-25 21:04:05
11,点击首页右上角分享，qq、qq空间和健康汇分享正常，微信和朋友圈，点击无反应,点击首页右上角分享，qq、qq空间和健康汇分享正常，微信和朋友圈，点击无反应，手机安装有qq和微信。,审核通过,43,2016-02-25 21:04:32
12,"1、分享qq空间，进入空间但分享保存不了
2、分享微信点击无反应
3、分享微信朋友圈点击也无反应","1、点击分享后在弹出的最下面界面选择qq空间，转到qq空间，点转发后闪屏后退回
2、点击分享后在弹出的最下面界面选择微信图标无反应
3、选择微信图标也无反应",审核不通过,51,2016-02-25 21:04:42
13,打开app，登陆时，当登陆密码错误时，一直显示登陆中，并没有跳转到其他页面。点返回也没用，一直在登陆中,打开app，登陆时，当登陆密码错误时，一直显示登陆中，并没有跳转到其他页面。点返回也没用，一直在登陆中,审核通过,34,2016-02-25 21:04:53
14,点开左上角人头像，点开健康本，提示正在建设中,点开左上角人头像，点开健康本，提示正在建设中,审核不通过,4,2016-02-25 21:05:13
15,点开左上角人头像，点开运动计划--运动目标--每日步数，修改后按确定，提示设置失败,点开左上角人头像，点开运动计划--运动目标--每日步数，修改后按确定，提示设置失败,审核不通过,4,2016-02-25 21:05:20
16,点开左上角人头像，点开运动计划--运动目标--目标跳绳，选择目标后保存成功，但退出返回后，不是显示设置好的目标值,点开左上角人头像，点开运动计划--运动目标--目标跳绳，选择目标后保存成功，但退出返回后，不是显示设置好的目标值,审核不通过,4,2016-02-25 21:05:29
17,点开左上角人头像，点开运动计划--运动目标--每日卡路里，修改后，点确定，提示设置失败,点开左上角人头像，点开运动计划--运动目标--每日卡路里，修改后，点确定，提示设置失败,审核不通过,4,2016-02-25 21:06:12
18,点开左上角人头像，点开运动计划，点开健康目标，提示正在建设中,点开左上角人头像，点开运动计划，点开健康目标，提示正在建设中,审核不通过,4,2016-02-25 21:06:16
19,点开左上角人头像，点开运动计划，点开提醒，提示正在建设中,点开左上角人头像，点开运动计划，点开提醒，提示正在建设中,审核不通过,4,2016-02-25 21:06:20
20,点开左上角人头像，点开运动记录，点下右下角的查看详情，，点开分享时，提示“加加运动停止运作“,点开左上角人头像，点开运动记录，点下右下角的查看详情，，点开分享时，提示“加加运动停止运作“,审核不通过,4,2016-02-25 21:06:29
21,点开左上角人头像，点开运动记录，点开右边的分享，健康汇分享提示”分享失败“,点开左上角人头像，点开运动记录，点开右边的分享，健康汇分享提示”分享失败“,审核不通过,4,2016-02-25 21:06:40
22,"进入app,进入健康汇，点赞提示”点赞失败“","进入app,进入健康汇，点赞提示”点赞失败“",审核不通过,26,2016-02-25 21:06:43
23,"进入app,进入健康汇，点开评论，输入评论后发送，提示”发表评论失败“","进入app,进入健康汇，点开评论，输入评论后发送，提示”发表评论失败“",审核不通过,17,2016-02-25 21:06:47
24,"进入app,在封绳榜那里，点创建群组，输入资料后点完成，提示创建群组失败","进入app,在封绳榜那里，点创建群组，输入资料后点完成，提示创建群组失败",审核不通过,38,2016-02-25 21:06:54
25,"进入app,在封绳榜那里，点添加群组，加入群组后没有提示是否成功。","进入app,在封绳榜那里，点添加群组，加入群组后没有提示是否成功。",审核不通过,38,2016-02-25 21:06:57
26,进入运动记录后，点击分享，提示”加加运动已停止“,进入运动记录后，点击分享，提示”加加运动已停止“,审核通过,40,2016-02-25 21:07:45
27,"进入app,进入健康汇后，分享时提示”分享失败“","进入app,进入健康汇后，分享时提示”分享失败“",审核通过,41,2016-02-25 21:07:55
28,使用微信授权登陆后，进入账户管理，点击编辑，手机号显示null，修改手机号或者其他项目，提示编辑失败，不稳定，有时保存成功有时不成功,使用微信授权登陆后，进入账户管理，点击编辑，手机号显示null，修改手机号或者其他项目，提示编辑失败，不稳定，有时保存成功有时不成功,审核不通过,52,2016-02-25 21:08:05
29,分享至qq空间，分享有页面一直反复加载，无法成功分享。,分享至qq空间，分享有页面一直反复加载，无法成功分享。,审核通过,49,2016-02-25 21:08:17
30,摇动手机步数自动增加,摇动手机步数自动增加，实际上没有跑只是摇动手机，步数在不停的增加。,审核通过,44,2016-02-25 21:08:36
31,点击分享到微信朋友或者朋友圈无反应,"1.进入首页点击右上角的分享图标，选择分享到微信朋友或者朋友圈点击

预期结果：跳转到微信朋友或者朋友圈页面
实际结果：点击分享到微信朋友或者朋友圈无反应",审核通过,43,2016-02-25 21:08:52
32,选跳绳功能后不出现自动计数情况！,选跳绳功能后不出现自动计数情况！酷派9150，安卓4.1,审核通过,16,2016-02-25 21:09:03
33,无法分享至微信朋友和朋友圈,无法分享至微信朋友和朋友圈，酷派9150，安卓4.1,审核不通过,43,2016-02-25 21:09:20
34,跳绳界面无法自动计数！,跳绳界面无法自动计数！康佳l826，安卓4.3,审核不通过,16,2016-02-25 21:09:25
35,无法分享自微信朋友和朋友圈,无法分享自微信朋友和朋友圈，康佳l826，安卓4.3,审核不通过,24,2016-02-25 21:09:31
36,"1 点击百度微任务、
2 点击移动项目测试
3 点击下载安装加加运动测试
4邮箱注册加加运动测试 登陆 页面下面 0卡 ， 5步， 0次下半部分总消耗热量，总活动步数，及总跳绳次数均为半个字，都是靠猜测的。","1 点击百度微任务、
2 点击移动项目测试
3 点击下载安装加加运动测试
4邮箱注册加加运动测试 登陆 页面下面 0卡 ， 5步， 0次下半部分总消耗热量，总活动步数，及总跳绳次数均为半个字，都是靠猜测的。",审核通过,21,2016-02-25 21:09:40
37,微信登陆没有选择男女的项，授权以后自动显示性别为男，且在账户管理界面不能修改性别、身高、体重等数据。,首页点击微信登陆，微信授权以后直接跳转进身高界面，注册完成以后点击头像进入账户管理，性别、身高、体重不能再次修改,审核通过,46,2016-02-25 21:09:52
38,不能分享到微信、朋友圈,点击右上角的分享键，分享到微信或者朋友圈，快速闪过“跳转微信中，请稍后”，“跳转朋友圈中，请稍后”，等待没结果，无法跳转分享。,审核通过,24,2016-02-25 21:10:05
39,微信闪退，无任何其它提示,微信闪退，无任何其它提示，不能登录。请检查,审核不通过,33,2016-02-25 21:10:21
40,点qq分享，出现分享失败的提示。,点qq分享，出现分享失败的提示。请检查。,审核通过,41,2016-02-25 21:10:30
41,在登录界面，输入错误的用户名或者密码，会卡死。,在登录界面，输入错误的用户名或者密码，会卡死，只能强制关闭app。,审核通过,42,2016-02-25 21:10:38
42,注册页面中的“确认密码”和输入的密码位置重叠。,打开app，点击注册，进入注册页面，确认密码时，输入的密码和“确认密码”位置重叠。,审核通过,42,2016-02-25 21:10:46
43,进入首页时，“暂无历史记录”下面的文字只显示一半。,打开app，注册完，登录软件，进入首页，“暂无历史记录”下面的文字只显示一半。,审核不通过,40,2016-02-25 21:10:55
44,微信好友、微信朋友圈无法分享,点击右上角的分享按钮后qq、qq空间、健康汇，但是微信好友、微信朋友圈无法分享,审核通过,43,2016-02-25 21:11:08
45,点击分享到微信的时候弹出提示但没有下一步反应,点击分享到微信的时候弹出提示但没有下一步反应，自动就消失了,审核通过,32,2016-02-25 21:11:17
46,输入错误的用户名或者密码，进行登录，下方提示登录失败的相关信息，中间部分提示登录中，且一直不消失，滑动屏幕没有反应，点击手机的物理返回也没有反应，只能杀掉进程,"1、进入应用的登录界面
2、输入错误的用户名或者密码
3、点击登录按钮进行登录",审核通过,42,2016-02-25 21:11:30
47,微信未安装使用微信登录，提示开始授权后仍然停留在登录界面，与qq的方式不一致，qq提示请下载安装,"前置条件：手机未安装微信
1、进入应用的登录界面
2、点击界面的微信图标，使用微信进行登录
3、查看提示信息，是否与qq一直提示安装",审核通过,33,2016-02-25 21:11:41
48,注册时微信名已经被注册，需要在最后一步设置目标界面才会提示，建议在第一个注册界面（设置名称）界面点击下一步时就提示，否则后面的操作都多余，使用体验不好,"1、进入应用，点击界面的注册，进入注册界面
2、账户输入已经注册过的账号，点击下一步按钮
3、输入所有要求的内容，在最后一步（设置目标）点击完成按钮。
4、查看是否允许注册",审核不通过,50,2016-02-25 21:12:45
49,注册时密码为空格，提示信息不妥，提示请把信息填写完善。若允许，则使用空格做密码可以登录成功，若不允许，提示信息应该明确说明问题，且应该给合法输入内容的要求,"1、进入应用的登录界面，点击注册，进入注册界面
2、账号、昵称输入合法内容，密码以及确认密码输入3个空格
3、点击下一步按钮，查看是否允许使用空格做密码",审核不通过,42,2016-02-25 21:12:57
50,手机未安装qq，使用qq进行分享，提示发送失败请重试【40002】，应该给与未安装qq建议安装qq的提示,"前置条件：手机未安装qq
1、登录系统
2、点击主界面右上角的分享
3、选择qq分享",审核不通过,47,2016-02-25 21:13:01
