id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在手机静音的情况下登录成功手机还会振动一次.响两声.,在手机静音情况下登录成功后手机还会振动一下响两声.很吓人,审核通过,22,2016-01-20 10:34:23
2,按要求输入用户名与密码后，显示密码错误,通过微任务下载并打开测试app，操作后显示密码无效，重复多次均错误，无法进入软件。,审核通过,12,2016-01-20 10:34:38
3,打开app，输入用户名密码登陆，首页最上方，“不捣蛋使用教程”这几个字显示被截断。,打开app，输入用户名密码登陆，首页最上方，“不捣蛋使用教程”这几个字显示被截断。,审核通过,12,2016-01-20 10:35:22
4,打开app，登陆后测试，测试过程中有出现app闪退。,打开app，登陆后测试，测试过程中有出现app闪退。,审核通过,14,2016-01-20 10:35:38
5,打开app，登陆点击“附近”，点击右上角图标，在搜索框内输入字母“a”，点击搜索，点击结果中任意一项，app无反应。,打开app，登陆点击“附近”，点击右上角图标，在搜索框内输入字母“a”，点击搜索，点击结果中任意一项，app无反应。,审核通过,6,2016-01-20 10:35:47
6,打开app，登陆，点击“不捣蛋”，点击“开启”，app无反应。,打开app，登陆，点击“不捣蛋”，点击“开启”，app无反应。,审核通过,9,2016-01-20 10:35:54
7,打开app，登陆，点击“我的”，点击“录像”，点击“未上传”，这里很多录像，点击任意一个，都无法播放。,打开app，登陆，点击“我的”，点击“录像”，点击“未上传”，这里很多录像，点击任意一个，都无法播放。,审核通过,8,2016-01-20 10:36:01
8,打开app，登陆，点击“我的”，点击“关注”，关注列表中的人名显示不全，都用省略号表示了。实际空间还很多。,打开app，登陆，点击“我的”，点击“关注”，关注列表中的人名显示不全，都用省略号表示了。实际空间还很多。,审核通过,1,2016-01-20 10:36:11
9,打开app，登陆，点击广场中任意一篇文章，点击下方的分享，点击新浪微博，点击右上角分享，会提示访问出错了。,打开app，登陆，点击广场中任意一篇文章，点击下方的分享，点击新浪微博，点击右上角分享，会提示访问出错了。,审核通过,9,2016-01-20 10:36:23
10,打开app，登陆，点击广场中任意一篇文章，点击下方的分享，点击微信好友，app没反应，也没有任何错误提示，测试手机上没有安装微信。,打开app，登陆，点击广场中任意一篇文章，点击下方的分享，点击微信好友，app没反应，也没有任何错误提示，测试手机上没有安装微信。,审核通过,9,2016-01-20 10:36:37
11,打开app，登陆，点击广场中任意一篇文章，点击下方的分享，点击微信朋友圈，app没反应，也没有任何错误提示，测试手机上没有安装微信。,打开app，登陆，点击广场中任意一篇文章，点击下方的分享，点击微信朋友圈，app没反应，也没有任何错误提示，测试手机上没有安装微信。,审核不通过,9,2016-01-20 10:36:53
12,应用无法安装，无法进行相应测试,"应用无法安装，无法进行相应测试
bug复现率:100%
手机信号:mx4 系统:安卓5.1",审核通过,14,2016-01-20 10:37:06
13,首页广告图显示不完全，图片异常,进入软件的“广场”页面，“推荐”中的顶部广告图只显示了一般，有一半文字被遮住。,审核通过,19,2016-01-20 10:37:15
14,榜单排序异常，榜单排序错乱,进入软件，打开榜单页面，周榜和月榜的排序错乱，现在的顺序是“第1名、第10名、第11名、第12名、第13名、第2名、第3名...”，第10-13名应该排在第9名后面才对。,审核通过,16,2016-01-20 10:37:23
15,榜单中的月榜字体显示异常,进入“榜单”中的“月榜”界面，然后反复上下拖动页面，之后会发现右边“no.11”这列字体会自动变大，而且出现换行的情况，排版错乱。,审核通过,16,2016-01-20 10:37:29
16,附近的人，排序显示错乱,打开软件，选择“附近”，显示出来的附近的人没有按距离远近排列，而是无规则排列，排序错乱；,审核通过,6,2016-01-20 10:37:36
17,附近的人没有设定一个范围值，功能异常。,打开软件，选择“附近”，显示附近的人距离显示异常，447906米远和339米远的人都算入附近的人，明显不应该把这两个放在一起。,审核通过,6,2016-01-20 10:37:42
18,绑定设备界面无法输入设备号,进入软件，选择“不捣蛋”界面，点击右上角齿轮按钮，进入“我的设备”页面，页面中提示用户“请输入设备号”“请输入接入码”，但是点击输入框都无反应，无法输入。,审核通过,20,2016-01-20 10:37:56
19,添加设备页面文字排版错乱,进入软件，选择“不捣蛋”界面，点击右上角齿轮按钮，进入“我的设备”页面，点击右上角“+”按钮，页面中的提示语言排版错乱，第1点和第2点后面还有很大的空间，文字就换行了。,审核通过,19,2016-01-20 10:38:05
20,分享至微信、qq等软件后，打开的链接无法下载客户端,分享至微信、qq等软件后，打开的链接提示用户“下载客户端”，但点击该按钮没有反应。,审核通过,9,2016-01-20 10:38:13
21,“安卓和苹果绑定流程”文章分享后，无法打开页面,打开软件，点击顶部的“安卓和苹果绑定流程”，进入页面后点击右上角分享按钮，分享至社交软件，然后在社交软件中打开分享的链接，提示无法找到该页面。,审核通过,9,2016-01-20 10:38:26
22,打开软件，点击忘记密码，输入手机号，点击发送验证码，提示发送失败。,打开软件，点击忘记密码，输入手机号，点击发送验证码，提示发送失败。,审核通过,22,2016-01-20 10:38:34
23,打开软件，登陆，随意进行测试，软件挂掉直接退出，如截图所示。,打开软件，登陆，随意进行测试，软件挂掉直接退出，如截图所示。,审核通过,14,2016-01-20 10:38:42
24,打开软件，登陆，点击“我的”点击右上角的“。。。”，点击“功能介绍”，列表中任意一项点击都没有反应。,打开软件，登陆，点击“我的”点击右上角的“。。。”，点击“功能介绍”，列表中任意一项点击都没有反应。,审核通过,9,2016-01-20 10:38:50
25,"打开软件，登陆，点击""不捣蛋""，点击右上角按钮，“我的设备”不能输入设备号码。","打开软件，登陆，点击""不捣蛋""，点击右上角按钮，“我的设备”不能输入设备号码。",审核通过,20,2016-01-20 10:38:59
26,"打开软件，登陆，点击""我的""，点击录像，录像不可播放。","打开软件，登陆，点击""我的""，点击录像，录像不可播放。",审核通过,8,2016-01-20 10:39:10
27,打开软件，登陆，点击广场上任意一篇帖子，点击左下角“分享”，点击微信朋友，点击右上角“分享”，没有任何反应。,打开软件，登陆，点击广场上任意一篇帖子，点击左下角“分享”，点击微信朋友，点击右上角“分享”，没有任何反应。,审核不通过,9,2016-01-20 10:41:50
28,测试提供的账号无法登陆，提示“账号或密码错误”。,测试提供的账号无法登陆，提示“账号或密码错误”。测试提供的账号无法登陆，提示“账号或密码错误”。,审核不通过,3,2016-01-20 10:42:10
29,进入软件，在附近的界面里，点击右上角找人图标，输入号码，搜索号码，未注册的号码，点击搜索没有任何反应，也没有提示“此号码尚未注册”之类的信息，如果不知道对方没注册，还以为是软件问题，使用的时候十分不方便。,进入软件，在附近的界面里，点击右上角找人图标，输入号码，搜索号码，未注册的号码，点击搜索没有任何反应，也没有提示“此号码尚未注册”之类的信息，如果不知道对方没注册，还以为是软件问题，使用的时候十分不方便。,审核通过,6,2016-01-20 10:42:27
30,进入软件，在广场的界面中，发表动态后，在自己的动态下发表评论，提示“评论失败”。第二次再次发表评论时，竟然又成功了。,进入软件，在广场的界面中，发表动态后，在自己的动态下发表评论，提示“评论失败”。第二次再次发表评论时，竟然又成功了。,审核通过,11,2016-01-20 10:42:35
31,在自己的动态中，没有删除动态下的评论操作按键。十分的不方便。,在自己的动态中，没有删除动态下的评论操作按键。十分的不方便。在自己的动态中，没有删除动态下的评论操作按键。十分的不方便。,审核不通过,10,2016-01-20 10:42:47
