id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,打开app进入首页面，点击必备后直接闪退！,打开app进入首页面，点击必备后直接闪退！,审核通过,22,2016-05-20 18:24:51
2,打开app进入首页面，点击必备后直接闪退！,打开app进入首页面，点击必备后直接闪退！,审核通过,22,2016-05-20 18:25:00
3,点击个人中赚零花钱会闪退,本机为华为p6，本机自带的安卓4.1系统，打开软件-点击赚零花钱-闪退,审核通过,0,2016-05-20 18:25:05
4,打开软件中点击个人界面中的我的活动会闪退,本机为华为p6，本机自带的安卓4.1系统，打开软件-点击我的活动-闪退,审核不通过,0,2016-05-20 18:25:22
5,打开软件-点击才你喜欢-闪退,本机为华为p6，自带的安卓4.1系统，打开软件-我-点击猜你喜欢-闪退,审核不通过,0,2016-05-20 18:25:25
6,点击赚钱或必备，程序会闪退,主页面中间5个分类，前3个没问题，但是第4个“必备”和第五个“赚钱”无法进入相关页面，而且app还闪退,审核通过,22,2016-05-20 18:25:34
7,点击主页面任一游戏下载，进入下载页，在界面的右下方点“朋友圈”，app自动退出，或者出现黑屏后自动退出。,点击主页面任一游戏下载，进入下载页，在界面的右下方点“朋友圈”，app自动退出，或者出现黑屏后自动退出。,审核通过,15,2016-05-20 18:25:40
8,在体验过程中，全屏的广告经常弹出，严重影响使用感受。,在体验过程中，全屏的广告经常弹出，严重影响使用感受。,审核通过,26,2016-05-20 18:25:45
9,广场---“全部活动”app黑屏后自动退出。,广场---“全部活动”app黑屏后自动退出。,审核通过,24,2016-05-20 18:25:54
10,我--商店---快速赚盒币---点击后系统黑后自动退出,我--商店---快速赚盒币---点击后系统黑后自动退出,审核通过,12,2016-05-20 18:26:01
11,我---赚零花钱--点击后，系统黑屏，自动退出。,我---赚零花钱--点击后，系统黑屏，自动退出。,审核不通过,24,2016-05-20 18:26:09
12,我--我的任务--进入界面--点击上方个人头像，系统黑屏后自动退出,我--我的任务--进入界面--点击上方个人头像，系统黑屏后自动退出,审核不通过,21,2016-05-20 18:26:12
13,我---我的活动---，点击后系统自动退出。,我---我的活动---，点击后系统自动退出。,审核不通过,24,2016-05-20 18:26:15
14,点击游戏圈 文章程序闪退,点击游戏圈 文章程序闪退，百分百出现，闪退无法截图没有bug日志！,审核通过,22,2016-05-20 18:26:24
15,没次启动app，均会弹出广告页面,没次启动app，总会弹出广告窗口，点击后打开广告网页,审核通过,26,2016-05-20 18:26:30
16,在未登陆状态下，我的页面点击我的游戏，显示无游戏，而非正常的未登陆提示，建议改进,在未登陆状态下，我的页面点击我的游戏，显示无游戏，而非正常的未登陆提示，建议改进,审核通过,13,2016-05-20 18:26:42
17,在未登陆条件下，点击我的活动，app异常退出,在未登陆条件下，在我的页面点击我的活动，app异常退出，而非提示未登陆,审核通过,13,2016-05-20 18:26:52
18,注册账户登陆后，app顶端出现广告，布局不合理,注册账户登陆后，app顶端出现广告，布局不合理，建议改进,审核通过,26,2016-05-20 18:26:57
19,进入app主界面，2秒后必定出现广告 覆盖全屏,进入app主界面，2秒后必定出现广告并覆盖全屏，如下图,审核通过,26,2016-05-20 18:27:03
20,退出软件再次进入app主页面，上方广告栏变黑条，不显示,退出软件再次进入app主页面，上方广告栏变黑条，不显示,审核通过,21,2016-05-20 18:27:08
21,进入app主页面，推荐下方点击”必备“、”赚钱“会导致软件黑屏并退出,"1.进入app主页面，推荐下方有”新游“、 ”无敌“、”网游“、”必备“、”赚钱“
2.点击”必备“、”赚钱“进去必定导致软件黑屏并退出",审核通过,13,2016-05-20 18:27:23
22,打开app，在任何界面隔一段时间就会弹出广告，有全屏广告，也有顶端贴边广告。,打开app，在任何界面隔一段时间就会弹出广告，有全屏广告，也有顶端贴边广告。广告内容有中了一台手机，获得了金币，等等，影响非常不好。会诱导用户点击广告。,审核通过,26,2016-05-20 18:27:30
23,主页点击赚钱界面闪退,"1,打开app进入主页2,点击主页界面上赚钱按钮出现闪退",审核通过,25,2016-05-20 18:27:36
24,主页点击必备界面闪退,"1,打开app进入主页推荐界面2,点击必备选项出现闪退。",审核不通过,25,2016-05-20 18:27:40
25,找游戏分类界面点击手机必备出现闪退,"1,打开app进入主页2,点击分类选项3,点击8大选项第8个选项（手机必备）出现闪退",审核不通过,25,2016-05-20 18:27:44
26,广场目录中查看全部活动闪退,"1,打开app2,选择打开广场3，查看活动点击查看全部活动是闪退",审核不通过,25,2016-05-20 18:27:48
27,广场目录中查看全部圈子闪退,"1,打开app进入广场选项2,查看圈子往下翻点击查看全部圈子时闪退",审核不通过,25,2016-05-20 18:27:51
28,个人中心赚零花钱出现闪退,"1,打开app点击个人中心2，点击进入赚零花钱出现闪退",审核不通过,6,2016-05-20 18:27:55
29,个人中心我的活动出现闪退,"1，打开app进入个人中心2,点击我的活动出现闪退",审核不通过,6,2016-05-20 18:28:00
30,个人中心猜你喜欢出现闪退,"1,打开app进入个人中心2,点击猜你喜欢出现闪退",审核不通过,6,2016-05-20 18:28:04
31,广场里点击全部游戏闪退,"1.进入app
2.广场
3.点击全部活动（61），程序闪退",审核通过,22,2016-05-20 18:28:10
32,点击“今日更新1268个帖子，点击查看”，闪退,"1.进入app
2.游戏圈
3.爆笑一刻
4.点击“今日更新1268个帖子，点击查看”，闪退",审核不通过,25,2016-05-20 18:30:27
33,爆笑一刻，点击第一个图片，无法查看详情，闪退,1.进入app 2.游戏圈 3.爆笑一刻 4.点击第一个图片，无法查看详情，闪退,审核不通过,25,2016-05-20 18:30:32
34,发现手机下拉框有游戏通知，点击无法查看，闪退,发现手机下拉框有游戏通知，点击无法查看，闪退,审核不通过,25,2016-05-20 18:30:35
35,点击.赚钱，程序闪退,1.进入app 2.找游戏 3.赚钱，点击，程序闪退,审核不通过,22,2016-05-20 18:30:38
36,首页点击“必备”程序闪退,1.进入app 2.找游戏 3。必备，点击，程序闪退,审核不通过,22,2016-05-20 18:30:41
37,点击“必备”会导致app黑屏1秒左右然后退出,登陆app后，“找游戏”的推荐——上方的“必备”点击会导致无任何提示就退出。,审核通过,13,2016-05-20 18:30:48
38,点击“赚钱”会导致app黑屏1秒左右然后退出,登陆app后，“赚钱”的推荐——上方的“必备”点击会导致无任何提示就退出。,审核不通过,13,2016-05-20 18:30:52
