id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,选择简易下单输入信息长时间显示正在提交无反应,选择简易下单输入信息长时间显示正在提交无反应,审核通过,3,2015-12-04 21:42:55
2,订单选择乘机人一点就出现网络出错了，点别的没事，多次测试都是这样,订单选择乘机人一点就出现网络出错了，点别的没事，多次测试都是这样,审核通过,6,2015-12-04 21:42:55
3,发表微游记无法上传，停留在“请稍后。。。”不能退出界面,安装打开app--手机号码登录--点击“发现”----“我的游记”---写微游记---输入任意文字，发布，显示上传并发布中，请稍后....已上传0/0，且无法返回页面，华为手机,审核通过,10,2015-12-04 21:54:49
4,主页面点进去不关哪里都很慢,广东联通使用此软件十分慢 页面打开缓冲要好久,审核通过,12,2015-12-04 21:56:32
5,除了首页，其他内容都无法正常加载,进入首页显示正常，但点击底部选项和页面上的任何标志都无法加载，页面一直停留在加载状态。,审核通过,7,2015-12-04 21:56:53
6,"第一、界面往上翻页，界面显示错乱
第二、国际航班选择地区之后点击没有下一步，或者下一步按钮隐藏，随机可以点到，进入日期选择。","第一、界面往上翻页，界面显示错乱
第二、国际航班选择地区之后点击没有下一步，或者下一步按钮隐藏，随机可以点到，进入日期选择。",审核通过,16,2015-12-04 22:05:22
7,安装完成后无法打开app！,安装完成后无法打开app！酷派9150，安卓4.1 wifi,审核不通过,9,2015-12-04 22:05:33
8,打开app-》特价飞机，随便点一个进入看详情，点下方的“起飞时间”做排序，排序结果不正确,打开app-》特价飞机，随便点一个进入看详情，点下方的“起飞时间”做排序，排序结果不正确,审核通过,12,2015-12-04 22:07:02
9,打开app-》特价飞机，随便点一个进入看详情，点下方的“飞行时长”做排序，排序结果不正确,打开app-》特价飞机，随便点一个进入看详情，点下方的“飞行时长”做排序，排序结果不正确,审核通过,12,2015-12-04 22:07:02
10,打开app-》特价飞机，看到列表中特价的价格基本都是5、6百，随便点一个进入看详情，详情页面中供选择的机票价格都是5、6百的两倍以上，价格差距太大。特价机票列表中的价格明显不对,打开app-》特价飞机，看到列表中特价的价格基本都是5、6百，随便点一个进入看详情，详情页面中供选择的机票价格都是5、6百的两倍以上，价格差距太大。特价机票列表中的价格明显不对,审核通过,12,2015-12-04 22:07:02
11,软件不能完美适应屏幕,小米2s，软件不能完美适应屏幕，如图所示。而且首页看起来很粗糙，就像web网页一样，希望可以改的精致一点,审核通过,12,2015-12-04 22:09:21
12,发表游记，简易下单等待时间过长,发表游记，简易下单等待时间过长，简易下单等待了将近10分钟还是没有反馈，写游记一直正在发布，时间过长！！！,审核通过,10,2015-12-04 22:16:32
13,打开首页，app出现无响应状态,打开首页，app出现无响应状态，华为p6，安卓4.4,审核通过,9,2015-12-04 22:19:34
14,在国际航班订票环节，输入出发地后无法切换目的地！,在国际航班订票环节，输入出发地后无法切换目的地！这一环节太卡，操作体验很糟糕，测试手机 红米手机 wi-fi huan?6?2jing?6?2q,审核通过,11,2015-12-04 22:21:35
15,输入出发地和目的地及时间后，无法进行下面操作。,选择出发地：香港，出发时间：2015.12.19.再先择回程时间：2015.12.29后无法进行下面的搜索航班,审核通过,11,2015-12-04 22:26:01
16,打开应用，点击国际机票，无法选择出发城市和到达城市,打开应用，点击国际机票，无法选择出发城市和到达城市,审核不通过,15,2015-12-04 22:27:49
17,国际机票预订功能中无法选择出发点与目的地。,手机型号为酷派大神f1青春版，使用wifi网络。进入软件后，选择“国际机票预订”，点击“出发地”，选择城市后软件不自动跳转，无法完成地址的选择。,审核通过,15,2015-12-04 23:38:38
18,软件进不去，等了多长时间没反应,点击下载，打开，然后就是就是一个定格画面，等了好长时间进不去,审核通过,1,2015-12-04 23:55:46
19,安装app后打开闪退，不能进行下一步测试,按要求安装软件，打开软件3秒钟后闪退，我的手机中兴u9180 4.4.2请修改 app,审核不通过,8,2015-12-05 00:05:21
20,国际国内航班进去后选地点出不来,点击进入国内航班选择起飞点，一直在等待中 ，国内航班目的地点击就是一直在等待中,审核通过,16,2015-12-05 00:08:03
21,国际机票预定时 目的地 无法加入,点击国际机票，输入出发点可以 但输入目的地或选择现有的都不能显示出目的地,审核通过,11,2015-12-05 00:20:24
22,全球酒店酒店列表加载时间过长,进入全球酒店，选择相应信息点击搜索后，页面一直加载了5s以上，点击具体酒店后也加载了5s以上,审核通过,7,2015-12-05 00:26:17
23,国内机票，选择具体票价时页面没有跳转，直接刷新,国内机票，搜索到机票后，点击其中一趟航班，选择左边的经济舱260，没有直接跳转页面，而是页面刷新一次,审核通过,5,2015-12-05 00:26:17
24,在出发地输入页面，直接选择热门城市时跳转到出发时间页面,进入国际机票，出发地选择页面，选择热门城市时，屏幕出现点击类似大块按钮，点击后进入出发时间页面,审核通过,15,2015-12-05 00:26:17
25,输入出发地时，系统无法跳转,点击国际机票，进入输入城市名后，从下方下拉菜单选取城市，点击后，页面闪现一次后又回到出发地选择页面,审核通过,15,2015-12-05 00:26:17
26,"游记分享功能,分享到新浪微博时产生一个""服务器访问出现异常""错误","1.安装并启动app,在""首页""中点开一条游记(或在""发现""模块中点开一条游记),打开游记页面
2.点击屏幕上方右侧的分享图标(即用户头像左边的图标),打开分享方式选择界面.
3.选择""新浪微博"",页面跳转后显示一个对话框""注意:服务器访问出现异常""(见截图)
提供,从首页一直到错误对话框的每一步截图.

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root",审核通过,9,2015-12-05 00:27:58
27,有些页面出现字符遮挡和错位,"1、安装软件；
2、打开软件；
3、点国际机票，搜索航班信息，搜香港到名古屋的航班，搜索结果页面时间和价格有轻微遮挡，单击某一航班，详情结果页面11:40和香港、16:20和名古屋遮挡情况比较严重；
4、软件首页底部的字符和图标有轻微遮挡。请参见软件截图，谢谢。
手机：红米2，系统：miui7，设置：超大字号",审核通过,12,2015-12-05 07:35:36
28,简易下单提交后无任何反应,首页点击简易下单，在简易下单界面文字输入需求，点提交，一直显示正在提交，无反应。,审核通过,3,2015-12-05 09:05:59
29,无法完成测试  很多触点没有相应的反应,无法完成测试  很多触点没有相应的反应无法完成测试  很多触点没有相应的反应  华为畅玩 wifi,审核通过,1,2015-12-05 09:47:01
30,输入出发或者到达地点的时候不能有确定选项,输入出发或者到达地点的时候不能有确定选项，点返回又只会失效,审核通过,4,2015-12-05 10:09:34
31,预定国际机票，无法输入始发地和目的地,预定国际机票，无法输入始发地和目的地，无法搜索和选择测试,审核通过,11,2015-12-05 10:58:31
32,页面切换时，反应速度慢。,选择航班后，提交时页面切换时，反应速度慢。感觉服务器不给力。,审核通过,3,2015-12-05 11:17:52
33,国际机票没有办法正常操作,进入软件－－首页－－国际机票－－出发城市，选定出发城市后不会回跳到选到达城市，也不会跳其它界面，点左上角返回，出发地市却是未选定。手机型号是夏新n828,审核通过,4,2015-12-05 11:55:06
34,写游记失败且无法返回,写游记后点发布，一直正在上传，且无法返回上一级，必须关闭后再开，重复测试重复出现。,审核通过,10,2015-12-05 12:00:27
35,选定城市后 无法确定该城市,选定城市后 无法确认该选项  也没有确定按钮  退出重进依然如此,审核通过,4,2015-12-05 12:58:22
36,文章显示界面不适配手机屏幕，图片过大,点选进入“发现”页面，是一个重新打开的页面，下面的几个选项卡消失（布局非常混乱！切换不方便）任意进入一篇带图片的游记页面，文字可以适配手机屏幕，但是页面中的图片为100%显示，无法自适应手机宽度。,审核通过,13,2015-12-05 12:59:19
37,国际机票预订时出现明显卡顿，城市选择无提示,点击进去国际机票，在选择出发和到达城市时出现明显卡顿。选择出发城市后无任何反应，界面显示不友好（选择一个城市后没有任何提示，也不会自动返回到初始界面），再点击其他的位置出现卡顿。只有按硬返回键才可以返回。进行其他操作同样非常卡顿。手机为酷派9960，安卓4.1.1系统。,审核通过,15,2015-12-05 12:59:19
38,安装完app后打开，红色界面闪后退出。,"安装完app后打开，红色界面闪后退出，尝试多次都是同样结果。
测试机型：三星i9300
测试系统：android4.1.2",审核通过,8,2015-12-05 13:39:09
39,软件无法打开  打开已经半分钟了都还在主页上面 无法进入应用,软件无法打开  打开已经半分钟了都还在主页上面 无法进入应用,审核通过,8,2015-12-05 14:14:37
40,搜集及上传的速度太慢,我这里是用wifi上的，信号还可以但是我上传航班的时候根本上传不上，这要是真的出差，找半天上传不上的话，我很有可能直接电话订票了所以这个需要改进,审核通过,10,2015-12-05 15:00:16
41,在个人中心，点信息，会提示异常错误，并自动跳转刷新。,在个人中心，点信息，会提示异常错误，并自动跳转刷新。,审核通过,5,2015-12-05 15:30:14
42,注册后，在会员中心点个人头像，进入修改资料，保存时提示错误。,注册后，在会员中心点个人头像，进入修改资料，保存时提示错误。,审核通过,2,2015-12-05 15:30:14
43,国际机票预定选择城市卡住不动,"打开软件--点击国际机票--选择出发城市，选择后卡在城市选择界面不动

手机型号：华为g716-l070
系统：安卓4.2.2",审核通过,15,2015-12-05 15:38:27
44,点国内机票，页面一直等待，刷新不出来,从首页，点国内机票，页面一直不出来，持续转圈。切换成4g网络也一样的,审核通过,5,2015-12-05 17:11:38
