id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,第一次更换头像选择从相册选取，第一次进入会自动弹出侧边栏，而且提示无任何文件。,第一次更换头像选择从相册选取，第一次进入会自动弹出侧边栏，而且提示无任何文件，但第2次进入文件就显示出来了。,待审核,24,2016-06-15 14:15:05
2,更换头像点从相册选取，但是没有选择任何图片只是返回头像就变了。,更换头像点从相册选取，但是没有选择任何图片只是返回头像就变了，变成了安卓的图标，退出这个页面再进入安卓头像又消失了。,待审核,24,2016-06-15 14:15:05
3,改性别后再进入修改资料，资料又变成没有修改的样子。,改性别后再进入修改资料，资料又变成没有修改的样子，每次都是这样。,待审核,25,2016-06-15 14:15:05
4,首页热门医生下面的3个医生都一样。,首页热门医生下面的3个医生都一样，应该是不同的才对。,待审核,14,2016-06-15 14:15:05
5,在一千零医夜页面，顶部的图片不显示，而且顶部的内容都一样。,在一千零医夜页面，顶部的图片不显示，而且顶部的内容都一样，全部显示我赚钱了。,待审核,30,2016-06-15 14:15:05
6,首页点击医指通挂号，点击一个内容后点击顶部的大图，进入的页面内容点击什么都没反应。,首页点击医指通挂号，点击一个内容后点击顶部的大图，进入的页面内容点击什么都没反应。,待审核,31,2016-06-15 14:15:05
7,在登陆页面，点击客服一次后，客服2个字上一直显示点击状态。,在登陆页面，点击下面的客服一次后，客服2个字上一直显示点击状态。,待审核,27,2016-06-15 14:15:05
8,进入软件点跳过，进入软件后发现已经登陆上了，但是明明没有进行登录 。,进入软件点跳过，进入软件后发现已经登陆上了，但是明明没有进行登录 ，登录名字是李莫愁。,待审核,27,2016-06-15 14:15:05
9,特色页面没有排版好。,特色页面没有排版好，很多字重叠在一起了。,待审核,18,2016-06-15 14:15:05
10,进入app后发现app自动登录了其他账号。,1.打开该app.2.点击‘我’。3.发现app自动登录了其他账号。,待审核,29,2016-06-15 17:42:59
11,进入app后退出自动登录的账号，进行注册时发现点击获取验证码时没有响应，不能获取。,1.打开该app.2.进入app后退出自动登录的账号，进行注册时发现点击获取验证码时没有响应，不能获取。,待审核,16,2016-06-15 17:42:59
12,进入’我‘点击头像更换头像选择一个图片后确定后发现图片没有显示出来而是显示一个机器人。,1.打开该app.2.进入’我‘点击头像更换头像选择一个图片后确定后发现图片没有显示出来而是显示一个机器人。,待审核,24,2016-06-15 17:42:59
13,进入app在‘我’里点击头像修改个人信息点击所在地区的请选择发现没有响应。,1.打开该app.2.进入app在‘我’里点击头像修改个人信息点击所在地区的请选择发现没有响应。,待审核,6,2016-06-15 17:42:59
14,进入app在‘我’里点击头像修改个人信息点击手机号发现没有响应。,1.打开盖app.2.进入app在‘我’里点击头像修改个人信息点击手机号发现没有响应。,待审核,6,2016-06-15 17:42:59
15,点击‘我’进入页面后再点击右上角的设置按钮，再点击账号管理点击更改帐号发现帐号哪里有‘111222222222’的数字。,1.打开该app.2.点击‘我’进入页面后再点击右上角的设置按钮，再点击账号管理点击更改帐号发现帐号哪里有‘111222222222’的数字。,待审核,22,2016-06-15 17:42:59
16,点击进入‘我’页面点击预约服务发现没有响应。,1.打开该app.。2点击进入‘我’页面点击预约服务发现没有响应。,待审核,23,2016-06-15 17:42:59
17,在‘我’页面滑动到最下角点击带有‘医指通龙卡’字的图片，进入后点击绑定龙卡发现没有响应。,1.打开该app.2.在‘我’页面滑动到最下角点击带有‘医指通龙卡’字的图片，进入后点击绑定龙卡发现没有响应。,待审核,15,2016-06-15 17:42:59
18,在‘我’页面滑动到最下角点击带有‘医指通龙卡’字的图片，进入后点击服务条款发现没有响应,1.打开该app.2.在‘我’页面滑动到最下角点击带有‘医指通龙卡’字的图片，进入后点击服务条款发现没有响应,待审核,15,2016-06-15 17:42:59
19,进入‘我’页面发现我的关注按钮旁有9999字样，点击进去后发现没有9999个关注。,1.打开该app.2.进入‘我’页面发现我的关注按钮旁有9999字样，点击进去后发现没有9999个关注。,待审核,13,2016-06-15 17:42:59
20,进入‘我’页面点击复印病例，随意点击一个病例，在病例页面点击联系客服发现没有响应。,1.打开该app.2.进入‘我’页面点击复印病例，随意点击一个病例，在病例页面点击联系客服发现没有响应。,待审核,4,2016-06-15 17:42:59
21,进入‘我’页面点击复印病例，随意点击一个病例，在病例页面点击取消预约发现没有响应。,1.打开该app.2.进入‘我’页面点击复印病例，随意点击一个病例，在病例页面点击取消预约发现没有响应。,待审核,4,2016-06-15 17:42:59
22,在门诊大厅主页面点击大牌名医发现没有响应。,1.打开该app.2.在门诊大厅主页面点击大牌名医发现没有响应。,待审核,10,2016-06-15 17:42:59
23,在门诊大厅主页面点击特色服务在点击预约病床发现没有响应,1.打开该app.2.在门诊大厅主页面点击特色服务在点击预约病床发现没有响应,待审核,18,2016-06-15 17:42:59
24,在门诊大厅主页面点击特色服务在点击预约检查发现没有响应,1.打开该app.2.在门诊大厅主页面点击特色服务在点击预约检查发现没有响应,待审核,18,2016-06-15 17:42:59
25,在门诊大厅主页面，点击热门医生右边的更多发现没有响应。,1.打开该app.2.在门诊大厅主页面，点击热门医生右边的更多发现没有响应。,待审核,28,2016-06-15 17:42:59
26,在门诊大厅主页面，点击热门医生下边的古翠主治医生发现没有响应。,1.打开该app.2.在门诊大厅主页面，点击热门医生下边的古翠主治医生发现没有响应。,待审核,28,2016-06-15 17:42:59
27,在门诊大厅主页面，点击一千零医夜下边的文章发现没有响应。,1.打开该app.2.在门诊大厅主页面，点击一千零医夜下边的文章发现没有响应。,待审核,28,2016-06-15 17:42:59
28,在门诊大厅主页面，点击一千零医夜下右边的更多进入后点击上边滑动的图片发现没有响应。,1.打开该app.2.在门诊大厅主页面，点击一千零医夜下右边的更多进入后点击上边滑动的图片发现没有响应。,待审核,28,2016-06-15 17:42:59
29,进入app后点击消息发现不能查看。有提示一串英文之母。,1.打开该app.2.进入app后点击消息发现不能查看。有提示一串英文之母。,待审核,12,2016-06-15 17:42:59
30,在‘我’点击我的挂号后随意点击一个挂号，点击取消预约发现没有响应。,1.打开该app.2.在‘我’点击我的挂号后随意点击一个挂号，点击取消预约发现没有响应。,待审核,11,2016-06-15 17:42:59
