id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,红米1s电信版无法打开跑分,红米1s完全打不开重复打开也是白屏推出浏览器再进也是一样的,审核通过,23,2015-01-12 19:34:12
2,游戏加载玩了进不去页面变成白色,点击游戏体验后进入游戏加载页面加载玩100后页面变白色就一直卡着了无法进入游戏,审核通过,40,2015-01-12 19:40:03
3,点击搜狐区域想浏览网页网页刷不出来,点击搜狐区域想浏览网页网页刷不出来等待了好久重新再进入还是同样的情况,审核通过,26,2015-01-12 19:47:02
4,网页刷不出来直接白屏,网页刷不出来直接白屏网络很好的情况下刷新不出来网页内容,审核通过,26,2015-01-12 19:47:02
5,体验游戏后瞬间出现一个黑屏转白屏的过程随后保持白屏,体验游戏后瞬间出现一个黑屏转白屏的过程随后保持白屏,审核通过,33,2015-01-12 19:47:29
6,游戏打不开打开的是白屏,就是按照上面所说的步骤一步一步来的可就是打不开游戏,审核通过,23,2015-01-12 19:48:03
7,退出贴吧出现闪退情况,在浏览器主界面进入贴吧然后按返回退出贴吧网页出现闪退,审核通过,16,2015-01-12 19:48:08
8,点击跑分对比后显示网络信号不给力建议重新设置网络,安装要求安装之后打开中屏的跑分对比显示网络信号不给力建议重新设置网络我手机WIFI信号满格4G信号低一点只有2格但是也不能没有显示啊,审核通过,28,2015-01-12 19:48:41
9,任何一个视频都无法播放,点击任何一个视频都无法播放　一直显示正在加载中稍等片刻,审核通过,19,2015-01-12 20:04:36
10,游戏加载至90后就停止了然后出现白屏,游戏加载至90后就停止了然后出现白屏不能正常游戏,审核通过,33,2015-01-12 20:04:36
11,界面黑屏无法进行游戏,点击游戏按钮后黑屏游戏加载不上看不到游戏界面刷新也不管用,审核通过,18,2015-01-12 20:08:00
12,点击中屏游戏体验图标进入游戏页面后无法继续,点击中屏游戏体验图标进入游戏页面后无法继续,审核通过,25,2015-01-12 20:11:40
13,打开之后黑屏等了好久都还是黑的,打开浏览器点击中屏游戏体验图标进入游戏页面然后就一直是黑屏,审核通过,21,2015-01-12 20:17:15
14,网页打开一半就打不开了,先在微任务上打开百度浏览器然后点击体验游戏等网页打开到一半就打不开了,审核通过,23,2015-01-12 20:20:05
15,游戏玩不了屏幕一片空白,游戏加载完以后就变成一片空白了上面有个号,审核通过,14,2015-01-12 20:25:43
16,游戏缓冲完毕后白屏无任何反应退出游戏界面后正常,游戏缓冲完毕后白屏无任何反应退出游戏界面后正常再次就入结果一样,审核通过,41,2015-01-12 20:36:49
17,无法测试页面打不开,点击跑分对比页面无法打开或者打开后是空白,审核通过,28,2015-01-12 20:38:02
18,打开有的视频比较困难的,点击热门视频找到一个点开跳转到爱奇艺但难以打开播放,审核通过,34,2015-01-12 20:39:02
19,游戏体验进入加载后出现空白页,游戏体验进入加载后出现空白页具体情况看截图吧,审核通过,40,2015-01-12 20:39:02
20,点击百度一下黑屏刷新不出来,点击其他的正常而点击百度一下黑屏刷新不出来,审核通过,26,2015-01-12 20:45:14
