id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,打开app，主页一直显示正在加载。不显示内容。,打开app，主页一直显示正在加载。不显示内容。重启了几次app才显示正常。小米手机3.,审核不通过,10,2016-07-26 13:07:25
2,在“社区发帖”中，帖子标题要求不可以填写特俗符号，现在填写了也可以提交成功,"1.打开app，点击“社会”
2.在“社会”页面，点击“招聘求职”
3.在“招聘求职”中，点击右上角的“发布”按钮
4.进入到“社会发帖”页面，在帖子标题处输入特俗符号，点击保存，保存成功",审核不通过,13,2016-07-26 13:08:10
3,未联网启动app一直停留在启动页，无未联网提示语，见附件,"测试设备：小米4  版本：android6.0.1 网络：wifi
步骤重现：1.安装app后，断开网络，启动app
预期结果：提示未联网
实际结果：一直停留在启动页，无未联网提示语",审核不通过,16,2016-07-26 13:08:39
4,打开app后点击首页右上方头像，在用户中心点击社区帮，发现跳转到淘宝页面,打开app后点击首页右上方头像，在用户中心点击社区帮，发现跳转到淘宝页面,审核不通过,13,2016-07-26 13:09:32
5,文章分享使用微博无反馈,1未登录点击社区-我爱我家-周末生活-新浪微博，有点击效果无反馈,审核不通过,9,2016-07-26 15:33:23
6,用户注册：点击获取手机验证码后文字无变化，没有显示已发送字样,在用户注册页面，输入内容，点击获取手机验证码，点击后文字无变化，没有显示已发送字样。,审核不通过,5,2016-07-26 16:15:09
7,10 右上角头像→淘宝网，跳转界面无效，提示找不到相应的店铺信息。,10 右上角头像→淘宝网，跳转界面无效，提示找不到相应的店铺信息。,审核不通过,17,2016-07-26 16:25:06
8,"1.注册用户时手机验证码一直无法接受
2.首页左上角的城市天气毫无反应","1.打开软件，右上角，用户中心，用户注册
    输入信息，获取手机验证码，
2.打开软件，点击左上角的城市天气",审核不通过,5,2016-07-26 16:25:25
9,qq快捷登录进入个人中心社区帮和淘宝网图标根据图标大小，按照设计者的意思应该是并排显示，但是成了上下显示，右侧留空，界面不美观，显示架构需优化,qq快捷登录进入个人中心社区帮和淘宝网图标根据图标大小，按照设计者的意思应该是并排显示，但是成了上下显示，右侧留空，界面不美观，显示架构需优化,审核不通过,17,2016-07-26 16:25:42
10,用微信账号登陆，提示“抱歉，出错了”，scope参数错误或没有scope权限，无法登陆。,打开软件，点击右上角小人图标，点击上部的“登陆按钮”，点击下边中间的微信账号登陆，提示“抱歉，出错了”，scope参数错误或没有scope权限，无法登陆。,审核通过,4,2016-07-27 10:00:03
11,打开app后点击社区，再点击加号，跳转页面中显示栏目和隐藏栏目均点击无反应，无法更改隐藏,打开app后点击社区，再点击加号，跳转页面中显示栏目和隐藏栏目均点击无反应，无法更改隐藏,审核通过,10,2016-07-27 10:00:03
12,打开app后点击首页右，再点击问政，在任意点击一篇文章发表评论，随后该页面显示评论的时候无法显示自己的头像，但是在该页面点击右上方菜单按钮点击评论，跳转页面又能正常显示头像,打开app后点击首页右，再点击问政，在任意点击一篇文章发表评论，随后该页面显示评论的时候无法显示自己的头像，但是在该页面点击右上方菜单按钮点击评论，跳转页面又能正常显示头像,审核通过,15,2016-07-27 10:00:03
13,打开app后点击首页右，再点击发布，在发布页面点击加号，跳转页面中显示栏目和隐藏栏目均点击无反应，无法更改自己想收看的栏目,打开app后点击首页右，再点击发布，在发布页面点击加号，跳转页面中显示栏目和隐藏栏目均点击无反应，无法更改自己想收看的栏目,审核通过,10,2016-07-27 10:00:03
14,打开app后点击首页右，任意点击一篇文章，在发表评论时输入“汉字+emoji”，发表出来的评论内容只显示了汉字,打开app后点击首页右，任意点击一篇文章，在发表评论时输入“汉字+emoji”，发表出来的评论内容只显示了汉字,审核通过,15,2016-07-27 10:00:03
15,打开app后点击首页右上方头像，在用户中心点击用户反馈，跳转页面输入完信息后发现居然没有提交按钮，无法成功发送反馈意见,打开app后点击首页右上方头像，在用户中心点击用户反馈，跳转页面输入完信息后发现居然没有提交按钮，无法成功发送反馈意见,审核通过,8,2016-07-27 10:00:03
16,打开app后点击首页右上方头像，在用户中心点击关于我们，跳转到淘宝页面,打开app后点击首页右上方头像，在用户中心点击关于我们，跳转到淘宝页面,审核通过,13,2016-07-27 10:00:03
17,打开app后点击首页右上方头像，在用户中心点击头像，在修改信息页面昵称一栏，输入最大字符后虽然提示保存成功，但是发现昵称任然显示为修改前的昵称,打开app后点击首页右上方头像，在用户中心点击头像，在修改信息页面昵称一栏，输入最大字符后虽然提示保存成功，但是发现昵称任然显示为修改前的昵称,审核通过,6,2016-07-27 10:00:03
18,打开app后跳转到注册登录界面，使用微信登录，提示“抱歉，出错了”，无法使用微信登录,打开app后跳转到注册登录界面，使用微信登录，提示“抱歉，出错了”，无法使用微信登录,审核通过,7,2016-07-27 10:00:03
19,该app为荆州新闻，打开却发现首页左上方显示为北京新闻，并且点击无反应，不能更改地点,该app为荆州新闻，打开却发现首页左上方显示为北京新闻，并且点击无反应，不能更改地点,审核通过,16,2016-07-27 10:00:03
20,进入微视频面后点击分享到新浪微博没有反应,由首页右下角微视频进入微视频面后点击分享到新浪微博没有反应,审核通过,12,2016-07-27 10:00:03
21,"第一，360极客版手机卫士，报告此软件，有风险
第二，用户中心，无法注册，登陆
第三。社区帮，和淘宝网两个端口进入后，选择右上角的分享，微信，qq，朋友圈，等，随后取消，都 会出现错误数字4.2.2等，另外无法正常分享微博
第四，用户中心中，关于我们，选择后，不是版权信息和相关介绍，被再次接入淘宝页面
第五，用户中心，的设置，隐私策略联系我们，也被接入淘宝页面
第六；其它主要页面都是正在加载，我这里的网络是电信100m光纤","第一，360极客版手机卫士，报告此软件，有风险
第二，用户中心，无法注册，登陆
第三。社区帮，和淘宝网两个端口进入后，选择右上角的分享，微信，qq，朋友圈，等，随后取消，都 会出现错误数字4.2.2等，另外无法正常分享微博
第四，用户中心中，关于我们，选择后，不是版权信息和相关介绍，被再次接入淘宝页面
第五，用户中心，的设置，隐私策略联系我们，也被接入淘宝页面
第六；其它主要页面都是正在加载，我这里的网络是电信100m光",审核通过,9,2016-07-27 10:00:03
22,登录app，点击右上角人像标志，进入用户中心，点击“我的帖子”，“我的问政”，提示“您的会话已过期，请重新登录”。每次都是这样，重新登录也是这样。,登录app，点击右上角人像标志，进入用户中心，点击“我的帖子”，“我的问政”，提示“您的会话已过期，请重新登录”。每次都是这样，重新登录也是这样。,审核通过,2,2016-07-27 10:00:03
23,打开app，点击右上角人像标志通过第三方授权登录帐号，点击右上角齿轮标志，点击“隐私策略”和“联系我们”，页面跳转到淘宝移动端web页面。,打开app，点击右上角人像标志通过第三方授权登录帐号，点击右上角齿轮标志，点击“隐私策略”和“联系我们”，页面跳转到淘宝移动端web页面。,审核通过,11,2016-07-27 10:00:03
24,打开app，点击右上角人像标志通过第三方授权登录帐号，点击头像进入“修改信息”界面，此时头像和昵称都无法修改。,打开app，点击右上角人像标志通过第三方授权登录帐号，点击头像进入“修改信息”界面，此时头像和昵称都无法修改。,审核通过,6,2016-07-27 10:00:03
25,安装app后点击右上角人像标志，点击“注册”，在注册界面输入手机号，点击获取验证码时，会提示“已经达到每日10次上限”，但是我是第一次点击获取，所以无法完成注册，想要登录只能通过第三方登录了。,安装app后点击右上角人像标志，点击“注册”，在注册界面输入手机号，点击获取验证码时，会提示“已经达到每日10次上限”，但是我是第一次点击获取，所以无法完成注册，想要登录只能通过第三方登录了。,审核通过,3,2016-07-27 10:00:03
26,打开软件进行注册 输入信息后点提交提示已达每日上限10次，注册失败,打开软件进行注册 输入信息后点提交提示已达每日上限10次，注册失败,审核通过,3,2016-07-27 10:00:03
27,注册时，输入电话号码，点击获取验证码，提示已经达到每日最大次数10次,"1、注册页，填入错误手机号，获取验证码，提示获取失败
2、返回，再进入注册页，输入手机号，获取验证码，提示已经达到每日最大次数10次
3、尝试使用另外的有效号码获取验证码，也弹出相同的错误提示",审核通过,3,2016-07-27 10:00:03
28,使用微信授权登录失败,1、登录页，使用微信授权登录，失败   11111,审核通过,7,2016-07-27 10:00:03
29,在设置中关闭推送功能无效。,"1、打开软件；
2、点击个人中心；
3、点击设置；
4、选择按钮关闭“推送开关”；
5、退出设置界面；
6、重新进入设置界面，“推送开关”又自动打开了。",审核通过,0,2016-07-27 10:00:03
30,天气地址位置定位不准确，且无法修改。,"1、打开软件；
2、进入首页；
3、软件界面左上角显示的天气一直是北京的天气，不会自动定位到本地；
4、点击天气、设置界面都无法修改。",审核通过,11,2016-07-27 10:00:03
31,注册功能不完善（注册和登录功能不匹配）,"1、打开app进入注册界面。
2、注册时不输入密码和确认密码，注册成功，并自动登录。
3、退出登录并重新登录，因为密码为空所以不输入密码，登录显示请输入密码。",审核通过,1,2016-07-27 10:00:03
32,进入软件，点击进入注册界面，输入各个栏目的信息后，点击发送验证码，该界面会提示“已达每日上限10次”，无法进行注册。,进入软件，点击进入注册界面，输入各个栏目的信息后，点击发送验证码，该界面会提示“已达每日上限10次”，无法进行注册。,审核通过,3,2016-07-27 10:00:03
33,点击进入个人中心，点击我的帖子，点击后，界面提示“您的会话已过期，请重新登陆”，且登陆后也提示该内容。无法查看。,点击进入个人中心，点击我的帖子，点击后，界面提示“您的会话已过期，请重新登陆”，且登陆后也提示该内容。无法查看。,审核通过,2,2016-07-27 10:00:03
34,该软件的各个分享图标点击且分享后，都会出现一个数字，意义不明。,该软件的各个分享图标点击且分享后，都会出现一个数字，意义不明。,审核通过,9,2016-07-27 10:00:03
35,进入软件后，点击右上角进入个人中心，点击淘宝网图片链接，进入后淘宝网的链接提示没有找到店铺信息，该链接已失效。,进入软件后，点击右上角进入个人中心，点击淘宝网图片链接，进入后淘宝网的链接提示没有找到店铺信息，该链接已失效。,审核通过,17,2016-07-27 10:00:03
36,进入右上角设置界面，该界面点击第一栏的字号设置，点击无效，无法进行更换“大”“中”“小”，一直持续“中”字号。,进入右上角设置界面，该界面点击第一栏的字号设置，点击无效，无法进行更换“大”“中”“小”，一直持续“中”字号。,审核通过,14,2016-07-27 10:00:03
37,点击进入头条界面，该界面上方的滚动图片里的文字已超出图片范围，部分文字已经被下一栏目遮掩，无法进行查看。,点击进入头条界面，该界面上方的滚动图片里的文字已超出图片范围，部分文字已经被下一栏目遮掩，无法进行查看。,审核通过,14,2016-07-27 10:00:03
38,点击进入文章评论界面，文章的评论界面以及该软件各个动态的评论界面里的用户头像均加载不出。,点击进入文章评论界面，文章的评论界面以及该软件各个动态的评论界面里的用户头像均加载不出。,审核通过,15,2016-07-27 10:00:03
39,使用qq快捷登陆后，点击个人头像，进入修改信息界面，点击昵称以及头像，点击无效，无法进行修改。,使用qq快捷登陆后，点击个人头像，进入修改信息界面，点击昵称以及头像，点击无效，无法进行修改。,审核通过,6,2016-07-27 10:00:03
40,打开app，点击联系我们、隐私策略模块，进入的详情页均为淘宝网页,我使用的是红米note全网通版本，打开app，点击联系我们、隐私策略模块，进入的详情页均为淘宝网页,审核通过,12,2016-07-27 10:00:03
41,打开app，进入关于我们，点击右上角的分享键，前3个分享方式均能正常分享，点击新浪分享，软件没有响应,我使用的是红米note全网通版本，打开app，进入关于我们，点击右上角的分享键，前3个分享方式均能正常分享，点击新浪分享，软件没有响应,审核通过,9,2016-07-27 10:00:03
