id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,注册后 进不去 崩溃闪退,"注册 
点进去闪退 
多次尝试一样的
20个字20个字20个字20个字20个字",审核不通过,16,2016-07-21 00:16:30
2,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击“设置”，再点击版权信息和关于我们，点击无反应,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击“设置”，再点击版权信息和关于我们，点击无反应,审核不通过,15,2016-07-21 00:20:49
3,我的园区的轮播图有问题，滑动图片下面的两点不规则移动,"1.登录进入系统首页
2.点击我的园区
3.滑动最上面的轮播图",审核不通过,8,2016-07-21 00:30:50
4,个人中心设置里面隐私政策功能未实现,"1.打开app 2.登陆账号 3.点击右上角人物图标 4.点击设置5。点击隐私政策 预期结果：跳转到隐私政策页面 实际结果：点击隐私政策无反应
视频地址:http://pan.baidu.com/s/1cfu5ps",审核不通过,13,2016-07-21 00:38:46
5,点击《好园区注册协议》，发现无法进入查看协议详情内容。,打开软件，进入登陆界面，点击注册，点击《好园区注册协议》，发现无法进入查看协议详情内容。,审核不通过,13,2016-07-21 00:39:15
6,默认图标遮挡住原先的个人资料图标  需要手动拖动之后才可以 但是重新打开还是默认遮挡,"1，进入软件
2 ，看如图所示这个图标 遮住了 右上角其它图标",审核不通过,14,2016-07-21 00:43:21
7,打开应用出现白屏无法运行,"1手机打开软件
2出现白屏
3无法运行软件，强制关闭",审核不通过,19,2016-07-21 00:43:29
8,进入app后，查看消息界面是白屏显示，无响应，无反馈,进入app后，查看消息界面是白屏显示，无响应，无反馈,审核不通过,1,2016-07-21 00:47:45
9,打开app后点击下方的工作，跳转页面创建一个团队后点击团队公告，随后页面下方的发公告点击无反应,打开app后点击下方的工作，跳转页面创建一个团队后点击团队公告，随后页面下方的发公告点击无反应,审核通过,10,2016-07-22 10:00:03
10,打开app后点击下方的好园区，跳转页面点击园区公告，弹出错误提示,打开app后点击下方的好园区，跳转页面点击园区公告，弹出错误提示,审核通过,15,2016-07-22 10:00:03
11,打开app后点击下方的好园区，跳转页面点击我的园区，跳转页面显示不完整,打开app后点击下方的好园区，跳转页面点击我的园区，跳转页面显示不完整,审核通过,15,2016-07-22 10:00:03
12,打开app后点击下方的好园区，跳转页面点击右上方扫描图标，选择扫描任意一个二维码，扫描不成功，不能扫描出结果,打开app后点击下方的好园区，跳转页面点击右上方扫描图标，选择扫描任意一个二维码，扫描不成功，不能扫描出结果,审核通过,0,2016-07-22 10:00:03
13,打开app后点击下方的好园区，跳转页面大部分区域白屏无内容显示,打开app后点击下方的好园区，跳转页面大部分区域白屏无内容显示,审核通过,15,2016-07-22 10:00:03
14,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击右上方书写图标，再点击地区，跳转页面空白并无地区可以选择,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击右上方书写图标，再点击地区，跳转页面空白并无地区可以选择,审核通过,15,2016-07-22 10:00:03
15,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击右上方书写图标，再点击出生日期，能够选择为当前日期以后的日子。如图“2025-1-1”,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击右上方书写图标，再点击出生日期，能够选择为当前日期以后的日子。如图“2025-1-1”,审核通过,15,2016-07-22 10:00:03
16,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击右上方书写图标，再点击昵称，输入新昵称后点击右上方保存，提示编辑资料失败,打开app后点击下方的好园区，再点击右上方人像，跳转页面点击右上方书写图标，再点击昵称，输入新昵称后点击右上方保存，提示编辑资料失败,审核通过,15,2016-07-22 10:00:03
