id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,广场板块的顶端首页广告，点击后没有任何反应，不能进入详情页,我使用的是红米1s电信版，打开app，广场板块的顶端首页广告，点击后没有任何反应，不能进入详情页,审核通过,19,2016-05-25 01:22:37
2,点击我的板块，点击注册，点击使用协议，网页出现503错误,我使用的是红米1s电信版，打开app，点击我的板块，点击注册，点击使用协议，网页出现503错误,审核通过,24,2016-05-25 01:23:49
3,登录界面qq按钮显示不全,"1、点击登录
2、登录界面qq按钮显示不全",审核通过,8,2016-05-25 01:23:57
4,点击进入入徐水圈第一次进入时窗口首先是白的框,点击进入入徐水圈第一次进入时窗口首先是白的框,审核通过,23,2016-05-25 01:24:12
5,在登录时使用微信进行登录，跳转的授权页面有错误，看截图所示。,在登录时使用微信进行登录，跳转的授权页面有错误，看截图所示。,审核通过,22,2016-05-25 01:24:25
6,在设置页点击分享应用，点新浪微博，在没有登录新浪微博的情况下，点左上角关闭按钮返回程序，会出现：绑定失败的提示。,在设置页点击分享应用，点新浪微博，在没有登录新浪微博的情况下，点左上角关闭按钮返回程序，会出现：绑定失败的提示。,审核通过,2,2016-05-25 01:25:40
7,关于分享至腾讯微博的错误：在设置页点击分享应用，点腾讯微博，在没有登录腾讯微博的情况下，点左上角关闭按钮返回程序，会出现：绑定失败的提示。,关于分享至腾讯微博的错误：在设置页点击分享应用，点腾讯微博，在没有登录腾讯微博的情况下，点左上角关闭按钮返回程序，会出现：绑定失败的提示。,审核通过,2,2016-05-25 01:25:48
8,关于分享至人人网的错误：在设置页点击分享应用，点人人网，在没有登录人人网的情况下，点左上角关闭按钮返回程序，会出现：绑定失败的提示。,关于分享至人人网的错误：在设置页点击分享应用，点人人网，在没有登录人人网的情况下，点左上角关闭按钮返回程序，会出现：绑定失败的提示。,审核不通过,2,2016-05-25 01:27:00
9,在登录页面点qq进行登录，在弹出的页面登录后，返回的程序页面没有跳转反应，依然是待登录状态。再点击qq进行登录，会出现：绑定中字样，不能进行qq登录。,在登录页面点qq进行登录，在弹出的页面登录后，返回的程序页面没有跳转反应，依然是待登录状态。再点击qq进行登录，会出现：绑定中字样，不能进行qq登录。,审核通过,22,2016-05-25 01:27:08
10,在设置页，点个人头像，在编辑个人资料页，点头像用相机拍照，成功后返回程序，会提示出现未知错误的提示。,在设置页，点个人头像，在编辑个人资料页，点头像用相机拍照，成功后返回程序，会提示出现未知错误的提示。,审核通过,24,2016-05-25 01:27:35
11,打开app，在进入主页面之前，广告显示异常,打开app，在进入app主页面之前，广告显示异常,审核通过,19,2016-05-25 01:27:51
12,app主页面 上方广告“2016款哈佛h9全新上市”点击无反应,app主页面 上方广告“2016款哈佛h9全新上市”点击无反应,审核通过,19,2016-05-25 01:27:58
13,搜索框输入空格点搜索无任何提示,安装运行app注册登陆，点首页上方搜索框输入空格点搜索,审核通过,10,2016-05-25 01:28:05
14,注册页面选择微信登录，显示一下绑定中，然后就没反应了,安装运行app注册登陆，点我，选择微信登录,审核通过,17,2016-05-25 01:28:16
15,170手机呈获取验证码无法获取验证码,安装运行app注册登陆，点我，选择170手机号码进行注册,审核不通过,24,2016-05-25 01:28:27
16,个人信息选择图片，提示截取图片失败,安装运行app注册登陆，点我，输入手机号注册，到个人信息，上传图片,审核通过,24,2016-05-25 01:28:35
17,设置中分享跳出页面，图像下面文字下面部分不显示,安装运行app注册登陆，点我选择右上角设置进入，选择分享应用。,审核通过,13,2016-05-25 01:28:57
18,设置中分享选择微信分享，不能成功转跳微信分享,安装运行app注册登陆，点我选择右上角设置进入，选择分享应用选择微信分享,审核通过,13,2016-05-25 01:29:08
19,发文成功，可是在我的里面我的发文可是不显示已经发文成功的文章,安装运行app注册登陆，点广场，选择邻里论坛，发文，返回我，进入选择我的发文,审核通过,21,2016-05-25 01:29:33
20,我的页面，选择搜索，输入空格，点搜索，得出所有显示,安装运行app注册登陆，点我选择搜索输入空格，点搜索,审核通过,10,2016-05-25 01:29:43
21,设置里的分享应用无法成功分享到微信,打开软件登录后 点击 我的 右上角 设置 3点击 分享应用 点击 微信或者朋友圈 点击分享,审核通过,13,2016-05-25 01:29:51
22,首页广场帖子分享到微信失败,首页 点击广场 点击下方任意帖子  点击左下角分享 点击微信或朋友圈 ，,审核不通过,14,2016-05-25 01:30:47
23,银行卡绑定卡号对名字错都可以绑定。而且无法解绑,点击我 点击银行卡 资料名字乱输 卡号输对的 都可以绑定 无法解绑,审核通过,17,2016-05-25 01:30:58
24,点击软件进入后，最下面一栏选择广场，页面中间的小区爆料，点击进去后选择右上角的撰写文章，点击发表后，整个软件没一个地方能找到自己所发表的爆料信息，包括“我”里面的我的发文，我的发帖都不能找到。,点击软件进入后，最下面一栏选择广场，页面中间的小区爆料，点击进去后选择右上角的撰写文章，点击发表后，整个软件没一个地方能找到自己所发表的爆料信息，包括“我”里面的我的发文，我的发帖都不能找到。,审核通过,21,2016-05-25 01:31:18
25,点击软件进入后，最下面一栏选择周边服务，点击进去后虽然密密麻麻很多项，但是每一项点击进去都是无内容。,点击软件进入后，最下面一栏选择周边服务，点击进去后虽然密密麻麻很多项，但是每一项点击进去都是无内容。,审核通过,6,2016-05-25 01:31:35
26,进入软件后点击“我”点击微信登陆后，微信登陆界面提示出错，无法正常绑定！,1.进入软件2.进入“我”点击微信登陆后，微信登陆界面提示出错，无法正常绑定！,审核通过,17,2016-05-25 01:31:46
27,进入“我的积分”，点击“兑换记录”该界面没有编辑或删除功能！,进入“我的积分”，点击“兑换记录”该界面没有编辑或删除功能！,审核通过,20,2016-05-25 01:32:00
28,进入“广场”点击进入一篇文章，点击分享至微信好友，闪屏后自动返回文章界面。分享无效。,1.进入“广场”点击进入一篇文章2.点击分享至微信好友，闪屏后自动返回文章界面。分享无效。,审核通过,14,2016-05-25 01:32:18
29,进入“广场”点击进入一篇文章，点击分享至朋友圈，闪屏后自动返回文章界面。分享无效。,1.进入“广场”点击进入一篇文章2.点击分享至朋友圈，闪屏后自动返回文章界面。分享无效。,审核通过,14,2016-05-25 01:32:50
30,进入“广场”点击进入“小区爆料”，点击右上编辑界面，编辑文章后点击发布，在“小区爆料”界面发现刚才我们发布的文章并没有做到实时更新，没有出现！,1.进入“广场”2.点击进入“小区爆料”3.点击右上编辑界面，编辑文章后点击发布，在“小区爆料”界面发现刚才我们发布的文章并没有做到实时更新，没有出现！,审核通过,4,2016-05-25 01:33:03
31,进入“广场”点击进入“二手市场”，点击右上编辑界面，编辑文章后点击发布，在“二手市场”界面发现刚才我们发布的文章并没有做到实时更新，没有出现！,1.进入“广场”2。点击进入“二手市场”，3.编辑文章后点击发布，在“二手市场”界面发现刚才我们发布的文章并没有做到实时更新，没有出现！,审核不通过,4,2016-05-25 01:33:30
32,进入“广场”点击进入“邻里论坛”，点击右上编辑界面，编辑文章后点击发布，在“邻里论坛”界面发现刚才我们发布的文章并没有做到实时更新，没有出现！,1.进入“广场”点击进入“邻里论坛”，2.点击右上编辑界面，编辑文章后点击发布，在“邻里论坛”界面发现刚才我们发布的文章并没有做到实时更新，没有出现！,审核不通过,4,2016-05-25 01:33:44
