id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,使用app提供的帐号密码登录 提示密码错误、、、、,使用app提供的帐号密码登录 提示密码错误、、、、,审核通过,23,2016-05-14 18:48:55
2,注册的时候并不会验证邮箱 也不会发送验证邮件到邮箱去,注册的时候并不会验证邮箱 也不会发送验证邮件到邮箱去,审核通过,25,2016-05-14 18:49:07
3,在个人中心里点击右上角设置 点击意见反馈 输入内容 点击提交无反应,在个人中心里点击右上角设置 点击意见反馈 输入内容 点击提交无反应,审核通过,13,2016-05-14 18:49:12
4,打开app登录 在输入邮箱处空白点击登录 提示邮箱不合法  我都没有输入 你提示什么呢,打开app登录 在输入邮箱处空白点击登录 提示邮箱不合法  我都没有输入 你提示什么呢,审核通过,25,2016-05-14 18:49:15
5,登录后在动态页面 点击任意文章下面那个点赞的符号 无效 进入文章了,登录后在动态页面 点击任意文章下面那个点赞的符号 无效 进入文章了,审核通过,17,2016-05-14 18:49:19
6,在设置中点击检查更新 无法获取更新 一直是在转圈圈,在设置中点击检查更新 无法获取更新 一直是在转圈圈,审核通过,8,2016-05-14 18:49:23
7,app点首页右上角的搜索进入输入空格点搜索 会提示网络错误请尝试重新加载,app点首页右上角的搜索进入输入空格点搜索 会提示网络错误请尝试重新加载,审核通过,4,2016-05-14 18:49:27
8,无法对已经关注的用户 取消关注 没有这个功能,无法对已经关注的用户 取消关注 没有这个功能,审核通过,12,2016-05-14 18:49:32
9,可以对文章进行评论 但是无法删除 找不到删除功能,可以对文章进行评论 但是无法删除 找不到删除功能,审核通过,16,2016-05-14 18:49:35
10,app没有设置发送键位 必须使用输入法中的发送或者回车才能完成该操作,app没有设置发送键位 必须使用输入法中的发送或者回车才能完成该操作,审核通过,24,2016-05-14 18:49:39
11,连续点击两次手机物理返回案件 app自动返回到注册数英界面 无法正常退出,连续点击两次手机物理返回案件 app自动返回到注册数英界面 无法正常退出,审核通过,6,2016-05-14 18:49:43
12,在重置密码页面 输入错误的密码 点击提交 提示请输入合法的信息 不是应该提示密码错误么,在重置密码页面 输入错误的密码 点击提交 提示请输入合法的信息 不是应该提示密码错误么,审核通过,20,2016-05-14 18:49:46
13,在修改密码页面 修改密码完成以后 不会自动退出app 这是什么情况,在修改密码页面 修改密码完成以后 不会自动退出app 这是什么情况,审核通过,20,2016-05-14 18:49:49
14,无法对我的关注中 一品内容官 在线客服 进行点击取消 没有这个功能,无法对我的关注中 一品内容官 在线客服 进行点击取消 没有这个功能,审核通过,12,2016-05-14 18:49:52
15,在app中 动态页面的红点不管怎么样都消失不了的,在app中 动态页面的红点不管怎么样都消失不了的,审核通过,14,2016-05-14 18:49:55
16,app中 点击项目行业分类发现其中的数码电器电商零售没有图标,app中 点击项目行业分类发现其中的数码电器电商零售没有图标,审核通过,15,2016-05-14 18:49:59
17,app中 点击项目中的视频 发现播放视频点全屏无反应,app中 点击项目中的视频 发现播放视频点全屏无反应,审核通过,9,2016-05-14 18:50:03
18,查看在线客服详细资料 发现工作经历不齐全 并且生日什么都不在正常范围内,查看在线客服详细资料 发现工作经历不齐全 并且生日什么都不在正常范围内,审核通过,14,2016-05-14 18:50:10
19,app不会对邮箱验证 可以多次使用一邮箱号码进行注册,app不会对邮箱验证 可以多次使用一邮箱号码进行注册,审核通过,25,2016-05-14 18:50:13
20,已经评论过的内容，没有删除按钮无法删除,"1,、打开软件，点击任意一条新闻
2、评论新闻后，无法删除",审核通过,16,2016-05-17 15:07:58
21,反馈功能点击提交无效,1 点击我  2点击右上角设置3点击意见反馈4输入内容，点击提交无反应。,审核通过,13,2016-05-17 15:08:48
22,bug等级：p2，未输入邮箱时点击登陆，提示邮箱不合法。,"步骤：1.打开app，点击我的进行登录。
2.邮箱空白时，点击登录，提示“邮箱不合法”。
期望结果为请输入邮箱账号。",审核通过,25,2016-05-17 15:08:52
23,邮箱地址的验证功能需完善,"1.点击我的，进入登录界面，点击注册。
2.输入用户名、邮箱地址、密码。邮箱地址输入“123456@123”等测试字符可以完成注册。验证功能需完善。",审核通过,25,2016-05-17 15:31:47
