id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,个人中心中新增收件地址，手机号码可以填任意内容，且都可保持。,个人中心中新增收件地址，手机号码可以填任意内容，且都可保持。,审核不通过,0,2016-07-15 09:16:16
2,个人中心中新增收件地址，地址可以填村数字或符号，且都可保持。,个人中心中新增收件地址，地址可以填村数字或符号，且都可保持。,审核不通过,0,2016-07-15 09:16:34
3,退出应用前会出现黑屏,在 登录/注册 界面 按返回键，出现黑屏，再按一下返回键，出现确认提示。,审核不通过,1,2016-07-15 09:16:42
4,登录之后，在功能列表里面点击行车记录-app出现了闪退。之后再打开就好了。,登录之后，在功能列表里面点击行车记录-app出现了闪退。之后再打开就好了。小米手机3.,审核不通过,4,2016-07-15 09:17:06
5,功能列表-钱包，打开显示特别慢，一直白屏，每次都要等十几秒才会显示。,功能列表-钱包，打开显示特别慢，一直白屏，每次都要等十几秒才会显示。,审核不通过,8,2016-07-15 09:17:14
6,通知页空白（不知道是否为bug，选择放在建议里）,1.打开软件，登录，点击左上角菜单键，进入菜单页面 2.点击“通知”，进入该界面。3.看到通知页空白，无法确定是否为bug，如果不是bug的话。建议在通知里加入”无通知“提醒,审核不通过,3,2016-07-15 09:18:10
7,软件的ui影响浸沉式状态栏显示效果。,我的手机 浸沉式状态栏，打开软件，状态栏显示不完整。,审核不通过,11,2016-07-15 09:19:11
8,添加车牌 键盘k键的值为“l”，无法添加字母“k”,打开添加车牌，在车牌号编辑输入k变为l。影响使用,审核不通过,10,2016-07-15 09:19:20
9,打开app后点击左上方菜单按钮，然后点击头像，在个人中心再次点击头像选择打开相册，结果出现的是相册界面，不能拍照上传头像。,打开app后点击左上方菜单按钮，然后点击头像，在个人中心再次点击头像选择打开相册，结果出现的是相册界面，不能拍照上传头像。,审核不通过,6,2016-07-15 09:20:57
10,打开软件进入注册页面输入手机号码，收到验证码后无法输入验证码框内，输入不显示数字验证码，点下一步又提示验证码错误,打开软件进入注册页面输入手机号码，收到验证码后无法输入验证码框内，输入不显示数字验证码，点下一步又提示验证码错误,审核不通过,12,2016-07-15 09:25:46
11,设置昵称时，当昵称设置很长时，点击更新后，无任何提示，也没有变更昵称,"1、打开左侧菜单 - 点击头像进入个人中心
2、点击昵称，修改昵称，输入昵称“后来楼梯”点击更新，昵称设置成功。
3、再次设置昵称，输入100位长度字符串，点击更新。 无任何提示，昵称也没有变更",审核不通过,12,2016-07-15 09:28:15
12,客服栏中的电话号码为无效号码,1.打开app。2.在主界面，点左侧菜单栏。3.点击客服，在客服界面中下方的电话号码为无效号码。,审核不通过,0,2016-07-15 09:29:58
13,添加头像时，选择相机，界面跳转至相册,1.打开app。2.在主界面，点左侧菜单栏。3.点击头像，进入个人中心页面。点击个人头像，选择从相机添加，点击后，页面跳转至相册。,审核通过,6,2016-07-16 10:00:05
14,更换个人头像时，app提示登录已过期。,1.打开app。2.在主界面，点左侧菜单栏。3.点击头像，进入个人中心页面。点击个人头像，选择从相册添加图像。4.选择图像后，点击确定，app提示登录已过期。,审核通过,6,2016-07-16 10:00:05
15,常用收件地址中的字符数未限制,1.打开app。2.在主界面，点左侧菜单栏。3.点击头像，进入个人中心页面。4.选择常用收件地址，点击新增地址，新增地址中的电话号码字符格式、长度未限制。,审核通过,7,2016-07-16 10:00:05
16,我的钱包页面内容空白,1.打开app。2.点击登陆，在主界面，点左侧菜单栏。3.点击钱包，钱包页面显示空白,审核通过,8,2016-07-16 10:00:05
17,点击行车记录，提示登录已过期,1.打开app。2.点击登陆，在主界面，点左侧菜单栏。3.点击行车记录，app提示登录已过期。,审核通过,4,2016-07-16 10:00:05
18,首页顶部定位的天气信息，当地图缩小至全国时，显示的是屏幕中间位置的天气，而非定位地成的天气。,首页顶部定位的天气信息，当地图缩小至全国时，显示的是屏幕中间位置的天气，而非定位地成的天气。,审核通过,9,2016-07-16 10:00:05
19,修改个人头像时，选择用照相机上传，未调用照相机，仍然是打开相册。,打开软件并登录－左上角菜单－点击头像进入个人中心－点击头像－打开相机－未调用相机，而是打开相册。华为4x，安卓4.4.2，wifi网络。,审核通过,6,2016-07-16 10:00:05
20,首次登录时，顶部天气信息后面显示“广州31度 多云 限行尾号4，9”然而，广州是没有限行的。,首次登录时，顶部天气信息后面显示“广州31度 多云 限行尾号4，9”然而，广州是没有限行的。,审核通过,9,2016-07-16 10:00:05
21,软件首页，点击手机返回键无法退出软件。,软件首页，点击手机返回键无法退出软件。华为4x，安卓4.4.2，wifi网络。,审核通过,1,2016-07-16 10:00:05
