id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,邀请好友时，通过短信分享出错。,在今日任务中邀请好友，点击通过短信分享，点击之后弹出选择页面，还未分享，但是却显示分享成功。,审核通过,1,2016-01-08 14:28:56
2,邀请好友时，通过短信分享出错。,在今日任务中邀请好友，点击通过短信分享，点击之后弹出选择页面，还未分享，但是却显示分享成功。,审核不通过,1,2016-01-08 14:29:16
3,下载app 打开app 点击忘记密码 输入手机号码以后 点击完成验证 显示 验证码错误 我都还没有点击发送验证码,下载app 打开app 点击忘记密码 输入手机号码以后 点击完成验证 显示 验证码错误 我都还没有点击发送验证码,审核通过,33,2016-01-09 12:08:07
4,下载app 打开app 点击忘记密码 不输入任何数字 直接点击完成验证 显示 验证码错误 我都还没有填写手机号码,下载app 打开app 点击忘记密码 不输入任何数字 直接点击完成验证 显示 验证码错误 我都还没有填写手机号码,审核通过,33,2016-01-09 12:08:20
5,下载app 打开app 点击忘记密码 输入199号段开头的号码 点击完成验证 显示 验证码错误  注意 这是199的号段。。。。,下载app 打开app 点击忘记密码 输入199号段开头的号码 点击完成验证 显示 验证码错误  注意 这是199的号段。。。。,审核通过,33,2016-01-09 12:09:21
6,下载app 打开app 软件可以使用表情登录 并且可以随意输入123456作为密码就能登录 这是神马情况,下载app 打开app 软件可以使用表情登录 并且可以随意输入123456作为密码就能登录 这是神马情况,审核通过,31,2016-01-09 12:09:26
7,下载app 打开app 登录以后 点击app预约页面 页面空白  为空 没有任何内容 不能进行相应的操作,下载app 打开app 登录以后 点击app预约页面 页面空白 无任何预约,审核通过,16,2016-01-09 12:09:30
8,下载app 打开app 登录以后 点击app选定患者界面页面 页面空白  为空 没有任何内容 不能进行相应的操作,下载app 打开app 登录以后 点击app选定患者界面页面 页面空白  为空 没有任何内容 不能进行相应的操作,审核通过,16,2016-01-09 12:09:33
9,下载app 打开app 登录以后 点击个人资料年龄界面 可以输入三位数 999 请问谁可以活999,个人资料年龄界面 可以输入三位数 999 请问谁可以活999,审核通过,24,2016-01-09 12:09:37
10,下载app 打开app 登录以后 点击底部的患者图标 点击右上角的+ 创建一个新的患者输入一个名字 不需要输入任何电话号码就可以保存 但是进入最近添加 找到刚刚添加的患者那里 就需要输入手机号码了,下载app 打开app 登录以后 点击底部的患者图标 点击右上角的+ 创建一个新的患者输入一个名字 不需要输入任何电话号码就可以保存 但是进入最近添加 找到刚刚添加的患者那里 就需要输入手机号码了,审核通过,29,2016-01-09 12:09:40
11,下载app 打开app 点击发现 找一篇文章评论一下 然后点击删除直接就删除了 不会二次确认 有点容易误删,下载app 打开app 点击发现 找一篇文章评论一下 然后点击删除直接就删除了 不会二次确认 有点容易误删,审核通过,27,2016-01-09 12:09:44
12,下载app 打开app 点击患者 点击标签 点击新建标签 点击加号 然后添加成员 点击成员 出现勾勾以后无法取消,下载app 打开app 点击患者 点击标签 点击新建标签 点击加号 然后添加成员 点击成员 出现勾勾以后无法取消,审核通过,0,2016-01-09 12:09:48
13,下载app 打开app 点击我 进入我的页面 点击意见反馈 页面右上角显示为保存 但是输入反馈以后实际为提交 并不是保存来的,下载app 打开app 点击我 进入我的页面 点击意见反馈 页面右上角显示为保存 但是输入反馈以后实际为提交 并不是保存来的,审核通过,12,2016-01-09 12:09:52
14,app主页我中点击签到容易产生误触，进入背景设置界面,"打开app,点击我，点击签到，容易弹出背景设置界面，点击签到几次才成功",审核不通过,20,2016-01-09 20:51:38
15,打开注册登陆软件后，在患者和预约栏下，显示sorry 当前页面无内容，去其他页面看看,打开注册登陆软件后，在患者和预约栏下，显示sorry 当前页面无内容，去其他页面看看,审核通过,9,2016-01-09 20:54:27
16,注册页面的服务条款不能查阅，缺少同意选择,打开软件，点击注册，进入注册页面，页面下边的服务条款不能查阅，亦即任何注册的人只能接收条款并且不能查阅，建议修改为可以查阅！,审核不通过,10,2016-01-09 20:55:46
17,注册只提供手机号码注册，范围太小,打开软件，点击注册，进入注册页面，只看到用手机号码注册，这点在现在邮箱微信，百度账号及qq通行的网络，太单一了。,审核不通过,36,2016-01-09 20:56:01
18,预约功能只能选患者，没有选择医生的选项,注册成功后，进入主页，点击右上角的+，进行预约，发现需要选定患者，该软件应该面向患者才对，或是双向选择。事实上，看病哪有医生来选定患者的呢？,审核通过,35,2016-01-09 20:56:16
19,注册界面的登录名，字符限制与说明不一致,打开软件，点击注册，进入注册页面，填写登录名时，有提示说4-20位的 数字和字母组合，但填写了几位试试后，点击完成注册，会提示姓名长度只能为2到20，这个提示有矛盾。,审核通过,37,2016-01-09 20:56:55
20,资讯栏目里，多次点击收藏后提出有错误,打开软件，进入到资讯栏目，对多篇文件进行点击收藏，发现软件会提出错误,审核通过,17,2016-01-09 20:57:04
21,忘记密码初始界面错位。请查询。,忘记密码初始界面错位。请查询。是不是按钮大小设计错误。,审核通过,33,2016-01-09 20:57:36
22,注册登录后，完善资料界面，输入姓名对话框输入时被输入法覆盖,注册登录后，完善资料界面，输入姓名对话框输入时被输入法覆盖,审核不通过,31,2016-01-09 20:58:20
23,进入“我”的界面，点击背景，选择从相册选择照片，选择一张偏黑的照片（截图第一张），显示的背景却是白色的,进入“我”的界面，点击背景，选择从相册选择照片，选择一张偏黑的照片（截图第一张），显示的背景却是白色的,审核不通过,26,2016-01-09 21:12:48
24,进入“我”的界面，点击背景，选择从相册选择照片，选择一张纯黑照片，程序会停止运行,进入“我”的界面，点击背景，选择从相册选择照片，选择一张纯黑照片，程序会停止运行,审核通过,26,2016-01-09 21:15:16
25,进入“我”的界面，病例和收藏下部数字显示不全,进入“我”的界面，病例和收藏下部数字显示不全....................,审核通过,17,2016-01-10 08:49:46
26,在我的任务里，点击邀请好友，点击创建分享，选择信息，不发送，也会直接显示分享成功,在我的任务里，点击邀请好友，点击创建分享，选择信息，不发送，也会直接显示分享成功,审核通过,1,2016-01-10 08:50:48
27,在我的任务里，点击邀请好友，点击创建分享，选择腾讯微博，出现图文分享页面，和邀请好友页面重叠显示,在我的任务里，点击邀请好友，点击创建分享，选择腾讯微博，出现图文分享页面，和邀请好友页面重叠显示,审核通过,1,2016-01-10 08:51:32
28,在我的任务里，点击邀请好友，点击邀请手机好友，不发送直接返回，不提示取消分享,在我的任务里，点击邀请好友，点击邀请手机好友，不发送直接返回，不提示取消分享,审核通过,1,2016-01-10 08:51:57
29,医院诊所验证界面，点击医院地址，出现的界面与内容框覆盖，且界面空白太多,医院诊所验证界面，点击医院地址，出现的界面与内容框覆盖，且界面空白太多,审核不通过,34,2016-01-10 08:53:12
30,医院诊所验证界面，点击医院地址，省份名字显示不全，如广西壮族自治区,医院诊所验证界面，点击医院地址，省份名字显示不全，如广西壮族自治区,审核通过,34,2016-01-10 08:53:33
31,我的界面，点击上部签到，无反应，也无任何提示,我的界面，点击上部签到，无反应，也无任何提示..........,审核不通过,20,2016-01-10 08:54:24
32,点击底部工具栏按钮，预约和发现按钮均可重复点击弹出文字，患者和我却不可以,点击底部工具栏按钮，预约和发现按钮均可重复点击弹出文字，患者和我却不可以,审核不通过,35,2016-01-10 08:55:29
33,预约界面点击加号，点击搜索，输入任意内容查询，无结果，却不提示,预约界面点击加号，点击搜索，输入任意内容查询，无结果，却不提示,审核不通过,32,2016-01-10 08:56:36
34,新建患者，选择从手机通讯录导入，该界面右侧选择字母相互覆盖,新建患者，选择从手机通讯录导入，该界面右侧选择字母相互覆盖,审核通过,3,2016-01-10 08:57:33
35,进入发现，点击搜索，显示的搜索输入框内的内容显示不全,进入发现，点击搜索，显示的搜索输入框内的内容显示不全,审核不通过,32,2016-01-10 08:58:31
36,进入发现，点击资讯，出现程序停止运行,进入发现，点击资讯，出现程序停止运行........................,审核通过,38,2016-01-10 08:58:42
37,进入发现，点击视频，视频的播放数字显示不全,进入发现，点击视频，视频的播放数字显示不全...................,审核通过,18,2016-01-10 08:58:58
38,进入发现，点击视频，点击任意视频选择分享，选择微信，无反应，无任何提示（未安装微信情况下）,进入发现，点击视频，点击任意视频选择分享，选择微信，无反应，无任何提示（未安装微信情况下）,审核不通过,39,2016-01-10 08:59:05
39,积分商城首页图片拉长,打开app 登录app 点击下面我，在我的页面点击积分商城。进入积分商城图片拉长的。直接影响到积分 和兑换记录的显示。,审核通过,22,2016-01-10 08:59:35
40,打开软件，自动跳出输入法界面,打开软件，在注册界面自动跳出输入法界面，没有给用户自动选择的权利,审核不通过,31,2016-01-10 09:03:53
41,打开软件，个人，设置更换，点击从相机更换背景，界面卡顿,打开软件，个人，点击更换头像，从手机相册选择一张图片，卡在界面，速度非常慢,审核不通过,24,2016-01-10 09:06:11
42,打开软件，预约，当前页面无内容，失败,打开软件，点击预约标签，当前页面无内容，失败,审核通过,9,2016-01-10 09:06:42
43,打开软件，患者，当前页面无内容，失败,打开软件，点击患者标签，当前页面无内容，失败,审核通过,9,2016-01-10 09:06:57
44,打开软件，发现，搜索，牙齿，第一个网页，打开页面乱码，没显示,打开软件，点击发现标签，搜索，牙齿，第一个网页，打开页面乱码，没显示,审核通过,32,2016-01-10 09:07:29
45,打开软件，发现，第一页，刘国陪，首页有头像显示，点击内容进入，头像是空白的,打开软件，发现，第一页，刘国陪，首页有头像显示，点击内容进入，头像是空白的,审核通过,8,2016-01-10 09:08:20
46,打开软件，发现，第一页，刘国陪，点击进入，点击头像无法观看打开个人详细信息内容,打开软件，发现，第一页，刘国陪，点击进入，点击头像无法观看打开个人详细信息内容,审核通过,8,2016-01-10 09:08:32
47,app页面最下面一行的信息在手机上无法显示,app页面最下面一行的信息在手机上无法显示，因此无法确定屏幕下方四个选项分别为什么，如表盘标志代表什么，小人标志代表什么无法显示，对于新用户会很不方便,审核通过,20,2016-01-10 20:25:01
48,点击各页面熟悉app的过程中，软件突然停止运行，此时手机网络十分顺畅,点击各页面熟悉app的过程中，软件突然停止运行，此时手机网络十分顺畅，只能退出重新启动,审核通过,36,2016-01-10 20:25:30
49,注册输入错误手机号和错误密码页面无提示,"1，打开app，点击马上注册按钮
2，填写手机号码
3，填写密码
欺望结果是页面能给出相应提示
测试手机为魅族4pro",审核通过,37,2016-01-10 20:25:46
50,完善资料填写错误或页面少填时，点击完成注册按扭页面无提示,"1，点击下一步进入完善资料页面
2，填写医院名称
3，填写登录名
4，填写姓名
5，选择生日
6，点击完成注册按钮
期望结果：步骤三填写错误登录名页面给出提示
步骤四漏填时给出必填提示
步骤五日期选择超前给出提示
步骤六如漏信息或者信息格式不正确不能提交时给出合理提示",审核通过,37,2016-01-10 20:26:33
51,新加预约和新加患者信息输入错误时都无提示,"进入页面新加预约
输入预约信息
点击保存
期望结果是输入格式不正确时页面给出合理提示",审核通过,35,2016-01-10 20:26:39
52,注册/登录页面，手机键盘是默认展开的，用户第一次进去时键盘把需要输入的信息挡住了，用户不能够了解需要填写的内容，用户体验不够好。,注册/登录页面，手机键盘是默认展开的，用户第一次进去时键盘把需要输入的信息挡住了，用户不能够了解需要填写的内容，用户体验不够好。,审核通过,15,2016-01-10 20:26:48
53,找回密码页面：键盘默认展开，当收起手机键盘时，输入手机号和验证码的输入框和完成验证按钮都下移，页面头部会有一块空白。,找回密码页面：键盘默认展开，当收起手机键盘时，输入手机号和验证码的输入框和完成验证按钮都下移，页面头部会有一块空白。,审核通过,15,2016-01-10 20:27:02
54,医生认证页面的表单的验证不合理，首先是真是姓名衍生不合理，输入数字可以通过，应验证为汉字或者是字母，年龄有问题可以设置为一岁，这两个地方不合理,医生认证页面的表单的验证不合理，首先是真是姓名衍生不合理，输入数字可以通过，应验证为汉字或者是字母，年龄有问题可以设置为一岁，这两个地方不合理,审核通过,26,2016-01-10 20:27:25
55,分享功能有问题，当启动分享至微信时，终端没有安装微信，程序不能正常调用且没有任何提示，应该提示没有找到此应用或者跳转至微信的下载页面,分享功能有问题，当启动分享至微信时，终端没有安装微信，程序不能正常调用且没有任何提示，应该提示没有找到此应用或者跳转至微信的下载页面,审核通过,1,2016-01-10 20:27:42
56,界面空白，一直在加载。,预约界面：日历显示只有一小部分，点击右上角+后，搜索患者姓名一直是@在加载。,审核通过,16,2016-01-10 20:27:50
57,打开软件，点击预约，无论翻到哪个日期，右上角一直有“今天”两个字，很不解。,打开软件，点击预约，无论翻到哪个日期，右上角一直有“今天”两个字，很不解。,审核不通过,25,2016-01-10 20:32:05
58,打开软件，点击预约，无论翻到哪个日期，右上角一直有“今天”两个字，不是很合理。,打开软件，点击预约，无论翻到哪个日期，右上角一直有“今天”两个字，不是很合理。,审核不通过,25,2016-01-10 20:32:14
59,病例刷新后，显示位置不正确,"1.安装并打开软件（注册登录）
2.软件下方选择“发现”
3.查看“病例精选”，选择第二条以下的病例（第一条正常）
4.查看病例详情，下拉刷新，刷新完成后，会跳到病例详情的最下方，而非上方

手机 samsung s4 i9500   安卓4.4.2 wifi",审核通过,21,2016-01-10 20:32:40
60,删除患者后，被删除患者预约不会消失,"1.安装并打开软件（注册并登录）
2打开“患者”页面，新增一个患者
3为新增的患者添加预约，之后删除该患者。
删除该患者后，该患者所对应的“预约”不会消失

手机 samsung s4 i9500   安卓4.4.2 wifi",审核通过,35,2016-01-10 20:40:19
61,最近就诊功能功能不可用,"1.安装并打开软件（注册并登录）
2打开“患者”页面，新增一个患者
3为新增的患者添加预约
查看‘患者’页面的“最近就诊”，不会出现距现在时间最近的'就诊‘预约

手机 samsung s4 i9500   安卓4.4.2 wifi",审核通过,35,2016-01-10 20:40:24
