id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,我使用的是红米1s电信版，打开app后，在城市定位里定位的是成都市，但首页的定位城市显示是南京,我使用的是红米1s电信版，打开app后，在城市定位里定位的是成都市，但首页的定位城市显示是南京,审核不通过,22,2015-12-18 23:23:33
2,接收不到验证码，无法注册,接收不到验证码，无法注册，无法下一步操作。,审核不通过,18,2015-12-18 23:24:26
3,注册的手机验证码没有收到,进入app注册页面，输入手机号，点击获取验证码，一直都没有收到短信,审核不通过,11,2015-12-18 23:24:52
4,点击app 自动定位在南京  定位失败,打开app  左上角默认定位在南京  点击左上角南京重新定位显示定位失败,审核不通过,13,2015-12-18 23:26:02
5,默认定位南京 重新定位失败,打开app 点击左上角南京 进入定位 显示定位失败 重新定位 显示定位失败,审核通过,13,2015-12-18 23:27:45
6,打开app 手动切换定位城市 首页中的快捷键少了7个,打开app 手动切换定位城市从南京切换到石家庄 首页中的快捷建石家庄的比南京的少了7个 比如周边房价 行业动态都没了,审核不通过,22,2015-12-18 23:28:56
7,与安卓5.0系统兼容性差,与安卓5.0系统兼容性差，经常卡屏，流畅性差，影响使用。,审核不通过,0,2015-12-18 23:29:24
8,我在成都，定位却显示的是南京,打开app的时候还能定位成都，但是按返回进入首页的时候左上角却显示的是南京，反复几次都是这样,审核不通过,13,2015-12-18 23:30:17
9,看房报名、评论时，会调出输入法；输入完毕当输入法收回去时，底部对多出文章列表页，紧接着就立即隐藏了。,看房报名、评论时，会调出输入法；输入完毕当输入法收回去时，底部对多出文章列表页，紧接着就立即隐藏了。,审核通过,16,2015-12-18 23:30:36
10,首页底部，点咨询文章，点击底部的【看房报名】弹出报名输入；当输入报名人数为54时，【看房报名】提示报名人数不正确。,首页底部，点咨询文章，点击底部的【看房报名】弹出报名输入；当输入报名人数为54时，【看房报名】提示报名人数不正确。,审核通过,16,2015-12-18 23:30:46
11,搜索，输入小区，选择下方的推荐搜索梦园小区，选择搜索租房（9）；筛选出租金为1200-2000的房源，有2条记录；点击右上角的地图，问题为：1.显示该小区有3套房源，已经筛选出了2套，应该显示2套才对。2.击3套房源，发现所展示的3套房源没有1套跟筛选结果一样。,搜索，输入小区，选择下方的推荐搜索梦园小区，选择搜索租房（9）；筛选出租金为1200-2000的房源，有2条记录；点击右上角的地图，问题为：1.显示该小区有3套房源，已经筛选出了2套，应该显示2套才对。2.击3套房源，发现所展示的3套房源没有1套跟筛选结果一样。,审核通过,31,2015-12-18 23:30:52
12,搜索，输入温泉，显示新房有1条结果；进入国轩雅典娜详情页，右上角分享到短信，app崩溃。,搜索，输入温泉，显示新房有1条结果；进入国轩雅典娜详情页，右上角分享到短信，app崩溃。,审核通过,31,2015-12-18 23:31:02
13,更多-扫一扫，提示“抱歉，android相机出现问题，您可能需要重启设备”，没有成功调出扫一扫功能。,更多-扫一扫，提示“抱歉，android相机出现问题，您可能需要重启设备”，没有成功调出扫一扫功能。,审核通过,24,2015-12-18 23:31:06
14,更多-房贷计算器；贷款总额输入2580963258665544666，选择等额本金；开始计算后贷款总额跟刚才输入的不一致，导致计算结果错误。公积金贷款和组合贷款也存在这个问题,更多-房贷计算器；贷款总额输入2580963258665544666，选择等额本金；开始计算后贷款总额跟刚才输入的不一致，导致计算结果错误。公积金贷款和组合贷款也存在这个问题,审核通过,12,2015-12-18 23:31:11
15,注册页面，输入错误的手机号如14809665566，获取验证码：提示验证码已发送至14809665566。,注册页面，输入错误的手机号如14809665566，获取验证码：提示验证码已发送至14809665566。,审核通过,11,2015-12-18 23:31:23
