id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,在资源管理器中点搜索，输入已存在的文件名，如截图所示，但搜索到的文件有很多是不相关的文件，看截图所示。,在资源管理器中点搜索，输入已存在的文件名，如截图所示，但搜索到的文件有很多是不相关的文件，看截图所示。,审核通过,10,2016-05-25 20:27:07
2,进入软件，手指左右滑动都是同一个界面。,"1.打开软件，进入资源管理器界面；
2.手指左右滑动出现的都是同一个界面。",审核不通过,7,2016-05-25 20:27:25
3,文件搜索的过程中没有终止按键，点击手机上自带的返回按键也无法终止。,"1.打开软件，进入资源管理器界面；
2.点击资源管理器界面中的文件搜索按键进入；
3.输入好搜索内容后点击搜索；
4.文件搜索的过程中没有终止按键，点击手机上自带的返回按键也无法终止。",审核通过,15,2016-05-25 20:27:32
4,点击文件搜索，输入随意字符，搜索，出现的正在搜索框不停的上下抖动，输入手机上文件多的更明显，比如11等，第二张和第三张图位置明显不一样,点击文件搜索，输入随意字符，搜索，出现的正在搜索框不停的上下抖动，输入手机上文件多的更明显，比如11等,审核不通过,15,2016-05-25 20:27:48
5,搜索文件失败，没有搜索要想要找的文件！,搜索文件失败，没有搜索要想要找的文件，搜索后的界面还是原界面！,审核不通过,16,2016-05-25 20:28:06
6,新建文件夹不成功，没有出现新的文件夹！,新建一个文件夹，点击完成，没有出现新的文件夹！手机型号魅蓝2 。,审核不通过,8,2016-05-25 20:28:29
7,没有选择任何文件，界面的右上角显示“已选1项”！,没有选择任何文件，界面的右上角显示“已选1项”！手机型号魅蓝2 。,审核通过,9,2016-05-25 20:28:44
8,重命名文件失败，点击完成文件还是之前的名字！,重命名文件失败，点击完成文件还是之前的名字！手机型号魅蓝2 。,审核不通过,6,2016-05-25 20:29:12
9,删除文件失败，点击删除没有删除选中的文件！,删除文件失败，点击删除没有删除选中的文件！手机型号魅蓝2 。,审核通过,6,2016-05-25 20:29:24
10,点击复制选中文件，显示不能复制到当前目录下！,点击复制选中文件，显示不能复制到当前目录下！手机型号魅蓝2 。,审核不通过,0,2016-05-25 20:29:47
11,点击移动选中文件，显示不能复制到当前目录下！,点击移动选中文件，显示不能复制到当前目录下！手机型号魅蓝2 。,审核不通过,0,2016-05-25 20:29:55
12,点击“设为墙纸”，没有任何变化！,点击“设为墙纸”，没有任何变化！手机型号魅蓝2 。,审核不通过,12,2016-05-25 20:30:20
13,在根目录下，新建文件夹后保存发现目录中没有新建的文件夹；,"1.点击资源管理器进入到根目录界面
2.在根目录界面点击右上角的menu图标选择新建文件夹
3.输入名称后完成
实际结果：目录中无新建的文件夹
预期结果：目录中有新建的文件夹",审核不通过,8,2016-05-25 20:30:38
14,某一目录下，没有全选功能按钮,"1.点击资源管理器进入到根目录界面 2.在根目录界面长按一文件夹出现勾选框
实际结果；没有全选按钮
预期结果：有全选按钮可以全选进行操作；",审核不通过,9,2016-05-25 20:30:49
15,程序“folderexplorer”停止运行,"1.打开元软件，点击文件搜索。
2.出现程序“folderexplorer”停止运行

运行环境 华硕padmini； 型号asus_t00e； 安卓版本4.4.2 处理器 intel",审核不通过,15,2016-05-25 20:36:29
16,无法看到软件的版本有不有更新的版本情况,无法看到软件的版本，有不有更新的版本情况,审核不通过,14,2016-05-25 20:36:39
17,打开app，点击下方文件搜索，app异常退出,打开app，点击下方文件搜索，app奔溃异常退出,审核通过,4,2016-05-25 20:37:09
18,无法看到要求测试时软件的版本信息,无 法 看 到，，要求测试时软件的版本信息,审核不通过,14,2016-05-25 20:37:25
19,选中某一文件界面移动回到顶端,选中某一文件界面移动回到顶端，需要下拉才能再次看见选中文件,审核通过,3,2016-05-25 20:37:42
20,搜索条件选择多个时，出现崩溃停止,搜索条件选择多个时，出现崩溃停止。。。。。。。。。。。。。,审核通过,15,2016-05-25 20:37:53
21,新建文件夹不能成功，找不到新建的folder,新建文件夹不能成功，找不到新建的folder.................,审核通过,8,2016-05-25 20:37:58
22,删除文件时，不能删除成功,删除文件时，不能删除成功。。。。。。。。。。。。,审核通过,6,2016-05-25 20:38:03
23,复制文件时，提示不能复制到当前文件夹下，复制不成功,复制文件时，提示不能复制到当前文件夹下，复制不成功,审核通过,0,2016-05-25 20:38:07
24,点击设置为墙纸，没有任何反应,点击设置为墙纸，没有任何反应。。。。。。。。,审核通过,12,2016-05-25 20:38:11
25,输入确定的文件名进行搜索时，结果与想要搜索的文件不相符,输入确定的文件名进行搜索时，结果与想要搜索的文件不相符,审核通过,16,2016-05-25 20:38:16
26,文件搜索过程中，点击手机返回键，手机出现停止运行,文件搜索过程中，点击手机返回键，手机出现停止运行,审核通过,15,2016-05-25 20:38:20
27,搜索过程中，输入表情符号，搜索时，停止运行,搜索过程中，输入表情符号，搜索时，停止运行,审核通过,15,2016-05-25 20:38:29
28,没有选择任何文件时，左上角显示已经选择一项,没有选择任何文件时，左上角显示已经选择一项,审核通过,9,2016-05-25 20:38:33
29,查看手机里的文件夹时，总提示“无权访问”,查看手机里的文件夹时，总提示“无权访问”,审核通过,2,2016-05-25 20:38:38
30,不输入任何内容进行搜索时，也进入正在搜索界面，无法取消,不输入任何内容进行搜索时，也进入正在搜索界面，无法取消,审核通过,16,2016-05-25 20:38:45
31,在app中一路按返回键，退出app，也没有进一步的提示,在app中一路按返回键，退出app，也没有进一步的提示,审核通过,14,2016-05-25 20:38:50
32,搜索时，选择所有类型，但是不输入搜索内容，点击搜索以后，无论怎么操作都不能中断搜索,"1 进入app
2 搜索时，选择所有类型，但是不输入搜索内容，点击搜索以后，无论怎么操作都不能中断搜索",审核通过,16,2016-05-25 20:39:05
33,打开app，点击下方新建文件夹，app异常退出,打开app，点击下方新建文件夹，app异常退出,审核不通过,4,2016-05-25 20:39:36
34,设置是否显示扩展名界面显示问题,设置是否显示扩展名勾取消后，所有文件夹扩展名消失，再次勾选文件无法显示扩展名,审核通过,12,2016-05-25 20:39:55
35,手机桌面图标显示问题,手机桌面图标显示就一安卓机器人图标，没有软件特有的app图标,审核不通过,13,2016-05-25 20:40:05
36,软件进入首页显示问题,软件进入首页需要设置查看方式才能文件目录，并且每次进去都必须设置才能使用，操作繁琐,审核不通过,12,2016-05-25 20:40:23
37,在进入app选择文件搜索，在执行搜索命令后，点击任何按键均不能停止搜索行为。,在进入app选择文件搜索，在执行搜索命令后，点击任何按键均不能停止搜索行为。,审核通过,15,2016-05-25 20:40:30
38,当选中某一文件，选择复制，虽能够复制，但在随后所需粘贴的文件夹内找不到粘贴选项。,当选中某一文件，选择复制，虽能够复制，但在随后所需粘贴的文件夹内找不到粘贴选项。,审核通过,0,2016-05-25 20:40:41
39,在进入app后，整个页面基本黑屏，但在黑屏任意地方点击，却跳转到文件管理界面！,在进入app后，整个页面基本黑屏，但在黑屏任意地方点击，却跳转到文件管理界面！,审核通过,14,2016-05-25 20:40:54
40,点击设为墙纸软件报错退出,"1打开软件，左划，进入文件页面，
2 长按文件夹并选中
3点击右上角三短线，点击设为墙纸，软件报错",审核通过,6,2016-05-25 20:41:01
41,点击删除软件报错退出,"1打开软件，左划，进入文件页面，
2 长按文件夹并选中 
3点击右上角三短线，点击删除
4 测试中发现如果删除文件属性为不可读不可写，点击删除，软件报错",审核通过,6,2016-05-25 20:41:08
42,不可读不可写文件夹无法重命名,"1打开软件，左划，进入文件页面，
 2 长按文件夹并选中 
3点击右上角三短线，点击重命名
4 测试中发现如果删除文件属性为不可读不可写，点击重命名，文件夹无法重命名",审核不通过,6,2016-05-25 20:41:19
43,点击复制选中文件软件报错,"1打开软件，左划，进入文件页面，
 2 长按文件夹并选中 
3点击右上角三短线，点击复制选中文件
4 测试中发现如果删除文件属性为不可读不可写，点击复制选中文件，软件报错",审核不通过,6,2016-05-25 20:41:29
44,打开app的默认界面是空的，下划刷新后才会出现文件夹,打开app的默认界面是空的，下划刷新后才会出现文件夹,审核通过,4,2016-05-25 20:41:37
45,刷新显示文件夹后，文件夹的排列顺序混乱，不按字母顺序。,刷新显示文件夹后，文件夹的排列顺序混乱，不按字母顺序。,审核通过,5,2016-05-26 09:18:43
46,打开 folderexplorer点击查看方式，选择网络查看，点击config提示无权访问，连续点击等待几秒出现folder explorer已停止，黑屏然后再次恢复到该页面,打开 folderexplorer点击查看方式，选择网络查看，点击config提示无权访问，连续点击等待几秒出现folder explorer已停止，黑屏然后再次恢复到该页面,审核通过,14,2016-05-26 09:19:02
47,如图所示，资源管理器中间位置空白灰色没内容，画面相当不美观  这是主页直接影响到体会,"1，进入软件
2，进入到主页面  看到中间部分空洞物内容",审核不通过,10,2016-05-26 09:19:10
48,部分文件夹的显示图标可能会变成同一路径内的图片样式。,打开app，点击“查看方式”，选择“网格查看”，点击右上角三个小点，选择“新建文件夹”，创建一个名为“测试”的文件夹，此时文件夹的同一路径下有一张jpg图片，长按任意一个文件夹选定时，再看“测试”文件夹，发现它的图标变成了图片，还有其他部分文件夹图标也发生了变化。,审核通过,13,2016-05-26 09:19:38
49,点击很多内容都提示无访问权限。,点击很多内容都提示无访问权限，不知道怎么回事，好像别的文件夹管理可以访问。,审核通过,2,2016-05-26 09:19:46
50,使用搜索功能搜索歌曲不可说，搜索出来的结果却不是。,使用搜索功能搜索歌曲不可说，搜索出来的结果却不是，搜索结果出来很多个每个都不关于歌曲。,审核通过,16,2016-05-26 09:19:58
51,再次搜索歌曲不可说，这是搜索却直接卡在了一个内容。,再次搜索歌曲不可说，这是搜索却直接卡在了一个内容，一直在一个文件夹不停地搜索两三分钟后还在搜索，而且是一直搜索一个也可能2个文件夹。,审核不通过,16,2016-05-26 09:20:21
52,搜索的时候按返回不能停止搜索。,搜索的时候按返回不能停止搜索，按了很多遍都不能。,审核通过,15,2016-05-26 09:20:30
53,点新建文件夹会直接跳到手机内存。,点新建文件夹会直接跳到手机内存，觉得没有内存卡的话可以这样，如果有内存卡应该给一个选择的机会。,审核不通过,3,2016-05-26 09:20:40
54,有时候点击搜索，进入的页面没有出来搜索弹窗。,有时候点击搜索，进入的页面没有出来搜索弹窗，直接感觉像是浏览文件一样。,审核通过,10,2016-05-26 09:20:54
55,在一个不能访问的文件夹点击多次，无访问权限的提示出来的时间就越长。,在一个不能访问的文件夹点击多次，无访问权限的提示出来的时间就越长，都返回到软件首页了还在提示。,审核通过,2,2016-05-26 09:21:08
56,不论是查看底部的文件夹还是顶部的文件夹，退出当前浏览的文件夹一定会回到选择文件夹的顶部。,不论是查看底部的文件夹还是顶部的文件夹，退出当前浏览的文件夹一定会回到选择文件夹的顶部。,审核不通过,1,2016-05-26 09:21:20
57,不知道为什么，有一张截图经常性的会替换某一个文件夹的图标。,不知道为什么，有一张截图经常性的会替换某一个文件夹的图标，第一次进入或许是这个文件夹，下一次进入就是别的文件夹图标被替换。,审核通过,13,2016-05-26 09:22:37
58,有时候文件夹的图标会消失。,有时候文件夹的图标会消失，而且消失的图标不是固定的文件夹图标，这次或许这个下次或许那个图标会消失。,审核不通过,13,2016-05-26 09:22:44
59,进入资源管理器手机内存的内容后，有时候按返回会直接退出的软件首页，有时候会回到一个选择内存卡还是内存的界面。,进入资源管理器手机内存的内容后，有时候按返回会直接退出的软件首页，有时候会回到一个选择内存卡还是内存的界面，而且在回到这个界面按返回还会回到资源管理器。,审核不通过,3,2016-05-26 09:22:52
60,有一次不知道是怎么了，在软件首页按返回想要退出软件，却返回到了一个以前卡住的搜索的界面。,有一次不知道是怎么了，在软件首页按返回想要退出软件，却返回到了一个以前卡住的搜索的界面。,审核不通过,7,2016-05-26 09:23:00
61,搜索界面卡住后按小房子按钮回到软件首页，在手机桌面打开是正常进入软件首页不是卡住的搜索界面，在百度微任务打开就是进入卡住的界面。,搜索界面卡住后按小房子按钮回到软件首页，在手机桌面打开是正常进入软件首页不是卡住的搜索界面，在百度微任务打开就是进入卡住的界面。,审核不通过,7,2016-05-26 09:23:15
62,在第一次搜索搜索内容结果不符合后，后面每次进行搜索都会卡住。,在第一次搜索搜索内容结果不符合后，后面每次进行搜索都会卡住。,审核不通过,16,2016-05-26 09:23:26
63,默认排序非常混乱，既没有按照字母顺序，也没有按照文件的类型的方式,"1 进入app
2 点击 查看方式
3 选择网格显示，默认排序非常混乱，既没有按照字母顺序，也没有按照文件的类型的方式",审核通过,5,2016-05-26 09:23:32
64,点击一个文件，当让我选择打开方式的时候，打开方式的列表不是从第一页开始的，而是从倒数第二页开始,"1 打开一个文件
2 当让我选择打开方式的时候，打开方式的列表不是从第一页开始的，而是从倒数第二页开始",审核通过,5,2016-05-26 09:23:36
65,显示的图片缩略图明显变形了，似乎是被拉伸了,"1 进入文件
2 显示的图片缩略图明显变形了，似乎是被拉伸了",审核通过,13,2016-05-26 09:23:40
66,1 很多文件夹无法打开，基础的图片文件夹也无法打开，提示无访问权限。,1 很多文件夹无法打开，基础的图片文件夹也无法打开，提示无访问权限。,审核通过,2,2016-05-26 09:23:45
67,2 桌面图标是最原始的安卓图标，没有更改。。。。,2 桌面图标是最原始的安卓图标，没有更改。。。。,审核不通过,13,2016-05-26 09:23:57
68,文件正在搜索的时候，如中途想退出，无停止按钮，按手机返回键无反应。,文件正在搜索的时候，如中途想退出，无停止按钮，按手机返回键无反应。,审核通过,7,2016-05-26 09:24:06
69,新建文件夹命名过长后输入文字无法全部显示,1.打开软件，进入资源管理器；2.点击新建文件夹；3.输入较长文字，无法全部显示,审核不通过,11,2016-05-26 09:24:16
70,新建文件夹选择菜单显示设为墙纸,1.打开软件，进入资源管理器；2.点击新建文件夹；3.建立后选中，点击右上角菜单，菜单显示设为墙纸,审核通过,12,2016-05-26 09:24:39
71,新建文件夹设置墙纸后软件停止运行,1.打开软件，进入资源管理器；2.点击新建文件夹；3.建立后选中，点击右上角菜单，点击设为墙纸软件停止运行,审核不通过,12,2016-05-26 09:24:48
72,新建文件夹后点击搜索其他无反应,1.打开软件，进入资源管理器；2.点击新建文件夹；3.建立后进入新建文件夹，点击搜索，搜索别的点击完成无反应,审核不通过,10,2016-05-26 09:25:14
73,新建文件夹命名过长后地址栏文件夹名称无法全部显示,1.打开软件，进入资源管理器；2.点击新建文件夹；3.建立后进入，地址栏文件夹名称无法全部显示,审核不通过,11,2016-05-26 09:25:21
74,新建文件夹命名过长后文件夹名称无法全部显示,1.打开软件，进入资源管理器；2.点击新建文件夹；3.建立后文件夹名称无法全部显示,审核不通过,11,2016-05-26 09:25:27
