id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,下载软件后，打开后进入个人信息编辑界面，按手机返回按键，提示”再按一次退出程序“。但是按了之后还是无法返回，一直停留该界面，提示：再按一次退出程序。,下载软件后，打开后进入个人信息编辑界面，按手机返回按键，提示”再按一次退出程序“。但是按了之后还是无法返回，一直停留该界面，提示：再按一次退出程序。,审核不通过,9,2016-07-04 19:38:55
2,进入便民服务，点击进入警情快讯界面，该界面的第一篇文章标题后英文乱码，以及进入文章界面后也会有英文乱码。,进入便民服务，点击进入警情快讯界面，该界面的第一篇文章标题后英文乱码，以及进入文章界面后也会有英文乱码。,审核不通过,3,2016-07-05 20:40:56
3,在首页使用微信账号登录没反应，微信不能登录，且无任何提示。,在首页使用微信账号登录没反应，微信不能登录，且无任何提示。,审核不通过,2,2016-07-05 21:01:58
4,微信支福页面，提示功能未完善。,进入软件，点底下便民服务，点右上角按钮，点微信支付，提示功能完善中，敬请期待。,审核不通过,10,2016-07-05 21:04:48
5,"1首页点击便民服务
2点击警情快讯
3点击“关于檀木林体育场....”，格式混乱，比如落款“日期2016年5月5日”断成两行","1首页点击便民服务
2点击警情快讯
3点击“关于檀木林体育场....”，格式混乱，比如落款“日期2016年5月5日”断成两行",审核不通过,5,2016-07-05 21:07:31
6,附近警察未能正确显示，明明有却没,"1.打开软件，点“便民服务”，点“附近的警察”
2.显示”附近暂无警员“
3.打开某地图软件，显示附近有个”派出所“
4.说明此测试软件不完善",审核不通过,1,2016-07-05 21:08:35
7,便民服务功能栏的“警情快讯”部分文章开头出现计算机代码。,"1.打开软件，点“便民服务”，点“警情快讯” 
2.点击文章，文章开头”string k1;string k2; return k1+k2""代码，显示错误
3.不是所有文章都有，部分文章开头出现计算机代码",审核不通过,3,2016-07-05 21:08:50
8,进入app后，点击右上角，选择个人设置，点击进入查看我的报警，我的举报和我的求助时，如果没有过记录，会提示暂无报警信息，举报信息和求助信息，但是仔细观察发现，这个提示总是闪现两次才消失。,进入app后，点击右上角，选择个人设置，点击进入查看我的报警，我的举报和我的求助时，如果没有过记录，会提示暂无报警信息，举报信息和求助信息，但是仔细观察发现，这个提示总是闪现两次才消失。,审核不通过,14,2016-07-05 21:11:00
9,在app主页面选择，便民服务模块，进入后选择附近警察，虽然有定位，但是并未在地图上显示附近的警察或者公安机构。,在app主页面选择，便民服务模块，进入后选择附近警察，虽然有定位，但是并未在地图上显示附近的警察或者公安机构。,审核不通过,1,2016-07-05 21:11:09
10,在app主页面，语音报警无法操作,在报警主界面，选择语音报警，总是嘟一声，然后弹出窗口，无接警人员，填写文字报警。,审核不通过,14,2016-07-05 21:11:39
11,警情快讯页面显示代码,便民服务-警情快讯-点击第一条新闻 捐款仪式，显示如图,审核不通过,3,2016-07-05 21:11:56
12,返回退出按钮无效，提示按2次返回键退出软件但是发现软件还在运行,1，进入软件点击进入110 120 几个菜单按钮 之后 继续点击返回键 提示再按一次退出软件 按过之后发现软件没有退出 还在后台界面运行,审核不通过,9,2016-07-05 21:13:41
13,在便民服务中，点击附近的警察，无法在地图中显示我的位置，地图内容为白色。,在便民服务中，点击附近的警察，无法在地图中显示我的位置，地图内容为白色。,审核通过,1,2016-07-07 10:00:05
